
New Run at  02/10/2015 23:42:25
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; exp3CTRRatio_10; exp3CTRRatio_11; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241679300,1.00606111487;1.33550435679;1.30658445716;1.0007237216;1.25744771834;1.17044741472;1.17102094289;1.13764007359;1.08836315746;1.04904531981;1.0003292837;1.21095026657;1.47932308473;1.40597842623;1.38027004071;1.35641059461;1.29883617869;1.23412879075;1.17935428233;1.1229506907
