
New Run at  02/11/2015 01:15:39
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; exp3CTRRatio_10; exp3CTRRatio_11; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241765700,1.00057957199;1.07183629081;1.07008733421;1.00368461927;1.0654011622;0.985466741934;1.03737831365;1.05055485494;1.01900897136;0.994247049732;0.986056341719;1.0391872586;1.48906438878;1.48715289629;1.42671868891;1.37564368184;1.30772726854;1.24220963467;1.17484264582;1.11263641634
