
New Run at  02/11/2015 02:43:07
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; exp3CTRRatio_10; exp3CTRRatio_11; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241852100,1.00458157457;1.37031948459;1.33278499331;1.00276382385;1.26932142174;1.1818496718;1.18341970739;1.14661715043;1.0928933177;1.0513005193;1.00100194816;1.20096095755;1.4909499449;1.43377173447;1.40664171236;1.3655153987;1.30461948892;1.24206752372;1.1874797372;1.12545688372
