
New Run at  02/10/2015 20:37:10
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; exp3CTRRatio_10; exp3CTRRatio_11; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241506500,0.997781418527;1.11883180226;1.11444921758;1.00788218345;1.09592675926;0.982948711857;1.05623547021;1.07911353679;1.03140385696;0.99856851656;0.988197504424;0.972949621779;1.38130467242;1.38407952078;1.34276072796;1.29825786549;1.24353485703;1.20210112885;1.13952990157;1.08958074512
