
New Run at  02/10/2015 20:37:18
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; exp3CTRRatio_10; exp3CTRRatio_11; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241506500,1.006999824;1.25830811066;1.22475502707;1.00325801275;1.20267309506;1.13573158213;1.13562409503;1.10505021581;1.07054189421;1.03546408098;0.998649817429;1.16865330903;1.40999398373;1.36435993575;1.32019520408;1.28938234869;1.24598397308;1.19115392183;1.15158166981;1.10310081182
