
New Run at  02/10/2015 16:24:23
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; exp3CTRRatio_10; exp3CTRRatio_11; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241247300,0.981027361214;1.30794120346;1.2763700681;0.996213592403;1.21351235324;1.12088654933;1.125234781;1.12355994593;1.06463176614;1.02714782354;1.02261561798;0.959612176211;1.33224013964;1.42650586293;1.38015769573;1.32400372189;1.26807520503;1.18989506503;1.13109655531;1.10450239749
