
New Run at  02/10/2015 16:24:01
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; exp3CTRRatio_10; exp3CTRRatio_11; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241247300,0.996655103725;1.32010730689;1.27158577463;0.993075424311;1.22932189869;1.14223957827;1.14877049455;1.12863170719;1.07184385076;1.03914664295;1.01266432838;1.21004388232;1.4868121891;1.44208244377;1.37622244225;1.30643339261;1.2610579641;1.20050243239;1.14792099689;1.12468651873
