
New Run at  02/11/2015 05:05:57
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; exp3CTRRatio_10; exp3CTRRatio_11; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1242024900,1.00247139183;1.03921583981;1.0473318604;1.00422508236;1.04909145675;0.94719804704;1.02404581439;1.03273353397;1.00741782256;0.990397930144;0.984978245717;0.991588354931;1.47034494693;1.46250246966;1.40518440998;1.35657127324;1.28945391669;1.23204381359;1.16900642153;1.11151069281
