data,1241720100,1454815.0;53029.0;1464853.0;68597.0;1366494.0;51467.0;1458760.0;70959.0;1.28471090568;1.03327389587;1.33449814086;1.07103259364,454.0 24.0 109696;220.0 2.0 109697;128.0 7.0 109698;21076.0 955.0 109635;42176.0 2629.0 109670;17510.0 1618.0 109692;1924.0 68.0 109687;40356.0 2858.0 109676;4360.0 164.0 109681;3066.0 107.0 109683;11422.0 433.0 109652;217.0 8.0 109651;1164.0 56.0 109673;4492.0 99.0 109667;1944.0 85.0 109689;993.0 42.0 109690;4694.0 332.0 109691;5025.0 62.0 109660;576.0 18.0 109693;517.0 6.0 109694;518.0 24.0 109695,109696.0 393;109697.0 393;109635.0 393;109683.0 393;109670.0 393;109673.0 393;109667.0 393;109676.0 393;109698.0 393;109660.0 393;109681.0 393;109651.0 393;109652.0 393;109687.0 393;109689.0 393;109690.0 393;109691.0 393;109692.0 393;109693.0 393;109694.0 393;109695.0 393,109696 16;109697 21;109698 23;109635 12;109670 12;109692 21;109687 15;109676 25;109681 26;109683 19;109652 21;109651 18;109673 21;109667 18;109689 18;109690 25;109691 21;109660 15;109693 18;109694 13;109695 15
data,1241720400,1455762.0;53064.0;1465785.0;68632.0;1367417.0;51512.0;1459725.0;71014.0;1.28453746712;1.03346989869;1.33463750286;1.07149027092,501.0 24.0 109696;264.0 3.0 109697;175.0 7.0 109698;21134.0 960.0 109635;42232.0 2632.0 109670;1200.0 56.0 109673;3112.0 109.0 109683;40422.0 2867.0 109676;17549.0 1618.0 109692;4390.0 164.0 109681;4523.0 99.0 109667;11457.0 434.0 109652;261.0 8.0 109651;1976.0 70.0 109687;1972.0 85.0 109689;1042.0 44.0 109690;4743.0 336.0 109691;5074.0 63.0 109660;635.0 23.0 109693;553.0 6.0 109694;549.0 24.0 109695,109696.0 19607;109697.0 19607;109635.0 19607;109683.0 19607;109670.0 19607;109673.0 19607;109667.0 19607;109676.0 19607;109698.0 19607;109660.0 19607;109681.0 19607;109651.0 19607;109652.0 19607;109687.0 19607;109689.0 19607;109690.0 19607;109691.0 19607;109692.0 19607;109693.0 19607;109694.0 19607;109695.0 19607,109696 962;109697 915;109698 931;109635 954;109670 936;109673 937;109683 995;109676 981;109692 985;109681 880;109667 955;109652 958;109651 960;109687 905;109689 854;109690 958;109691 907;109660 950;109693 919;109694 886;109695 879
data,1241720700,1456754.0;53100.0;1466685.0;68677.0;1368354.0;51551.0;1460680.0;71076.0;1.28459481131;1.03354722764;1.33493338402;1.07157312523,528.0 27.0 109696;312.0 5.0 109697;194.0 8.0 109698;21207.0 965.0 109635;42294.0 2635.0 109670;5114.0 64.0 109660;2022.0 71.0 109687;40548.0 2879.0 109676;4418.0 166.0 109681;4553.0 99.0 109667;11483.0 434.0 109652;281.0 8.0 109651;1224.0 57.0 109673;3142.0 109.0 109683;2000.0 85.0 109689;1100.0 48.0 109690;4813.0 339.0 109691;17583.0 1623.0 109692;684.0 23.0 109693;587.0 7.0 109694;577.0 25.0 109695,109696.0 20000;109697.0 20000;109635.0 20000;109683.0 20000;109670.0 20000;109673.0 20000;109667.0 20000;109676.0 20000;109698.0 20000;109660.0 20000;109681.0 20000;109651.0 20000;109652.0 20000;109687.0 20000;109689.0 20000;109690.0 20000;109691.0 20000;109692.0 20000;109693.0 20000;109694.0 20000;109695.0 20000,109696 932;109697 950;109698 967;109635 941;109670 955;109660 982;109687 1022;109676 941;109681 913;109667 966;109652 964;109651 951;109673 954;109683 889;109689 1004;109690 990;109691 946;109692 943;109693 927;109694 960;109695 903
data,1241721000,1457709.0;53137.0;1467667.0;68725.0;1369272.0;51599.0;1461584.0;71131.0;1.28457960596;1.03377341931;1.33508506563;1.07185354696,572.0 28.0 109696;333.0 5.0 109697;209.0 8.0 109698;4577.0 99.0 109667;42345.0 2638.0 109670;1259.0 61.0 109673;40752.0 2893.0 109676;5136.0 64.0 109660;4456.0 168.0 109681;21287.0 969.0 109635;3165.0 110.0 109683;11514.0 435.0 109652;307.0 9.0 109651;2060.0 74.0 109687;2032.0 87.0 109689;1146.0 49.0 109690;4866.0 341.0 109691;17676.0 1628.0 109692;709.0 24.0 109693;612.0 7.0 109694;633.0 28.0 109695,109696.0 20000;109697.0 20000;109635.0 20000;109683.0 20000;109670.0 20000;109673.0 20000;109667.0 20000;109676.0 20000;109698.0 20000;109660.0 20000;109681.0 20000;109651.0 20000;109652.0 20000;109687.0 20000;109689.0 20000;109690.0 20000;109691.0 20000;109692.0 20000;109693.0 20000;109694.0 20000;109695.0 20000,109696 1002;109697 949;109698 885;109667 944;109670 904;109673 976;109676 983;109660 911;109681 968;109635 939;109683 973;109652 1010;109651 986;109687 911;109689 1027;109690 924;109691 909;109692 980;109693 932;109694 937;109695 950
data,1241721000,1458701.0;53183.0;1468618.0;68779.0;1370264.0;51633.0;1462571.0;71202.0;1.28451878329;1.03351446709;1.33526874566;1.07196836896,618.0 31.0 109696;346.0 5.0 109697;231.0 9.0 109698;4597.0 99.0 109667;42394.0 2642.0 109670;1299.0 62.0 109673;4912.0 342.0 109691;40983.0 2911.0 109676;5154.0 64.0 109660;4495.0 169.0 109681;326.0 9.0 109651;11540.0 436.0 109652;21403.0 981.0 109635;2097.0 74.0 109687;2053.0 89.0 109689;1193.0 52.0 109690;3188.0 110.0 109683;17734.0 1630.0 109692;746.0 27.0 109693;621.0 8.0 109694;667.0 29.0 109695,109696.0 20000;109697.0 20000;109635.0 20000;109683.0 20000;109670.0 20000;109673.0 20000;109667.0 20000;109676.0 20000;109698.0 20000;109660.0 20000;109681.0 20000;109651.0 20000;109652.0 20000;109687.0 20000;109689.0 20000;109690.0 20000;109691.0 20000;109692.0 20000;109693.0 20000;109694.0 20000;109695.0 20000,109696 964;109697 898;109698 914;109667 979;109670 987;109673 951;109691 965;109676 920;109660 1000;109681 980;109651 951;109652 976;109635 954;109687 932;109689 979;109690 957;109683 938;109692 959;109693 926;109694 933;109695 937
data,1241721300,1459632.0;53212.0;1469548.0;68828.0;1371216.0;51672.0;1463527.0;71254.0;1.28473976806;1.03367304876;1.3354951158;1.07218103825,659.0 33.0 109696;359.0 5.0 109697;252.0 9.0 109698;4607.0 99.0 109667;42446.0 2643.0 109670;1337.0 63.0 109673;41245.0 2932.0 109676;17797.0 1636.0 109692;4529.0 172.0 109681;340.0 10.0 109651;3203.0 110.0 109683;11565.0 437.0 109652;21539.0 989.0 109635;2117.0 74.0 109687;2078.0 91.0 109689;1231.0 53.0 109690;4951.0 344.0 109691;5170.0 64.0 109660;783.0 27.0 109693;631.0 8.0 109694;688.0 29.0 109695,109696.0 20000;109697.0 20000;109635.0 20000;109683.0 20000;109670.0 20000;109673.0 20000;109667.0 20000;109676.0 20000;109698.0 20000;109660.0 20000;109681.0 20000;109651.0 20000;109652.0 20000;109687.0 20000;109689.0 20000;109690.0 20000;109691.0 20000;109692.0 20000;109693.0 20000;109694.0 20000;109695.0 20000,109696 958;109697 973;109698 951;109667 929;109670 956;109673 942;109676 951;109692 982;109681 952;109651 997;109683 924;109652 967;109635 920;109687 969;109689 994;109690 958;109691 1008;109660 920;109693 952;109694 885;109695 912
data,1241721600,1460534.0;53248.0;1470526.0;68880.0;1372202.0;51704.0;1464450.0;71298.0;1.28478010254;1.03350948355;1.33539938012;1.07221628657,693.0 34.0 109696;369.0 5.0 109697;283.0 12.0 109698;4627.0 100.0 109667;42479.0 2643.0 109670;1366.0 65.0 109673;4979.0 345.0 109691;41584.0 2958.0 109676;17880.0 1641.0 109692;4563.0 172.0 109681;358.0 12.0 109651;11583.0 437.0 109652;21646.0 991.0 109635;2137.0 75.0 109687;2117.0 92.0 109689;1270.0 55.0 109690;3222.0 112.0 109683;5190.0 64.0 109660;802.0 27.0 109693;646.0 9.0 109694;711.0 31.0 109695,109696.0 20000;109697.0 20000;109635.0 20000;109683.0 20000;109670.0 20000;109673.0 20000;109667.0 20000;109676.0 20000;109698.0 20000;109660.0 20000;109681.0 20000;109651.0 20000;109652.0 20000;109687.0 20000;109689.0 20000;109690.0 20000;109691.0 20000;109692.0 20000;109693.0 20000;109694.0 20000;109695.0 20000,109696 986;109697 950;109698 966;109667 976;109670 923;109673 954;109691 906;109676 949;109692 977;109681 939;109651 954;109652 955;109635 966;109687 916;109689 969;109690 973;109683 989;109660 938;109693 928;109694 921;109695 965
data,1241721900,1461472.0;53284.0;1471483.0;68939.0;1373142.0;51741.0;1465368.0;71354.0;1.28500083522;1.03350610566;1.33556583307;1.07226724269,719.0 35.0 109696;386.0 6.0 109697;302.0 12.0 109698;4639.0 100.0 109667;42504.0 2645.0 109670;17955.0 1645.0 109692;42007.0 2992.0 109676;1396.0 66.0 109673;4584.0 172.0 109681;370.0 12.0 109651;3259.0 115.0 109683;11600.0 439.0 109652;21713.0 993.0 109635;2161.0 77.0 109687;2141.0 92.0 109689;1309.0 59.0 109690;4998.0 345.0 109691;5212.0 65.0 109660;816.0 27.0 109693;659.0 9.0 109694;732.0 33.0 109695,109696.0 20000;109697.0 20000;109635.0 20000;109683.0 20000;109670.0 20000;109673.0 20000;109667.0 20000;109676.0 20000;109698.0 20000;109660.0 20000;109681.0 20000;109651.0 20000;109652.0 20000;109687.0 20000;109689.0 20000;109690.0 20000;109691.0 20000;109692.0 20000;109693.0 20000;109694.0 20000;109695.0 20000,109696 907;109697 996;109698 937;109667 991;109670 918;109692 963;109676 942;109673 993;109681 996;109651 901;109683 959;109652 933;109635 955;109687 943;109689 934;109690 887;109691 1001;109660 951;109693 996;109694 989;109695 908
data,1241722200,1462411.0;53317.0;1472490.0;68997.0;1374091.0;51778.0;1466329.0;71409.0;1.28523218913;1.03355481912;1.335750261;1.07229094253,748.0 37.0 109696;400.0 6.0 109697;324.0 14.0 109698;4656.0 100.0 109667;42528.0 2647.0 109670;1412.0 67.0 109673;42485.0 3024.0 109676;18044.0 1652.0 109692;4599.0 173.0 109681;387.0 12.0 109651;3290.0 115.0 109683;11616.0 440.0 109652;21774.0 997.0 109635;2181.0 78.0 109687;2160.0 93.0 109689;1349.0 59.0 109690;5018.0 346.0 109691;5230.0 67.0 109660;825.0 27.0 109693;670.0 9.0 109694;773.0 34.0 109695,109696.0 20000;109697.0 20000;109635.0 20000;109683.0 20000;109670.0 20000;109673.0 20000;109667.0 20000;109676.0 20000;109698.0 20000;109660.0 20000;109681.0 20000;109651.0 20000;109652.0 20000;109687.0 20000;109689.0 20000;109690.0 20000;109691.0 20000;109692.0 20000;109693.0 20000;109694.0 20000;109695.0 20000,109696 946;109697 919;109698 928;109667 979;109670 961;109673 935;109676 924;109692 953;109681 941;109651 962;109683 1001;109652 929;109635 948;109687 985;109689 950;109690 944;109691 993;109660 1008;109693 958;109694 875;109695 961
data,1241722500,1463326.0;53339.0;1473442.0;69054.0;1375045.0;51829.0;1467336.0;71475.0;1.28573662477;1.03407523691;1.336351825;1.07244089041,766.0 38.0 109696;419.0 6.0 109697;347.0 14.0 109698;21825.0 999.0 109635;42550.0 2648.0 109670;5242.0 67.0 109660;5037.0 346.0 109691;42984.0 3068.0 109676;1426.0 68.0 109673;4613.0 173.0 109681;3317.0 117.0 109683;11627.0 440.0 109652;396.0 12.0 109651;2203.0 81.0 109687;2175.0 93.0 109689;1368.0 59.0 109690;4677.0 100.0 109667;18120.0 1655.0 109692;849.0 27.0 109693;681.0 9.0 109694;799.0 34.0 109695,109696.0 20000;109697.0 20000;109635.0 20000;109683.0 20000;109670.0 20000;109673.0 20000;109667.0 20000;109676.0 20000;109698.0 20000;109660.0 20000;109681.0 20000;109651.0 20000;109652.0 20000;109687.0 20000;109689.0 20000;109690.0 20000;109691.0 20000;109692.0 20000;109693.0 20000;109694.0 20000;109695.0 20000,109696 972;109697 958;109698 961;109635 926;109670 1007;109660 967;109691 976;109676 936;109673 929;109681 945;109683 951;109652 981;109651 894;109687 945;109689 932;109690 998;109667 944;109692 938;109693 962;109694 912;109695 966
