data,1241395200,527877.0;18498.0;530349.0;22012.0;496704.0;17452.0;530275.0;22994.0;1.18441995191;1.00266420663;1.23743198993;1.05656183488,5838.0 183.0 109569;6324.0 248.0 109572;3512.0 131.0 109573;4037.0 171.0 109574;3764.0 141.0 109575;3963.0 144.0 109576;2184.0 84.0 109577;913.0 16.0 109578;970.0 27.0 109579;1004.0 32.0 109580;1892.0 84.0 109581;2213.0 108.0 109582;175.0 7.0 109583;88.0 3.0 109585;78.0 1.0 109586;12653.0 470.0 109476;2509.0 90.0 109517;26166.0 1048.0 109524;8237.0 110.0 109536;2007.0 57.0 109539;14407.0 523.0 109551;9986.0 325.0 109561,109569.0 9853;109572.0 9853;109573.0 9853;109574.0 9853;109575.0 9853;109576.0 9853;109577.0 9853;109578.0 9853;109579.0 9853;109580.0 9853;109581.0 9853;109582.0 9853;109583.0 9853;109585.0 9853;109586.0 9853;109476.0 9853;109517.0 9853;109524.0 9853;109536.0 9853;109539.0 9853;109551.0 9853;109561.0 9853,109569 459;109572 458;109573 500;109574 436;109575 425;109576 453;109577 426;109578 439;109579 430;109580 472;109581 433;109582 453;109583 433;109585 452;109586 476;109476 430;109517 450;109524 445;109536 422;109539 438;109551 480;109561 443
data,1241395200,528355.0;18516.0;530806.0;22027.0;497167.0;17472.0;530775.0;23015.0;1.18412671153;1.00281073965;1.23731184287;1.05637314554,5855.0 183.0 109569;6345.0 249.0 109572;3533.0 131.0 109573;4051.0 171.0 109574;3782.0 141.0 109575;3996.0 145.0 109576;2202.0 84.0 109577;931.0 16.0 109578;986.0 29.0 109579;1041.0 37.0 109580;1919.0 86.0 109581;2241.0 110.0 109582;197.0 7.0 109583;106.0 3.0 109585;97.0 1.0 109586;12674.0 471.0 109476;2526.0 90.0 109517;26187.0 1049.0 109524;8255.0 110.0 109536;2023.0 57.0 109539;14431.0 523.0 109551;9999.0 325.0 109561,109569.0 10147;109572.0 10147;109573.0 10147;109574.0 10147;109575.0 10147;109576.0 10147;109577.0 10147;109578.0 10147;109579.0 10147;109580.0 10147;109581.0 10147;109582.0 10147;109583.0 10147;109585.0 10147;109586.0 10147;109476.0 10147;109517.0 10147;109524.0 10147;109536.0 10147;109539.0 10147;109551.0 10147;109561.0 10147,109569 519;109572 416;109573 469;109574 438;109575 484;109576 449;109577 409;109578 489;109579 441;109580 483;109581 475;109582 484;109583 477;109585 425;109586 426;109476 447;109517 430;109524 466;109536 469;109539 490;109551 474;109561 487
data,1241395800,529254.0;18542.0;531760.0;22064.0;498078.0;17502.0;531680.0;23054.0;1.18433933983;1.00299297755;1.23766621828;1.05656618414,5885.0 184.0 109569;6383.0 249.0 109572;3566.0 134.0 109573;4090.0 173.0 109574;3810.0 141.0 109575;4025.0 146.0 109576;2239.0 84.0 109577;985.0 19.0 109578;1058.0 33.0 109579;1115.0 40.0 109580;1985.0 88.0 109581;2310.0 114.0 109582;247.0 12.0 109583;146.0 5.0 109585;133.0 1.0 109586;12722.0 472.0 109476;2561.0 90.0 109517;26230.0 1051.0 109524;8293.0 111.0 109536;2049.0 57.0 109539;14463.0 525.0 109551;10036.0 326.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 914;109572 929;109573 898;109574 905;109575 881;109576 920;109577 952;109578 922;109579 973;109580 873;109581 896;109582 923;109583 943;109585 889;109586 899;109476 884;109517 983;109524 884;109536 863;109539 875;109551 930;109561 864
data,1241396100,530200.0;18564.0;532672.0;22090.0;498964.0;17540.0;532578.0;23091.0;1.18441530555;1.00398804172;1.23830515967;1.05735053854,5917.0 185.0 109569;6409.0 249.0 109572;3596.0 134.0 109573;4139.0 174.0 109574;3830.0 141.0 109575;4076.0 149.0 109576;2275.0 86.0 109577;1026.0 20.0 109578;1132.0 35.0 109579;1205.0 45.0 109580;2037.0 91.0 109581;2381.0 118.0 109582;304.0 13.0 109583;182.0 6.0 109585;163.0 1.0 109586;12749.0 472.0 109476;2586.0 90.0 109517;26270.0 1051.0 109524;8317.0 111.0 109536;2076.0 58.0 109539;14501.0 525.0 109551;10072.0 327.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 863;109572 943;109573 923;109574 872;109575 937;109576 933;109577 897;109578 903;109579 946;109580 987;109581 907;109582 925;109583 877;109585 885;109586 879;109476 884;109517 920;109524 898;109536 893;109539 886;109551 888;109561 954
data,1241396400,531047.0;18584.0;533608.0;22119.0;499881.0;17570.0;533459.0;23125.0;1.18450505802;1.00438193894;1.23872373138;1.05827616661,5944.0 185.0 109569;6429.0 249.0 109572;3630.0 135.0 109573;4169.0 174.0 109574;3854.0 142.0 109575;4149.0 154.0 109576;2302.0 86.0 109577;1067.0 20.0 109578;1186.0 36.0 109579;1319.0 49.0 109580;2102.0 94.0 109581;2507.0 125.0 109582;358.0 14.0 109583;210.0 6.0 109585;178.0 2.0 109586;12784.0 473.0 109476;2605.0 91.0 109517;26308.0 1052.0 109524;8339.0 111.0 109536;2105.0 58.0 109539;14533.0 526.0 109551;10101.0 328.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 869;109572 926;109573 909;109574 915;109575 922;109576 861;109577 837;109578 940;109579 900;109580 945;109581 889;109582 955;109583 924;109585 909;109586 876;109476 902;109517 918;109524 881;109536 909;109539 964;109551 935;109561 914
data,1241396700,531949.0;18621.0;534513.0;22163.0;500799.0;17599.0;534390.0;23154.0;1.1845060163;1.00390249825;1.23775503894;1.0579119204,5972.0 185.0 109569;6456.0 252.0 109572;3660.0 136.0 109573;4188.0 175.0 109574;3876.0 144.0 109575;4218.0 156.0 109576;2328.0 86.0 109577;1102.0 22.0 109578;1224.0 36.0 109579;1429.0 55.0 109580;2191.0 100.0 109581;2611.0 130.0 109582;384.0 14.0 109583;250.0 10.0 109585;197.0 3.0 109586;12824.0 476.0 109476;2652.0 95.0 109517;26345.0 1054.0 109524;8359.0 111.0 109536;2122.0 58.0 109539;14551.0 526.0 109551;10145.0 330.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 865;109572 914;109573 926;109574 901;109575 960;109576 875;109577 919;109578 896;109579 933;109580 838;109581 867;109582 909;109583 920;109585 952;109586 831;109476 980;109517 968;109524 927;109536 885;109539 882;109551 924;109561 928
data,1241397000,532858.0;18643.0;535398.0;22191.0;501686.0;17626.0;535269.0;23183.0;1.18466571455;1.00419365923;1.23792186556;1.05829903756,5988.0 186.0 109569;6497.0 254.0 109572;3688.0 136.0 109573;4219.0 176.0 109574;3902.0 144.0 109575;4261.0 156.0 109576;2352.0 87.0 109577;1137.0 23.0 109578;1267.0 39.0 109579;1535.0 58.0 109580;2266.0 100.0 109581;2717.0 135.0 109582;410.0 14.0 109583;299.0 15.0 109585;212.0 3.0 109586;12863.0 477.0 109476;2701.0 97.0 109517;26376.0 1055.0 109524;8370.0 111.0 109536;2143.0 58.0 109539;14586.0 528.0 109551;10180.0 330.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 881;109572 972;109573 932;109574 864;109575 919;109576 896;109577 896;109578 953;109579 939;109580 933;109581 836;109582 922;109583 921;109585 931;109586 901;109476 894;109517 910;109524 881;109536 879;109539 868;109551 918;109561 954
data,1241397300,533755.0;18664.0;536255.0;22231.0;502622.0;17652.0;536216.0;23208.0;1.18556364877;1.00436057208;1.23775639182;1.05952534012,6001.0 186.0 109569;6538.0 256.0 109572;3710.0 136.0 109573;4231.0 176.0 109574;3928.0 144.0 109575;4296.0 158.0 109576;2372.0 89.0 109577;1171.0 25.0 109578;1306.0 39.0 109579;1644.0 65.0 109580;2320.0 102.0 109581;2802.0 140.0 109582;436.0 15.0 109583;398.0 23.0 109585;226.0 3.0 109586;12910.0 478.0 109476;2756.0 100.0 109517;26405.0 1056.0 109524;8387.0 111.0 109536;2154.0 58.0 109539;14616.0 529.0 109551;10219.0 333.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 911;109572 920;109573 912;109574 881;109575 895;109576 936;109577 893;109578 911;109579 942;109580 986;109581 917;109582 879;109583 905;109585 890;109586 877;109476 940;109517 857;109524 934;109536 936;109539 877;109551 931;109561 870
data,1241397600,534668.0;18697.0;537120.0;22253.0;503505.0;17684.0;537143.0;23239.0;1.18475761349;1.0043590167;1.23719962515;1.05906492452,6012.0 186.0 109569;6563.0 256.0 109572;3729.0 137.0 109573;4245.0 176.0 109574;3942.0 144.0 109575;4335.0 159.0 109576;2400.0 90.0 109577;1212.0 27.0 109578;1335.0 40.0 109579;1764.0 68.0 109580;2365.0 103.0 109581;2925.0 142.0 109582;467.0 16.0 109583;503.0 27.0 109585;237.0 3.0 109586;12952.0 479.0 109476;2803.0 102.0 109517;26441.0 1057.0 109524;8397.0 111.0 109536;2169.0 58.0 109539;14643.0 529.0 109551;10252.0 334.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 921;109572 889;109573 915;109574 929;109575 849;109576 862;109577 904;109578 933;109579 999;109580 927;109581 867;109582 933;109583 933;109585 871;109586 928;109476 927;109517 902;109524 926;109536 912;109539 878;109551 914;109561 881
data,1241397900,535593.0;18727.0;538062.0;22289.0;504400.0;17721.0;538077.0;23274.0;1.1847451635;1.00480046991;1.23706717485;1.05854697542,6024.0 186.0 109569;6591.0 257.0 109572;3751.0 138.0 109573;4259.0 176.0 109574;3961.0 144.0 109575;4396.0 162.0 109576;2430.0 92.0 109577;1258.0 28.0 109578;1360.0 41.0 109579;1880.0 70.0 109580;2421.0 104.0 109581;3079.0 154.0 109582;481.0 16.0 109583;612.0 31.0 109585;257.0 5.0 109586;13003.0 481.0 109476;2852.0 104.0 109517;26474.0 1058.0 109524;8408.0 111.0 109536;2184.0 58.0 109539;14670.0 530.0 109551;10282.0 334.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 893;109572 950;109573 945;109574 853;109575 952;109576 921;109577 870;109578 926;109579 910;109580 912;109581 936;109582 881;109583 975;109585 887;109586 894;109476 964;109517 859;109524 934;109536 867;109539 846;109551 938;109561 887
data,1241398200,536505.0;18756.0;538956.0;22315.0;505308.0;17750.0;538948.0;23309.0;1.18434199706;1.00479099231;1.23711572409;1.05926445955,6036.0 186.0 109569;6617.0 258.0 109572;3764.0 138.0 109573;4272.0 178.0 109574;3977.0 144.0 109575;4448.0 164.0 109576;2475.0 94.0 109577;1287.0 28.0 109578;1394.0 42.0 109579;1961.0 71.0 109580;2460.0 104.0 109581;3282.0 164.0 109582;500.0 16.0 109583;706.0 33.0 109585;273.0 5.0 109586;13040.0 481.0 109476;2916.0 105.0 109517;26494.0 1059.0 109524;8415.0 111.0 109536;2200.0 58.0 109539;14690.0 530.0 109551;10320.0 337.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 892;109572 928;109573 865;109574 932;109575 894;109576 940;109577 907;109578 900;109579 889;109580 946;109581 939;109582 893;109583 905;109585 879;109586 875;109476 879;109517 938;109524 871;109536 943;109539 896;109551 909;109561 980
data,1241398500,537392.0;18787.0;539836.0;22341.0;506239.0;17771.0;539883.0;23347.0;1.18378961894;1.00413019957;1.23698716207;1.05945591359,6052.0 186.0 109569;6643.0 258.0 109572;3777.0 138.0 109573;4293.0 179.0 109574;3998.0 145.0 109575;4488.0 164.0 109576;2506.0 94.0 109577;1311.0 28.0 109578;1422.0 43.0 109579;2046.0 74.0 109580;2485.0 105.0 109581;3496.0 171.0 109582;520.0 16.0 109583;815.0 39.0 109585;283.0 5.0 109586;13067.0 481.0 109476;2961.0 106.0 109517;26537.0 1062.0 109524;8424.0 111.0 109536;2224.0 58.0 109539;14705.0 531.0 109551;10354.0 338.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 932;109572 949;109573 934;109574 877;109575 851;109576 917;109577 929;109578 918;109579 859;109580 960;109581 886;109582 879;109583 896;109585 901;109586 948;109476 893;109517 861;109524 935;109536 854;109539 951;109551 947;109561 923
data,1241398800,538287.0;18822.0;540743.0;22369.0;507126.0;17792.0;540771.0;23378.0;1.18305186829;1.00336053536;1.2363518501;1.05918026032,6063.0 187.0 109569;6669.0 258.0 109572;3789.0 138.0 109573;4313.0 179.0 109574;4012.0 146.0 109575;4549.0 168.0 109576;2533.0 96.0 109577;1337.0 30.0 109578;1456.0 44.0 109579;2134.0 77.0 109580;2529.0 107.0 109581;3702.0 177.0 109582;535.0 16.0 109583;915.0 41.0 109585;313.0 5.0 109586;13094.0 482.0 109476;3016.0 107.0 109517;26572.0 1062.0 109524;8435.0 111.0 109536;2235.0 58.0 109539;14718.0 531.0 109551;10395.0 340.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 983;109572 905;109573 879;109574 929;109575 913;109576 882;109577 898;109578 898;109579 953;109580 960;109581 879;109582 865;109583 935;109585 877;109586 913;109476 959;109517 914;109524 888;109536 921;109539 866;109551 907;109561 876
data,1241399100,539222.0;18859.0;541698.0;22399.0;508032.0;17822.0;541712.0;23406.0;1.18227999207;1.00303090182;1.23540025572;1.05874657021,6077.0 187.0 109569;6699.0 260.0 109572;3806.0 138.0 109573;4334.0 180.0 109574;4025.0 146.0 109575;4625.0 173.0 109576;2583.0 97.0 109577;1367.0 32.0 109578;1482.0 44.0 109579;2192.0 78.0 109580;2569.0 107.0 109581;3899.0 184.0 109582;551.0 16.0 109583;1026.0 44.0 109585;334.0 5.0 109586;13115.0 482.0 109476;3085.0 111.0 109517;26619.0 1063.0 109524;8450.0 112.0 109536;2251.0 58.0 109539;14735.0 531.0 109551;10445.0 342.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 939;109572 923;109573 947;109574 845;109575 889;109576 949;109577 935;109578 868;109579 943;109580 845;109581 874;109582 913;109583 857;109585 949;109586 903;109476 904;109517 929;109524 941;109536 963;109539 943;109551 916;109561 825
data,1241399400,540088.0;18879.0;542625.0;22447.0;508896.0;17853.0;542660.0;23433.0;1.18343401865;1.00361630701;1.23533749558;1.0594745071,6083.0 187.0 109569;6732.0 261.0 109572;3815.0 139.0 109573;4352.0 180.0 109574;4040.0 146.0 109575;4687.0 174.0 109576;2619.0 100.0 109577;1397.0 33.0 109578;1506.0 45.0 109579;2283.0 84.0 109580;2594.0 108.0 109581;4147.0 200.0 109582;561.0 16.0 109583;1126.0 49.0 109585;349.0 6.0 109586;13134.0 483.0 109476;3126.0 113.0 109517;26658.0 1065.0 109524;8465.0 112.0 109536;2264.0 59.0 109539;14758.0 533.0 109551;10500.0 345.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 903;109572 878;109573 935;109574 887;109575 927;109576 966;109577 922;109578 941;109579 896;109580 894;109581 879;109582 954;109583 886;109585 903;109586 926;109476 879;109517 834;109524 947;109536 892;109539 848;109551 996;109561 907
data,1241399700,540985.0;18903.0;543518.0;22476.0;509803.0;17886.0;543543.0;23467.0;1.18347634324;1.00407309232;1.23560072778;1.05977163706,6104.0 188.0 109569;6758.0 262.0 109572;3828.0 139.0 109573;4367.0 180.0 109574;4058.0 146.0 109575;4748.0 179.0 109576;2673.0 102.0 109577;1431.0 35.0 109578;1522.0 45.0 109579;2365.0 89.0 109580;2618.0 109.0 109581;4384.0 207.0 109582;573.0 16.0 109583;1213.0 51.0 109585;362.0 8.0 109586;13155.0 483.0 109476;3173.0 113.0 109517;26684.0 1065.0 109524;8472.0 112.0 109536;2280.0 59.0 109539;14778.0 534.0 109551;10543.0 345.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 887;109572 867;109573 942;109574 863;109575 940;109576 896;109577 950;109578 917;109579 909;109580 903;109581 881;109582 910;109583 958;109585 918;109586 918;109476 881;109517 929;109524 883;109536 891;109539 922;109551 894;109561 941
data,1241400000,541904.0;18925.0;544423.0;22504.0;510707.0;17915.0;544462.0;23497.0;1.18361299135;1.00445727943;1.23575196946;1.06010021264,6115.0 188.0 109569;6795.0 263.0 109572;3845.0 140.0 109573;4375.0 181.0 109574;4070.0 146.0 109575;4847.0 186.0 109576;2754.0 106.0 109577;1460.0 35.0 109578;1542.0 45.0 109579;2455.0 89.0 109580;2648.0 109.0 109581;4607.0 217.0 109582;585.0 16.0 109583;1275.0 52.0 109585;377.0 8.0 109586;13170.0 484.0 109476;3223.0 115.0 109517;26707.0 1065.0 109524;8485.0 112.0 109536;2291.0 59.0 109539;14798.0 534.0 109551;10570.0 345.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 869;109572 926;109573 923;109574 902;109575 880;109576 894;109577 959;109578 877;109579 955;109580 988;109581 971;109582 856;109583 954;109585 848;109586 909;109476 851;109517 894;109524 915;109536 895;109539 900;109551 940;109561 894
data,1241400300,542811.0;18964.0;545331.0;22538.0;511618.0;17955.0;545414.0;23537.0;1.18297040974;1.00451930425;1.23521773694;1.05956106362,6134.0 188.0 109569;6817.0 263.0 109572;3863.0 141.0 109573;4390.0 182.0 109574;4077.0 146.0 109575;4976.0 191.0 109576;2820.0 110.0 109577;1484.0 35.0 109578;1568.0 47.0 109579;2530.0 93.0 109580;2691.0 113.0 109581;4846.0 225.0 109582;605.0 18.0 109583;1343.0 54.0 109585;387.0 8.0 109586;13180.0 484.0 109476;3254.0 115.0 109517;26729.0 1065.0 109524;8495.0 112.0 109536;2307.0 59.0 109539;14818.0 535.0 109551;10588.0 345.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 909;109572 896;109573 896;109574 891;109575 862;109576 916;109577 931;109578 903;109579 924;109580 901;109581 892;109582 893;109583 944;109585 915;109586 934;109476 913;109517 948;109524 952;109536 910;109539 831;109551 879;109561 960
