data,1241490600,809503.0;28877.0;814298.0;34365.0;761210.0;27745.0;814858.0;36134.0;1.18303983914;1.02175467597;1.24308405634;1.0647378267,5695.0 255.0 109594;11489.0 616.0 109596;11576.0 601.0 109597;5695.0 265.0 109598;7107.0 361.0 109599;2499.0 83.0 109600;2206.0 80.0 109601;6470.0 398.0 109602;1618.0 62.0 109603;20825.0 726.0 109476;15394.0 1082.0 109605;1676.0 53.0 109606;2606.0 119.0 109608;3799.0 199.0 109609;886.0 36.0 109610;216.0 8.0 109611;2040.0 192.0 109612;639.0 16.0 109613;1116.0 59.0 109614;2504.0 142.0 109615;2726.0 158.0 109617;74.0 2.0 109618;11411.0 392.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241490900,810269.0;28910.0;815127.0;34412.0;761993.0;27789.0;815657.0;36193.0;1.18322072309;1.02212278344;1.24364992231;1.06413471311,5718.0 255.0 109594;11523.0 617.0 109596;11662.0 611.0 109597;5735.0 269.0 109598;7135.0 361.0 109599;2522.0 84.0 109600;2232.0 80.0 109601;6514.0 404.0 109602;1669.0 66.0 109603;20862.0 727.0 109476;15422.0 1082.0 109605;1713.0 55.0 109606;2636.0 120.0 109608;3846.0 204.0 109609;918.0 37.0 109610;277.0 14.0 109611;2068.0 193.0 109612;660.0 17.0 109613;1150.0 60.0 109614;2542.0 143.0 109615;2755.0 158.0 109617;102.0 3.0 109618;11435.0 392.0 109517,109594.0 18686;109596.0 18686;109597.0 18686;109598.0 18686;109599.0 18686;109600.0 18686;109601.0 18686;109602.0 18686;109603.0 18686;109476.0 18686;109605.0 18686;109606.0 18686;109608.0 18686;109609.0 18686;109610.0 18686;109611.0 18686;109612.0 18686;109613.0 18686;109614.0 18686;109615.0 18686;109617.0 18686;109618.0 18686;109517.0 18686,109594 787;109596 812;109597 834;109598 793;109599 885;109600 816;109601 791;109602 795;109603 771;109476 860;109605 809;109606 870;109608 812;109609 773;109610 800;109611 820;109612 805;109613 825;109614 814;109615 849;109617 794;109618 794;109517 777
data,1241491200,811121.0;28951.0;816031.0;34453.0;762854.0;27826.0;816564.0;36259.0;1.18288483196;1.02195419127;1.24407816934;1.0634529757,5747.0 255.0 109594;11551.0 618.0 109596;11759.0 617.0 109597;5785.0 273.0 109598;7156.0 361.0 109599;2543.0 84.0 109600;2252.0 82.0 109601;6597.0 411.0 109602;1721.0 70.0 109603;20896.0 728.0 109476;15460.0 1084.0 109605;1749.0 56.0 109606;2683.0 123.0 109608;3914.0 207.0 109609;936.0 37.0 109610;338.0 16.0 109611;2103.0 194.0 109612;684.0 17.0 109613;1188.0 62.0 109614;2577.0 144.0 109615;2772.0 158.0 109617;131.0 4.0 109618;11458.0 392.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 876;109596 851;109597 938;109598 863;109599 855;109600 869;109601 821;109602 894;109603 871;109476 836;109605 895;109606 841;109608 863;109609 867;109610 829;109611 847;109612 904;109613 852;109614 848;109615 879;109617 927;109618 892;109517 882
data,1241491500,812037.0;28996.0;816937.0;34493.0;763713.0;27872.0;817416.0;36320.0;1.18244276744;1.02205831794;1.24434392696;1.06263332618,5756.0 256.0 109594;11577.0 620.0 109596;11856.0 624.0 109597;5836.0 274.0 109598;7186.0 362.0 109599;2561.0 84.0 109600;2276.0 83.0 109601;6713.0 417.0 109602;1817.0 78.0 109603;20937.0 730.0 109476;15491.0 1085.0 109605;1782.0 56.0 109606;2722.0 125.0 109608;3970.0 208.0 109609;957.0 37.0 109610;382.0 18.0 109611;2133.0 195.0 109612;700.0 17.0 109613;1240.0 65.0 109614;2598.0 144.0 109615;2792.0 159.0 109617;154.0 4.0 109618;11470.0 392.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 899;109596 842;109597 886;109598 881;109599 882;109600 835;109601 863;109602 833;109603 884;109476 868;109605 866;109606 897;109608 903;109609 887;109610 859;109611 848;109612 853;109613 838;109614 901;109615 878;109617 879;109618 856;109517 862
data,1241491500,812899.0;29027.0;817784.0;34532.0;764571.0;27913.0;818322.0;36380.0;1.18254468184;1.02240539065;1.24501018446;1.06246841726,5770.0 258.0 109594;11607.0 621.0 109596;12021.0 637.0 109597;5878.0 274.0 109598;7196.0 362.0 109599;2576.0 84.0 109600;2289.0 83.0 109601;6825.0 425.0 109602;1897.0 80.0 109603;20952.0 730.0 109476;15527.0 1088.0 109605;1798.0 56.0 109606;2780.0 127.0 109608;4016.0 211.0 109609;973.0 37.0 109610;432.0 19.0 109611;2161.0 197.0 109612;708.0 17.0 109613;1273.0 66.0 109614;2612.0 145.0 109615;2809.0 159.0 109617;173.0 4.0 109618;11480.0 392.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 850;109596 841;109597 891;109598 894;109599 883;109600 852;109601 863;109602 839;109603 851;109476 857;109605 844;109606 833;109608 861;109609 867;109610 895;109611 931;109612 901;109613 838;109614 910;109615 909;109617 855;109618 903;109517 832
data,1241491800,813755.0;29054.0;818697.0;34574.0;765428.0;27944.0;819201.0;36450.0;1.18280776383;1.02252036279;1.24622022946;1.06243055792,5790.0 258.0 109594;11627.0 622.0 109596;12208.0 645.0 109597;5900.0 275.0 109598;7211.0 363.0 109599;2587.0 85.0 109600;2314.0 83.0 109601;6993.0 436.0 109602;1993.0 86.0 109603;20964.0 730.0 109476;15567.0 1091.0 109605;1808.0 56.0 109606;2831.0 130.0 109608;4057.0 213.0 109609;994.0 37.0 109610;468.0 19.0 109611;2182.0 197.0 109612;725.0 17.0 109613;1310.0 69.0 109614;2627.0 145.0 109615;2828.0 160.0 109617;186.0 5.0 109618;11496.0 392.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 815;109596 809;109597 857;109598 867;109599 893;109600 863;109601 852;109602 942;109603 892;109476 849;109605 848;109606 875;109608 872;109609 824;109610 987;109611 908;109612 880;109613 884;109614 884;109615 835;109617 846;109618 877;109517 841
data,1241492100,814577.0;29095.0;819571.0;34627.0;766318.0;27971.0;820081.0;36504.0;1.18288375105;1.02191023369;1.24622795086;1.06166081087,5815.0 261.0 109594;11646.0 622.0 109596;12338.0 649.0 109597;5921.0 275.0 109598;7227.0 363.0 109599;2594.0 85.0 109600;2331.0 84.0 109601;7230.0 461.0 109602;2062.0 88.0 109603;20980.0 730.0 109476;15614.0 1094.0 109605;1820.0 57.0 109606;2867.0 130.0 109608;4110.0 216.0 109609;1005.0 37.0 109610;493.0 20.0 109611;2203.0 199.0 109612;733.0 17.0 109613;1356.0 73.0 109614;2639.0 146.0 109615;2853.0 162.0 109617;198.0 5.0 109618;11505.0 393.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 895;109596 838;109597 873;109598 934;109599 865;109600 879;109601 879;109602 894;109603 878;109476 867;109605 878;109606 882;109608 857;109609 858;109610 827;109611 809;109612 881;109613 862;109614 879;109615 851;109617 892;109618 877;109517 845
data,1241492400,815426.0;29133.0;820387.0;34660.0;767183.0;28002.0;820975.0;36557.0;1.18252174229;1.02162009448;1.24634984046;1.06107102234,5840.0 262.0 109594;11657.0 622.0 109596;12441.0 654.0 109597;5933.0 275.0 109598;7240.0 363.0 109599;2613.0 86.0 109600;2347.0 85.0 109601;7458.0 469.0 109602;2125.0 90.0 109603;20994.0 730.0 109476;15668.0 1098.0 109605;1838.0 57.0 109606;2891.0 131.0 109608;4146.0 217.0 109609;1014.0 37.0 109610;514.0 22.0 109611;2223.0 199.0 109612;750.0 17.0 109613;1407.0 76.0 109614;2654.0 146.0 109615;2867.0 163.0 109617;222.0 8.0 109618;11514.0 393.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 859;109597 904;109598 885;109599 886;109600 863;109601 906;109602 816;109603 869;109476 845;109605 884;109606 870;109608 894;109609 868;109610 879;109611 867;109612 900;109613 852;109614 836;109615 854;109617 868;109618 867;109517 872
data,1241492700,816337.0;29166.0;821252.0;34701.0;768046.0;28042.0;821832.0;36618.0;1.18265523827;1.02191403292;1.24710833671;1.06055232475,5851.0 262.0 109594;11668.0 622.0 109596;12609.0 671.0 109597;5948.0 275.0 109598;7251.0 363.0 109599;2630.0 86.0 109600;2366.0 86.0 109601;7701.0 483.0 109602;2191.0 94.0 109603;20999.0 730.0 109476;15728.0 1101.0 109605;1855.0 57.0 109606;2916.0 131.0 109608;4173.0 218.0 109609;1022.0 37.0 109610;533.0 22.0 109611;2247.0 199.0 109612;758.0 17.0 109613;1454.0 76.0 109614;2668.0 146.0 109615;2880.0 164.0 109617;239.0 8.0 109618;11534.0 393.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 877;109596 888;109597 868;109598 869;109599 874;109600 880;109601 857;109602 845;109603 833;109476 847;109605 845;109606 898;109608 865;109609 857;109610 906;109611 893;109612 857;109613 905;109614 849;109615 884;109617 838;109618 876;109517 889
data,1241493300,817153.0;29200.0;822124.0;34740.0;768954.0;28088.0;822666.0;36682.0;1.18253230956;1.02221202145;1.24781437899;1.05986180337,5866.0 262.0 109594;11682.0 622.0 109596;12789.0 682.0 109597;5962.0 275.0 109598;7270.0 365.0 109599;2645.0 86.0 109600;2381.0 86.0 109601;7930.0 493.0 109602;2249.0 94.0 109603;21005.0 730.0 109476;15813.0 1109.0 109605;1869.0 57.0 109606;2935.0 131.0 109608;4201.0 219.0 109609;1031.0 37.0 109610;557.0 23.0 109611;2261.0 199.0 109612;771.0 17.0 109613;1488.0 78.0 109614;2682.0 146.0 109615;2906.0 167.0 109617;249.0 8.0 109618;11551.0 394.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 917;109596 896;109597 851;109598 821;109599 874;109600 905;109601 860;109602 832;109603 859;109476 837;109605 960;109606 859;109608 884;109609 879;109610 861;109611 878;109612 834;109613 871;109614 842;109615 848;109617 930;109618 829;109517 873
data,1241493600,818057.0;29246.0;823019.0;34794.0;769818.0;28121.0;823567.0;36751.0;1.18252842078;1.02178562454;1.24820901258;1.05932689168,5881.0 262.0 109594;11690.0 622.0 109596;13009.0 700.0 109597;5969.0 276.0 109598;7283.0 366.0 109599;2659.0 87.0 109600;2401.0 86.0 109601;8153.0 503.0 109602;2269.0 94.0 109603;21016.0 730.0 109476;15926.0 1116.0 109605;1876.0 58.0 109606;2949.0 132.0 109608;4230.0 222.0 109609;1040.0 37.0 109610;583.0 26.0 109611;2273.0 200.0 109612;787.0 17.0 109613;1523.0 78.0 109614;2696.0 146.0 109615;2948.0 173.0 109617;263.0 9.0 109618;11564.0 394.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 818;109596 887;109597 916;109598 870;109599 873;109600 847;109601 871;109602 919;109603 903;109476 806;109605 822;109606 903;109608 857;109609 875;109610 859;109611 838;109612 901;109613 894;109614 872;109615 916;109617 845;109618 886;109517 822
