data,1241842800,1794347.0;65516.0;1801580.0;82904.0;1688020.0;61807.0;1807856.0;93116.0;1.26032047525;1.00281110581;1.41065085163,7420.0 154.0 109697;3332.0 167.0 109711;226.0 2.0 109714;4044.0 113.0 109720;22816.0 1229.0 109721;4415.0 152.0 109722;2504.0 43.0 109723;3436.0 108.0 109725;2058.0 50.0 109726;2103.0 57.0 109728;2512.0 100.0 109732;3892.0 204.0 109734;2075.0 65.0 109735;2229.0 95.0 109737;6147.0 363.0 109742;4829.0 266.0 109743;700.0 15.0 109744;677.0 19.0 109745;4582.0 245.0 109746;657.0 20.0 109747;3215.0 188.0 109748;1481.0 79.0 109749;12058.0 273.0 109667,109697.0 16553;109711.0 16553;109714.0 16553;109720.0 16553;109721.0 16553;109722.0 16553;109723.0 16553;109725.0 16553;109726.0 16553;109728.0 16553;109732.0 16553;109734.0 16553;109735.0 16553;109737.0 16553;109742.0 16553;109743.0 16553;109744.0 16553;109745.0 16553;109746.0 16553;109747.0 16553;109748.0 16553;109749.0 16553;109667.0 16553,109697 746;109711 695;109714 741;109720 752;109721 714;109722 766;109723 742;109725 760;109726 696;109728 682;109732 722;109734 752;109735 728;109737 692;109742 726;109743 731;109744 709;109745 685;109746 709;109747 684;109748 763;109749 692;109667 666
data,1241843100,1794505.0;65522.0;1801738.0;82907.0;1688174.0;61811.0;1807982.0;93120.0;1.26025111262;1.00278098429;1.41060816148,7427.0 154.0 109697;3338.0 167.0 109711;228.0 2.0 109714;4052.0 113.0 109720;22824.0 1229.0 109721;4419.0 152.0 109722;2508.0 43.0 109723;3444.0 108.0 109725;2065.0 50.0 109726;2113.0 58.0 109728;2517.0 100.0 109732;3899.0 204.0 109734;2082.0 65.0 109735;2239.0 96.0 109737;6153.0 363.0 109742;4835.0 266.0 109743;710.0 15.0 109744;688.0 19.0 109745;4586.0 245.0 109746;666.0 21.0 109747;3221.0 188.0 109748;1486.0 79.0 109749;12066.0 273.0 109667,109697.0 3447;109711.0 3447;109714.0 3447;109720.0 3447;109721.0 3447;109722.0 3447;109723.0 3447;109725.0 3447;109726.0 3447;109728.0 3447;109732.0 3447;109734.0 3447;109735.0 3447;109737.0 3447;109742.0 3447;109743.0 3447;109744.0 3447;109745.0 3447;109746.0 3447;109747.0 3447;109748.0 3447;109749.0 3447;109667.0 3447,109697 166;109711 135;109714 125;109720 169;109721 141;109722 152;109723 158;109725 140;109726 160;109728 166;109732 135;109734 143;109735 144;109737 157;109742 130;109743 155;109744 164;109745 177;109746 133;109747 151;109748 143;109749 154;109667 149
data,1241843400,1795336.0;65548.0;1802618.0;82934.0;1689038.0;61852.0;1808810.0;93167.0;1.26012957182;1.00299927976;1.41076752973,7457.0 154.0 109697;3379.0 169.0 109711;264.0 4.0 109714;4083.0 114.0 109720;22873.0 1231.0 109721;4476.0 155.0 109722;2547.0 44.0 109723;3474.0 109.0 109725;2105.0 51.0 109726;2152.0 59.0 109728;2567.0 102.0 109732;3946.0 207.0 109734;2136.0 66.0 109735;2281.0 96.0 109737;6185.0 363.0 109742;4864.0 267.0 109743;742.0 15.0 109744;717.0 19.0 109745;4613.0 245.0 109746;699.0 21.0 109747;3262.0 190.0 109748;1529.0 83.0 109749;12095.0 273.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 845;109711 900;109714 881;109720 880;109721 872;109722 835;109723 927;109725 896;109726 869;109728 836;109732 896;109734 854;109735 835;109737 883;109742 892;109743 909;109744 819;109745 835;109746 873;109747 841;109748 844;109749 906;109667 872
data,1241844000,1796203.0;65580.0;1803474.0;82970.0;1689879.0;61887.0;1809655.0;93204.0;1.26007155982;1.00306211249;1.41066135551,7476.0 155.0 109697;3426.0 172.0 109711;320.0 6.0 109714;4108.0 114.0 109720;22916.0 1233.0 109721;4513.0 156.0 109722;2573.0 44.0 109723;3517.0 110.0 109725;2132.0 51.0 109726;2195.0 62.0 109728;2598.0 103.0 109732;3992.0 208.0 109734;2171.0 66.0 109735;2331.0 100.0 109737;6212.0 364.0 109742;4915.0 272.0 109743;759.0 15.0 109744;733.0 19.0 109745;4642.0 246.0 109746;737.0 21.0 109747;3309.0 195.0 109748;1590.0 86.0 109749;12137.0 275.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 874;109711 855;109714 874;109720 864;109721 833;109722 872;109723 844;109725 900;109726 831;109728 845;109732 830;109734 877;109735 887;109737 920;109742 922;109743 922;109744 851;109745 825;109746 868;109747 930;109748 824;109749 897;109667 855
data,1241844300,1797133.0;65604.0;1804306.0;83000.0;1690793.0;61917.0;1810550.0;93243.0;1.26013710065;1.00315805262;1.41076804628,7497.0 155.0 109697;3474.0 174.0 109711;350.0 6.0 109714;4133.0 115.0 109720;22972.0 1235.0 109721;4555.0 158.0 109722;2605.0 44.0 109723;3545.0 110.0 109725;2152.0 51.0 109726;2237.0 62.0 109728;2619.0 104.0 109732;4024.0 208.0 109734;2194.0 66.0 109735;2383.0 103.0 109737;6242.0 366.0 109742;4972.0 274.0 109743;773.0 15.0 109744;763.0 21.0 109745;4678.0 249.0 109746;756.0 21.0 109747;3378.0 199.0 109748;1661.0 92.0 109749;12171.0 275.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 879;109711 903;109714 848;109720 889;109721 875;109722 878;109723 854;109725 879;109726 812;109728 891;109732 871;109734 902;109735 802;109737 886;109742 924;109743 887;109744 844;109745 900;109746 818;109747 865;109748 821;109749 919;109667 853
data,1241844900,1798023.0;65632.0;1805162.0;83038.0;1691682.0;61944.0;1811459.0;93298.0;1.26020239872;1.00313670609;1.41098835461,7518.0 155.0 109697;3518.0 175.0 109711;376.0 7.0 109714;4154.0 115.0 109720;23024.0 1239.0 109721;4604.0 160.0 109722;2623.0 45.0 109723;3572.0 111.0 109725;2169.0 51.0 109726;2259.0 63.0 109728;2645.0 104.0 109732;4057.0 211.0 109734;2218.0 66.0 109735;2454.0 108.0 109737;6275.0 367.0 109742;5030.0 276.0 109743;790.0 15.0 109744;809.0 21.0 109745;4713.0 250.0 109746;780.0 22.0 109747;3454.0 204.0 109748;1763.0 100.0 109749;12185.0 276.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 918;109714 833;109720 863;109721 860;109722 807;109723 858;109725 918;109726 828;109728 874;109732 821;109734 891;109735 881;109737 878;109742 878;109743 889;109744 892;109745 911;109746 913;109747 885;109748 863;109749 836;109667 839
data,1241845500,1798981.0;65659.0;1806070.0;83072.0;1692580.0;61975.0;1812306.0;93333.0;1.26023750498;1.00322799618;1.41102922799,7532.0 155.0 109697;3557.0 175.0 109711;401.0 7.0 109714;4171.0 115.0 109720;23097.0 1242.0 109721;4639.0 160.0 109722;2641.0 45.0 109723;3591.0 111.0 109725;2194.0 52.0 109726;2288.0 63.0 109728;2687.0 108.0 109732;4097.0 213.0 109734;2228.0 66.0 109735;2540.0 111.0 109737;6309.0 368.0 109742;5081.0 282.0 109743;800.0 15.0 109744;819.0 21.0 109745;4777.0 255.0 109746;807.0 22.0 109747;3535.0 207.0 109748;1900.0 106.0 109749;12207.0 276.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 853;109714 896;109720 881;109721 879;109722 884;109723 843;109725 825;109726 854;109728 898;109732 869;109734 867;109735 832;109737 887;109742 881;109743 829;109744 867;109745 867;109746 901;109747 889;109748 823;109749 935;109667 876
data,1241846100,1799858.0;65688.0;1806909.0;83103.0;1693484.0;62003.0;1813198.0;93365.0;1.2601801213;1.0031914199;1.41088323786,7553.0 155.0 109697;3582.0 175.0 109711;417.0 7.0 109714;4187.0 115.0 109720;23160.0 1244.0 109721;4664.0 160.0 109722;2658.0 45.0 109723;3612.0 112.0 109725;2205.0 52.0 109726;2310.0 63.0 109728;2758.0 112.0 109732;4131.0 214.0 109734;2243.0 67.0 109735;2593.0 112.0 109737;6331.0 369.0 109742;5168.0 285.0 109743;818.0 17.0 109744;830.0 21.0 109745;4817.0 256.0 109746;825.0 24.0 109747;3611.0 210.0 109748;2036.0 114.0 109749;12228.0 277.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 837;109711 888;109714 895;109720 860;109721 941;109722 854;109723 852;109725 885;109726 841;109728 874;109732 932;109734 849;109735 862;109737 896;109742 838;109743 893;109744 889;109745 851;109746 835;109747 875;109748 855;109749 865;109667 833
data,1241846700,1800738.0;65712.0;1807758.0;83131.0;1694315.0;62019.0;1814038.0;93394.0;1.26016831708;1.00308202371;1.41084219479,7571.0 155.0 109697;3610.0 176.0 109711;427.0 7.0 109714;4201.0 115.0 109720;23216.0 1245.0 109721;4688.0 160.0 109722;2673.0 45.0 109723;3627.0 113.0 109725;2219.0 52.0 109726;2331.0 64.0 109728;2829.0 116.0 109732;4175.0 217.0 109734;2256.0 67.0 109735;2671.0 116.0 109737;6361.0 371.0 109742;5262.0 288.0 109743;830.0 17.0 109744;843.0 21.0 109745;4857.0 256.0 109746;839.0 24.0 109747;3667.0 211.0 109748;2192.0 121.0 109749;12241.0 277.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 905;109711 877;109714 852;109720 919;109721 874;109722 860;109723 897;109725 876;109726 909;109728 894;109732 864;109734 855;109735 862;109737 870;109742 861;109743 834;109744 873;109745 850;109746 832;109747 841;109748 858;109749 896;109667 841
data,1241847300,1801592.0;65737.0;1808652.0;83165.0;1695228.0;62044.0;1814902.0;93420.0;1.26017872405;1.00303996262;1.41069539236,7576.0 155.0 109697;3634.0 178.0 109711;443.0 7.0 109714;4218.0 115.0 109720;23265.0 1248.0 109721;4702.0 160.0 109722;2686.0 45.0 109723;3651.0 114.0 109725;2236.0 52.0 109726;2352.0 64.0 109728;2898.0 118.0 109732;4210.0 217.0 109734;2268.0 67.0 109735;2733.0 117.0 109737;6401.0 373.0 109742;5344.0 291.0 109743;852.0 18.0 109744;856.0 22.0 109745;4902.0 258.0 109746;853.0 24.0 109747;3742.0 216.0 109748;2396.0 132.0 109749;12262.0 277.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 836;109711 845;109714 869;109720 835;109721 856;109722 853;109723 875;109725 826;109726 830;109728 910;109732 923;109734 842;109735 874;109737 901;109742 865;109743 912;109744 837;109745 876;109746 878;109747 881;109748 965;109749 878;109667 833
data,1241847900,1802467.0;65772.0;1809489.0;83183.0;1696141.0;62067.0;1815773.0;93451.0;1.25980957842;1.00282482459;1.41042069994,7585.0 155.0 109697;3656.0 178.0 109711;452.0 7.0 109714;4228.0 115.0 109720;23339.0 1250.0 109721;4718.0 160.0 109722;2698.0 45.0 109723;3668.0 114.0 109725;2250.0 52.0 109726;2366.0 64.0 109728;2945.0 119.0 109732;4244.0 220.0 109734;2275.0 67.0 109735;2793.0 122.0 109737;6442.0 375.0 109742;5403.0 291.0 109743;866.0 18.0 109744;871.0 22.0 109745;4943.0 258.0 109746;868.0 24.0 109747;3830.0 218.0 109748;2599.0 135.0 109749;12278.0 277.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 859;109711 858;109714 916;109720 835;109721 906;109722 836;109723 864;109725 844;109726 813;109728 886;109732 887;109734 860;109735 932;109737 847;109742 887;109743 856;109744 812;109745 856;109746 918;109747 894;109748 896;109749 875;109667 863
