data,1241866500,1823575.0;66270.0;1830728.0;83808.0;1716568.0;62579.0;1836783.0;94132.0;1.25970343018;1.00316937584;1.41021748149,2810.0 70.0 109728;7979.0 160.0 109697;12780.0 286.0 109667;5468.0 253.0 109734;2732.0 73.0 109735;4566.0 206.0 109711;5630.0 276.0 109746;10247.0 511.0 109742;6197.0 306.0 109743;1438.0 35.0 109745;860.0 11.0 109714;1311.0 32.0 109747;7958.0 378.0 109748;4244.0 185.0 109749;4739.0 124.0 109720;24526.0 1286.0 109721;5361.0 173.0 109722;3159.0 49.0 109723;2685.0 57.0 109726,109728.0 4623;109697.0 4623;109667.0 4623;109734.0 4623;109735.0 4623;109711.0 4623;109714.0 4623;109742.0 4623;109743.0 4623;109745.0 4623;109746.0 4623;109747.0 4623;109748.0 4623;109749.0 4623;109720.0 4623;109721.0 4623;109722.0 4623;109723.0 4623;109726.0 4623,109728 267;109697 252;109667 242;109734 231;109735 240;109711 215;109746 264;109742 252;109743 220;109745 223;109714 254;109747 231;109748 239;109749 282;109720 236;109721 255;109722 255;109723 247;109726 218
data,1241867100,1824415.0;66289.0;1831547.0;83835.0;1717415.0;62597.0;1837581.0;94168.0;1.25976479544;1.00313742854;1.4103893558,2844.0 70.0 109728;8016.0 160.0 109697;12819.0 286.0 109667;5519.0 257.0 109734;2766.0 74.0 109735;915.0 16.0 109714;10294.0 513.0 109742;4614.0 207.0 109711;3199.0 49.0 109723;1481.0 37.0 109745;5676.0 277.0 109746;1354.0 32.0 109747;8014.0 383.0 109748;4281.0 185.0 109749;4782.0 125.0 109720;24575.0 1287.0 109721;5416.0 176.0 109722;6238.0 307.0 109743;2706.0 57.0 109726,109728.0 15377;109697.0 15377;109667.0 15377;109734.0 15377;109735.0 15377;109711.0 15377;109714.0 15377;109742.0 15377;109743.0 15377;109745.0 15377;109746.0 15377;109747.0 15377;109748.0 15377;109749.0 15377;109720.0 15377;109721.0 15377;109722.0 15377;109723.0 15377;109726.0 15377,109728 782;109697 812;109667 756;109734 802;109735 829;109714 786;109742 832;109711 775;109723 810;109745 816;109746 890;109747 844;109748 847;109749 790;109720 788;109721 831;109722 787;109743 800;109726 800
data,1241867700,1825419.0;66321.0;1832605.0;83866.0;1718473.0;62624.0;1838696.0;94216.0;1.25958814149;1.00301999704;1.41034781943,2876.0 70.0 109728;8044.0 160.0 109697;12855.0 286.0 109667;5592.0 259.0 109734;2806.0 74.0 109735;4662.0 208.0 109711;5741.0 279.0 109746;10394.0 518.0 109742;6318.0 310.0 109743;1540.0 42.0 109745;1020.0 20.0 109714;1401.0 33.0 109747;8114.0 388.0 109748;4313.0 185.0 109749;4833.0 126.0 109720;24605.0 1287.0 109721;5486.0 178.0 109722;3232.0 49.0 109723;2735.0 57.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1048;109697 1001;109667 1052;109734 1075;109735 1038;109711 1069;109746 1065;109742 1067;109743 1066;109745 1034;109714 1023;109747 1113;109748 1090;109749 1001;109720 1129;109721 1041;109722 994;109723 1041;109726 1053
data,1241868300,1826464.0;66354.0;1833629.0;83889.0;1719519.0;62654.0;1839828.0;94259.0;1.25932422161;1.00296512474;1.41022890531,2898.0 70.0 109728;8073.0 160.0 109697;12881.0 286.0 109667;6394.0 316.0 109743;5652.0 260.0 109734;2840.0 75.0 109735;5811.0 283.0 109746;10477.0 520.0 109742;4697.0 208.0 109711;1620.0 43.0 109745;1120.0 20.0 109714;1438.0 33.0 109747;8261.0 395.0 109748;4341.0 185.0 109749;4871.0 126.0 109720;24646.0 1287.0 109721;5554.0 179.0 109722;3248.0 49.0 109723;2769.0 57.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1060;109667 1029;109743 1102;109734 1042;109735 1033;109746 1036;109742 1037;109711 1064;109745 1036;109714 1102;109747 1053;109748 1067;109749 1071;109720 1044;109721 1076;109722 1026;109723 1064;109726 1051
data,1241869200,1827490.0;66387.0;1834712.0;83930.0;1720504.0;62689.0;1840849.0;94315.0;1.25927704644;1.00301544632;1.41037489502,2927.0 71.0 109728;8100.0 160.0 109697;12909.0 287.0 109667;5717.0 261.0 109734;2872.0 75.0 109735;1195.0 22.0 109714;6522.0 325.0 109743;10568.0 524.0 109742;4734.0 210.0 109711;1700.0 45.0 109745;5892.0 287.0 109746;1464.0 33.0 109747;8423.0 398.0 109748;4360.0 187.0 109749;4900.0 126.0 109720;24682.0 1290.0 109721;5641.0 184.0 109722;3272.0 51.0 109723;2796.0 57.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1080;109697 1016;109667 1041;109734 1104;109735 1052;109714 1078;109743 1012;109742 1100;109711 1024;109745 1060;109746 988;109747 1097;109748 1038;109749 1036;109720 1027;109721 1058;109722 1096;109723 1034;109726 1059
data,1241869800,1828500.0;66422.0;1835765.0;83970.0;1721540.0;62721.0;1841883.0;94360.0;1.25918657303;1.00294905234;1.41029156731,2963.0 74.0 109728;8111.0 160.0 109697;12940.0 287.0 109667;5766.0 263.0 109734;2897.0 75.0 109735;4772.0 212.0 109711;6023.0 293.0 109746;10645.0 527.0 109742;6705.0 335.0 109743;1759.0 45.0 109745;1260.0 24.0 109714;1484.0 34.0 109747;8560.0 407.0 109748;4386.0 187.0 109749;4932.0 126.0 109720;24713.0 1290.0 109721;5702.0 186.0 109722;3295.0 51.0 109723;2814.0 57.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1006;109667 1065;109734 1139;109735 1059;109711 1091;109746 1061;109742 1029;109743 1040;109745 1045;109714 1063;109747 1096;109748 1057;109749 1038;109720 1026;109721 1028;109722 1093;109723 987;109726 1070
data,1241870400,1829579.0;66455.0;1836785.0;83995.0;1722576.0;62756.0;1842946.0;94417.0;1.25897937313;1.0029986921;1.41046102968,2995.0 74.0 109728;8123.0 160.0 109697;12959.0 287.0 109667;5809.0 266.0 109734;2911.0 75.0 109735;4808.0 212.0 109711;6127.0 297.0 109746;10742.0 531.0 109742;6880.0 340.0 109743;1789.0 45.0 109745;1308.0 24.0 109714;1514.0 34.0 109747;8747.0 414.0 109748;4407.0 187.0 109749;4948.0 126.0 109720;24756.0 1292.0 109721;5775.0 186.0 109722;3316.0 51.0 109723;2833.0 57.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1040;109697 985;109667 1000;109734 1030;109735 1068;109711 1016;109746 1024;109742 1013;109743 1086;109745 1062;109714 1066;109747 1108;109748 1052;109749 1099;109720 1075;109721 1033;109722 1087;109723 1115;109726 1041
data,1241871000,1830627.0;66488.0;1837815.0;84042.0;1723682.0;62779.0;1844029.0;94454.0;1.25907378423;1.00279888263;1.41029251833,3028.0 75.0 109728;8151.0 160.0 109697;12975.0 287.0 109667;5904.0 273.0 109734;2935.0 75.0 109735;1336.0 25.0 109714;10863.0 538.0 109742;7036.0 344.0 109743;3343.0 51.0 109723;1818.0 47.0 109745;6238.0 304.0 109746;1533.0 35.0 109747;8971.0 429.0 109748;4422.0 187.0 109749;4958.0 126.0 109720;24785.0 1292.0 109721;5804.0 186.0 109722;4828.0 214.0 109711;2849.0 57.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1016;109697 1064;109667 1043;109734 1111;109735 1029;109714 1042;109742 1079;109743 1070;109723 1096;109745 1062;109746 1002;109747 1079;109748 1049;109749 1042;109720 1084;109721 1004;109722 1084;109711 1007;109726 1037
data,1241871300,1831649.0;66527.0;1838863.0;84066.0;1724735.0;62804.0;1845104.0;94494.0;1.25867997446;1.00255738848;1.41002786931,3062.0 76.0 109728;8171.0 161.0 109697;12982.0 287.0 109667;7138.0 346.0 109743;5990.0 276.0 109734;2953.0 75.0 109735;1358.0 25.0 109714;11005.0 542.0 109742;4869.0 215.0 109711;1844.0 47.0 109745;6341.0 305.0 109746;1549.0 35.0 109747;9274.0 439.0 109748;4436.0 187.0 109749;4984.0 126.0 109720;24812.0 1292.0 109721;5831.0 187.0 109722;3362.0 51.0 109723;2864.0 57.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1077;109697 1025;109667 1043;109743 1078;109734 1044;109735 1027;109714 1015;109742 1037;109711 1036;109745 1054;109746 1052;109747 1072;109748 1079;109749 1076;109720 1065;109721 1064;109722 1006;109723 1073;109726 1077
data,1241871900,1832724.0;66554.0;1839924.0;84110.0;1725761.0;62835.0;1846157.0;94534.0;1.25884034496;1.00263733859;1.41007530872,3081.0 76.0 109728;8184.0 162.0 109697;13005.0 288.0 109667;6063.0 276.0 109734;2968.0 75.0 109735;4892.0 216.0 109711;1381.0 26.0 109714;11132.0 544.0 109742;7314.0 355.0 109743;1868.0 48.0 109745;6423.0 306.0 109746;1566.0 35.0 109747;9603.0 464.0 109748;4459.0 188.0 109749;5007.0 126.0 109720;24832.0 1293.0 109721;5854.0 187.0 109722;3377.0 51.0 109723;2877.0 57.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1047;109697 1052;109667 1002;109734 1056;109735 1069;109711 1089;109714 1003;109742 1060;109743 1074;109745 1042;109746 1111;109747 1031;109748 998;109749 1065;109720 1043;109721 1052;109722 1050;109723 1075;109726 1081
data,1241872500,1833775.0;66578.0;1840972.0;84161.0;1726846.0;62870.0;1847149.0;94583.0;1.25915445601;1.00277882398;1.41034855726,3098.0 76.0 109728;8203.0 162.0 109697;13029.0 289.0 109667;7466.0 362.0 109743;6116.0 278.0 109734;2980.0 75.0 109735;6472.0 308.0 109746;11207.0 546.0 109742;4910.0 216.0 109711;1894.0 48.0 109745;1406.0 26.0 109714;1584.0 35.0 109747;10053.0 496.0 109748;4478.0 189.0 109749;5023.0 127.0 109720;24854.0 1294.0 109721;5875.0 189.0 109722;3394.0 51.0 109723;2892.0 57.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1058;109697 1004;109667 1029;109743 1055;109734 1114;109735 1047;109746 1051;109742 1072;109711 1052;109745 1109;109714 1103;109747 1031;109748 1075;109749 1032;109720 1035;109721 1021;109722 1026;109723 1054;109726 1032
