data,1241262000,235652.0;9446.0;237709.0;11562.0;220823.0;8558.0;237895.0;12702.0;1.21341826746;0.966832331808;1.33201766035,2069.0 41.0 109536;2666.0 84.0 109542;11761.0 597.0 109510;1683.0 31.0 109543;2070.0 79.0 109544;4812.0 184.0 109417;1618.0 37.0 109546;2444.0 87.0 109547;1286.0 19.0 109548;1039.0 21.0 109550;457.0 7.0 109552;9431.0 450.0 109524;15198.0 863.0 109525;1175.0 14.0 109545;3219.0 89.0 109529;4240.0 142.0 109530;2894.0 85.0 109531;3129.0 56.0 109533;6286.0 276.0 109534,109536.0 8635;109542.0 8635;109510.0 8635;109543.0 8635;109544.0 8635;109417.0 8635;109546.0 8635;109547.0 8635;109548.0 8635;109550.0 8635;109552.0 8635;109524.0 8635;109525.0 8635;109545.0 8635;109529.0 8635;109530.0 8635;109531.0 8635;109533.0 8635;109534.0 8635,109536 434;109542 463;109510 467;109543 444;109544 467;109417 457;109546 464;109547 434;109548 429;109550 497;109552 481;109524 476;109525 457;109545 448;109529 412;109530 448;109531 461;109533 458;109534 438
data,1241262300,236247.0;9465.0;238313.0;11577.0;221393.0;8573.0;238550.0;12717.0;1.21253416256;0.966528406295;1.33061046384,2103.0 42.0 109536;2687.0 84.0 109542;11795.0 599.0 109510;1712.0 31.0 109543;2102.0 80.0 109544;4861.0 186.0 109417;1646.0 38.0 109546;2478.0 88.0 109547;1313.0 19.0 109548;1063.0 22.0 109550;483.0 8.0 109552;9461.0 450.0 109524;15237.0 866.0 109525;1198.0 14.0 109545;3252.0 89.0 109529;4276.0 142.0 109530;2921.0 85.0 109531;3162.0 57.0 109533;6331.0 277.0 109534,109536.0 11365;109542.0 11365;109510.0 11365;109543.0 11365;109544.0 11365;109417.0 11365;109546.0 11365;109547.0 11365;109548.0 11365;109550.0 11365;109552.0 11365;109524.0 11365;109525.0 11365;109545.0 11365;109529.0 11365;109530.0 11365;109531.0 11365;109533.0 11365;109534.0 11365,109536 598;109542 565;109510 616;109543 580;109544 586;109417 586;109546 574;109547 568;109548 619;109550 611;109552 594;109524 624;109525 587;109545 559;109529 600;109530 616;109531 635;109533 619;109534 628
data,1241263200,237258.0;9495.0;239341.0;11601.0;222481.0;8598.0;239655.0;12737.0;1.21116753623;0.965673711825;1.32802591719,2160.0 43.0 109536;11895.0 603.0 109510;2743.0 87.0 109542;1747.0 31.0 109543;2150.0 80.0 109544;4925.0 189.0 109417;1700.0 38.0 109546;2533.0 90.0 109547;1351.0 19.0 109548;1126.0 27.0 109550;543.0 11.0 109552;9506.0 450.0 109524;15335.0 868.0 109525;1237.0 14.0 109545;3284.0 89.0 109529;4308.0 142.0 109530;2956.0 85.0 109531;3224.0 57.0 109533;6386.0 278.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1056;109510 1055;109542 1033;109543 982;109544 1051;109417 1038;109546 1017;109547 1013;109548 1039;109550 1087;109552 1068;109524 1022;109525 1069;109545 1081;109529 1059;109530 1116;109531 1098;109533 1076;109534 1040
data,1241263800,238317.0;9519.0;240435.0;11625.0;223504.0;8627.0;240742.0;12757.0;1.21048376763;0.966358329586;1.3266622996,2200.0 44.0 109536;12012.0 606.0 109510;2790.0 87.0 109542;1792.0 32.0 109543;2193.0 81.0 109544;1275.0 14.0 109545;1763.0 41.0 109546;2614.0 95.0 109547;1382.0 19.0 109548;1218.0 27.0 109550;623.0 14.0 109552;9543.0 450.0 109524;15452.0 874.0 109525;5000.0 189.0 109417;3326.0 90.0 109529;4340.0 142.0 109530;2988.0 85.0 109531;3260.0 57.0 109533;6432.0 278.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1061;109510 1107;109542 999;109543 1057;109544 1001;109545 1075;109546 1015;109547 1093;109548 1070;109550 1080;109552 1008;109524 1037;109525 1067;109417 1021;109529 1068;109530 1035;109531 1063;109533 1094;109534 1049
data,1241264400,239327.0;9545.0;241506.0;11658.0;224557.0;8654.0;241803.0;12775.0;1.21035255214;0.966286823363;1.32469222773,2248.0 44.0 109536;2851.0 88.0 109542;12092.0 610.0 109510;1829.0 34.0 109543;2230.0 81.0 109544;5063.0 190.0 109417;1827.0 42.0 109546;2716.0 96.0 109547;1398.0 19.0 109548;1274.0 28.0 109550;717.0 17.0 109552;9568.0 451.0 109524;15599.0 881.0 109525;1309.0 15.0 109545;3353.0 90.0 109529;4367.0 143.0 109530;3014.0 85.0 109531;3312.0 60.0 109533;6507.0 284.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1043;109542 1109;109510 1050;109543 1077;109544 1048;109417 1061;109546 1050;109547 1068;109548 1042;109550 1016;109552 1057;109524 1111;109525 1047;109545 1026;109529 1024;109530 998;109531 1017;109533 1089;109534 1067
data,1241265000,240386.0;9581.0;242561.0;11684.0;225612.0;8684.0;242842.0;12820.0;1.20856191576;0.965730505352;1.32453230453,2272.0 44.0 109536;2894.0 89.0 109542;12228.0 615.0 109510;1874.0 35.0 109543;2261.0 81.0 109544;1349.0 16.0 109545;1885.0 44.0 109546;2787.0 97.0 109547;1419.0 20.0 109548;1316.0 29.0 109550;786.0 17.0 109552;9593.0 452.0 109524;15764.0 887.0 109525;5141.0 194.0 109417;3378.0 90.0 109529;4395.0 143.0 109530;3037.0 85.0 109531;3352.0 60.0 109533;6598.0 286.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 983;109510 1096;109543 1054;109544 1025;109545 1048;109546 1064;109547 1083;109548 1074;109550 998;109552 1111;109524 1088;109525 1061;109417 1087;109529 1014;109530 1080;109531 1059;109533 993;109534 1050
data,1241265600,241410.0;9610.0;243588.0;11716.0;226645.0;8711.0;243925.0;12839.0;1.20824593247;0.965503249006;1.32222922959,2300.0 45.0 109536;2918.0 89.0 109542;12330.0 619.0 109510;1908.0 35.0 109543;2293.0 82.0 109544;1385.0 16.0 109545;1924.0 44.0 109546;2854.0 99.0 109547;1434.0 20.0 109548;1354.0 29.0 109550;851.0 19.0 109552;9636.0 454.0 109524;15897.0 888.0 109525;5315.0 209.0 109417;3395.0 90.0 109529;4420.0 144.0 109530;3057.0 85.0 109531;3385.0 60.0 109533;6700.0 289.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1075;109542 1017;109510 1022;109543 1110;109544 1073;109545 1042;109546 1087;109547 1017;109548 992;109550 1119;109552 1074;109524 1002;109525 1106;109417 1048;109529 1040;109530 1066;109531 1052;109533 1027;109534 1031
data,1241266200,242472.0;9635.0;244666.0;11754.0;227697.0;8747.0;244969.0;12886.0;1.2089878609;0.966744463542;1.32378322493,2323.0 45.0 109536;2950.0 89.0 109542;12510.0 629.0 109510;1926.0 35.0 109543;2324.0 83.0 109544;1408.0 16.0 109545;1974.0 46.0 109546;2912.0 99.0 109547;1453.0 20.0 109548;1384.0 29.0 109550;905.0 21.0 109552;9669.0 455.0 109524;16031.0 892.0 109525;5548.0 221.0 109417;3423.0 92.0 109529;4446.0 145.0 109530;3071.0 85.0 109531;3414.0 62.0 109533;6763.0 290.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1086;109542 1034;109510 1070;109543 988;109544 1047;109545 1028;109546 1018;109547 1071;109548 1080;109550 1083;109552 1059;109524 1056;109525 1036;109417 1082;109529 1043;109530 1025;109531 1103;109533 1053;109534 1038
data,1241266800,243515.0;9657.0;245726.0;11780.0;228763.0;8781.0;246015.0;12927.0;1.20886461631;0.967924940536;1.32501150034,2344.0 45.0 109536;12665.0 632.0 109510;2988.0 92.0 109542;1953.0 35.0 109543;2356.0 85.0 109544;5836.0 230.0 109417;2004.0 47.0 109546;2952.0 99.0 109547;1468.0 20.0 109548;1406.0 29.0 109550;974.0 22.0 109552;9697.0 455.0 109524;16143.0 896.0 109525;1429.0 16.0 109545;3460.0 93.0 109529;4469.0 145.0 109530;3090.0 86.0 109531;3450.0 63.0 109533;6810.0 290.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1069;109542 1081;109543 1008;109544 1027;109417 1080;109546 1101;109547 1063;109548 994;109550 1079;109552 1080;109524 1063;109525 1037;109545 1013;109529 1050;109530 1054;109531 1008;109533 1076;109534 1083
data,1241267400,244532.0;9697.0;246798.0;11821.0;229817.0;8815.0;247086.0;12982.0;1.20784410964;0.967249401829;1.32492645047,2366.0 45.0 109536;12831.0 643.0 109510;3028.0 93.0 109542;1965.0 35.0 109543;2391.0 87.0 109544;6142.0 247.0 109417;2038.0 48.0 109546;2990.0 100.0 109547;1487.0 20.0 109548;1426.0 29.0 109550;1016.0 22.0 109552;9721.0 456.0 109524;16240.0 896.0 109525;1449.0 16.0 109545;3505.0 95.0 109529;4484.0 145.0 109530;3110.0 86.0 109531;3501.0 64.0 109533;6876.0 294.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1040;109510 1075;109542 1018;109543 1070;109544 1091;109417 1018;109546 1016;109547 1083;109548 1047;109550 1000;109552 1077;109524 1110;109525 1010;109545 1003;109529 1098;109530 1098;109531 1013;109533 1099;109534 1034
data,1241267700,245574.0;9728.0;247853.0;11883.0;230874.0;8851.0;248172.0;13039.0;1.21029360759;0.967778869964;1.3263261337,2386.0 45.0 109536;3058.0 93.0 109542;13089.0 664.0 109510;1981.0 35.0 109543;2419.0 89.0 109544;6453.0 269.0 109417;2079.0 50.0 109546;3015.0 100.0 109547;1496.0 20.0 109548;1440.0 29.0 109550;1045.0 22.0 109552;9752.0 457.0 109524;16312.0 901.0 109525;1473.0 17.0 109545;3533.0 95.0 109529;4509.0 148.0 109530;3127.0 89.0 109531;3530.0 64.0 109533;6924.0 296.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 1084;109510 1054;109543 1080;109544 1058;109417 1063;109546 1068;109547 1043;109548 1059;109550 1065;109552 1059;109524 1087;109525 1076;109545 1043;109529 1052;109530 1033;109531 1046;109533 1052;109534 946
