data,1241350800,415756.0;14820.0;417907.0;18057.0;390653.0;13630.0;418327.0;20015.0;1.21214974422;0.978802373643;1.34223951523,2262.0 80.0 109568;848.0 17.0 109569;18147.0 1041.0 109571;5885.0 93.0 109536;5522.0 190.0 109541;11764.0 405.0 109542;8424.0 326.0 109551;3979.0 91.0 109553;8133.0 318.0 109476;17881.0 745.0 109524;4903.0 155.0 109557;2829.0 71.0 109560;4466.0 155.0 109561;2371.0 50.0 109562;3350.0 85.0 109563;2258.0 55.0 109564;3867.0 133.0 109565;2073.0 51.0 109566;1539.0 28.0 109567,109536.0 16129;109568.0 16129;109571.0 16129;109476.0 16129;109541.0 16129;109542.0 16129;109569.0 16129;109551.0 16129;109553.0 16129;109524.0 16129;109557.0 16129;109560.0 16129;109561.0 16129;109562.0 16129;109563.0 16129;109564.0 16129;109565.0 16129;109566.0 16129;109567.0 16129,109568 847;109569 847;109571 854;109536 839;109541 886;109542 848;109551 857;109553 826;109476 792;109524 823;109557 851;109560 862;109561 831;109562 877;109563 840;109564 851;109565 878;109566 803;109567 917
data,1241351100,415971.0;14827.0;418111.0;18065.0;390838.0;13636.0;418520.0;20020.0;1.21214936723;0.978813559476;1.34201578212,5895.0 94.0 109536;2281.0 81.0 109568;18159.0 1041.0 109571;8139.0 318.0 109476;5538.0 192.0 109541;11778.0 406.0 109542;860.0 18.0 109569;8436.0 326.0 109551;3989.0 92.0 109553;17894.0 745.0 109524;4912.0 155.0 109557;2842.0 71.0 109560;4475.0 155.0 109561;2380.0 50.0 109562;3358.0 85.0 109563;2270.0 55.0 109564;3873.0 133.0 109565;2076.0 52.0 109566;1550.0 28.0 109567,109536.0 3871;109568.0 3871;109571.0 3871;109476.0 3871;109541.0 3871;109542.0 3871;109569.0 3871;109551.0 3871;109553.0 3871;109524.0 3871;109557.0 3871;109560.0 3871;109561.0 3871;109562.0 3871;109563.0 3871;109564.0 3871;109565.0 3871;109566.0 3871;109567.0 3871,109536 190;109568 201;109571 189;109476 190;109541 183;109542 199;109569 226;109551 208;109553 231;109524 193;109557 223;109560 192;109561 215;109562 195;109563 215;109564 207;109565 213;109566 201;109567 200
data,1241351700,417063.0;14866.0;419189.0;18089.0;391868.0;13663.0;419599.0;20049.0;1.21063218454;0.978168791091;1.34049687453,2341.0 83.0 109568;926.0 21.0 109569;18209.0 1042.0 109571;8186.0 318.0 109476;5950.0 94.0 109536;11859.0 409.0 109542;8504.0 331.0 109551;4072.0 95.0 109553;17943.0 746.0 109524;4965.0 156.0 109557;3393.0 85.0 109563;2888.0 73.0 109560;4555.0 158.0 109561;2427.0 50.0 109562;5602.0 192.0 109541;2320.0 55.0 109564;3910.0 133.0 109565;2132.0 52.0 109566;1601.0 28.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1045;109569 1046;109571 998;109476 1097;109536 1011;109542 1073;109551 1013;109553 1049;109524 1090;109557 1069;109563 1071;109560 1043;109561 1093;109562 1054;109541 1074;109564 1010;109565 998;109566 1107;109567 1059
data,1241352300,418106.0;14905.0;420160.0;18124.0;392960.0;13700.0;420670.0;20080.0;1.21002339902;0.977972497096;1.33898769672,5981.0 96.0 109536;994.0 22.0 109569;18262.0 1045.0 109571;8217.0 319.0 109476;11933.0 412.0 109542;2386.0 84.0 109568;8583.0 335.0 109551;4157.0 97.0 109553;5649.0 192.0 109541;18005.0 749.0 109524;5013.0 158.0 109557;2941.0 73.0 109560;4629.0 161.0 109561;2453.0 51.0 109562;3453.0 88.0 109563;2362.0 57.0 109564;3941.0 133.0 109565;2175.0 55.0 109566;1620.0 29.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1055;109569 1022;109571 1026;109476 1030;109542 1050;109568 1008;109551 1070;109553 1088;109541 1057;109524 1023;109557 1059;109560 1054;109561 1079;109562 1037;109563 1123;109564 1089;109565 1067;109566 1036;109567 1027
data,1241352900,419172.0;14936.0;421215.0;18159.0;393974.0;13723.0;421724.0;20138.0;1.20989048114;0.977551083315;1.34012706823,6015.0 96.0 109536;2460.0 87.0 109568;18350.0 1055.0 109571;8254.0 320.0 109476;5677.0 192.0 109541;12026.0 418.0 109542;1039.0 22.0 109569;8662.0 337.0 109551;4221.0 98.0 109553;18060.0 749.0 109524;5059.0 158.0 109557;3002.0 75.0 109560;4712.0 162.0 109561;2483.0 51.0 109562;3507.0 89.0 109563;2404.0 57.0 109564;3975.0 134.0 109565;2227.0 58.0 109566;1676.0 33.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1010;109568 1034;109571 1012;109476 1086;109541 1015;109542 1061;109569 1064;109551 1031;109553 1033;109524 1034;109557 1058;109560 1100;109561 1037;109562 1115;109563 1098;109564 1110;109565 1046;109566 1020;109567 1036
data,1241353500,420228.0;14962.0;422289.0;18196.0;395005.0;13747.0;422790.0;20201.0;1.21021211224;0.97746378453;1.34197213418,6041.0 96.0 109536;1071.0 22.0 109569;18550.0 1066.0 109571;8293.0 321.0 109476;5704.0 193.0 109541;12136.0 421.0 109542;2520.0 88.0 109568;8766.0 341.0 109551;4276.0 100.0 109553;18101.0 749.0 109524;5090.0 159.0 109557;3047.0 76.0 109560;4753.0 164.0 109561;2508.0 51.0 109562;3546.0 89.0 109563;2432.0 58.0 109564;4006.0 137.0 109565;2299.0 61.0 109566;1744.0 36.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1020;109569 1072;109571 1056;109476 1101;109541 1098;109542 1041;109568 1090;109551 1076;109553 989;109524 1075;109557 1026;109560 1052;109561 1053;109562 1077;109563 1057;109564 1041;109565 994;109566 1033;109567 1049
data,1241354100,421274.0;14992.0;423304.0;18226.0;396068.0;13773.0;423829.0;20260.0;1.20988495536;0.977155936789;1.34324073703,2563.0 88.0 109568;1095.0 22.0 109569;18789.0 1078.0 109571;8328.0 322.0 109476;5723.0 194.0 109541;12239.0 425.0 109542;8826.0 342.0 109551;4323.0 101.0 109553;18123.0 749.0 109524;5115.0 159.0 109557;6055.0 96.0 109536;3087.0 76.0 109560;4826.0 168.0 109561;2530.0 52.0 109562;3583.0 89.0 109563;2476.0 60.0 109564;4056.0 140.0 109565;2354.0 61.0 109566;1807.0 36.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1114;109571 1017;109476 1006;109541 1112;109542 1010;109551 1031;109553 1075;109524 1042;109557 1027;109536 1090;109560 1097;109561 1010;109562 1016;109563 1061;109564 1075;109565 1012;109566 1065;109567 1083
data,1241354700,422336.0;15017.0;424414.0;18265.0;397070.0;13811.0;424883.0;20313.0;1.21033306174;0.978211965878;1.34455829152,6077.0 97.0 109536;1118.0 22.0 109569;19094.0 1097.0 109571;8353.0 322.0 109476;5752.0 195.0 109541;12359.0 428.0 109542;2594.0 89.0 109568;8888.0 343.0 109551;4377.0 104.0 109553;18149.0 750.0 109524;5131.0 159.0 109557;3114.0 77.0 109560;4935.0 173.0 109561;2559.0 52.0 109562;3607.0 89.0 109563;2511.0 60.0 109564;4113.0 140.0 109565;2394.0 61.0 109566;1883.0 39.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1071;109569 1070;109571 1055;109476 1017;109541 1005;109542 1042;109568 1048;109551 1085;109553 1092;109524 1063;109557 1020;109560 1028;109561 1092;109562 1061;109563 1071;109564 1020;109565 1084;109566 1079;109567 997
data,1241355300,423420.0;15044.0;425513.0;18314.0;398050.0;13833.0;425978.0;20361.0;1.2113744796;0.978107956559;1.34530258536,6108.0 98.0 109536;1147.0 23.0 109569;19518.0 1125.0 109571;8386.0 323.0 109476;12440.0 433.0 109542;2618.0 89.0 109568;8933.0 345.0 109551;4450.0 106.0 109553;18173.0 750.0 109524;5151.0 159.0 109557;3627.0 90.0 109563;3162.0 79.0 109560;5009.0 174.0 109561;2577.0 54.0 109562;1924.0 41.0 109567;2547.0 61.0 109564;4145.0 140.0 109565;2419.0 61.0 109566;5773.0 195.0 109541,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1069;109569 1070;109571 1074;109476 1023;109542 1045;109568 1018;109551 1043;109553 1157;109524 1068;109557 1050;109563 1020;109560 1074;109561 1025;109562 960;109567 1091;109564 1042;109565 1035;109566 1111;109541 1025
data,1241355600,424478.0;15073.0;426593.0;18347.0;399126.0;13865.0;427025.0;20416.0;1.21117479217;0.978284880468;1.34639609362,2641.0 90.0 109568;1166.0 23.0 109569;20024.0 1147.0 109571;8411.0 323.0 109476;6126.0 99.0 109536;12546.0 437.0 109542;8970.0 346.0 109551;4498.0 106.0 109553;5805.0 196.0 109541;18195.0 750.0 109524;5173.0 159.0 109557;3184.0 79.0 109560;5048.0 174.0 109561;2599.0 54.0 109562;3644.0 90.0 109563;2580.0 62.0 109564;4169.0 141.0 109565;2439.0 62.0 109566;1969.0 41.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1048;109569 1023;109571 1080;109476 1110;109536 1032;109542 1041;109551 1073;109553 1093;109541 1048;109524 1047;109557 1043;109560 1037;109561 1024;109562 1076;109563 1031;109564 1011;109565 1018;109566 1075;109567 1090
data,1241356200,425515.0;15101.0;427666.0;18394.0;400179.0;13897.0;428152.0;20491.0;1.21193861736;0.978534020965;1.34857263524,2662.0 90.0 109568;1181.0 23.0 109569;20589.0 1182.0 109571;8427.0 323.0 109476;5829.0 196.0 109541;12638.0 438.0 109542;9002.0 346.0 109551;4532.0 107.0 109553;18216.0 750.0 109524;5198.0 162.0 109557;6139.0 99.0 109536;3203.0 79.0 109560;5080.0 175.0 109561;2621.0 54.0 109562;3659.0 90.0 109563;2604.0 64.0 109564;4195.0 142.0 109565;2476.0 65.0 109566;2009.0 41.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 999;109569 1108;109571 1108;109476 976;109541 1051;109542 1043;109551 1024;109553 1082;109524 1112;109557 1091;109536 1020;109560 1062;109561 979;109562 1066;109563 1071;109564 1059;109565 1079;109566 1032;109567 1038
