data,1241490600,809843.0;29033.0;813685.0;34407.0;762467.0;27268.0;816058.0;38505.0;1.17950399452;0.997564882017;1.31614888338,5786.0 274.0 109594;6025.0 288.0 109596;7954.0 411.0 109597;6209.0 323.0 109598;8819.0 441.0 109599;2620.0 80.0 109600;2816.0 114.0 109601;15088.0 971.0 109602;2343.0 104.0 109603;22648.0 785.0 109476;12607.0 856.0 109605;1620.0 48.0 109606;1301.0 46.0 109608;4475.0 242.0 109609;1029.0 44.0 109610;212.0 7.0 109611;184.0 18.0 109612;679.0 11.0 109613;703.0 40.0 109614;556.0 25.0 109615;4616.0 291.0 109617;81.0 2.0 109618;12981.0 454.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241490900,810605.0;29068.0;814510.0;34438.0;763277.0;27302.0;816836.0;38551.0;1.17905924454;0.997485090938;1.31611823012,5825.0 276.0 109594;6072.0 290.0 109596;7990.0 411.0 109597;6250.0 325.0 109598;8854.0 443.0 109599;2662.0 84.0 109600;2850.0 115.0 109601;15113.0 971.0 109602;2374.0 106.0 109603;22683.0 786.0 109476;12661.0 861.0 109605;1646.0 48.0 109606;1337.0 46.0 109608;4509.0 242.0 109609;1058.0 44.0 109610;252.0 7.0 109611;214.0 19.0 109612;714.0 11.0 109613;750.0 43.0 109614;592.0 28.0 109615;4642.0 292.0 109617;119.0 3.0 109618;13010.0 455.0 109517,109594.0 18686;109596.0 18686;109597.0 18686;109598.0 18686;109599.0 18686;109600.0 18686;109601.0 18686;109602.0 18686;109603.0 18686;109476.0 18686;109605.0 18686;109606.0 18686;109608.0 18686;109609.0 18686;109610.0 18686;109611.0 18686;109612.0 18686;109613.0 18686;109614.0 18686;109615.0 18686;109617.0 18686;109618.0 18686;109517.0 18686,109594 787;109596 812;109597 834;109598 793;109599 885;109600 816;109601 791;109602 795;109603 771;109476 860;109605 809;109606 870;109608 812;109609 773;109610 800;109611 820;109612 805;109613 825;109614 814;109615 849;109617 794;109618 794;109517 777
data,1241491200,811447.0;29111.0;815365.0;34469.0;764136.0;27342.0;817683.0;38593.0;1.1783645089;0.997384587925;1.31560830233,5874.0 277.0 109594;6127.0 296.0 109596;8029.0 413.0 109597;6282.0 325.0 109598;8881.0 444.0 109599;2728.0 86.0 109600;2890.0 117.0 109601;15144.0 973.0 109602;2413.0 106.0 109603;22714.0 786.0 109476;12716.0 862.0 109605;1679.0 50.0 109606;1356.0 47.0 109608;4533.0 242.0 109609;1100.0 46.0 109610;274.0 7.0 109611;263.0 22.0 109612;735.0 11.0 109613;789.0 44.0 109614;633.0 30.0 109615;4682.0 294.0 109617;157.0 4.0 109618;13033.0 455.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 876;109596 851;109597 938;109598 863;109599 855;109600 869;109601 821;109602 894;109603 871;109476 836;109605 895;109606 841;109608 863;109609 867;109610 829;109611 847;109612 904;109613 852;109614 848;109615 879;109617 927;109618 892;109517 882
data,1241491500,812373.0;29166.0;816251.0;34511.0;765030.0;27400.0;818602.0;38647.0;1.17763966942;0.997586828045;1.31498741088,5902.0 278.0 109594;6208.0 301.0 109596;8077.0 417.0 109597;6338.0 331.0 109598;8925.0 445.0 109599;2767.0 86.0 109600;2923.0 119.0 109601;15182.0 974.0 109602;2446.0 107.0 109603;22735.0 786.0 109476;12783.0 866.0 109605;1711.0 50.0 109606;1386.0 47.0 109608;4556.0 244.0 109609;1127.0 47.0 109610;282.0 7.0 109611;323.0 26.0 109612;747.0 11.0 109613;842.0 49.0 109614;684.0 32.0 109615;4731.0 296.0 109617;187.0 4.0 109618;13056.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 899;109596 842;109597 886;109598 881;109599 882;109600 835;109601 863;109602 833;109603 884;109476 868;109605 866;109606 897;109608 903;109609 887;109610 859;109611 848;109612 853;109613 838;109614 901;109615 878;109617 879;109618 856;109517 862
data,1241491500,813245.0;29201.0;817153.0;34552.0;765873.0;27440.0;819533.0;38702.0;1.17758831913;0.99781729069;1.31519648716,5936.0 279.0 109594;6303.0 305.0 109596;8122.0 419.0 109597;6426.0 335.0 109598;8952.0 446.0 109599;2798.0 86.0 109600;2963.0 123.0 109601;15212.0 976.0 109602;2467.0 107.0 109603;22748.0 786.0 109476;12833.0 868.0 109605;1731.0 50.0 109606;1409.0 48.0 109608;4601.0 250.0 109609;1146.0 47.0 109610;296.0 7.0 109611;406.0 33.0 109612;764.0 11.0 109613;924.0 52.0 109614;729.0 33.0 109615;4775.0 298.0 109617;204.0 5.0 109618;13075.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 850;109596 841;109597 891;109598 894;109599 883;109600 852;109601 863;109602 839;109603 851;109476 857;109605 844;109606 833;109608 861;109609 867;109610 895;109611 931;109612 901;109613 838;109614 910;109615 909;109617 855;109618 903;109517 832
data,1241491800,814090.0;29248.0;818002.0;34607.0;766739.0;27486.0;820407.0;38767.0;1.17756756097;0.997792497363;1.31525233955,5958.0 281.0 109594;6365.0 307.0 109596;8154.0 419.0 109597;6495.0 337.0 109598;8976.0 448.0 109599;2815.0 87.0 109600;3004.0 123.0 109601;15238.0 979.0 109602;2489.0 107.0 109603;22766.0 787.0 109476;12879.0 871.0 109605;1762.0 52.0 109606;1423.0 48.0 109608;4659.0 254.0 109609;1172.0 49.0 109610;307.0 7.0 109611;512.0 46.0 109612;774.0 11.0 109613;1013.0 63.0 109614;786.0 40.0 109615;4804.0 298.0 109617;223.0 5.0 109618;13095.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 815;109596 809;109597 857;109598 867;109599 893;109600 863;109601 852;109602 942;109603 892;109476 849;109605 848;109606 875;109608 872;109609 824;109610 987;109611 908;109612 880;109613 884;109614 884;109615 835;109617 846;109618 877;109517 841
data,1241492100,814966.0;29278.0;818838.0;34642.0;767652.0;27517.0;821283.0;38819.0;1.17761425081;0.997779971785;1.31567794417,5981.0 282.0 109594;6412.0 308.0 109596;8187.0 422.0 109597;6531.0 338.0 109598;8999.0 448.0 109599;2832.0 87.0 109600;3025.0 123.0 109601;15307.0 985.0 109602;2504.0 107.0 109603;22781.0 787.0 109476;12951.0 877.0 109605;1785.0 53.0 109606;1442.0 48.0 109608;4717.0 256.0 109609;1197.0 50.0 109610;317.0 7.0 109611;629.0 50.0 109612;786.0 11.0 109613;1115.0 70.0 109614;844.0 41.0 109615;4823.0 299.0 109617;232.0 5.0 109618;13108.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 895;109596 838;109597 873;109598 934;109599 865;109600 879;109601 879;109602 894;109603 878;109476 867;109605 878;109606 882;109608 857;109609 858;109610 827;109611 809;109612 881;109613 862;109614 879;109615 851;109617 892;109618 877;109517 845
data,1241492400,815828.0;29319.0;819724.0;34691.0;768486.0;27542.0;822132.0;38867.0;1.17760223567;0.9972613023;1.31549414912,6004.0 282.0 109594;6446.0 311.0 109596;8239.0 426.0 109597;6563.0 339.0 109598;9023.0 449.0 109599;2844.0 87.0 109600;3056.0 126.0 109601;15360.0 987.0 109602;2516.0 107.0 109603;22794.0 787.0 109476;13046.0 888.0 109605;1809.0 53.0 109606;1453.0 49.0 109608;4749.0 256.0 109609;1221.0 50.0 109610;326.0 7.0 109611;764.0 61.0 109612;801.0 11.0 109613;1223.0 73.0 109614;921.0 47.0 109615;4862.0 302.0 109617;253.0 5.0 109618;13118.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 859;109597 904;109598 885;109599 886;109600 863;109601 906;109602 816;109603 869;109476 845;109605 884;109606 870;109608 894;109609 868;109610 879;109611 867;109612 900;109613 852;109614 836;109615 854;109617 868;109618 867;109517 872
data,1241492700,816657.0;29357.0;820606.0;34724.0;769414.0;27572.0;822964.0;38901.0;1.1771263341;0.996864663716;1.31494607778,6026.0 284.0 109594;6502.0 313.0 109596;8290.0 426.0 109597;6591.0 339.0 109598;9044.0 450.0 109599;2858.0 87.0 109600;3091.0 126.0 109601;15420.0 989.0 109602;2527.0 108.0 109603;22808.0 788.0 109476;13127.0 891.0 109605;1821.0 53.0 109606;1468.0 49.0 109608;4771.0 256.0 109609;1238.0 51.0 109610;337.0 7.0 109611;941.0 71.0 109612;814.0 11.0 109613;1308.0 74.0 109614;994.0 54.0 109615;4899.0 304.0 109617;265.0 5.0 109618;13133.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 877;109596 888;109597 868;109598 869;109599 874;109600 880;109601 857;109602 845;109603 833;109476 847;109605 845;109606 898;109608 865;109609 857;109610 906;109611 893;109612 857;109613 905;109614 849;109615 884;109617 838;109618 876;109517 889
data,1241493300,817529.0;29401.0;821456.0;34777.0;770319.0;27609.0;823838.0;38957.0;1.17719626199;0.996600571717;1.31487585443,6051.0 287.0 109594;6539.0 315.0 109596;8318.0 429.0 109597;6606.0 339.0 109598;9069.0 451.0 109599;2873.0 87.0 109600;3116.0 127.0 109601;15465.0 992.0 109602;2539.0 109.0 109603;22829.0 789.0 109476;13234.0 897.0 109605;1833.0 53.0 109606;1479.0 49.0 109608;4801.0 260.0 109609;1252.0 51.0 109610;351.0 7.0 109611;1123.0 86.0 109612;827.0 11.0 109613;1358.0 76.0 109614;1093.0 61.0 109615;4941.0 308.0 109617;277.0 5.0 109618;13149.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 917;109596 896;109597 851;109598 821;109599 874;109600 905;109601 860;109602 832;109603 859;109476 837;109605 960;109606 859;109608 884;109609 879;109610 861;109611 878;109612 834;109613 871;109614 842;109615 848;109617 930;109618 829;109517 873
data,1241493600,818401.0;29441.0;822364.0;34834.0;771221.0;27648.0;824704.0;39003.0;1.17747813501;0.996548565205;1.31466017217,6073.0 288.0 109594;6584.0 318.0 109596;8381.0 433.0 109597;6620.0 339.0 109598;9100.0 453.0 109599;2883.0 88.0 109600;3149.0 128.0 109601;15524.0 1000.0 109602;2555.0 109.0 109603;22838.0 790.0 109476;13311.0 901.0 109605;1846.0 53.0 109606;1495.0 51.0 109608;4821.0 260.0 109609;1264.0 51.0 109610;361.0 7.0 109611;1356.0 105.0 109612;832.0 11.0 109613;1400.0 76.0 109614;1197.0 67.0 109615;4993.0 312.0 109617;290.0 6.0 109618;13158.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 818;109596 887;109597 916;109598 870;109599 873;109600 847;109601 871;109602 919;109603 903;109476 806;109605 822;109606 903;109608 857;109609 875;109610 859;109611 838;109612 901;109613 894;109614 872;109615 916;109617 845;109618 886;109517 822
