data,1241334900,398254.0;14450.0;400517.0;17429.0;373164.0;13214.0;400872.0;19319.0;1.19934413248;0.975948412934;1.32822368103,1791.0 71.0 109568;5554.0 90.0 109536;8472.0 543.0 109571;7785.0 313.0 109476;5069.0 182.0 109541;11292.0 395.0 109542;419.0 13.0 109569;7994.0 314.0 109551;3559.0 85.0 109553;17322.0 732.0 109524;4510.0 150.0 109557;2395.0 64.0 109560;4095.0 148.0 109561;1913.0 43.0 109562;2986.0 81.0 109563;1808.0 50.0 109564;3327.0 121.0 109565;1621.0 42.0 109566;1199.0 24.0 109567,109536.0 5597;109568.0 5597;109571.0 5597;109476.0 5597;109541.0 5597;109542.0 5597;109569.0 5597;109551.0 5597;109553.0 5597;109524.0 5597;109557.0 5597;109560.0 5597;109561.0 5597;109562.0 5597;109563.0 5597;109564.0 5597;109565.0 5597;109566.0 5597;109567.0 5597,109568 296;109536 299;109571 303;109476 271;109541 278;109542 304;109569 294;109551 300;109553 304;109524 308;109557 280;109560 340;109561 298;109562 327;109563 286;109564 259;109565 276;109566 289;109567 285
data,1241335500,398978.0;14471.0;401285.0;17453.0;373935.0;13239.0;401589.0;19336.0;1.19913358841;0.97613406942;1.32750215383,1844.0 74.0 109568;5599.0 91.0 109536;8522.0 548.0 109571;7817.0 314.0 109476;5109.0 183.0 109541;11346.0 398.0 109542;455.0 14.0 109569;8025.0 314.0 109551;3611.0 86.0 109553;17362.0 733.0 109524;4553.0 150.0 109557;2442.0 66.0 109560;4126.0 148.0 109561;1950.0 44.0 109562;3026.0 82.0 109563;1845.0 51.0 109564;3368.0 123.0 109565;1658.0 42.0 109566;1221.0 24.0 109567,109536.0 14403;109568.0 14403;109571.0 14403;109476.0 14403;109541.0 14403;109542.0 14403;109569.0 14403;109551.0 14403;109553.0 14403;109524.0 14403;109557.0 14403;109560.0 14403;109561.0 14403;109562.0 14403;109563.0 14403;109564.0 14403;109565.0 14403;109566.0 14403;109567.0 14403,109568 767;109536 789;109571 791;109476 747;109541 779;109542 715;109569 753;109551 773;109553 804;109524 720;109557 790;109560 735;109561 743;109562 718;109563 726;109564 759;109565 786;109566 770;109567 738
data,1241336400,400112.0;14499.0;402362.0;17476.0;375045.0;13268.0;402668.0;19357.0;1.19858435538;0.97626025705;1.32658309705,5639.0 91.0 109536;1907.0 74.0 109568;8685.0 559.0 109571;7863.0 314.0 109476;5160.0 184.0 109541;11409.0 398.0 109542;521.0 16.0 109569;8056.0 315.0 109551;3665.0 87.0 109553;17407.0 734.0 109524;4592.0 150.0 109557;2498.0 66.0 109560;4169.0 149.0 109561;2002.0 45.0 109562;3066.0 82.0 109563;1903.0 52.0 109564;3442.0 124.0 109565;1716.0 44.0 109566;1256.0 24.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1073;109568 1034;109571 1066;109476 997;109541 1003;109542 1087;109569 1085;109551 1039;109553 1141;109524 1010;109557 1060;109560 1078;109561 1057;109562 1046;109563 1072;109564 1037;109565 1057;109566 1030;109567 1028
data,1241337300,401160.0;14517.0;403404.0;17508.0;376092.0;13292.0;403767.0;19382.0;1.19932554371;0.976645566559;1.32650384758,5668.0 91.0 109536;1957.0 74.0 109568;8953.0 576.0 109571;7892.0 314.0 109476;5207.0 185.0 109541;11449.0 398.0 109542;573.0 16.0 109569;8082.0 316.0 109551;3716.0 88.0 109553;17456.0 736.0 109524;4629.0 151.0 109557;2551.0 67.0 109560;4205.0 149.0 109561;2057.0 48.0 109562;3105.0 83.0 109563;1959.0 53.0 109564;3503.0 127.0 109565;1753.0 44.0 109566;1283.0 24.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1056;109568 1083;109571 1111;109476 987;109541 1050;109542 1047;109569 1069;109551 1059;109553 1021;109524 1023;109557 1069;109560 1052;109561 1076;109562 1019;109563 1076;109564 1056;109565 1060;109566 1010;109567 1076
data,1241338200,402255.0;14547.0;404453.0;17535.0;377121.0;13313.0;404842.0;19428.0;1.19885241184;0.976164989413;1.32699884642,1989.0 75.0 109568;603.0 16.0 109569;9338.0 595.0 109571;5683.0 91.0 109536;5240.0 185.0 109541;11499.0 400.0 109542;8115.0 316.0 109551;3754.0 89.0 109553;7921.0 314.0 109476;17525.0 739.0 109524;4651.0 151.0 109557;2585.0 67.0 109560;4229.0 149.0 109561;2115.0 48.0 109562;3136.0 83.0 109563;1994.0 53.0 109564;3578.0 127.0 109565;1789.0 45.0 109566;1303.0 24.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1024;109571 1088;109536 994;109541 1090;109542 1093;109551 1033;109553 1054;109476 1113;109524 1028;109557 1058;109560 1072;109561 1088;109562 1039;109563 1029;109564 1080;109565 1043;109566 1002;109567 1015
data,1241339100,403276.0;14563.0;405470.0;17566.0;378163.0;13335.0;405938.0;19478.0;1.1996807179;0.976484856803;1.32872828819,5695.0 91.0 109536;629.0 16.0 109569;9834.0 619.0 109571;7945.0 315.0 109476;5285.0 186.0 109541;11530.0 400.0 109542;2021.0 75.0 109568;8135.0 317.0 109551;3786.0 89.0 109553;17585.0 740.0 109524;4669.0 152.0 109557;2611.0 67.0 109560;4254.0 149.0 109561;2146.0 48.0 109562;3152.0 83.0 109563;2029.0 54.0 109564;3622.0 127.0 109565;1815.0 46.0 109566;1321.0 24.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1076;109569 1071;109571 1085;109476 1075;109541 1068;109542 1090;109568 1034;109551 1033;109553 1053;109524 1079;109557 1051;109560 1069;109561 1092;109562 1009;109563 1065;109564 1012;109565 1003;109566 988;109567 1047
data,1241340300,404357.0;14583.0;406542.0;17593.0;379200.0;13357.0;406966.0;19510.0;1.1999207769;0.976694376703;1.32928233009,5709.0 91.0 109536;653.0 16.0 109569;10407.0 640.0 109571;7964.0 315.0 109476;5322.0 186.0 109541;2058.0 76.0 109568;11554.0 400.0 109542;8162.0 317.0 109551;3808.0 89.0 109553;17634.0 741.0 109524;4691.0 153.0 109557;2638.0 68.0 109560;4283.0 149.0 109561;2188.0 50.0 109562;3177.0 83.0 109563;2060.0 54.0 109564;3642.0 127.0 109565;1845.0 46.0 109566;1341.0 24.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1022;109569 1059;109571 1045;109476 995;109541 1056;109568 1100;109542 1025;109551 1067;109553 1031;109524 1027;109557 1070;109560 1074;109561 1113;109562 1008;109563 1034;109564 1090;109565 1022;109566 1078;109567 1084
data,1241341200,405369.0;14604.0;407574.0;17637.0;380279.0;13381.0;408026.0;19556.0;1.20114918946;0.976708431516;1.33036527378,2082.0 77.0 109568;680.0 16.0 109569;11012.0 674.0 109571;7980.0 315.0 109476;5348.0 186.0 109541;11578.0 400.0 109542;8185.0 319.0 109551;3822.0 89.0 109553;17679.0 743.0 109524;4710.0 153.0 109557;5731.0 91.0 109536;2655.0 68.0 109560;4296.0 150.0 109561;2213.0 50.0 109562;3200.0 83.0 109563;2085.0 54.0 109564;3663.0 128.0 109565;1877.0 47.0 109566;1372.0 26.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1059;109569 1072;109571 1046;109476 976;109541 1057;109542 1106;109551 1070;109553 1106;109524 1063;109557 1017;109536 1076;109560 1079;109561 994;109562 1063;109563 1016;109564 1066;109565 1041;109566 1041;109567 1052
data,1241342400,406446.0;14620.0;408618.0;17675.0;381386.0;13396.0;409083.0;19596.0;1.20253412626;0.976485667515;1.33171557742,2095.0 78.0 109568;699.0 16.0 109569;11672.0 704.0 109571;7997.0 315.0 109476;5363.0 186.0 109541;11598.0 400.0 109542;2677.0 68.0 109560;8234.0 321.0 109551;3837.0 89.0 109553;17712.0 743.0 109524;4731.0 154.0 109557;5746.0 91.0 109536;4319.0 150.0 109561;2234.0 50.0 109562;3207.0 83.0 109563;2106.0 54.0 109564;3687.0 131.0 109565;1910.0 48.0 109566;1388.0 26.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1069;109569 1049;109571 1070;109476 1000;109541 1066;109542 1066;109560 1065;109551 1045;109553 1024;109524 1048;109557 1055;109536 1083;109561 1089;109562 1021;109563 1082;109564 1021;109565 1065;109566 1060;109567 1022
data,1241343600,407443.0;14644.0;409655.0;17723.0;382472.0;13419.0;410133.0;19640.0;1.20372177868;0.976174922734;1.33236712822,5757.0 92.0 109536;2127.0 80.0 109568;12350.0 743.0 109571;8013.0 315.0 109476;5381.0 186.0 109541;11610.0 401.0 109542;718.0 16.0 109569;8260.0 321.0 109551;3857.0 89.0 109553;17729.0 743.0 109524;4757.0 155.0 109557;2692.0 69.0 109560;4335.0 151.0 109561;2248.0 50.0 109562;3225.0 84.0 109563;2127.0 54.0 109564;3721.0 131.0 109565;1934.0 48.0 109566;1408.0 27.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1072;109568 1055;109571 1035;109476 1073;109541 1050;109542 1059;109569 1043;109551 1019;109553 1075;109524 1084;109557 1016;109560 1012;109561 1041;109562 1092;109563 1026;109564 1094;109565 1083;109566 1024;109567 1047
data,1241344500,408517.0;14668.0;410675.0;17763.0;383508.0;13438.0;411142.0;19681.0;1.20464000791;0.975886795323;1.3331976818,5773.0 92.0 109536;741.0 16.0 109569;13030.0 778.0 109571;8027.0 315.0 109476;5393.0 187.0 109541;11627.0 401.0 109542;2154.0 80.0 109568;8289.0 324.0 109551;3870.0 89.0 109553;17753.0 743.0 109524;4778.0 155.0 109557;2712.0 69.0 109560;4354.0 151.0 109561;2261.0 50.0 109562;3240.0 84.0 109563;2146.0 54.0 109564;3741.0 131.0 109565;1951.0 48.0 109566;1429.0 28.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1057;109569 1111;109571 1033;109476 998;109541 1099;109542 1036;109568 1031;109551 1044;109553 1043;109524 1076;109557 1031;109560 1061;109561 1056;109562 1052;109563 1012;109564 1052;109565 1037;109566 1066;109567 1105
