
New Run at  02/10/2015 20:14:47
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241161800,1030.0;25.0;1017.0;39.0;1040.0;35.0;1.57994100295;1.38653846154,,,
data,1241162700,2019.0;49.0;2024.0;69.0;1912.0;67.0;1.40468460111;1.44386687729,,,
data,1241163600,3054.0;81.0;2973.0;99.0;2873.0;87.0;1.2555219195;1.14174111459,,,
