
New Run at  02/10/2015 20:06:13
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 

New Run at  02/10/2015 20:06:50
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241161800,1007.0;35.0;1009.0;29.0;1017.0;30.0;0.826929066969;0.848714707122,,,
data,1241162700,2018.0;71.0;1946.0;48.0;1940.0;66.0;0.701069727719;0.966952228837,,,
data,1241163600,2978.0;84.0;2929.0;79.0;2907.0;96.0;0.956209660375;1.17077006241,,,
data,1241164800,3972.0;109.0;3947.0;106.0;3885.0;129.0;0.978636660523;1.20998901916,,,
