
New Run at  02/10/2015 20:41:02
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241161800,971.0;29.0;1003.0;25.0;993.0;30.0;0.834565269708;1.01156370455,,,
data,1241162700,1995.0;66.0;1986.0;59.0;1890.0;66.0;0.897990478806;1.05555555556,,,
data,1241163600,2970.0;90.0;2965.0;88.0;2921.0;95.0;0.979426644182;1.07326258131,,,
data,1241164800,3993.0;126.0;4000.0;109.0;3937.0;122.0;0.86356547619;0.982026440243,,,
data,1241165700,5026.0;155.0;5049.0;133.0;4921.0;149.0;0.854155725503;0.981801495893,,,
data,1241166900,5976.0;181.0;6095.0;160.0;5949.0;176.0;0.866718939081;0.97678889344,,,
data,1241167800,6973.0;202.0;7033.0;194.0;6956.0;193.0;0.952202699297;0.957780589732,,,
data,1241169000,7997.0;223.0;8042.0;224.0;7960.0;224.0;0.998863589474;1.00915339027,,,
data,1241169900,8969.0;249.0;9023.0;260.0;8987.0;257.0;1.03792761648;1.03006127101,,,
