
New Run at  02/11/2015 07:45:05
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio; ucb1_1CTRRatio; ucb1AlphaCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241853000,1809416.0;65706.0;1717177.0;77804.0;1.24772897154;1.08973138216;0.704961174382,,,
data,1241853600,1810423.0;65738.0;1718148.0;77830.0;1.24752722141;1.08947922245;0.70490264754,,,
data,1241854500,1811483.0;65762.0;1719228.0;77866.0;1.24759504068;1.08935783769;0.704919071026,,,
data,1241855400,1812498.0;65782.0;1720315.0;77889.0;1.2474944282;1.0891521101;0.704906431895,,,
data,1241856300,1813556.0;65803.0;1721361.0;77914.0;1.24746628983;1.08911137303;0.705012671814,,,
data,1241857500,1814604.0;65825.0;1722386.0;77941.0;1.24745958095;1.08888691438;0.704928499138,,,
data,1241858400,1815654.0;65846.0;1723447.0;77961.0;1.24733515257;1.08872482343;0.70497189908,,,
data,1241859300,1816702.0;65861.0;1724450.0;77985.0;1.24742902127;1.08870995729;0.704970124177,,,
data,1241860500,1817767.0;65880.0;1725473.0;78011.0;1.24747629444;1.08857699828;0.70501111055,,,
data,1241861400,1818831.0;65903.0;1726504.0;78036.0;1.24742537478;1.0883513986;0.704859353769,,,
data,1241862600,1819937.0;65922.0;1727599.0;78073.0;1.24762452505;1.08829370934;0.704768323969,,,
data,1241863500,1821002.0;65940.0;1728700.0;78103.0;1.24769824376;1.08822964908;0.704775658502,,,
data,1241864400,1822054.0;65968.0;1729734.0;78122.0;1.24744658246;1.08798071673;0.70469376142,,,
data,1241865300,1823133.0;65999.0;1730798.0;78152.0;1.24731087485;1.08770050251;0.704511134768,,,
data,1241866200,1824168.0;66025.0;1731829.0;78184.0;1.24729534372;1.08754507358;0.704439415166,,,
data,1241867100,1825259.0;66067.0;1732951.0;78222.0;1.24704620432;1.08716477157;0.704424527006,,,
data,1241867700,1826331.0;66091.0;1734027.0;78265.0;1.24723675857;1.0869409409;0.704462961464,,,
data,1241868300,1827372.0;66122.0;1735079.0;78302.0;1.24719564704;1.08662845544;0.704400900286,,,
data,1241869200,1828400.0;66147.0;1736133.0;78329.0;1.24709819428;1.08639080751;0.704342148577,,,
data,1241869800,1829497.0;66179.0;1737207.0;78381.0;1.24729944915;1.08611938568;0.704312479632,,,
data,1241870400,1830529.0;66214.0;1738244.0;78412.0;1.24709225285;1.08583572866;0.704302024584,,,
data,1241871000,1831568.0;66240.0;1739353.0;78458.0;1.24724630504;1.08567232835;0.704230421188,,,
data,1241871300,1832586.0;66266.0;1740426.0;78491.0;1.24720518572;1.08542053472;0.704390689557,,,
data,1241871900,1833612.0;66291.0;1741514.0;78531.0;1.24728882044;1.08525888741;0.704420042979,,,
data,1241872500,1834617.0;66327.0;1742589.0;78578.0;1.24727168008;1.08493695578;0.704365255069,,,
data,1241872800,1835672.0;66355.0;1743678.0;78631.0;1.24752409042;1.08483242249;0.704439978282,,,
data,1241873400,1836758.0;66400.0;1744679.0;78661.0;1.24717613016;1.08429857663;0.704343836998,,,
data,1241873700,1837776.0;66438.0;1745735.0;78715.0;1.24725486336;1.08385279183;0.704296151605,,,
data,1241874300,1838846.0;66472.0;1746751.0;78771.0;1.24750407163;1.08359278098;0.704318726854,,,
data,1241874600,1839904.0;66507.0;1747783.0;78822.0;1.24763556132;1.08325735691;0.704275530702,,,
data,1241875200,1840965.0;66542.0;1748836.0;78874.0;1.24776978045;1.0831297278;0.704269303495,,,
data,1241875500,1841982.0;66575.0;1749883.0;78929.0;1.24796324667;1.08276396267;0.70410278952,,,
data,1241876100,1843048.0;66617.0;1750922.0;78968.0;1.24777394957;1.08234121332;0.703995601126,,,
data,1241876400,1844116.0;66656.0;1751956.0;79008.0;1.24766175045;1.08201027262;0.704031575726,,,
data,1241876700,1845128.0;66689.0;1752967.0;79068.0;1.24795609723;1.0818317429;0.703991828689,,,
data,1241877300,1846170.0;66727.0;1754043.0;79120.0;1.24800444608;1.08152296203;0.703880387563,,,
data,1241877600,1847260.0;66773.0;1755093.0;79162.0;1.24779649487;1.08107324537;0.703828311107,,,
data,1241877900,1848253.0;66801.0;1756134.0;79206.0;1.24789741812;1.08081017342;0.703905716632,,,
data,1241878200,1849324.0;66846.0;1757115.0;79243.0;1.2476658951;1.08029068419;0.70374656986,,,
data,1241878800,1850375.0;66874.0;1758121.0;79278.0;1.24768908334;1.08006843437;0.703729339711,,,
data,1241879100,1851348.0;66897.0;1758903.0;79322.0;1.2480534502;1.08003351832;0.703807844934,,,
data,1241879400,1852333.0;66932.0;1759467.0;79336.0;1.24788463111;1.0800189572;0.703777109691,,,
data,1241879700,1853353.0;66978.0;1760406.0;79357.0;1.24737883711;1.07976408635;0.703633650722,,,
data,1241880000,1854368.0;67012.0;1761435.0;79385.0;1.24713989437;1.07948612044;0.703595638889,,,
data,1241880600,1855385.0;67037.0;1762399.0;79427.0;1.24733581362;1.07934179972;0.70369278626,,,
data,1241880900,1856340.0;67063.0;1763400.0;79448.0;1.24711550296;1.07913934961;0.703766533663,,,
data,1241881200,1857354.0;67099.0;1764408.0;79488.0;1.24704231184;1.07879137211;0.703643562035,,,
data,1241881500,1858343.0;67131.0;1765455.0;79521.0;1.2468894205;1.07862977389;0.703660854509,,,
data,1241881800,1859291.0;67162.0;1766263.0;79543.0;1.24672406306;1.07845192258;0.703665346189,,,
data,1241882400,1860269.0;67196.0;1767200.0;79567.0;1.24646362255;1.07817936446;0.703682128575,,,
data,1241882700,1861236.0;67220.0;1768111.0;79581.0;1.24624320099;1.07821981004;0.703690693192,,,
data,1241883000,1862221.0;67248.0;1769095.0;79617.0;1.24625381644;1.07806281653;0.703802678602,,,
data,1241883300,1863178.0;67291.0;1770085.0;79641.0;1.24577596562;1.07774185144;0.703575585626,,,
data,1241883600,1864078.0;67312.0;1771087.0;79661.0;1.24559668813;1.07757132219;0.703793447347,,,
data,1241883900,1864976.0;67344.0;1772039.0;79682.0;1.24526358796;1.07735133911;0.703725263879,,,
data,1241884500,1865960.0;67380.0;1772964.0;79709.0;1.2450269902;1.0770661969;0.703681667823,,,
data,1241884800,1866863.0;67414.0;1773312.0;79714.0;1.24483503009;1.07691469815;0.703606952372,,,
data,1241885100,1867831.0;67441.0;1774298.0;79726.0;1.2444773309;1.07672612361;0.703485632823,,,
data,1241885400,1868776.0;67476.0;1775250.0;79750.0;1.24416817687;1.07645237779;0.703395552404,,,
data,1241885700,1869738.0;67504.0;1776193.0;79772.0;1.24397477225;1.07623013615;0.703527081678,,,
data,1241886000,1870675.0;67547.0;1777133.0;79787.0;1.24338172946;1.07584277823;0.703278416717,,,
data,1241886600,1871564.0;67572.0;1777461.0;79793.0;1.24337640772;1.07600565082;0.703488998768,,,
data,1241886900,1872555.0;67615.0;1778236.0;79837.0;1.24338705397;1.07641204966;0.704063510631,,,
data,1241887200,1873494.0;67640.0;1778577.0;79846.0;1.24345250106;1.07652779402;0.704161378495,,,
data,1241887500,1874460.0;67667.0;1779549.0;79885.0;1.24352506458;1.07717066073;0.704272457803,,,
data,1241887800,1875394.0;67695.0;1780490.0;79937.0;1.2437819105;1.07768430413;0.70448081974,,,
data,1241888400,1876325.0;67733.0;1781447.0;79981.0;1.24371730513;1.07797602785;0.704460670242,,,
data,1241888700,1877288.0;67761.0;1782410.0;80021.0;1.24379114835;1.07847882424;0.704472107189,,,
data,1241889000,1878318.0;67792.0;1783379.0;80067.0;1.24394328995;1.0786995164;0.704621798592,,,
data,1241889300,1879334.0;67822.0;1784355.0;80116.0;1.24414607582;1.07914481257;0.704709720922,,,
data,1241889600,1880315.0;67855.0;1785263.0;80166.0;1.24433342133;1.07950568262;0.704827676049,,,
data,1241890200,1881268.0;67882.0;1786202.0;80213.0;1.24454391868;1.07991489811;0.704914934446,,,
data,1241890500,1882177.0;67915.0;1787040.0;80250.0;1.24453044299;1.08022146908;0.704789605171,,,
data,1241890800,1883099.0;67943.0;1787602.0;80257.0;1.24434418778;1.08008107251;0.704730883482,,,
data,1241891100,1883984.0;67969.0;1788307.0;80278.0;1.24428766961;1.08029609513;0.704840157814,,,
data,1241891400,1884895.0;67998.0;1789111.0;80312.0;1.24432600814;1.08051955883;0.705090836863,,,
data,1241892000,1885765.0;68039.0;1789998.0;80334.0;1.24387430093;1.08060671085;0.704868655765,,,
data,1241892300,1886652.0;68059.0;1790882.0;80352.0;1.2437581978;1.08073334062;0.70504047216,,,
data,1241892600,1887514.0;68092.0;1791773.0;80382.0;1.24356906742;1.08081503739;0.704959348843,,,
data,1241892900,1888443.0;68122.0;1792684.0;80426.0;1.24368162556;1.08108254843;0.70485118903,,,
data,1241893500,1889342.0;68150.0;1793528.0;80454.0;1.24360998078;1.08112916821;0.704929677182,,,
data,1241893800,1890214.0;68183.0;1794000.0;80455.0;1.24327004498;1.08084372277;0.704743222695,,,
data,1241894100,1891064.0;68208.0;1794484.0;80460.0;1.24311512225;1.08089800727;0.704688562451,,,
data,1241894400,1891950.0;68231.0;1795115.0;80473.0;1.24304209038;1.08086607276;0.704734011126,,,
data,1241895000,1892806.0;68265.0;1796024.0;80479.0;1.24244863987;1.08085672031;0.704455587124,,,
data,1241895300,1893712.0;68293.0;1796910.0;80488.0;1.24205992815;1.08114818062;0.704492774882,,,
data,1241895600,1894638.0;68318.0;1797834.0;80513.0;1.24195974469;1.08162964289;0.704500937364,,,
data,1241895900,1895559.0;68344.0;1798457.0;80516.0;1.241706761;1.08145054081;0.704439313178,,,
data,1241896500,1896473.0;68365.0;1799365.0;80540.0;1.24166718185;1.08164172259;0.704567569786,,,
data,1241896800,1897382.0;68397.0;1800307.0;80560.0;1.24133960084;1.08168234727;0.704546125826,,,
data,1241897100,1898240.0;68416.0;1801250.0;80593.0;1.24141437483;1.08205544443;0.704755455284,,,
data,1241897700,1899123.0;68444.0;1801740.0;80610.0;1.24140791972;1.08213774552;0.704875890416,,,
data,1241898000,1900031.0;68477.0;1802639.0;80670.0;1.24170736026;1.08213305723;0.705446603158,,,
data,1241898300,1900972.0;68519.0;1803519.0;80709.0;1.2415549576;1.08207672224;0.705343080508,,,
