data,1242010200,2130625.0;75587.0;2006061.0;72819.0;1.02319989176;1.09086470327;1.07273811922,,,
data,1242010200,2130780.0;75591.0;2006207.0;72821.0;1.02317381727;1.09086938397;1.07272015945,,,
data,1242010800,2131673.0;75615.0;2007137.0;72850.0;1.02321092171;1.09085079795;1.07269022595,,,
data,1242011100,2132558.0;75639.0;2008018.0;72884.0;1.02333934265;1.09091050456;1.07275514838,,,
data,1242011400,2133524.0;75675.0;2008893.0;72913.0;1.02327712356;1.09093988382;1.07279444344,,,
data,1242011700,2134461.0;75708.0;2009770.0;72941.0;1.0232265594;1.09081736223;1.07267769178,,,
data,1242012000,2135388.0;75741.0;2010659.0;72962.0;1.02306698763;1.0907565426;1.07262364543,,,
data,1242012300,2136296.0;75768.0;2011550.0;72986.0;1.02302049514;1.09084376447;1.07271728376,,,
data,1242012900,2137206.0;75804.0;2012434.0;73017.0;1.02295516887;1.09064249074;1.07252225815,,,
data,1242013200,2138098.0;75826.0;2013336.0;73042.0;1.02297697299;1.09070129276;1.07258480727,,,
data,1242013500,2138983.0;75860.0;2014061.0;73069.0;1.02295148801;1.0906131415;1.07248110415,,,
data,1242013800,2139910.0;75885.0;2014972.0;73095.0;1.02295899298;1.09066073246;1.07253219579,,,
data,1242014400,2140812.0;75914.0;2015887.0;73124.0;1.02294058785;1.09054917714;1.07242506005,,,
data,1242014700,2141760.0;75945.0;2016825.0;73158.0;1.02297548204;1.09036646156;1.07224571137,,,
data,1242015300,2142626.0;75962.0;2017743.0;73184.0;1.02305804174;1.09046987875;1.072351902,,,
data,1242015600,2143538.0;75984.0;2018629.0;73210.0;1.02311142272;1.09040377798;1.07228732902,,,
data,1242016200,2144426.0;76015.0;2019563.0;73241.0;1.02307771349;1.09011353086;1.07200004302,,,
