data,1241395200,526900.0;18473.0;530781.0;22307.0;514547.0;18209.0;1.19871673178;1.00937330287,4883.0 136.0 109569;5224.0 196.0 109572;5969.0 241.0 109573;3291.0 117.0 109574;2114.0 63.0 109575;2060.0 72.0 109576;3682.0 153.0 109577;1353.0 39.0 109578;1709.0 66.0 109579;1197.0 40.0 109580;1769.0 65.0 109581;3628.0 171.0 109582;139.0 4.0 109583;90.0 4.0 109585;61.0 2.0 109586;12122.0 435.0 109476;2959.0 117.0 109517;25395.0 1025.0 109524;8749.0 138.0 109536;1950.0 51.0 109539;14527.0 536.0 109551;10597.0 382.0 109561,109569.0 9853;109572.0 9853;109573.0 9853;109574.0 9853;109575.0 9853;109576.0 9853;109577.0 9853;109578.0 9853;109579.0 9853;109580.0 9853;109581.0 9853;109582.0 9853;109583.0 9853;109585.0 9853;109586.0 9853;109476.0 9853;109517.0 9853;109524.0 9853;109536.0 9853;109539.0 9853;109551.0 9853;109561.0 9853,109569 459;109572 458;109573 500;109574 436;109575 425;109576 453;109577 426;109578 439;109579 430;109580 472;109581 433;109582 453;109583 433;109585 452;109586 476;109476 430;109517 450;109524 445;109536 422;109539 438;109551 480;109561 443
data,1241395200,527364.0;18489.0;531245.0;22324.0;514997.0;18223.0;1.1985998406;1.0092813154,4902.0 136.0 109569;5239.0 196.0 109572;5990.0 242.0 109573;3314.0 118.0 109574;2137.0 63.0 109575;2075.0 72.0 109576;3703.0 154.0 109577;1378.0 40.0 109578;1733.0 67.0 109579;1219.0 41.0 109580;1788.0 65.0 109581;3657.0 175.0 109582;159.0 4.0 109583;110.0 4.0 109585;77.0 2.0 109586;12146.0 436.0 109476;2973.0 120.0 109517;25420.0 1026.0 109524;8769.0 138.0 109536;1969.0 51.0 109539;14558.0 537.0 109551;10616.0 383.0 109561,109569.0 10147;109572.0 10147;109573.0 10147;109574.0 10147;109575.0 10147;109576.0 10147;109577.0 10147;109578.0 10147;109579.0 10147;109580.0 10147;109581.0 10147;109582.0 10147;109583.0 10147;109585.0 10147;109586.0 10147;109476.0 10147;109517.0 10147;109524.0 10147;109536.0 10147;109539.0 10147;109551.0 10147;109561.0 10147,109569 519;109572 416;109573 469;109574 438;109575 484;109576 449;109577 409;109578 489;109579 441;109580 483;109581 475;109582 484;109583 477;109585 425;109586 426;109476 447;109517 430;109524 466;109536 469;109539 490;109551 474;109561 487
data,1241395800,528319.0;18524.0;532159.0;22365.0;515869.0;18250.0;1.19864050173;1.00898543085,4942.0 137.0 109569;5272.0 197.0 109572;6014.0 243.0 109573;3351.0 120.0 109574;2165.0 64.0 109575;2115.0 74.0 109576;3759.0 156.0 109577;1405.0 40.0 109578;1780.0 69.0 109579;1256.0 42.0 109580;1824.0 66.0 109581;3733.0 180.0 109582;197.0 6.0 109583;147.0 9.0 109585;123.0 5.0 109586;12219.0 441.0 109476;3022.0 120.0 109517;25473.0 1031.0 109524;8802.0 138.0 109536;2003.0 51.0 109539;14602.0 539.0 109551;10642.0 383.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 914;109572 929;109573 898;109574 905;109575 881;109576 920;109577 952;109578 922;109579 973;109580 873;109581 896;109582 923;109583 943;109585 889;109586 899;109476 884;109517 983;109524 884;109536 863;109539 875;109551 930;109561 864
data,1241396100,529232.0;18556.0;533047.0;22405.0;516756.0;18279.0;1.1987846597;1.00885473584,4970.0 137.0 109569;5301.0 199.0 109572;6046.0 243.0 109573;3395.0 121.0 109574;2206.0 66.0 109575;2160.0 76.0 109576;3798.0 158.0 109577;1430.0 41.0 109578;1828.0 72.0 109579;1295.0 42.0 109580;1856.0 68.0 109581;3828.0 186.0 109582;232.0 8.0 109583;200.0 10.0 109585;159.0 5.0 109586;12271.0 445.0 109476;3055.0 122.0 109517;25545.0 1035.0 109524;8821.0 139.0 109536;2029.0 52.0 109539;14642.0 542.0 109551;10667.0 384.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 863;109572 943;109573 923;109574 872;109575 937;109576 933;109577 897;109578 903;109579 946;109580 987;109581 907;109582 925;109583 877;109585 885;109586 879;109476 884;109517 920;109524 898;109536 893;109539 886;109551 888;109561 954
data,1241396400,530117.0;18583.0;533973.0;22440.0;517654.0;18306.0;1.19883512646;1.00881095209,4984.0 137.0 109569;5334.0 199.0 109572;6069.0 243.0 109573;3434.0 122.0 109574;2235.0 66.0 109575;2196.0 79.0 109576;3843.0 160.0 109577;1450.0 41.0 109578;1870.0 73.0 109579;1327.0 43.0 109580;1888.0 69.0 109581;3934.0 190.0 109582;290.0 12.0 109583;275.0 16.0 109585;189.0 5.0 109586;12347.0 447.0 109476;3091.0 123.0 109517;25616.0 1039.0 109524;8854.0 140.0 109536;2062.0 56.0 109539;14690.0 542.0 109551;10682.0 384.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 869;109572 926;109573 909;109574 915;109575 922;109576 861;109577 837;109578 940;109579 900;109580 945;109581 889;109582 955;109583 924;109585 909;109586 876;109476 902;109517 918;109524 881;109536 909;109539 964;109551 935;109561 914
data,1241396700,531008.0;18617.0;534911.0;22483.0;518559.0;18344.0;1.19884792773;1.00899085695,5006.0 139.0 109569;5366.0 202.0 109572;6084.0 245.0 109573;3478.0 123.0 109574;2256.0 66.0 109575;2236.0 80.0 109576;3884.0 160.0 109577;1470.0 42.0 109578;1933.0 81.0 109579;1359.0 44.0 109580;1909.0 69.0 109581;4061.0 200.0 109582;349.0 14.0 109583;358.0 16.0 109585;208.0 6.0 109586;12431.0 451.0 109476;3125.0 125.0 109517;25691.0 1042.0 109524;8871.0 140.0 109536;2110.0 58.0 109539;14712.0 542.0 109551;10701.0 384.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 865;109572 914;109573 926;109574 901;109575 960;109576 875;109577 919;109578 896;109579 933;109580 838;109581 867;109582 909;109583 920;109585 952;109586 831;109476 980;109517 968;109524 927;109536 885;109539 882;109551 924;109561 928
data,1241397000,531870.0;18635.0;535865.0;22516.0;519460.0;18367.0;1.19925612599;1.00916507577,5021.0 139.0 109569;5407.0 204.0 109572;6108.0 245.0 109573;3519.0 125.0 109574;2281.0 67.0 109575;2276.0 80.0 109576;3910.0 161.0 109577;1486.0 42.0 109578;2059.0 88.0 109579;1389.0 44.0 109580;1931.0 69.0 109581;4223.0 209.0 109582;396.0 16.0 109583;402.0 17.0 109585;223.0 6.0 109586;12494.0 453.0 109476;3162.0 125.0 109517;25752.0 1044.0 109524;8891.0 140.0 109536;2171.0 61.0 109539;14737.0 543.0 109551;10714.0 384.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 881;109572 972;109573 932;109574 864;109575 919;109576 896;109577 896;109578 953;109579 939;109580 933;109581 836;109582 922;109583 921;109585 931;109586 901;109476 894;109517 910;109524 881;109536 879;109539 868;109551 918;109561 954
data,1241397300,532781.0;18671.0;536816.0;22542.0;520408.0;18398.0;1.19825194744;1.00880633329,5049.0 140.0 109569;5447.0 204.0 109572;6125.0 245.0 109573;3555.0 126.0 109574;2302.0 67.0 109575;2300.0 81.0 109576;3937.0 162.0 109577;1503.0 43.0 109578;2170.0 90.0 109579;1402.0 44.0 109580;1954.0 69.0 109581;4419.0 218.0 109582;464.0 19.0 109583;436.0 17.0 109585;241.0 7.0 109586;12572.0 456.0 109476;3187.0 125.0 109517;25824.0 1045.0 109524;8906.0 141.0 109536;2217.0 61.0 109539;14761.0 544.0 109551;10732.0 384.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 911;109572 920;109573 912;109574 881;109575 895;109576 936;109577 893;109578 911;109579 942;109580 986;109581 917;109582 879;109583 905;109585 890;109586 877;109476 940;109517 857;109524 934;109536 936;109539 877;109551 931;109561 870
data,1241397600,533634.0;18698.0;537791.0;22571.0;521329.0;18425.0;1.19780358286;1.00865802792,5068.0 140.0 109569;5480.0 205.0 109572;6143.0 245.0 109573;3582.0 126.0 109574;2322.0 67.0 109575;2318.0 81.0 109576;3977.0 162.0 109577;1526.0 45.0 109578;2340.0 99.0 109579;1424.0 44.0 109580;1968.0 69.0 109581;4641.0 225.0 109582;531.0 22.0 109583;460.0 18.0 109585;263.0 7.0 109586;12636.0 458.0 109476;3206.0 125.0 109517;25878.0 1046.0 109524;8920.0 141.0 109536;2246.0 61.0 109539;14801.0 546.0 109551;10748.0 385.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 921;109572 889;109573 915;109574 929;109575 849;109576 862;109577 904;109578 933;109579 999;109580 927;109581 867;109582 933;109583 933;109585 871;109586 928;109476 927;109517 902;109524 926;109536 912;109539 878;109551 914;109561 881
data,1241397900,534553.0;18719.0;538711.0;22605.0;522249.0;18457.0;1.19827581718;1.0092334169,5085.0 141.0 109569;5527.0 207.0 109572;6161.0 246.0 109573;3618.0 128.0 109574;2346.0 71.0 109575;2337.0 81.0 109576;4013.0 164.0 109577;1551.0 45.0 109578;2494.0 105.0 109579;1440.0 45.0 109580;1983.0 69.0 109581;4819.0 234.0 109582;605.0 23.0 109583;484.0 18.0 109585;290.0 8.0 109586;12693.0 459.0 109476;3227.0 125.0 109517;25925.0 1047.0 109524;8931.0 142.0 109536;2268.0 61.0 109539;14835.0 547.0 109551;10766.0 385.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 893;109572 950;109573 945;109574 853;109575 952;109576 921;109577 870;109578 926;109579 910;109580 912;109581 936;109582 881;109583 975;109585 887;109586 894;109476 964;109517 859;109524 934;109536 867;109539 846;109551 938;109561 887
data,1241398200,535464.0;18751.0;539589.0;22638.0;523157.0;18483.0;1.19806618926;1.00889569045,5095.0 141.0 109569;5563.0 207.0 109572;6174.0 247.0 109573;3666.0 131.0 109574;2380.0 73.0 109575;2358.0 82.0 109576;4034.0 164.0 109577;1565.0 45.0 109578;2659.0 115.0 109579;1457.0 45.0 109580;2000.0 70.0 109581;5010.0 243.0 109582;654.0 24.0 109583;508.0 20.0 109585;310.0 8.0 109586;12747.0 460.0 109476;3246.0 127.0 109517;25962.0 1047.0 109524;8946.0 142.0 109536;2296.0 61.0 109539;14862.0 547.0 109551;10784.0 385.0 109561,109569.0 20000;109572.0 20000;109573.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109577.0 20000;109578.0 20000;109579.0 20000;109580.0 20000;109581.0 20000;109582.0 20000;109583.0 20000;109585.0 20000;109586.0 20000;109476.0 20000;109517.0 20000;109524.0 20000;109536.0 20000;109539.0 20000;109551.0 20000;109561.0 20000,109569 892;109572 928;109573 865;109574 932;109575 894;109576 940;109577 907;109578 900;109579 889;109580 946;109581 939;109582 893;109583 905;109585 879;109586 875;109476 879;109517 938;109524 871;109536 943;109539 896;109551 909;109561 980
