
New Run at  01/22/2015 21:21:22
, Time, randomLearnAccesses; randomClicks; exp3LearnAccess; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241420700,190640.0;5998.0;191503.0;5942.0;0.986199171989,13.0 0.0 109536;16969.0 620.0 109572;11.0 0.0 109574;15438.0 572.0 109575;12.0 0.0 109576;10.0 0.0 109577;7.0 0.0 109578;15150.0 488.0 109580;7.0 0.0 109517;11.0 0.0 109582;16.0 0.0 109581;2.0 0.0 109584;9.0 0.0 109585;7.0 0.0 109586;16074.0 241.0 109587;0.0 0.0 109588;0.0 0.0 109589;19.0 0.0 109476;9.0 0.0 109583;14951.0 556.0 109524,109536.0 13637;109476.0 13637;109574.0 13637;109575.0 13637;109576.0 13637;109580.0 13637;109578.0 13637;109581.0 13637;109517.0 13637;109582.0 13637;109583.0 13637;109584.0 13637;109585.0 13637;109586.0 13637;109587.0 13637;109588.0 13637;109589.0 13637;109577.0 13637;109524.0 13637;109572.0 13637,109536 677;109572 694;109574 725;109575 673;109576 728;109577 693;109578 711;109580 653;109517 661;109582 674;109581 702;109584 665;109585 698;109586 683;109587 639;109588 620;109589 686;109476 701;109583 665;109524 689
data,1241421300,191679.0;6017.0;192490.0;5955.0;0.9855260693,13.0 0.0 109536;19.0 0.0 109476;11.0 0.0 109574;15438.0 572.0 109575;12.0 0.0 109576;10.0 0.0 109577;7.0 0.0 109578;15150.0 488.0 109580;7.0 0.0 109517;11.0 0.0 109582;16.0 0.0 109581;2.0 0.0 109584;9.0 0.0 109585;7.0 0.0 109586;17061.0 254.0 109587;14951.0 556.0 109524;0.0 0.0 109589;16969.0 620.0 109572;9.0 0.0 109583;0.0 0.0 109588,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 969;109476 1072;109574 1005;109575 1032;109576 982;109577 1005;109578 977;109580 1039;109517 1037;109582 989;109581 1042;109584 1049;109585 944;109586 964;109587 987;109524 979;109589 988;109572 977;109583 989;109588 974
data,1241422200,192663.0;6027.0;193424.0;5963.0;0.985488535007,13.0 0.0 109536;19.0 0.0 109476;11.0 0.0 109574;15438.0 572.0 109575;12.0 0.0 109576;10.0 0.0 109577;7.0 0.0 109578;15150.0 488.0 109580;7.0 0.0 109517;11.0 0.0 109582;16.0 0.0 109581;2.0 0.0 109584;9.0 0.0 109585;7.0 0.0 109586;17995.0 262.0 109587;14951.0 556.0 109524;0.0 0.0 109589;16969.0 620.0 109572;9.0 0.0 109583;0.0 0.0 109588,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1018;109476 939;109574 980;109575 927;109576 1027;109577 944;109578 1060;109580 1010;109517 1037;109582 1000;109581 1033;109584 1005;109585 991;109586 976;109587 934;109524 1018;109589 1027;109572 1024;109583 992;109588 1058
data,1241422800,193691.0;6041.0;194420.0;5981.0;0.986355496979,13.0 0.0 109536;16969.0 620.0 109572;11.0 0.0 109574;15438.0 572.0 109575;12.0 0.0 109576;10.0 0.0 109577;7.0 0.0 109578;15150.0 488.0 109580;7.0 0.0 109517;11.0 0.0 109582;9.0 0.0 109583;2.0 0.0 109584;9.0 0.0 109585;7.0 0.0 109586;18991.0 280.0 109587;14951.0 556.0 109524;0.0 0.0 109589;0.0 0.0 109588;19.0 0.0 109476;16.0 0.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1005;109572 997;109574 1051;109575 1025;109576 935;109577 1036;109578 1021;109580 972;109517 1007;109582 990;109583 944;109584 1032;109585 1012;109586 1006;109587 996;109524 972;109589 982;109588 1034;109476 984;109581 999
data,1241423700,194734.0;6053.0;195381.0;5990.0;0.986314925359,13.0 0.0 109536;16969.0 620.0 109572;11.0 0.0 109574;15438.0 572.0 109575;12.0 0.0 109576;10.0 0.0 109577;7.0 0.0 109578;15150.0 488.0 109580;7.0 0.0 109517;11.0 0.0 109582;9.0 0.0 109583;2.0 0.0 109584;9.0 0.0 109585;7.0 0.0 109586;19952.0 289.0 109587;0.0 0.0 109588;0.0 0.0 109589;14951.0 556.0 109524;19.0 0.0 109476;16.0 0.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1004;109572 1026;109574 1018;109575 997;109576 967;109577 1034;109578 992;109580 979;109517 1029;109582 1026;109583 1008;109584 979;109585 1000;109586 965;109587 961;109588 1010;109589 964;109524 1028;109476 1007;109581 1006
data,1241424300,195750.0;6068.0;196359.0;5995.0;0.984905526467,13.0 0.0 109536;16969.0 620.0 109572;11.0 0.0 109574;15438.0 572.0 109575;12.0 0.0 109576;10.0 0.0 109577;7.0 0.0 109578;15150.0 488.0 109580;16.0 0.0 109581;11.0 0.0 109582;9.0 0.0 109583;2.0 0.0 109584;9.0 0.0 109585;7.0 0.0 109586;20930.0 294.0 109587;0.0 0.0 109588;0.0 0.0 109589;19.0 0.0 109476;14951.0 556.0 109524;7.0 0.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 977;109572 1023;109574 978;109575 983;109576 954;109577 1064;109578 933;109580 960;109581 997;109582 1036;109583 1015;109584 1010;109585 995;109586 1048;109587 978;109588 968;109589 1011;109476 975;109524 1021;109517 1074
