data,1241922300,1553350.0;55861.0;1563705.0;63089.0;1.12191365661,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;12.0 0.0 109755;13479.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13982.0 636.0 109684;13616.0 532.0 109686,109697.0 16976;109723.0 16976;109731.0 16976;109740.0 16976;109741.0 16976;109745.0 16976;109746.0 16976;109753.0 16976;109754.0 16976;109755.0 16976;109756.0 16976;109757.0 16976;109758.0 16976;109760.0 16976;109761.0 16976;109762.0 16976;109763.0 16976;109764.0 16976;109766.0 16976;109767.0 16976;109684.0 16976;109686.0 16976,109697 787;109723 791;109731 806;109740 739;109741 776;109745 761;109746 786;109753 782;109754 740;109755 775;109756 747;109757 763;109758 775;109760 812;109761 796;109762 724;109763 764;109764 801;109766 779;109767 774;109684 769;109686 729
data,1241922300,1553469.0;55864.0;1563852.0;63096.0;1.12195836299,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;157.0 7.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 3024;109723.0 3024;109731.0 3024;109740.0 3024;109741.0 3024;109745.0 3024;109746.0 3024;109753.0 3024;109754.0 3024;109755.0 3024;109756.0 3024;109757.0 3024;109758.0 3024;109760.0 3024;109761.0 3024;109762.0 3024;109763.0 3024;109764.0 3024;109766.0 3024;109767.0 3024;109684.0 3024;109686.0 3024,109697 165;109723 132;109731 135;109740 137;109741 132;109745 135;109746 137;109753 138;109754 135;109755 146;109756 130;109757 142;109758 116;109760 132;109761 117;109762 147;109763 137;109764 148;109766 134;109767 144;109684 135;109686 150
data,1241922900,1554387.0;55896.0;1564769.0;63132.0;1.12196094455,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;1074.0 43.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 865;109723 913;109731 906;109740 930;109741 891;109745 918;109746 940;109753 888;109754 937;109755 917;109756 893;109757 871;109758 932;109760 949;109761 905;109762 913;109763 891;109764 916;109766 882;109767 916;109684 916;109686 911
data,1241923200,1555248.0;55929.0;1565652.0;63163.0;1.12183790312,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;1957.0 74.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 916;109723 873;109731 929;109740 865;109741 901;109745 908;109746 910;109753 908;109754 900;109755 883;109756 919;109757 927;109758 936;109760 891;109761 900;109762 888;109763 931;109764 929;109766 916;109767 939;109684 919;109686 912
data,1241923500,1556137.0;55942.0;1566504.0;63193.0;1.12214067618,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;2809.0 104.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 913;109723 912;109731 904;109740 892;109741 889;109745 933;109746 913;109753 915;109754 896;109755 852;109756 885;109757 910;109758 907;109760 906;109761 927;109762 917;109763 918;109764 903;109766 966;109767 884;109684 936;109686 922
data,1241924100,1557040.0;55962.0;1567439.0;63237.0;1.12250207543,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;3744.0 148.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 956;109723 919;109731 864;109740 924;109741 913;109745 923;109746 942;109753 843;109754 899;109755 935;109756 902;109757 880;109758 917;109760 903;109761 900;109762 878;109763 985;109764 911;109766 897;109767 873;109684 902;109686 934
data,1241924400,1557964.0;55992.0;1568404.0;63273.0;1.12251440478,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;4709.0 184.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 893;109723 903;109731 868;109740 893;109741 872;109745 878;109746 945;109753 866;109754 921;109755 965;109756 970;109757 905;109758 921;109760 951;109761 913;109762 884;109763 939;109764 876;109766 890;109767 855;109684 971;109686 921
data,1241925000,1558913.0;56030.0;1569326.0;63315.0;1.12252157621,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;5631.0 226.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 929;109723 854;109731 938;109740 927;109741 894;109745 853;109746 913;109753 894;109754 868;109755 922;109756 893;109757 934;109758 885;109760 936;109761 948;109762 852;109763 945;109764 947;109766 914;109767 925;109684 888;109686 941
data,1241925300,1559800.0;56064.0;1570302.0;63348.0;1.12236614991,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;6607.0 259.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 876;109723 921;109731 887;109740 924;109741 917;109745 883;109746 870;109753 911;109754 860;109755 976;109756 900;109757 951;109758 914;109760 857;109761 931;109762 904;109763 939;109764 895;109766 937;109767 949;109684 885;109686 913
data,1241925900,1560715.0;56101.0;1571208.0;63398.0;1.12252204188,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;7513.0 309.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 948;109723 932;109731 912;109740 943;109741 901;109745 859;109746 936;109753 910;109754 884;109755 906;109756 906;109757 900;109758 917;109760 955;109761 912;109762 868;109763 899;109764 909;109766 885;109767 896;109684 916;109686 906
data,1241926200,1561635.0;56131.0;1572172.0;63438.0;1.1226029518,42.0 0.0 109697;39.0 0.0 109723;0.0 0.0 109731;3.0 0.0 109740;12.0 0.0 109741;29.0 0.0 109745;15846.0 693.0 109746;16.0 0.0 109753;24.0 0.0 109754;8477.0 349.0 109755;13480.0 407.0 109756;19.0 0.0 109757;8.0 0.0 109758;13583.0 382.0 109760;8.0 0.0 109761;10.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;4.0 0.0 109766;0.0 0.0 109767;13983.0 636.0 109684;13616.0 532.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 904;109723 895;109731 953;109740 931;109741 896;109745 918;109746 875;109753 886;109754 940;109755 964;109756 837;109757 910;109758 929;109760 909;109761 915;109762 905;109763 896;109764 977;109766 895;109767 845;109684 910;109686 910
