data,1242016200,1751390.0;62802.0;1758996.0;66089.0;1.04778872262,0.0 0.0 109730;25.0 0.0 109731;46354.0 1785.0 109740;50.0 0.0 109745;25.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;14.0 0.0 109770;12.0 0.0 109771;7.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;4.0 0.0 109782;0.0 0.0 109783;0.0 0.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 8672;109731.0 8672;109740.0 8672;109745.0 8672;109762.0 8672;109765.0 8672;109769.0 8672;109770.0 8672;109771.0 8672;109773.0 8672;109774.0 8672;109775.0 8672;109776.0 8672;109777.0 8672;109778.0 8672;109779.0 8672;109780.0 8672;109782.0 8672;109783.0 8672;109784.0 8672;109785.0 8672;109684.0 8672,109730 425;109731 373;109740 375;109745 365;109762 375;109765 401;109769 404;109770 388;109771 422;109773 406;109774 365;109775 406;109776 357;109777 422;109778 384;109779 419;109780 381;109782 396;109783 420;109784 420;109785 382;109684 386
data,1242016500,1751920.0;62826.0;1759498.0;66106.0;1.04767592064,0.0 0.0 109730;25.0 0.0 109731;46355.0 1785.0 109740;50.0 0.0 109745;26.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;15.0 0.0 109770;12.0 0.0 109771;8.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;5.0 0.0 109782;1.0 0.0 109783;496.0 17.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 11328;109731.0 11328;109740.0 11328;109745.0 11328;109762.0 11328;109765.0 11328;109769.0 11328;109770.0 11328;109771.0 11328;109773.0 11328;109774.0 11328;109775.0 11328;109776.0 11328;109777.0 11328;109778.0 11328;109779.0 11328;109780.0 11328;109782.0 11328;109783.0 11328;109784.0 11328;109785.0 11328;109684.0 11328,109730 513;109731 508;109740 489;109745 494;109762 541;109765 498;109769 546;109770 549;109771 514;109773 532;109774 498;109775 532;109776 491;109777 521;109778 482;109779 526;109780 547;109782 500;109783 518;109784 506;109785 494;109684 529
data,1242017100,1752839.0;62855.0;1760380.0;66131.0;1.04761295639,0.0 0.0 109730;25.0 0.0 109731;46355.0 1785.0 109740;50.0 0.0 109745;26.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;15.0 0.0 109770;12.0 0.0 109771;8.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;5.0 0.0 109782;1.0 0.0 109783;1378.0 42.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 917;109731 951;109740 875;109745 920;109762 888;109765 870;109769 880;109770 935;109771 905;109773 904;109774 911;109775 905;109776 942;109777 913;109778 894;109779 910;109780 920;109782 932;109783 920;109784 882;109785 921;109684 905
data,1242017700,1753767.0;62889.0;1761315.0;66158.0;1.04747228016,0.0 0.0 109730;25.0 0.0 109731;46355.0 1785.0 109740;50.0 0.0 109745;26.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;15.0 0.0 109770;12.0 0.0 109771;8.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;5.0 0.0 109782;1.0 0.0 109783;2313.0 69.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 905;109731 926;109740 900;109745 937;109762 937;109765 867;109769 942;109770 903;109771 890;109773 914;109774 868;109775 912;109776 903;109777 902;109778 881;109779 898;109780 911;109782 937;109783 908;109784 935;109785 886;109684 938
data,1242018000,1754690.0;62917.0;1762242.0;66181.0;1.04737010081,0.0 0.0 109730;25.0 0.0 109731;46355.0 1785.0 109740;50.0 0.0 109745;26.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;15.0 0.0 109770;12.0 0.0 109771;8.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;5.0 0.0 109782;1.0 0.0 109783;3240.0 92.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 855;109731 865;109740 942;109745 916;109762 911;109765 913;109769 928;109770 932;109771 916;109773 951;109774 929;109775 807;109776 959;109777 927;109778 895;109779 940;109780 876;109782 929;109783 937;109784 927;109785 861;109684 884
data,1242018600,1755627.0;62941.0;1763153.0;66212.0;1.0474789847,0.0 0.0 109730;25.0 0.0 109731;46355.0 1785.0 109740;50.0 0.0 109745;26.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;15.0 0.0 109770;12.0 0.0 109771;8.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;5.0 0.0 109782;1.0 0.0 109783;4151.0 123.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 904;109731 950;109740 885;109745 906;109762 933;109765 892;109769 913;109770 943;109771 900;109773 914;109774 903;109775 922;109776 910;109777 900;109778 867;109779 929;109780 912;109782 924;109783 941;109784 911;109785 867;109684 874
data,1242019200,1756528.0;62968.0;1764040.0;66233.0;1.0473725216,0.0 0.0 109730;25.0 0.0 109731;46355.0 1785.0 109740;50.0 0.0 109745;26.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;15.0 0.0 109770;12.0 0.0 109771;8.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;5.0 0.0 109782;1.0 0.0 109783;5038.0 144.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 910;109731 852;109740 905;109745 894;109762 904;109765 925;109769 955;109770 852;109771 946;109773 962;109774 887;109775 929;109776 845;109777 918;109778 931;109779 922;109780 953;109782 895;109783 912;109784 887;109785 898;109684 918
data,1242019800,1757401.0;62993.0;1764951.0;66253.0;1.04725266216,0.0 0.0 109730;25.0 0.0 109731;46355.0 1785.0 109740;50.0 0.0 109745;26.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;15.0 0.0 109770;12.0 0.0 109771;8.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;5.0 0.0 109782;1.0 0.0 109783;5949.0 164.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 868;109731 904;109740 936;109745 908;109762 860;109765 923;109769 909;109770 928;109771 929;109773 857;109774 880;109775 972;109776 894;109777 934;109778 870;109779 944;109780 848;109782 969;109783 959;109784 911;109785 930;109684 867
data,1242020100,1758320.0;63021.0;1765850.0;66277.0;1.04718076948,0.0 0.0 109730;25.0 0.0 109731;46355.0 1785.0 109740;50.0 0.0 109745;26.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;15.0 0.0 109770;12.0 0.0 109771;8.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;5.0 0.0 109782;1.0 0.0 109783;6848.0 188.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 919;109731 895;109740 893;109745 935;109762 942;109765 864;109769 926;109770 898;109771 923;109773 906;109774 899;109775 960;109776 909;109777 951;109778 914;109779 947;109780 873;109782 906;109783 857;109784 899;109785 882;109684 902
data,1242020700,1759222.0;63043.0;1766776.0;66305.0;1.04724564778,0.0 0.0 109730;25.0 0.0 109731;46355.0 1785.0 109740;50.0 0.0 109745;26.0 0.0 109762;8.0 0.0 109765;60241.0 1952.0 109769;15.0 0.0 109770;12.0 0.0 109771;8.0 0.0 109773;14925.0 642.0 109774;3.0 0.0 109775;15508.0 414.0 109776;5.0 0.0 109777;1.0 0.0 109778;5.0 0.0 109779;4.0 0.0 109780;5.0 0.0 109782;1.0 0.0 109783;7774.0 216.0 109784;0.0 0.0 109785;29910.0 1234.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 886;109731 945;109740 933;109745 904;109762 932;109765 946;109769 912;109770 902;109771 874;109773 855;109774 856;109775 951;109776 898;109777 877;109778 916;109779 887;109780 918;109782 880;109783 920;109784 926;109785 926;109684 956
