
New Run at  01/27/2015 04:10:35
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241766300,1586550.0;58188.0;1596689.0;74444.0;1549254.0;57419.0;1.27124629548;1.01053958807,3008.0 78.0 109697;3245.0 98.0 109698;35337.0 1558.0 109635;8300.0 427.0 109699;2481.0 54.0 109701;1900.0 35.0 109702;6166.0 276.0 109704;4890.0 171.0 109673;2683.0 90.0 109706;7607.0 326.0 109675;4498.0 197.0 109708;2053.0 81.0 109709;1250.0 43.0 109710;1241.0 39.0 109707;3161.0 98.0 109651;58.0 1.0 109716;7752.0 314.0 109689;5199.0 204.0 109690;7277.0 149.0 109667;7025.0 84.0 109660,109697.0 11555;109635.0 11555;109667.0 11555;109699.0 11555;109701.0 11555;109702.0 11555;109704.0 11555;109673.0 11555;109706.0 11555;109707.0 11555;109708.0 11555;109709.0 11555;109710.0 11555;109651.0 11555;109716.0 11555;109698.0 11555;109689.0 11555;109690.0 11555;109675.0 11555;109660.0 11555,109697 568;109698 594;109635 570;109699 570;109701 602;109702 549;109704 602;109673 571;109706 581;109675 561;109708 589;109709 604;109710 584;109707 559;109651 581;109716 592;109689 590;109690 578;109667 555;109660 555
data,1241766900,1587550.0;58210.0;1597663.0;74462.0;1550280.0;57445.0;1.27109886923;1.01058280046,3029.0 78.0 109697;3264.0 98.0 109698;7295.0 149.0 109667;8323.0 427.0 109699;2494.0 54.0 109701;1916.0 36.0 109702;6201.0 277.0 109704;4915.0 172.0 109673;2712.0 91.0 109706;7849.0 332.0 109675;4553.0 198.0 109708;2161.0 82.0 109709;1348.0 45.0 109710;3190.0 99.0 109651;1271.0 39.0 109707;35380.0 1558.0 109635;7831.0 315.0 109689;75.0 2.0 109716;5262.0 204.0 109690;7036.0 85.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 1003;109698 1008;109667 1045;109699 1015;109701 986;109702 979;109704 958;109673 963;109706 998;109675 976;109708 1020;109709 1037;109710 1035;109651 976;109707 1038;109635 1023;109689 940;109716 1023;109690 985;109660 992
data,1241767800,1588528.0;58240.0;1598647.0;74490.0;1551220.0;57469.0;1.27092202254;1.01049403139,3040.0 78.0 109697;3280.0 98.0 109698;7313.0 150.0 109667;2511.0 54.0 109701;1933.0 36.0 109702;6222.0 278.0 109704;4954.0 173.0 109673;2767.0 93.0 109706;1295.0 40.0 109707;4601.0 198.0 109708;2256.0 85.0 109709;1451.0 48.0 109710;3222.0 100.0 109651;8348.0 428.0 109699;88.0 2.0 109716;35412.0 1559.0 109635;7921.0 319.0 109689;5348.0 207.0 109690;8079.0 337.0 109675;7048.0 86.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 993;109698 993;109667 1018;109701 949;109702 959;109704 1026;109673 1025;109706 946;109707 996;109708 967;109709 1053;109710 1061;109651 967;109699 1031;109716 1000;109635 997;109689 1021;109690 963;109675 984;109660 1051
data,1241768700,1589515.0;58260.0;1599662.0;74513.0;1552240.0;57487.0;1.27086076245;1.01042695881,3051.0 78.0 109697;3296.0 99.0 109698;35449.0 1560.0 109635;8371.0 428.0 109699;2530.0 54.0 109701;1951.0 36.0 109702;6255.0 278.0 109704;5007.0 174.0 109673;2864.0 99.0 109706;1310.0 41.0 109707;4645.0 198.0 109708;2343.0 87.0 109709;1556.0 51.0 109710;3260.0 100.0 109651;99.0 3.0 109716;7326.0 150.0 109667;8020.0 321.0 109689;5421.0 208.0 109690;8284.0 341.0 109675;7066.0 86.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 969;109698 1042;109635 1001;109699 1001;109701 1055;109702 1029;109704 955;109673 1064;109706 1048;109707 1000;109708 1002;109709 955;109710 988;109651 967;109716 1003;109667 924;109689 979;109690 1021;109675 1016;109660 981
