data,1241954400,1997038.0;71541.0;2000750.0;81515.0;1951630.0;70384.0;1.13730259394;1.00671787903,4316.0 120.0 109760;4789.0 193.0 109761;6396.0 289.0 109762;3179.0 104.0 109763;2369.0 37.0 109764;4599.0 180.0 109766;2873.0 99.0 109767;19083.0 383.0 109697;1544.0 47.0 109769;4023.0 182.0 109740;3713.0 107.0 109741;11513.0 197.0 109723;9175.0 246.0 109745;1830.0 48.0 109731;10059.0 507.0 109684;6056.0 224.0 109686;3356.0 95.0 109752;6653.0 275.0 109755;4933.0 149.0 109756;6074.0 212.0 109758,109760.0 8579;109697.0 8579;109762.0 8579;109731.0 8579;109764.0 8579;109766.0 8579;109767.0 8579;109769.0 8579;109761.0 8579;109740.0 8579;109741.0 8579;109745.0 8579;109763.0 8579;109684.0 8579;109755.0 8579;109686.0 8579;109752.0 8579;109723.0 8579;109756.0 8579;109758.0 8579,109760 414;109761 414;109762 422;109763 457;109764 439;109766 441;109767 450;109697 421;109769 447;109740 424;109741 452;109723 378;109745 416;109731 421;109684 444;109686 446;109752 433;109755 410;109756 395;109758 455
data,1241955000,1997606.0;71558.0;2001321.0;81528.0;1952238.0;70413.0;1.13721263449;1.00686611676,4339.0 120.0 109760;4821.0 194.0 109761;6424.0 290.0 109762;1853.0 48.0 109731;2388.0 37.0 109764;4630.0 180.0 109766;2899.0 100.0 109767;19121.0 383.0 109697;1568.0 49.0 109769;4045.0 182.0 109740;3762.0 111.0 109741;11543.0 197.0 109723;9199.0 246.0 109745;3205.0 105.0 109763;10086.0 508.0 109684;6081.0 225.0 109686;3386.0 95.0 109752;6693.0 276.0 109755;4958.0 149.0 109756;6103.0 212.0 109758,109760.0 11421;109697.0 11421;109762.0 11421;109731.0 11421;109764.0 11421;109766.0 11421;109767.0 11421;109769.0 11421;109761.0 11421;109740.0 11421;109741.0 11421;109745.0 11421;109763.0 11421;109684.0 11421;109755.0 11421;109686.0 11421;109752.0 11421;109723.0 11421;109756.0 11421;109758.0 11421,109760 541;109761 551;109762 582;109731 571;109764 540;109766 560;109767 594;109697 566;109769 547;109740 558;109741 588;109723 577;109745 602;109763 587;109684 569;109686 540;109752 590;109755 628;109756 550;109758 580
data,1241955600,1998620.0;71587.0;2002320.0;81554.0;1953259.0;70450.0;1.13712405761;1.00697161728,4382.0 122.0 109760;19157.0 384.0 109697;6466.0 290.0 109762;1883.0 49.0 109731;2436.0 37.0 109764;4672.0 180.0 109766;4864.0 196.0 109761;1622.0 49.0 109769;2949.0 101.0 109767;4088.0 182.0 109740;3882.0 115.0 109741;9243.0 246.0 109745;3281.0 110.0 109763;10153.0 512.0 109684;6736.0 277.0 109755;6110.0 225.0 109686;3440.0 99.0 109752;11586.0 197.0 109723;5003.0 150.0 109756;6150.0 212.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1065;109697 975;109762 981;109731 1008;109764 1037;109766 1051;109761 1027;109769 967;109767 961;109740 1011;109741 1056;109745 1010;109763 968;109684 984;109755 937;109686 971;109752 1025;109723 1001;109756 1038;109758 927
data,1241956500,1999619.0;71615.0;2003348.0;81587.0;1954312.0;70479.0;1.137124;1.00695275187,4425.0 122.0 109760;19189.0 385.0 109697;6504.0 292.0 109762;3358.0 112.0 109763;2470.0 37.0 109764;4701.0 182.0 109766;3009.0 104.0 109767;1682.0 53.0 109769;4918.0 198.0 109761;4121.0 183.0 109740;3974.0 118.0 109741;11631.0 198.0 109723;9276.0 246.0 109745;1927.0 52.0 109731;10270.0 515.0 109684;6168.0 228.0 109686;3508.0 101.0 109752;6773.0 278.0 109755;5034.0 150.0 109756;6193.0 212.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1012;109697 1016;109762 981;109763 991;109764 982;109766 1016;109767 1016;109769 993;109761 957;109740 1043;109741 980;109723 1023;109745 1009;109731 973;109684 1028;109686 999;109752 991;109755 985;109756 966;109758 1039
data,1241957100,2000556.0;71651.0;2004395.0;81614.0;1955287.0;70506.0;1.13686739094;1.00680188633,4464.0 124.0 109760;5000.0 202.0 109761;6558.0 294.0 109762;1972.0 52.0 109731;2490.0 38.0 109764;4740.0 184.0 109766;3059.0 105.0 109767;19235.0 385.0 109697;1752.0 54.0 109769;4161.0 184.0 109740;4076.0 121.0 109741;11669.0 198.0 109723;9321.0 247.0 109745;3434.0 113.0 109763;10342.0 517.0 109684;6222.0 230.0 109686;3588.0 103.0 109752;6809.0 279.0 109755;5065.0 151.0 109756;6221.0 212.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1026;109761 1066;109762 1032;109731 970;109764 948;109766 1027;109767 943;109697 1013;109769 1036;109740 989;109741 990;109723 1006;109745 993;109763 979;109684 1014;109686 973;109752 1053;109755 983;109756 965;109758 994
data,1241957700,2001575.0;71684.0;2005444.0;81649.0;1956288.0;70540.0;1.1368154509;1.00682108307,4499.0 125.0 109760;5063.0 204.0 109761;6607.0 297.0 109762;6848.0 282.0 109755;2524.0 38.0 109764;2004.0 52.0 109731;4805.0 186.0 109766;19267.0 385.0 109697;1858.0 58.0 109769;3121.0 109.0 109767;4192.0 186.0 109740;4142.0 123.0 109741;9370.0 249.0 109745;3504.0 115.0 109763;10417.0 521.0 109684;6297.0 232.0 109686;3638.0 103.0 109752;11707.0 198.0 109723;5103.0 152.0 109756;6261.0 213.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 996;109761 955;109762 1026;109755 964;109764 969;109731 1035;109766 1010;109697 979;109769 991;109767 1033;109740 1011;109741 946;109745 965;109763 1004;109684 1048;109686 1025;109752 988;109723 1027;109756 997;109758 1031
data,1241958300,2002605.0;71721.0;2006451.0;81682.0;1957349.0;70574.0;1.13670236791;1.00675877745,4529.0 125.0 109760;19308.0 385.0 109697;6653.0 297.0 109762;3553.0 116.0 109763;2556.0 40.0 109764;4841.0 187.0 109766;3193.0 112.0 109767;1930.0 61.0 109769;5129.0 206.0 109761;4232.0 189.0 109740;4191.0 123.0 109741;9414.0 250.0 109745;2032.0 53.0 109731;10539.0 528.0 109684;6920.0 287.0 109755;6352.0 234.0 109686;3677.0 103.0 109752;11744.0 198.0 109723;5143.0 153.0 109756;6298.0 214.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 998;109697 1055;109762 1001;109763 1028;109764 938;109766 995;109767 1015;109769 1057;109761 992;109740 975;109741 997;109745 1034;109731 1027;109684 1006;109755 923;109686 974;109752 982;109723 998;109756 997;109758 1008
data,1241958900,2003588.0;71747.0;2007454.0;81711.0;1958297.0;70595.0;1.13668361215;1.00669997891,4569.0 125.0 109760;5185.0 207.0 109761;6691.0 298.0 109762;7030.0 295.0 109755;2596.0 40.0 109764;4885.0 188.0 109766;19360.0 386.0 109697;1986.0 62.0 109769;3597.0 116.0 109763;3259.0 115.0 109767;4269.0 189.0 109740;4240.0 125.0 109741;9439.0 251.0 109745;2068.0 53.0 109731;10671.0 533.0 109684;6407.0 236.0 109686;3701.0 103.0 109752;11774.0 198.0 109723;5178.0 153.0 109756;6332.0 217.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 990;109761 1007;109762 1030;109755 980;109764 1022;109766 1004;109697 1045;109769 998;109763 1028;109767 999;109740 987;109741 1043;109745 930;109731 952;109684 1008;109686 1020;109752 942;109723 995;109756 980;109758 1040
data,1241959500,2004631.0;71771.0;2008476.0;81743.0;1959262.0;70631.0;1.13676153708;1.00690450601,4606.0 126.0 109760;19391.0 386.0 109697;6720.0 298.0 109762;3635.0 116.0 109763;2633.0 41.0 109764;4925.0 188.0 109766;3381.0 122.0 109767;2054.0 65.0 109769;5231.0 208.0 109761;4304.0 189.0 109740;4294.0 127.0 109741;11808.0 201.0 109723;9468.0 252.0 109745;2100.0 54.0 109731;10819.0 539.0 109684;6444.0 237.0 109686;3736.0 104.0 109752;7120.0 298.0 109755;5215.0 153.0 109756;6375.0 218.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 998;109697 981;109762 972;109763 999;109764 1015;109766 961;109767 933;109769 1065;109761 1018;109740 1000;109741 982;109723 1022;109745 1011;109731 957;109684 1082;109686 1005;109752 994;109755 984;109756 967;109758 1054
data,1241959800,2005611.0;71801.0;2009497.0;81772.0;1960302.0;70656.0;1.13666756583;1.00679783829,4636.0 126.0 109760;19428.0 386.0 109697;6761.0 300.0 109762;7208.0 300.0 109755;2671.0 42.0 109764;4965.0 188.0 109766;3487.0 126.0 109767;2109.0 65.0 109769;3677.0 118.0 109763;4348.0 190.0 109740;4337.0 130.0 109741;9510.0 253.0 109745;2139.0 55.0 109731;10959.0 544.0 109684;6496.0 238.0 109686;3770.0 105.0 109752;5269.0 209.0 109761;11841.0 201.0 109723;5253.0 154.0 109756;6416.0 221.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1035;109697 1011;109762 985;109755 1013;109764 940;109766 1000;109767 993;109769 1029;109763 984;109740 1034;109741 984;109745 1001;109731 965;109684 950;109686 1028;109752 968;109761 1025;109723 1003;109756 1017;109758 1035
data,1241960400,2006569.0;71840.0;2010527.0;81800.0;1961307.0;70696.0;1.13639985253;1.00678570009,4677.0 126.0 109760;5307.0 209.0 109761;6814.0 301.0 109762;2173.0 56.0 109731;2693.0 43.0 109764;4994.0 188.0 109766;3578.0 129.0 109767;19455.0 386.0 109697;2161.0 66.0 109769;4383.0 191.0 109740;4434.0 135.0 109741;9544.0 253.0 109745;3710.0 118.0 109763;11124.0 550.0 109684;7297.0 305.0 109755;6533.0 238.0 109686;3801.0 106.0 109752;11874.0 201.0 109723;5289.0 154.0 109756;6469.0 224.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 964;109761 904;109762 1039;109731 1044;109764 1014;109766 1003;109767 1007;109697 968;109769 995;109740 1000;109741 1003;109745 985;109763 1015;109684 1004;109755 982;109686 1012;109752 1011;109723 1027;109756 989;109758 1034
