data,1241922300,1557025.0;56053.0;1562053.0;63235.0;1.12449746845,34456.0 779.0 109697;31.0 0.0 109723;0.0 0.0 109731;2.0 0.0 109740;7.0 0.0 109741;29.0 0.0 109745;15857.0 694.0 109746;9.0 0.0 109753;14.0 0.0 109754;7.0 0.0 109755;8.0 0.0 109756;8.0 0.0 109757;13691.0 454.0 109758;6.0 0.0 109760;1.0 0.0 109761;13864.0 698.0 109762;3.0 0.0 109763;3.0 0.0 109764;4.0 0.0 109766;1.0 0.0 109767;13770.0 596.0 109684;13.0 0.0 109686,109697.0 16976;109723.0 16976;109731.0 16976;109740.0 16976;109741.0 16976;109745.0 16976;109746.0 16976;109753.0 16976;109754.0 16976;109755.0 16976;109756.0 16976;109757.0 16976;109758.0 16976;109760.0 16976;109761.0 16976;109762.0 16976;109763.0 16976;109764.0 16976;109766.0 16976;109767.0 16976;109684.0 16976;109686.0 16976,109697 787;109723 791;109731 806;109740 739;109741 776;109745 761;109746 786;109753 782;109754 740;109755 775;109756 747;109757 763;109758 775;109760 812;109761 796;109762 724;109763 764;109764 801;109766 779;109767 774;109684 769;109686 729
data,1241922300,1557177.0;56056.0;1562182.0;63239.0;1.12452532468,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;15925.0 698.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 3024;109723.0 3024;109731.0 3024;109740.0 3024;109741.0 3024;109745.0 3024;109746.0 3024;109753.0 3024;109754.0 3024;109755.0 3024;109756.0 3024;109757.0 3024;109758.0 3024;109760.0 3024;109761.0 3024;109762.0 3024;109763.0 3024;109764.0 3024;109766.0 3024;109767.0 3024;109684.0 3024;109686.0 3024,109697 165;109723 132;109731 135;109740 137;109741 132;109745 135;109746 137;109753 138;109754 135;109755 146;109756 130;109757 142;109758 116;109760 132;109761 117;109762 147;109763 137;109764 148;109766 134;109767 144;109684 135;109686 150
data,1241922900,1558066.0;56083.0;1563122.0;63295.0;1.12494461791,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;16865.0 754.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 865;109723 913;109731 906;109740 930;109741 891;109745 918;109746 940;109753 888;109754 937;109755 917;109756 893;109757 871;109758 932;109760 949;109761 905;109762 913;109763 891;109764 916;109766 882;109767 916;109684 916;109686 911
data,1241923200,1559052.0;56119.0;1564032.0;63342.0;1.12511474058,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;17775.0 801.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 916;109723 873;109731 929;109740 865;109741 901;109745 908;109746 910;109753 908;109754 900;109755 883;109756 919;109757 927;109758 936;109760 891;109761 900;109762 888;109763 931;109764 929;109766 916;109767 939;109684 919;109686 912
data,1241923500,1559936.0;56151.0;1564945.0;63364.0;1.12484528475,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;18688.0 823.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 913;109723 912;109731 904;109740 892;109741 889;109745 933;109746 913;109753 915;109754 896;109755 852;109756 885;109757 910;109758 907;109760 906;109761 927;109762 917;109763 918;109764 903;109766 966;109767 884;109684 936;109686 922
data,1241924100,1560844.0;56180.0;1565887.0;63396.0;1.1248100875,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;19630.0 855.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 956;109723 919;109731 864;109740 924;109741 913;109745 923;109746 942;109753 843;109754 899;109755 935;109756 902;109757 880;109758 917;109760 903;109761 900;109762 878;109763 985;109764 911;109766 897;109767 873;109684 902;109686 934
data,1241924400,1561791.0;56216.0;1566832.0;63433.0;1.12474946168,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;20575.0 892.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 893;109723 903;109731 868;109740 893;109741 872;109745 878;109746 945;109753 866;109754 921;109755 965;109756 970;109757 905;109758 921;109760 951;109761 913;109762 884;109763 939;109764 876;109766 890;109767 855;109684 971;109686 921
data,1241925000,1562669.0;56241.0;1567745.0;63473.0;1.12493534846,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;21488.0 932.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 929;109723 854;109731 938;109740 927;109741 894;109745 853;109746 913;109753 894;109754 868;109755 922;109756 893;109757 934;109758 885;109760 936;109761 948;109762 852;109763 945;109764 947;109766 914;109767 925;109684 888;109686 941
data,1241925300,1563573.0;56268.0;1568615.0;63502.0;1.12493576258,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;22358.0 961.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 876;109723 921;109731 887;109740 924;109741 917;109745 883;109746 870;109753 911;109754 860;109755 976;109756 900;109757 951;109758 914;109760 857;109761 931;109762 904;109763 939;109764 895;109766 937;109767 949;109684 885;109686 913
data,1241925900,1564483.0;56308.0;1569551.0;63540.0;1.12479279296,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;23294.0 999.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 948;109723 932;109731 912;109740 943;109741 901;109745 859;109746 936;109753 910;109754 884;109755 906;109756 906;109757 900;109758 917;109760 955;109761 912;109762 868;109763 899;109764 909;109766 885;109767 896;109684 916;109686 906
data,1241926200,1565392.0;56338.0;1570426.0;63584.0;1.1249987843,34460.0 779.0 109697;33.0 0.0 109723;3.0 0.0 109731;7.0 0.0 109740;11.0 0.0 109741;32.0 0.0 109745;24169.0 1043.0 109746;9.0 0.0 109753;16.0 0.0 109754;9.0 0.0 109755;11.0 0.0 109756;10.0 0.0 109757;13694.0 454.0 109758;10.0 0.0 109760;7.0 0.0 109761;13865.0 698.0 109762;3.0 0.0 109763;6.0 0.0 109764;7.0 0.0 109766;1.0 0.0 109767;13773.0 596.0 109684;21.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 904;109723 895;109731 953;109740 931;109741 896;109745 918;109746 875;109753 886;109754 940;109755 964;109756 837;109757 910;109758 929;109760 909;109761 915;109762 905;109763 896;109764 977;109766 895;109767 845;109684 910;109686 910
