data,1241583900,682741.0;25626.0;686081.0;27354.0;1.06223501291,14.0 0.0 109601;23105.0 248.0 109613;20302.0 1234.0 109616;19789.0 798.0 109624;6.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;6.0 0.0 109632;5.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;7.0 0.0 109636;19271.0 594.0 109637;2.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;0.0 0.0 109647;1.0 0.0 109650;0.0 0.0 109652;0.0 0.0 109653,109601.0 5680;109613.0 5680;109616.0 5680;109624.0 5680;109625.0 5680;109627.0 5680;109628.0 5680;109629.0 5680;109631.0 5680;109632.0 5680;109633.0 5680;109634.0 5680;109635.0 5680;109636.0 5680;109637.0 5680;109638.0 5680;109641.0 5680;109644.0 5680;109646.0 5680;109647.0 5680;109650.0 5680;109652.0 5680;109653.0 5680,109601 271;109613 245;109616 263;109624 277;109625 241;109627 267;109628 231;109629 263;109631 269;109632 247;109633 274;109634 225;109635 225;109636 227;109637 226;109638 244;109641 219;109644 241;109646 251;109647 243;109650 230;109652 247;109653 254
data,1241584200,683372.0;25650.0;686691.0;27387.0;1.06255866508,14.0 0.0 109601;23107.0 248.0 109613;20896.0 1267.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 14320;109613.0 14320;109616.0 14320;109624.0 14320;109625.0 14320;109627.0 14320;109628.0 14320;109629.0 14320;109631.0 14320;109632.0 14320;109633.0 14320;109634.0 14320;109635.0 14320;109636.0 14320;109637.0 14320;109638.0 14320;109641.0 14320;109644.0 14320;109646.0 14320;109647.0 14320;109650.0 14320;109652.0 14320;109653.0 14320,109601 598;109613 623;109616 626;109624 649;109625 611;109627 668;109628 611;109629 612;109631 567;109632 627;109633 614;109634 658;109635 627;109636 634;109637 604;109638 609;109641 627;109644 640;109646 637;109647 653;109650 612;109652 589;109653 624
data,1241584800,684245.0;25677.0;687570.0;27420.0;1.06271762317,14.0 0.0 109601;23107.0 248.0 109613;21775.0 1300.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 870;109613 874;109616 879;109624 862;109625 847;109627 863;109628 894;109629 874;109631 842;109632 914;109633 888;109634 848;109635 875;109636 839;109637 881;109638 878;109641 861;109644 874;109646 904;109647 843;109650 847;109652 863;109653 880
data,1241585100,685178.0;25709.0;688416.0;27466.0;1.06331682519,14.0 0.0 109601;23107.0 248.0 109613;22621.0 1346.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 869;109613 887;109616 846;109624 904;109625 863;109627 839;109628 872;109629 949;109631 897;109632 895;109633 861;109634 837;109635 888;109636 886;109637 819;109638 866;109641 857;109644 858;109646 801;109647 926;109650 862;109652 859;109653 859
data,1241585700,686021.0;25738.0;689283.0;27509.0;1.06375067707,14.0 0.0 109601;23107.0 248.0 109613;23488.0 1389.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 819;109613 875;109616 867;109624 872;109625 874;109627 895;109628 881;109629 858;109631 934;109632 848;109633 857;109634 891;109635 892;109636 909;109637 924;109638 852;109641 849;109644 848;109646 860;109647 800;109650 885;109652 823;109653 887
data,1241586300,686912.0;25762.0;690127.0;27548.0;1.06434538897,14.0 0.0 109601;23107.0 248.0 109613;24332.0 1428.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 885;109613 879;109616 844;109624 874;109625 849;109627 874;109628 861;109629 860;109631 938;109632 849;109633 890;109634 873;109635 865;109636 836;109637 898;109638 867;109641 822;109644 862;109646 825;109647 883;109650 884;109652 911;109653 871
data,1241586600,687785.0;25790.0;690945.0;27576.0;1.06436148271,14.0 0.0 109601;23107.0 248.0 109613;25150.0 1456.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 857;109613 869;109616 818;109624 814;109625 871;109627 926;109628 890;109629 904;109631 859;109632 847;109633 843;109634 868;109635 891;109636 907;109637 834;109638 873;109641 894;109644 891;109646 914;109647 910;109650 860;109652 852;109653 808
data,1241587200,688667.0;25818.0;691806.0;27598.0;1.06409392116,14.0 0.0 109601;23107.0 248.0 109613;26011.0 1478.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 898;109613 896;109616 861;109624 901;109625 897;109627 900;109628 881;109629 867;109631 852;109632 891;109633 874;109634 882;109635 806;109636 842;109637 865;109638 847;109641 849;109644 853;109646 903;109647 836;109650 874;109652 859;109653 866
data,1241587800,689558.0;25834.0;692720.0;27636.0;1.06487002802,14.0 0.0 109601;23107.0 248.0 109613;26925.0 1516.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 854;109613 857;109616 914;109624 840;109625 908;109627 849;109628 829;109629 860;109631 852;109632 879;109633 899;109634 908;109635 910;109636 820;109637 880;109638 855;109641 882;109644 921;109646 829;109647 868;109650 877;109652 829;109653 880
data,1241588100,690474.0;25857.0;693636.0;27684.0;1.06577716207,14.0 0.0 109601;23107.0 248.0 109613;27841.0 1564.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 872;109613 876;109616 916;109624 870;109625 876;109627 872;109628 855;109629 847;109631 842;109632 882;109633 896;109634 864;109635 892;109636 899;109637 816;109638 854;109641 852;109644 883;109646 878;109647 844;109650 857;109652 890;109653 867
data,1241588700,691331.0;25882.0;694472.0;27724.0;1.06632440362,14.0 0.0 109601;23107.0 248.0 109613;28677.0 1604.0 109616;19791.0 798.0 109624;8.0 0.0 109625;6.0 0.0 109627;8.0 0.0 109628;9.0 0.0 109629;8.0 0.0 109631;7.0 0.0 109632;8.0 0.0 109633;6.0 0.0 109634;3.0 0.0 109635;8.0 0.0 109636;19271.0 594.0 109637;4.0 0.0 109638;19505.0 1042.0 109641;2.0 0.0 109644;0.0 0.0 109646;2.0 0.0 109647;1.0 0.0 109650;1.0 0.0 109652;0.0 0.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 862;109613 906;109616 836;109624 876;109625 880;109627 876;109628 902;109629 894;109631 857;109632 803;109633 857;109634 866;109635 902;109636 870;109637 858;109638 859;109641 898;109644 904;109646 877;109647 878;109650 884;109652 818;109653 837
