data,1241852100,1410439.0;51286.0;1419493.0;57626.0;1.11645365487,,,
data,1241853000,1411298.0;51310.0;1420342.0;57642.0;1.11625347278,23.0 0.0 109697;13.0 0.0 109711;13.0 0.0 109714;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;8.0 0.0 109723;391.0 7.0 109725;12.0 0.0 109726;13.0 0.0 109728;16945.0 736.0 109732;8.0 0.0 109734;17582.0 424.0 109735;9.0 0.0 109737;7.0 0.0 109742;15.0 0.0 109743;14117.0 228.0 109744;9.0 0.0 109745;8.0 0.0 109746;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;40628.0 874.0 109667,109697.0 18624;109711.0 18624;109714.0 18624;109720.0 18624;109721.0 18624;109722.0 18624;109723.0 18624;109725.0 9058;109726.0 18624;109728.0 18624;109732.0 9058;109734.0 18624;109735.0 18624;109737.0 16352;109742.0 18624;109743.0 18624;109744.0 18624;109745.0 18624;109746.0 18624;109747.0 18624;109748.0 18624;109749.0 18624;109667.0 18624,109697 865;109711 853;109714 877;109720 849;109721 835;109722 899;109723 855;109725 403;109726 840;109728 870;109732 427;109734 869;109735 818;109737 425;109742 930;109743 882;109744 872;109745 872;109746 857;109747 873;109748 923;109749 850;109667 880
data,1241853900,1412298.0;51333.0;1421362.0;57660.0;1.11609107618,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;8.0 0.0 109723;8.0 0.0 109734;18602.0 442.0 109735;8.0 0.0 109746;7.0 0.0 109742;13.0 0.0 109711;14117.0 228.0 109744;9.0 0.0 109745;13.0 0.0 109714;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;15.0 0.0 109743;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109744.0 12194;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1015;109697 1011;109667 1031;109723 986;109734 1072;109735 1020;109746 1010;109742 1099;109711 994;109744 324;109745 989;109714 1085;109747 1115;109748 1030;109749 1034;109720 1060;109721 1079;109722 1006;109743 1007;109726 1033
data,1241854800,1413293.0;51360.0;1422461.0;57678.0;1.11577600477,13.0 0.0 109728;23.0 0.0 109697;8.0 0.0 109723;8.0 0.0 109734;19701.0 460.0 109735;40628.0 874.0 109667;13.0 0.0 109714;7.0 0.0 109742;15.0 0.0 109743;9.0 0.0 109745;8.0 0.0 109746;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;13.0 0.0 109711;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1023;109697 1094;109723 1037;109734 1041;109735 1099;109667 1090;109714 982;109742 1053;109743 1014;109745 1042;109746 1021;109747 987;109748 1110;109749 1077;109720 1122;109721 1038;109722 1045;109711 1062;109726 1063
data,1241855700,1414288.0;51380.0;1423451.0;57691.0;1.11560204489,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;8.0 0.0 109734;20691.0 473.0 109735;13.0 0.0 109711;13.0 0.0 109714;7.0 0.0 109742;15.0 0.0 109743;9.0 0.0 109745;8.0 0.0 109746;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;8.0 0.0 109723;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1050;109697 1063;109667 1061;109734 1090;109735 990;109711 1020;109714 1081;109742 1093;109743 1032;109745 1063;109746 1047;109747 1103;109748 1040;109749 1025;109720 998;109721 1033;109722 1058;109723 1042;109726 1111
data,1241856600,1415336.0;51411.0;1424520.0;57714.0;1.11536272389,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;8.0 0.0 109734;21760.0 496.0 109735;13.0 0.0 109714;7.0 0.0 109742;15.0 0.0 109743;8.0 0.0 109723;9.0 0.0 109745;8.0 0.0 109746;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;13.0 0.0 109711;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 989;109697 1091;109667 1042;109734 1025;109735 1069;109714 1024;109742 1085;109743 1098;109723 1051;109745 990;109746 1049;109747 1101;109748 1043;109749 1026;109720 1050;109721 1086;109722 1037;109711 1096;109726 1048
data,1241857500,1416363.0;51432.0;1425547.0;57726.0;1.11514434106,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;8.0 0.0 109734;22787.0 508.0 109735;13.0 0.0 109711;13.0 0.0 109714;7.0 0.0 109742;15.0 0.0 109743;9.0 0.0 109745;8.0 0.0 109746;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;8.0 0.0 109723;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1113;109697 1048;109667 1051;109734 1052;109735 1027;109711 1054;109714 1066;109742 1051;109743 1127;109745 1029;109746 1052;109747 1040;109748 1111;109749 1042;109720 1024;109721 1038;109722 1040;109723 1041;109726 994
data,1241858400,1417460.0;51452.0;1426612.0;57744.0;1.11508902946,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;8.0 0.0 109734;8.0 0.0 109746;23852.0 526.0 109735;15.0 0.0 109743;7.0 0.0 109742;13.0 0.0 109711;9.0 0.0 109745;13.0 0.0 109714;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;8.0 0.0 109723;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1059;109667 1022;109734 1076;109746 1065;109735 1065;109743 1073;109742 1014;109711 1034;109745 1116;109714 1048;109747 1092;109748 1035;109749 1024;109720 1043;109721 1042;109722 1051;109723 1039;109726 1095
data,1241859300,1418457.0;51481.0;1427655.0;57754.0;1.11462299484,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;8.0 0.0 109734;24895.0 536.0 109735;13.0 0.0 109711;8.0 0.0 109746;7.0 0.0 109742;15.0 0.0 109743;9.0 0.0 109745;13.0 0.0 109714;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;8.0 0.0 109723;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1047;109697 1071;109667 1087;109734 1056;109735 1043;109711 1079;109746 1041;109742 1093;109743 1037;109745 1092;109714 1030;109747 992;109748 1048;109749 1080;109720 1075;109721 1040;109722 1040;109723 1062;109726 987
data,1241860500,1419499.0;51495.0;1428672.0;57769.0;1.11463415063,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;15.0 0.0 109743;8.0 0.0 109734;25912.0 551.0 109735;13.0 0.0 109714;7.0 0.0 109742;13.0 0.0 109711;9.0 0.0 109745;8.0 0.0 109746;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;8.0 0.0 109723;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1071;109697 1042;109667 1056;109743 1056;109734 1070;109735 1017;109714 1040;109742 1066;109711 1053;109745 1096;109746 1056;109747 1037;109748 1031;109749 1100;109720 1080;109721 1045;109722 978;109723 1074;109726 1032
data,1241861400,1420573.0;51520.0;1429767.0;57778.0;1.11425588678,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;8.0 0.0 109734;27007.0 560.0 109735;13.0 0.0 109711;8.0 0.0 109746;7.0 0.0 109742;15.0 0.0 109743;9.0 0.0 109745;13.0 0.0 109714;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;8.0 0.0 109723;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1040;109697 1077;109667 1042;109734 1062;109735 1095;109711 1079;109746 1090;109742 1007;109743 1024;109745 1041;109714 1083;109747 1074;109748 1062;109749 1059;109720 1029;109721 1052;109722 999;109723 1058;109726 1027
data,1241862600,1421627.0;51536.0;1430811.0;57786.0;1.11407728275,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;8.0 0.0 109734;28051.0 568.0 109735;13.0 0.0 109711;13.0 0.0 109714;7.0 0.0 109742;15.0 0.0 109743;9.0 0.0 109745;8.0 0.0 109746;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;8.0 0.0 109723;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1045;109697 1000;109667 1051;109734 1070;109735 1044;109711 1060;109714 1061;109742 1089;109743 1047;109745 1050;109746 1045;109747 1026;109748 1067;109749 1078;109720 1042;109721 1059;109722 1079;109723 1030;109726 1057
data,1241863500,1422625.0;51558.0;1431849.0;57798.0;1.11380705465,13.0 0.0 109728;23.0 0.0 109697;40628.0 874.0 109667;8.0 0.0 109734;29089.0 580.0 109735;8.0 0.0 109746;15.0 0.0 109743;7.0 0.0 109742;13.0 0.0 109711;9.0 0.0 109745;13.0 0.0 109714;11.0 0.0 109747;10.0 0.0 109748;13814.0 809.0 109749;11.0 0.0 109720;18658.0 875.0 109721;11.0 0.0 109722;8.0 0.0 109723;12.0 0.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1059;109697 1073;109667 1094;109734 1007;109735 1038;109746 1051;109743 1063;109742 946;109711 1059;109745 1062;109714 1055;109747 1067;109748 1076;109749 1039;109720 1050;109721 1056;109722 1058;109723 1093;109726 1054
