
New Run at  01/26/2015 23:34:31
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241248200,220054.0;9053.0;217933.0;10964.0;206980.0;8723.0;1.22287699919;1.02441100842,1292.0 17.0 109536;1061.0 56.0 109542;40318.0 1811.0 109510;919.0 9.0 109543;787.0 40.0 109544;1124.0 57.0 109417;663.0 17.0 109546;634.0 25.0 109547;591.0 9.0 109548;402.0 7.0 109550;92.0 4.0 109552;2197.0 106.0 109524;2145.0 105.0 109525;703.0 20.0 109545;1829.0 40.0 109529;1726.0 56.0 109530;1345.0 37.0 109531;1468.0 27.0 109533;1480.0 75.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,221114.0;9077.0;218985.0;10994.0;208041.0;8750.0;1.22296849897;1.02454968955,1315.0 17.0 109536;1083.0 56.0 109542;41072.0 1832.0 109510;942.0 9.0 109543;804.0 42.0 109544;1142.0 59.0 109417;674.0 17.0 109546;645.0 25.0 109547;618.0 11.0 109548;419.0 8.0 109550;112.0 5.0 109552;2216.0 106.0 109524;2158.0 106.0 109525;715.0 20.0 109545;1836.0 40.0 109529;1739.0 56.0 109530;1360.0 37.0 109531;1486.0 27.0 109533;1492.0 75.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,222145.0;9098.0;220038.0;11019.0;209110.0;8785.0;1.22274277238;1.0257879049,1330.0 17.0 109536;41813.0 1850.0 109510;1095.0 57.0 109542;959.0 9.0 109543;823.0 43.0 109544;1160.0 59.0 109417;694.0 17.0 109546;657.0 28.0 109547;640.0 12.0 109548;435.0 8.0 109550;128.0 6.0 109552;2236.0 106.0 109524;2169.0 106.0 109525;726.0 20.0 109545;1852.0 40.0 109529;1753.0 56.0 109530;1381.0 37.0 109531;1511.0 27.0 109533;1519.0 75.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,223150.0;9123.0;221090.0;11044.0;210199.0;8817.0;1.22184612151;1.02600484479,1345.0 18.0 109536;42549.0 1865.0 109510;1110.0 57.0 109542;977.0 10.0 109543;837.0 43.0 109544;741.0 20.0 109545;715.0 17.0 109546;677.0 28.0 109547;660.0 12.0 109548;454.0 8.0 109550;137.0 6.0 109552;2250.0 107.0 109524;2194.0 109.0 109525;1181.0 59.0 109417;1864.0 40.0 109529;1775.0 57.0 109530;1398.0 39.0 109531;1532.0 28.0 109533;1537.0 75.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,224205.0;9144.0;222149.0;11074.0;211227.0;8849.0;1.22227585505;1.02719723188,1360.0 18.0 109536;43324.0 1891.0 109510;1126.0 57.0 109542;992.0 10.0 109543;853.0 43.0 109544;1193.0 60.0 109417;731.0 18.0 109546;703.0 29.0 109547;674.0 12.0 109548;462.0 8.0 109550;155.0 6.0 109552;2261.0 107.0 109524;2216.0 109.0 109525;760.0 20.0 109545;1882.0 40.0 109529;1790.0 57.0 109530;1411.0 39.0 109531;1552.0 28.0 109533;1547.0 76.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,225236.0;9163.0;223204.0;11096.0;212272.0;8873.0;1.22198139663;1.02749067517,1381.0 18.0 109536;44064.0 1906.0 109510;1142.0 57.0 109542;1010.0 11.0 109543;872.0 43.0 109544;774.0 20.0 109545;750.0 20.0 109546;721.0 29.0 109547;689.0 12.0 109548;478.0 9.0 109550;173.0 6.0 109552;2275.0 107.0 109524;2232.0 110.0 109525;1207.0 60.0 109417;1900.0 40.0 109529;1812.0 57.0 109530;1433.0 40.0 109531;1562.0 29.0 109533;1572.0 76.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,226347.0;9186.0;224277.0;11128.0;213339.0;8890.0;1.222589553;1.02678569037,1396.0 18.0 109536;1151.0 57.0 109542;44841.0 1932.0 109510;1027.0 11.0 109543;893.0 43.0 109544;1229.0 61.0 109417;773.0 20.0 109546;736.0 30.0 109547;706.0 12.0 109548;494.0 9.0 109550;187.0 6.0 109552;2287.0 107.0 109524;2246.0 111.0 109525;788.0 21.0 109545;1919.0 41.0 109529;1826.0 57.0 109530;1451.0 40.0 109531;1584.0 29.0 109533;1586.0 77.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,227360.0;9204.0;225337.0;11147.0;214435.0;8911.0;1.22197675216;1.02652190696,1416.0 18.0 109536;1163.0 57.0 109542;45624.0 1949.0 109510;1038.0 11.0 109543;905.0 43.0 109544;808.0 21.0 109545;787.0 20.0 109546;753.0 30.0 109547;723.0 13.0 109548;513.0 9.0 109550;208.0 6.0 109552;2305.0 107.0 109524;2261.0 111.0 109525;1240.0 61.0 109417;1935.0 41.0 109529;1843.0 57.0 109530;1462.0 40.0 109531;1594.0 30.0 109533;1602.0 77.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,228397.0;9220.0;226408.0;11172.0;215503.0;8928.0;1.22235860111;1.0262669318,1446.0 18.0 109536;46372.0 1969.0 109510;1183.0 57.0 109542;1067.0 11.0 109543;919.0 43.0 109544;824.0 21.0 109545;798.0 20.0 109546;767.0 30.0 109547;731.0 13.0 109548;538.0 10.0 109550;226.0 7.0 109552;2319.0 108.0 109524;2282.0 111.0 109525;1263.0 62.0 109417;1948.0 41.0 109529;1858.0 58.0 109530;1480.0 40.0 109531;1613.0 30.0 109533;1617.0 77.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,229467.0;9242.0;227426.0;11193.0;216597.0;8949.0;1.22197033908;1.02583224144,1457.0 18.0 109536;47125.0 1986.0 109510;1197.0 59.0 109542;1085.0 11.0 109543;938.0 43.0 109544;847.0 21.0 109545;819.0 20.0 109546;783.0 30.0 109547;739.0 13.0 109548;553.0 10.0 109550;240.0 7.0 109552;2334.0 108.0 109524;2296.0 111.0 109525;1273.0 63.0 109417;1957.0 41.0 109529;1873.0 58.0 109530;1494.0 41.0 109531;1628.0 30.0 109533;1631.0 77.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
