
New Run at  01/27/2015 03:14:51
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1344095.0;49608.0;1346977.0;56184.0;1313706.0;48688.0;1.1301360341;1.00415787558,1618.0 49.0 109680;4966.0 189.0 109666;4176.0 96.0 109667;4232.0 157.0 109668;13223.0 840.0 109670;5352.0 78.0 109660;3211.0 151.0 109674;11699.0 766.0 109676;1875.0 29.0 109678;1718.0 64.0 109679;2727.0 45.0 109648;1417.0 44.0 109681;1039.0 32.0 109682;15404.0 674.0 109635;10393.0 425.0 109652;7664.0 275.0 109656;915.0 40.0 109683;14175.0 356.0 109628;5828.0 223.0 109661;6516.0 306.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1345080.0;49626.0;1347968.0;56215.0;1314725.0;48721.0;1.13034619467;1.00443101932,1661.0 51.0 109680;4998.0 191.0 109666;4207.0 96.0 109667;4269.0 157.0 109668;13261.0 842.0 109670;14206.0 357.0 109628;3290.0 153.0 109674;11950.0 779.0 109676;1915.0 29.0 109678;1750.0 64.0 109679;2760.0 45.0 109648;1452.0 44.0 109681;1070.0 33.0 109682;947.0 42.0 109683;10433.0 425.0 109652;15440.0 677.0 109635;7699.0 276.0 109656;5403.0 78.0 109660;5864.0 225.0 109661;6564.0 306.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1346104.0;49651.0;1348921.0;56240.0;1315734.0;48746.0;1.13034081882;1.00443422312,1684.0 51.0 109680;5024.0 191.0 109666;4240.0 97.0 109667;4308.0 158.0 109668;13324.0 848.0 109670;14246.0 358.0 109628;3343.0 154.0 109674;12239.0 788.0 109676;1950.0 29.0 109678;1779.0 64.0 109679;2790.0 45.0 109648;1482.0 45.0 109681;1099.0 33.0 109682;15486.0 679.0 109635;10465.0 425.0 109652;7729.0 276.0 109656;974.0 42.0 109683;5437.0 78.0 109660;5898.0 226.0 109661;6595.0 308.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1347179.0;49686.0;1349933.0;56275.0;1316714.0;48774.0;1.13030216363;1.00435718328,2830.0 46.0 109648;5060.0 192.0 109666;15543.0 681.0 109635;4356.0 160.0 109668;13425.0 853.0 109670;14283.0 358.0 109628;3394.0 157.0 109674;12489.0 798.0 109676;1981.0 30.0 109678;1812.0 65.0 109679;1717.0 51.0 109680;1516.0 46.0 109681;1134.0 36.0 109682;4274.0 97.0 109667;10490.0 427.0 109652;7770.0 277.0 109656;996.0 42.0 109683;5471.0 78.0 109660;5929.0 228.0 109661;6634.0 308.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1348208.0;49712.0;1350861.0;56304.0;1317702.0;48798.0;1.13037944032;1.00433935651,2866.0 46.0 109648;5090.0 192.0 109666;15586.0 683.0 109635;4398.0 160.0 109668;13541.0 861.0 109670;5507.0 80.0 109660;3445.0 160.0 109674;12676.0 803.0 109676;2018.0 30.0 109678;1841.0 65.0 109679;1748.0 53.0 109680;1558.0 47.0 109681;1173.0 37.0 109682;4300.0 98.0 109667;10516.0 428.0 109652;7808.0 280.0 109656;1021.0 42.0 109683;14320.0 358.0 109628;5963.0 228.0 109661;6657.0 308.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1349227.0;49732.0;1351867.0;56335.0;1318707.0;48816.0;1.13055951748;1.00429887745,2903.0 46.0 109648;5116.0 192.0 109666;15629.0 684.0 109635;4434.0 162.0 109668;13708.0 865.0 109670;5543.0 84.0 109660;3505.0 162.0 109674;12859.0 809.0 109676;2054.0 31.0 109678;1885.0 65.0 109679;1791.0 53.0 109680;1591.0 48.0 109681;1214.0 39.0 109682;4332.0 99.0 109667;10548.0 428.0 109652;7853.0 281.0 109656;1048.0 43.0 109683;14349.0 359.0 109628;5993.0 230.0 109661;6683.0 310.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
