data,1241349900,17388.0;390.0;17458.0;396.0;1.01131330578,0.0 0.0 109536;0.0 0.0 109569;0.0 0.0 109571;0.0 0.0 109476;17456.0 396.0 109541;1.0 0.0 109568;0.0 0.0 109542;0.0 0.0 109551;0.0 0.0 109553;0.0 0.0 109524;0.0 0.0 109557;0.0 0.0 109560;0.0 0.0 109561;0.0 0.0 109562;1.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;0.0 0.0 109566;0.0 0.0 109567,109536.0 10532;109568.0 10532;109571.0 10532;109476.0 10532;109541.0 10532;109542.0 10532;109569.0 10532;109551.0 10532;109553.0 10532;109524.0 10532;109557.0 10532;109560.0 10532;109561.0 10532;109562.0 10532;109563.0 10532;109564.0 10532;109565.0 10532;109566.0 10532;109567.0 10532,109536 560;109569 503;109571 577;109476 538;109541 580;109568 558;109542 559;109551 582;109553 545;109524 542;109557 552;109560 574;109561 536;109562 527;109563 567;109564 563;109565 570;109566 531;109567 568
data,1241350200,17891.0;406.0;17959.0;406.0;0.996213597639,2.0 0.0 109568;1.0 0.0 109569;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;3.0 0.0 109536;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;477.0 10.0 109566;0.0 0.0 109567,109536.0 9468;109568.0 9468;109571.0 9468;109476.0 9468;109541.0 9468;109542.0 9468;109569.0 9468;109551.0 9468;109553.0 9468;109524.0 9468;109557.0 9468;109560.0 9468;109561.0 9468;109562.0 9468;109563.0 9468;109564.0 9468;109565.0 9468;109566.0 9468;109567.0 9468,109568 477;109569 498;109571 515;109476 471;109541 449;109542 506;109551 510;109553 452;109524 506;109557 519;109536 522;109560 499;109561 482;109562 501;109563 564;109564 481;109565 516;109566 508;109567 492
data,1241351100,18980.0;429.0;18964.0;435.0;1.0148415179,2.0 0.0 109568;1.0 0.0 109569;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;1.0 0.0 109560;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;3.0 0.0 109536;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;1482.0 39.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1050;109569 1070;109571 1029;109476 996;109541 1090;109542 1056;109560 1060;109551 1058;109553 1065;109524 1031;109557 1060;109536 1023;109561 1057;109562 1049;109563 1040;109564 1066;109565 1082;109566 1005;109567 1113
data,1241351700,20072.0;462.0;20083.0;456.0;0.986472373417,3.0 0.0 109536;2.0 0.0 109568;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;1.0 0.0 109569;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;2601.0 60.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1015;109568 1050;109571 1018;109476 1100;109541 1074;109542 1063;109569 1048;109551 1014;109553 1046;109524 1077;109557 1066;109560 1029;109561 1089;109562 1048;109563 1066;109564 1011;109565 1004;109566 1119;109567 1063
data,1241352300,21132.0;484.0;21117.0;477.0;0.986237244913,2.0 0.0 109568;1.0 0.0 109569;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;3.0 0.0 109536;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;3635.0 81.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1015;109569 1013;109571 1024;109476 1040;109541 1035;109542 1064;109551 1077;109553 1077;109524 1021;109557 1071;109536 1057;109560 1047;109561 1069;109562 1054;109563 1129;109564 1097;109565 1051;109566 1034;109567 1025
data,1241352900,22204.0;507.0;22128.0;504.0;0.997497079927,3.0 0.0 109536;1.0 0.0 109569;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;2.0 0.0 109568;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;4646.0 108.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 984;109569 1071;109571 1015;109476 1086;109541 1021;109542 1062;109568 1022;109551 1035;109553 1048;109524 1036;109557 1051;109560 1118;109561 1051;109562 1094;109563 1084;109564 1100;109565 1070;109566 1011;109567 1041
data,1241353500,23267.0;547.0;23149.0;530.0;0.973860381316,2.0 0.0 109568;1.0 0.0 109569;0.0 0.0 109571;5.0 0.0 109476;3.0 0.0 109536;1.0 0.0 109542;1.0 0.0 109551;2.0 0.0 109553;17457.0 396.0 109541;1.0 0.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;5667.0 134.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1091;109569 1095;109571 1032;109476 1074;109536 1063;109542 1031;109551 1072;109553 986;109541 1104;109524 1088;109557 1040;109560 1054;109561 1045;109562 1086;109563 1059;109564 1037;109565 975;109566 1021;109567 1047
data,1241354100,24339.0;571.0;24228.0;545.0;0.958838711748,2.0 0.0 109568;1.0 0.0 109569;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;1.0 0.0 109560;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;3.0 0.0 109536;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;6746.0 149.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1069;109569 1084;109571 1042;109476 1019;109541 1098;109542 1019;109560 1097;109551 1054;109553 1073;109524 1033;109557 992;109536 1072;109561 1016;109562 1007;109563 1075;109564 1068;109565 1023;109566 1079;109567 1080
data,1241354700,25378.0;606.0;25295.0;565.0;0.935402514357,3.0 0.0 109536;1.0 0.0 109569;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;2.0 0.0 109568;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;7813.0 169.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1072;109569 1093;109571 1039;109476 1007;109541 1008;109542 1041;109568 1061;109551 1066;109553 1109;109524 1061;109557 1040;109560 1031;109561 1073;109562 1063;109563 1061;109564 1035;109565 1075;109566 1067;109567 998
data,1241355300,26466.0;648.0;26438.0;599.0;0.925361712798,2.0 0.0 109568;3.0 0.0 109536;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;1.0 0.0 109569;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;8956.0 203.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1006;109536 1054;109571 1081;109476 1035;109541 1029;109542 1043;109569 1057;109551 1046;109553 1148;109524 1052;109557 1031;109560 1063;109561 1037;109562 966;109563 1030;109564 1018;109565 1049;109566 1143;109567 1112
data,1241355600,27545.0;681.0;27491.0;621.0;0.913685488098,2.0 0.0 109568;1.0 0.0 109569;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;3.0 0.0 109536;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;10009.0 225.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1037;109569 1029;109571 1072;109476 1107;109541 1046;109542 1048;109551 1055;109553 1089;109524 1063;109557 1075;109536 1034;109560 1038;109561 1015;109562 1085;109563 1024;109564 1042;109565 1010;109566 1053;109567 1078
data,1241356200,28510.0;715.0;28519.0;640.0;0.894822418719,2.0 0.0 109568;3.0 0.0 109536;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;1.0 0.0 109569;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;11037.0 244.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 999;109536 1008;109571 1124;109476 980;109541 1043;109542 1033;109569 1081;109551 1056;109553 1083;109524 1104;109557 1085;109560 1055;109561 986;109562 1077;109563 1089;109564 1054;109565 1094;109566 1028;109567 1021
data,1241356800,29517.0;744.0;29604.0;669.0;0.896551005531,3.0 0.0 109536;1.0 0.0 109569;0.0 0.0 109571;5.0 0.0 109476;17457.0 396.0 109541;1.0 0.0 109542;2.0 0.0 109568;1.0 0.0 109551;2.0 0.0 109553;1.0 0.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;1.0 0.0 109562;3.0 0.0 109563;3.0 0.0 109564;0.0 0.0 109565;12122.0 273.0 109566;0.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1076;109569 1077;109571 1089;109476 1038;109541 979;109542 1077;109568 1079;109551 987;109553 986;109524 1112;109557 1051;109560 1006;109561 1094;109562 1076;109563 1025;109564 1020;109565 1058;109566 1085;109567 1085
