data,1241954400,1995739.0;70948.0;2002037.0;87579.0;1948684.0;70234.0;1.23052791244;1.01384034774,2780.0 59.0 109760;8701.0 393.0 109761;7908.0 364.0 109762;3234.0 105.0 109763;1881.0 25.0 109764;4884.0 180.0 109766;2537.0 90.0 109767;15428.0 348.0 109697;2182.0 76.0 109769;6164.0 271.0 109740;2803.0 61.0 109741;8518.0 113.0 109723;8014.0 219.0 109745;2221.0 62.0 109731;11038.0 568.0 109684;5790.0 207.0 109686;2647.0 63.0 109752;6354.0 259.0 109755;3992.0 112.0 109756;5768.0 193.0 109758,109760.0 8579;109697.0 8579;109762.0 8579;109731.0 8579;109764.0 8579;109766.0 8579;109767.0 8579;109769.0 8579;109761.0 8579;109740.0 8579;109741.0 8579;109745.0 8579;109763.0 8579;109684.0 8579;109755.0 8579;109686.0 8579;109752.0 8579;109723.0 8579;109756.0 8579;109758.0 8579,109760 414;109761 414;109762 422;109763 457;109764 439;109766 441;109767 450;109697 421;109769 447;109740 424;109741 452;109723 378;109745 416;109731 421;109684 444;109686 446;109752 433;109755 410;109756 395;109758 455
data,1241955000,1996335.0;70966.0;2002619.0;87594.0;1949231.0;70254.0;1.23043625936;1.01389000266,2806.0 60.0 109760;8733.0 394.0 109761;7933.0 364.0 109762;2254.0 63.0 109731;1909.0 25.0 109764;4905.0 181.0 109766;2563.0 90.0 109767;15458.0 349.0 109697;2218.0 76.0 109769;6190.0 271.0 109740;2827.0 62.0 109741;8551.0 114.0 109723;8050.0 220.0 109745;3276.0 107.0 109763;11088.0 572.0 109684;5816.0 207.0 109686;2669.0 63.0 109752;6381.0 259.0 109755;4013.0 113.0 109756;5786.0 193.0 109758,109760.0 11421;109697.0 11421;109762.0 11421;109731.0 11421;109764.0 11421;109766.0 11421;109767.0 11421;109769.0 11421;109761.0 11421;109740.0 11421;109741.0 11421;109745.0 11421;109763.0 11421;109684.0 11421;109755.0 11421;109686.0 11421;109752.0 11421;109723.0 11421;109756.0 11421;109758.0 11421,109760 541;109761 551;109762 582;109731 571;109764 540;109766 560;109767 594;109697 566;109769 547;109740 558;109741 588;109723 577;109745 602;109763 587;109684 569;109686 540;109752 590;109755 628;109756 550;109758 580
data,1241955600,1997326.0;70985.0;2003671.0;87623.0;1950221.0;70275.0;1.230478627;1.01390997195,2870.0 61.0 109760;15496.0 349.0 109697;7974.0 365.0 109762;2313.0 66.0 109731;1946.0 25.0 109764;4953.0 182.0 109766;8792.0 395.0 109761;2257.0 76.0 109769;2604.0 92.0 109767;6224.0 272.0 109740;2864.0 63.0 109741;8090.0 220.0 109745;3331.0 107.0 109763;11264.0 583.0 109684;6432.0 260.0 109755;5861.0 208.0 109686;2711.0 65.0 109752;8597.0 115.0 109723;4066.0 114.0 109756;5833.0 194.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1065;109697 975;109762 981;109731 1008;109764 1037;109766 1051;109761 1027;109769 967;109767 961;109740 1011;109741 1056;109745 1010;109763 968;109684 984;109755 937;109686 971;109752 1025;109723 1001;109756 1038;109758 927
data,1241956500,1998388.0;71015.0;2004678.0;87664.0;1951273.0;70305.0;1.23057016243;1.01390648108,2919.0 62.0 109760;15530.0 350.0 109697;8021.0 367.0 109762;3359.0 107.0 109763;1978.0 26.0 109764;5009.0 185.0 109766;2645.0 93.0 109767;2292.0 78.0 109769;8831.0 398.0 109761;6278.0 275.0 109740;2903.0 64.0 109741;8662.0 119.0 109723;8131.0 221.0 109745;2364.0 67.0 109731;11468.0 590.0 109684;5899.0 210.0 109686;2754.0 67.0 109752;6481.0 262.0 109755;4094.0 116.0 109756;5867.0 196.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1012;109697 1016;109762 981;109763 991;109764 982;109766 1016;109767 1016;109769 993;109761 957;109740 1043;109741 980;109723 1023;109745 1009;109731 973;109684 1028;109686 999;109752 991;109755 985;109756 966;109758 1039
data,1241957100,1999395.0;71037.0;2005728.0;87690.0;1952277.0;70325.0;1.23052947889;1.01387004626,2953.0 62.0 109760;8884.0 399.0 109761;8097.0 374.0 109762;2427.0 69.0 109731;2008.0 27.0 109764;5048.0 185.0 109766;2697.0 96.0 109767;15561.0 351.0 109697;2335.0 78.0 109769;6325.0 275.0 109740;2939.0 65.0 109741;8729.0 119.0 109723;8157.0 221.0 109745;3385.0 108.0 109763;11654.0 594.0 109684;5936.0 210.0 109686;2822.0 69.0 109752;6522.0 262.0 109755;4131.0 116.0 109756;5925.0 199.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1026;109761 1066;109762 1032;109731 970;109764 948;109766 1027;109767 943;109697 1013;109769 1036;109740 989;109741 990;109723 1006;109745 993;109763 979;109684 1014;109686 973;109752 1053;109755 983;109756 965;109758 994
data,1241957700,2000384.0;71075.0;2006775.0;87720.0;1953285.0;70357.0;1.23025869971;1.01376712102,2986.0 64.0 109760;8927.0 399.0 109761;8210.0 377.0 109762;6552.0 263.0 109755;2037.0 27.0 109764;2476.0 72.0 109731;5077.0 185.0 109766;15594.0 351.0 109697;2366.0 78.0 109769;2768.0 98.0 109767;6380.0 279.0 109740;2964.0 65.0 109741;8193.0 222.0 109745;3408.0 109.0 109763;11850.0 602.0 109684;5980.0 212.0 109686;2893.0 71.0 109752;8769.0 119.0 109723;4172.0 117.0 109756;5980.0 199.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 996;109761 955;109762 1026;109755 964;109764 969;109731 1035;109766 1010;109697 979;109769 991;109767 1033;109740 1011;109741 946;109745 965;109763 1004;109684 1048;109686 1025;109752 988;109723 1027;109756 997;109758 1031
data,1241958300,2001378.0;71108.0;2007819.0;87768.0;1954333.0;70385.0;1.23033194436;1.01365976235,3022.0 67.0 109760;15619.0 351.0 109697;8319.0 384.0 109762;3437.0 109.0 109763;2067.0 27.0 109764;5102.0 186.0 109766;2828.0 102.0 109767;2389.0 78.0 109769;8969.0 400.0 109761;6438.0 281.0 109740;2989.0 65.0 109741;8227.0 223.0 109745;2613.0 81.0 109731;12051.0 614.0 109684;6602.0 268.0 109755;6010.0 214.0 109686;2933.0 72.0 109752;8790.0 119.0 109723;4202.0 117.0 109756;6019.0 199.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 998;109697 1055;109762 1001;109763 1028;109764 938;109766 995;109767 1015;109769 1057;109761 992;109740 975;109741 997;109745 1034;109731 1027;109684 1006;109755 923;109686 974;109752 982;109723 998;109756 997;109758 1008
data,1241958900,2002363.0;71135.0;2008834.0;87802.0;1955335.0;70423.0;1.23032495828;1.01380125313,3048.0 68.0 109760;8994.0 400.0 109761;8462.0 389.0 109762;6643.0 268.0 109755;2100.0 29.0 109764;5125.0 188.0 109766;15654.0 352.0 109697;2416.0 79.0 109769;3458.0 109.0 109763;2912.0 106.0 109767;6497.0 283.0 109740;3017.0 65.0 109741;8256.0 225.0 109745;2735.0 87.0 109731;12217.0 618.0 109684;6040.0 214.0 109686;2957.0 72.0 109752;8820.0 119.0 109723;4240.0 119.0 109756;6050.0 201.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 990;109761 1007;109762 1030;109755 980;109764 1022;109766 1004;109697 1045;109769 998;109763 1028;109767 999;109740 987;109741 1043;109745 930;109731 952;109684 1008;109686 1020;109752 942;109723 995;109756 980;109758 1040
data,1241959500,2003414.0;71163.0;2009825.0;87837.0;1956354.0;70442.0;1.23036992406;1.01367956484,3085.0 69.0 109760;15679.0 352.0 109697;8615.0 396.0 109762;3484.0 109.0 109763;2126.0 31.0 109764;5150.0 189.0 109766;2988.0 108.0 109767;2438.0 80.0 109769;9014.0 400.0 109761;6554.0 286.0 109740;3035.0 65.0 109741;8854.0 119.0 109723;8282.0 226.0 109745;2858.0 93.0 109731;12399.0 626.0 109684;6069.0 215.0 109686;2979.0 73.0 109752;6670.0 268.0 109755;4273.0 120.0 109756;6080.0 201.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 998;109697 981;109762 972;109763 999;109764 1015;109766 961;109767 933;109769 1065;109761 1018;109740 1000;109741 982;109723 1022;109745 1011;109731 957;109684 1082;109686 1005;109752 994;109755 984;109756 967;109758 1054
data,1241959800,2004364.0;71192.0;2010778.0;87878.0;1957334.0;70473.0;1.23044282879;1.01368546566,3135.0 72.0 109760;15698.0 352.0 109697;8778.0 409.0 109762;6696.0 268.0 109755;2150.0 31.0 109764;5201.0 196.0 109766;3035.0 108.0 109767;2471.0 83.0 109769;3514.0 110.0 109763;6607.0 289.0 109740;3068.0 65.0 109741;8312.0 228.0 109745;2965.0 95.0 109731;12535.0 631.0 109684;6095.0 215.0 109686;3003.0 73.0 109752;9036.0 400.0 109761;8875.0 119.0 109723;4305.0 121.0 109756;6106.0 202.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 1035;109697 1011;109762 985;109755 1013;109764 940;109766 1000;109767 993;109769 1029;109763 984;109740 1034;109741 984;109745 1001;109731 965;109684 950;109686 1028;109752 968;109761 1025;109723 1003;109756 1017;109758 1035
data,1241960400,2005384.0;71217.0;2011795.0;87921.0;1958335.0;70503.0;1.23061658855;1.01375843736,3166.0 72.0 109760;9057.0 400.0 109761;9040.0 422.0 109762;3079.0 101.0 109731;2176.0 31.0 109764;5264.0 197.0 109766;3063.0 108.0 109767;15725.0 354.0 109697;2492.0 86.0 109769;6668.0 292.0 109740;3097.0 66.0 109741;8345.0 229.0 109745;3538.0 111.0 109763;12640.0 637.0 109684;6717.0 269.0 109755;6123.0 215.0 109686;3030.0 74.0 109752;8914.0 119.0 109723;4333.0 122.0 109756;6135.0 205.0 109758,109760.0 20000;109697.0 20000;109762.0 20000;109731.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109769.0 20000;109761.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109763.0 20000;109684.0 20000;109755.0 20000;109686.0 20000;109752.0 20000;109723.0 20000;109756.0 20000;109758.0 20000,109760 964;109761 904;109762 1039;109731 1044;109764 1014;109766 1003;109767 1007;109697 968;109769 995;109740 1000;109741 1003;109745 985;109763 1015;109684 1004;109755 982;109686 1012;109752 1011;109723 1027;109756 989;109758 1034
