
New Run at  01/22/2015 16:55:57
, Time, randomLearnAccesses; randomClicks; exp3LearnAccess; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241420700,190977.0;6041.0;190781.0;5814.0;0.963412191298,17.0 0.0 109536;9.0 0.0 109572;12.0 0.0 109574;7.0 0.0 109575;16.0 0.0 109576;14870.0 546.0 109577;15083.0 357.0 109578;4.0 0.0 109580;14930.0 501.0 109517;10.0 0.0 109582;5610.0 126.0 109581;2.0 0.0 109584;3.0 0.0 109585;12.0 0.0 109586;0.0 0.0 109587;1.0 0.0 109588;2.0 0.0 109589;15044.0 517.0 109476;6.0 0.0 109583;15778.0 588.0 109524,109536.0 13637;109476.0 13637;109574.0 13637;109575.0 13637;109576.0 13637;109580.0 13637;109578.0 13637;109581.0 13637;109517.0 13637;109582.0 13637;109583.0 13637;109584.0 13637;109585.0 13637;109586.0 13637;109587.0 13637;109588.0 13637;109589.0 13637;109577.0 13637;109524.0 13637;109572.0 13637,109536 677;109572 694;109574 725;109575 673;109576 728;109577 693;109578 711;109580 653;109517 661;109582 674;109581 702;109584 665;109585 698;109586 683;109587 639;109588 620;109589 686;109476 701;109583 665;109524 689
data,1241421300,192032.0;6063.0;191823.0;5839.0;0.964103885804,17.0 0.0 109536;15044.0 517.0 109476;12.0 0.0 109574;7.0 0.0 109575;16.0 0.0 109576;14870.0 546.0 109577;15083.0 357.0 109578;4.0 0.0 109580;14930.0 501.0 109517;10.0 0.0 109582;6652.0 151.0 109581;2.0 0.0 109584;3.0 0.0 109585;12.0 0.0 109586;0.0 0.0 109587;15778.0 588.0 109524;2.0 0.0 109589;9.0 0.0 109572;6.0 0.0 109583;1.0 0.0 109588,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 969;109476 1072;109574 1005;109575 1032;109576 982;109577 1005;109578 977;109580 1039;109517 1037;109582 989;109581 1042;109584 1049;109585 944;109586 964;109587 987;109524 979;109589 988;109572 977;109583 989;109588 974
data,1241422200,193005.0;6072.0;192856.0;5856.0;0.965171990947,17.0 0.0 109536;15044.0 517.0 109476;12.0 0.0 109574;7.0 0.0 109575;16.0 0.0 109576;14870.0 546.0 109577;15083.0 357.0 109578;4.0 0.0 109580;14930.0 501.0 109517;10.0 0.0 109582;7685.0 168.0 109581;2.0 0.0 109584;3.0 0.0 109585;12.0 0.0 109586;0.0 0.0 109587;15778.0 588.0 109524;2.0 0.0 109589;9.0 0.0 109572;6.0 0.0 109583;1.0 0.0 109588,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1018;109476 939;109574 980;109575 927;109576 1027;109577 944;109578 1060;109580 1010;109517 1037;109582 1000;109581 1033;109584 1005;109585 991;109586 976;109587 934;109524 1018;109589 1027;109572 1024;109583 992;109588 1058
data,1241422800,194006.0;6092.0;193855.0;5879.0;0.965787811127,17.0 0.0 109536;9.0 0.0 109572;12.0 0.0 109574;7.0 0.0 109575;16.0 0.0 109576;14870.0 546.0 109577;15083.0 357.0 109578;4.0 0.0 109580;14930.0 501.0 109517;10.0 0.0 109582;6.0 0.0 109583;2.0 0.0 109584;3.0 0.0 109585;12.0 0.0 109586;0.0 0.0 109587;15778.0 588.0 109524;2.0 0.0 109589;1.0 0.0 109588;15044.0 517.0 109476;8684.0 191.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1005;109572 997;109574 1051;109575 1025;109576 935;109577 1036;109578 1021;109580 972;109517 1007;109582 990;109583 944;109584 1032;109585 1012;109586 1006;109587 996;109524 972;109589 982;109588 1034;109476 984;109581 999
data,1241423700,195019.0;6103.0;194861.0;5897.0;0.967029574045,17.0 0.0 109536;9.0 0.0 109572;12.0 0.0 109574;7.0 0.0 109575;16.0 0.0 109576;14870.0 546.0 109577;15083.0 357.0 109578;4.0 0.0 109580;14930.0 501.0 109517;10.0 0.0 109582;6.0 0.0 109583;2.0 0.0 109584;3.0 0.0 109585;12.0 0.0 109586;0.0 0.0 109587;1.0 0.0 109588;2.0 0.0 109589;15778.0 588.0 109524;15044.0 517.0 109476;9690.0 209.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1004;109572 1026;109574 1018;109575 997;109576 967;109577 1034;109578 992;109580 979;109517 1029;109582 1026;109583 1008;109584 979;109585 1000;109586 965;109587 961;109588 1010;109589 964;109524 1028;109476 1007;109581 1006
data,1241424300,196072.0;6118.0;195858.0;5920.0;0.968693749547,17.0 0.0 109536;9.0 0.0 109572;12.0 0.0 109574;7.0 0.0 109575;16.0 0.0 109576;14870.0 546.0 109577;15083.0 357.0 109578;4.0 0.0 109580;10687.0 232.0 109581;10.0 0.0 109582;6.0 0.0 109583;2.0 0.0 109584;3.0 0.0 109585;12.0 0.0 109586;0.0 0.0 109587;1.0 0.0 109588;2.0 0.0 109589;15044.0 517.0 109476;15778.0 588.0 109524;14930.0 501.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 977;109572 1023;109574 978;109575 983;109576 954;109577 1064;109578 933;109580 960;109581 997;109582 1036;109583 1015;109584 1010;109585 995;109586 1048;109587 978;109588 968;109589 1011;109476 975;109524 1021;109517 1074
