
New Run at  01/22/2015 17:25:17
, Time, randomLearnAccesses; randomClicks; exp3LearnAccess; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241506500,447120.0;16111.0;447155.0;15570.0;0.966344813797,3.0 0.0 109601;5.0 0.0 109603;34494.0 1094.0 109476;19603.0 1158.0 109605;2.0 0.0 109608;2.0 0.0 109610;6.0 0.0 109611;1.0 0.0 109612;55342.0 1901.0 109517;2.0 0.0 109614;2.0 0.0 109613;3.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;11.0 0.0 109594;14647.0 638.0 109615;19580.0 903.0 109596;9.0 0.0 109598;22311.0 1040.0 109599,109601.0 1076;109603.0 1076;109476.0 1076;109605.0 1076;109608.0 1076;109610.0 1076;109611.0 1076;109612.0 1076;109613.0 1076;109614.0 1076;109517.0 1076;109617.0 1076;109618.0 1076;109619.0 1076;109594.0 1076;109615.0 1076;109596.0 1076;109598.0 1076;109599.0 1076,109601 58;109603 53;109476 54;109605 49;109608 52;109610 59;109611 64;109612 72;109517 54;109614 71;109613 57;109617 67;109618 52;109619 50;109594 57;109615 45;109596 65;109598 51;109599 46
data,1241507400,448131.0;16141.0;448139.0;15610.0;0.967085145682,3.0 0.0 109601;5.0 0.0 109603;34494.0 1094.0 109476;19603.0 1158.0 109605;2.0 0.0 109608;2.0 0.0 109610;6.0 0.0 109611;1.0 0.0 109612;55342.0 1901.0 109517;2.0 0.0 109614;15631.0 678.0 109615;2.0 0.0 109613;3.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;11.0 0.0 109594;19580.0 903.0 109596;9.0 0.0 109598;22311.0 1040.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1054;109603 1040;109476 994;109605 1082;109608 1030;109610 1080;109611 1038;109612 1165;109517 1112;109614 1101;109615 984;109613 992;109617 1067;109618 1020;109619 1069;109594 1064;109596 1039;109598 1091;109599 978
data,1241508000,449183.0;16174.0;449183.0;15632.0;0.966489427476,3.0 0.0 109601;5.0 0.0 109603;34494.0 1094.0 109476;19603.0 1158.0 109605;2.0 0.0 109608;2.0 0.0 109610;6.0 0.0 109611;1.0 0.0 109612;2.0 0.0 109613;2.0 0.0 109614;16675.0 700.0 109615;3.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;11.0 0.0 109594;19580.0 903.0 109596;55342.0 1901.0 109517;9.0 0.0 109598;22311.0 1040.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1043;109603 991;109476 1066;109605 1037;109608 1013;109610 1032;109611 1000;109612 1048;109613 1104;109614 1085;109615 1044;109617 1053;109618 1048;109619 1078;109594 1096;109596 1134;109517 1039;109598 1049;109599 1040
data,1241508900,450266.0;16203.0;450220.0;15655.0;0.966277819349,3.0 0.0 109601;5.0 0.0 109603;34494.0 1094.0 109476;19603.0 1158.0 109605;2.0 0.0 109608;55342.0 1901.0 109517;6.0 0.0 109611;1.0 0.0 109612;2.0 0.0 109613;2.0 0.0 109614;17712.0 723.0 109615;3.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;11.0 0.0 109594;19580.0 903.0 109596;2.0 0.0 109610;9.0 0.0 109598;22311.0 1040.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1009;109603 1108;109476 1057;109605 1074;109608 1012;109517 1020;109611 1051;109612 1036;109613 1068;109614 1029;109615 1037;109617 1058;109618 1048;109619 1031;109594 1107;109596 1035;109610 1070;109598 1036;109599 1114
data,1241509500,451308.0;16233.0;451229.0;15683.0;0.966287546286,3.0 0.0 109601;5.0 0.0 109603;34494.0 1094.0 109476;19603.0 1158.0 109605;2.0 0.0 109608;2.0 0.0 109610;6.0 0.0 109611;1.0 0.0 109612;55342.0 1901.0 109517;2.0 0.0 109614;2.0 0.0 109613;3.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;11.0 0.0 109594;18721.0 751.0 109615;19580.0 903.0 109596;9.0 0.0 109598;22311.0 1040.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1047;109603 1059;109476 1086;109605 1096;109608 1093;109610 1063;109611 1066;109612 1089;109517 1053;109614 1020;109613 1052;109617 1083;109618 1032;109619 1057;109594 1013;109615 1009;109596 1032;109598 1031;109599 1019
data,1241510400,452326.0;16247.0;452241.0;15709.0;0.967067923423,3.0 0.0 109601;5.0 0.0 109603;34494.0 1094.0 109476;19603.0 1158.0 109605;2.0 0.0 109608;2.0 0.0 109610;6.0 0.0 109611;1.0 0.0 109612;2.0 0.0 109613;2.0 0.0 109614;55342.0 1901.0 109517;3.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;11.0 0.0 109594;19733.0 777.0 109615;19580.0 903.0 109596;9.0 0.0 109598;22311.0 1040.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1055;109603 1092;109476 1034;109605 1141;109608 1037;109610 1059;109611 1067;109612 984;109613 1058;109614 1060;109517 1088;109617 1026;109618 1045;109619 1060;109594 1074;109615 1012;109596 1011;109598 1037;109599 1060
