
New Run at  01/22/2015 22:14:22
, Time, randomLearnAccesses; randomClicks; exp3LearnAccess; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241593200,697198.0;26076.0;701799.0;26878.0;1.02399860452,21108.0 478.0 109601;19467.0 343.0 109613;14486.0 580.0 109616;12.0 0.0 109624;8.0 0.0 109625;11.0 0.0 109627;9.0 0.0 109628;12.0 0.0 109629;20485.0 1276.0 109631;19707.0 900.0 109632;3.0 0.0 109633;19680.0 409.0 109634;19588.0 1125.0 109635;4.0 0.0 109636;2.0 0.0 109637;8.0 0.0 109638;8.0 0.0 109641;0.0 0.0 109644;1.0 0.0 109646;0.0 0.0 109647;2.0 0.0 109650;0.0 0.0 109652;0.0 0.0 109653,109601.0 3852;109613.0 3852;109616.0 3852;109624.0 3852;109625.0 3852;109627.0 3852;109628.0 3852;109629.0 3852;109631.0 3852;109632.0 3852;109633.0 3852;109634.0 3852;109635.0 3852;109636.0 3852;109637.0 3852;109638.0 3852;109641.0 3852;109644.0 3852;109646.0 3852;109647.0 3852;109650.0 3852;109652.0 3852;109653.0 3852,109601 184;109613 187;109616 167;109624 195;109625 168;109627 160;109628 176;109629 167;109631 154;109632 164;109633 157;109634 175;109635 148;109636 166;109637 182;109638 184;109641 171;109644 151;109646 153;109647 154;109650 138;109652 179;109653 172
data,1241593800,698052.0;26096.0;702674.0;26907.0;1.02429540976,21108.0 478.0 109601;19467.0 343.0 109613;15361.0 609.0 109616;12.0 0.0 109624;8.0 0.0 109625;11.0 0.0 109627;9.0 0.0 109628;12.0 0.0 109629;20485.0 1276.0 109631;19707.0 900.0 109632;3.0 0.0 109633;19680.0 409.0 109634;19588.0 1125.0 109635;4.0 0.0 109636;2.0 0.0 109637;8.0 0.0 109638;8.0 0.0 109641;0.0 0.0 109644;1.0 0.0 109646;0.0 0.0 109647;2.0 0.0 109650;0.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 4919,109601 872;109613 913;109616 875;109624 785;109625 851;109627 865;109628 876;109629 851;109631 878;109632 871;109633 843;109634 876;109635 876;109636 945;109637 802;109638 898;109641 871;109644 890;109646 818;109647 851;109650 826;109652 867;109653 876;109654 124
data,1241594700,698944.0;26121.0;703530.0;26941.0;1.02466917696,21108.0 478.0 109601;19467.0 343.0 109613;16217.0 643.0 109616;12.0 0.0 109624;8.0 0.0 109625;11.0 0.0 109627;9.0 0.0 109628;12.0 0.0 109629;20485.0 1276.0 109631;19707.0 900.0 109632;3.0 0.0 109633;19680.0 409.0 109634;19588.0 1125.0 109635;4.0 0.0 109636;2.0 0.0 109637;8.0 0.0 109638;8.0 0.0 109641;0.0 0.0 109644;1.0 0.0 109646;0.0 0.0 109647;2.0 0.0 109650;0.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 3409;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 19678;109631.0 19678;109632.0 20000;109633.0 19678;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 19678;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000,109601 928;109613 955;109616 856;109624 49;109625 883;109627 934;109628 879;109629 643;109631 653;109632 942;109633 748;109634 878;109635 895;109636 903;109637 691;109638 915;109641 862;109644 878;109646 953;109647 936;109650 899;109652 896;109653 962;109654 862
data,1241595300,699985.0;26146.0;704602.0;26973.0;1.02487018151,19707.0 900.0 109632;21108.0 478.0 109601;19680.0 409.0 109634;19588.0 1125.0 109635;4.0 0.0 109636;8.0 0.0 109638;8.0 0.0 109641;0.0 0.0 109644;19467.0 343.0 109613;1.0 0.0 109646;0.0 0.0 109647;17289.0 675.0 109616;2.0 0.0 109650;0.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;8.0 0.0 109625;11.0 0.0 109627;9.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1055;109601 957;109634 1077;109635 1084;109636 1064;109638 1061;109641 1107;109644 998;109613 1104;109646 1014;109647 1095;109616 1072;109650 1070;109652 1007;109653 1070;109654 1042;109625 1061;109627 1057;109628 1005
data,1241596200,700997.0;26158.0;705702.0;27011.0;1.02572499497,19707.0 900.0 109632;21108.0 478.0 109601;19680.0 409.0 109634;19588.0 1125.0 109635;4.0 0.0 109636;8.0 0.0 109638;8.0 0.0 109641;0.0 0.0 109644;19467.0 343.0 109613;1.0 0.0 109646;0.0 0.0 109647;18389.0 713.0 109616;2.0 0.0 109650;0.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;8.0 0.0 109625;11.0 0.0 109627;9.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1045;109601 1033;109634 1099;109635 1056;109636 1044;109638 1069;109641 1035;109644 1015;109613 1071;109646 1054;109647 1051;109616 1100;109650 1061;109652 1053;109653 1013;109654 1034;109625 1071;109627 1051;109628 1045
data,1241596800,702046.0;26182.0;706766.0;27048.0;1.02617695992,19707.0 900.0 109632;21108.0 478.0 109601;19680.0 409.0 109634;19588.0 1125.0 109635;4.0 0.0 109636;8.0 0.0 109638;8.0 0.0 109641;0.0 0.0 109644;19467.0 343.0 109613;1.0 0.0 109646;0.0 0.0 109647;19453.0 750.0 109616;2.0 0.0 109650;0.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;8.0 0.0 109625;11.0 0.0 109627;9.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1071;109601 1001;109634 1077;109635 1087;109636 1090;109638 1115;109641 1039;109644 1076;109613 1029;109646 1000;109647 992;109616 1064;109650 1047;109652 981;109653 1061;109654 1107;109625 1037;109627 1068;109628 1058
