data,1241247300,220596.0;9189.0;220913.0;10753.0;214285.0;8945.0;1.16852431595;1.00211590541,,,
data,1241248200,221497.0;9208.0;221880.0;10782.0;215179.0;8970.0;1.16891708964;1.00275559985,2244.0 40.0 109536;2387.0 93.0 109542;10277.0 515.0 109510;1663.0 36.0 109543;1611.0 66.0 109544;3533.0 169.0 109417;1379.0 43.0 109546;2252.0 104.0 109547;1146.0 22.0 109548;756.0 18.0 109550;162.0 4.0 109552;6515.0 310.0 109524;7835.0 426.0 109525;1234.0 27.0 109545;3334.0 96.0 109529;4235.0 189.0 109530;2810.0 94.0 109531;2688.0 59.0 109533;3553.0 157.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,222555.0;9234.0;222947.0;10809.0;216213.0;9004.0;1.16850713765;1.00369363283,2281.0 40.0 109536;2457.0 95.0 109542;10440.0 523.0 109510;1698.0 36.0 109543;1691.0 68.0 109544;3577.0 170.0 109417;1427.0 43.0 109546;2280.0 105.0 109547;1212.0 25.0 109548;791.0 18.0 109550;197.0 4.0 109552;6558.0 310.0 109524;7964.0 430.0 109525;1296.0 29.0 109545;3368.0 96.0 109529;4263.0 189.0 109530;2879.0 98.0 109531;2719.0 59.0 109533;3583.0 157.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,223573.0;9263.0;223928.0;10834.0;217244.0;9031.0;1.16774527949;1.00335759397,2305.0 40.0 109536;10587.0 528.0 109510;2501.0 95.0 109542;1732.0 37.0 109543;1755.0 69.0 109544;3628.0 171.0 109417;1463.0 45.0 109546;2329.0 106.0 109547;1277.0 26.0 109548;818.0 19.0 109550;224.0 5.0 109552;6616.0 313.0 109524;8066.0 433.0 109525;1342.0 29.0 109545;3389.0 96.0 109529;4289.0 189.0 109530;2965.0 99.0 109531;2755.0 60.0 109533;3621.0 160.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,224640.0;9295.0;224973.0;10862.0;218275.0;9051.0;1.16685554714;1.00214430856,2343.0 41.0 109536;10776.0 534.0 109510;2537.0 96.0 109542;1759.0 37.0 109543;1810.0 71.0 109544;1377.0 29.0 109545;1529.0 47.0 109546;2376.0 108.0 109547;1333.0 27.0 109548;879.0 23.0 109550;254.0 6.0 109552;6685.0 315.0 109524;8148.0 434.0 109525;3679.0 172.0 109417;3412.0 96.0 109529;4311.0 190.0 109530;3040.0 100.0 109531;2780.0 60.0 109533;3679.0 162.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,225681.0;9313.0;226031.0;10881.0;219332.0;9072.0;1.16655762965;1.00232009484,2364.0 42.0 109536;11042.0 541.0 109510;2567.0 96.0 109542;1786.0 37.0 109543;1866.0 71.0 109544;3741.0 174.0 109417;1586.0 48.0 109546;2416.0 109.0 109547;1376.0 28.0 109548;920.0 23.0 109550;279.0 6.0 109552;6740.0 316.0 109524;8257.0 437.0 109525;1397.0 29.0 109545;3446.0 97.0 109529;4338.0 190.0 109530;3095.0 101.0 109531;2808.0 60.0 109533;3741.0 162.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,226742.0;9334.0;227064.0;10903.0;220358.0;9091.0;1.16643865756;1.00218295552,2397.0 42.0 109536;11278.0 547.0 109510;2601.0 97.0 109542;1807.0 37.0 109543;1910.0 71.0 109544;1413.0 30.0 109545;1667.0 52.0 109546;2464.0 109.0 109547;1422.0 28.0 109548;953.0 23.0 109550;295.0 7.0 109552;6831.0 320.0 109524;8343.0 440.0 109525;3814.0 175.0 109417;3478.0 98.0 109529;4365.0 190.0 109530;3140.0 101.0 109531;2833.0 60.0 109533;3787.0 162.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,227799.0;9363.0;228201.0;10919.0;221434.0;9108.0;1.16413169242;1.0007267447,2439.0 42.0 109536;2645.0 98.0 109542;11525.0 551.0 109510;1834.0 38.0 109543;1957.0 72.0 109544;3850.0 175.0 109417;1752.0 52.0 109546;2509.0 109.0 109547;1461.0 28.0 109548;1010.0 24.0 109550;325.0 8.0 109552;6918.0 320.0 109524;8483.0 443.0 109525;1439.0 30.0 109545;3512.0 99.0 109529;4388.0 190.0 109530;3194.0 102.0 109531;2862.0 60.0 109533;3832.0 164.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,228860.0;9386.0;229268.0;10948.0;222459.0;9122.0;1.164342339;0.999837522044,2470.0 44.0 109536;2695.0 99.0 109542;11753.0 554.0 109510;1849.0 38.0 109543;1990.0 72.0 109544;1468.0 30.0 109545;1830.0 55.0 109546;2548.0 109.0 109547;1491.0 29.0 109548;1044.0 24.0 109550;353.0 9.0 109552;6979.0 323.0 109524;8679.0 453.0 109525;3881.0 176.0 109417;3540.0 99.0 109529;4407.0 190.0 109530;3227.0 102.0 109531;2886.0 61.0 109533;3912.0 167.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,229886.0;9406.0;230373.0;10974.0;223537.0;9143.0;1.16423573995;0.999647423252,2490.0 45.0 109536;11912.0 558.0 109510;2730.0 100.0 109542;1887.0 38.0 109543;2031.0 72.0 109544;1501.0 30.0 109545;1894.0 55.0 109546;2594.0 110.0 109547;1520.0 29.0 109548;1070.0 25.0 109550;399.0 9.0 109552;7108.0 330.0 109524;8901.0 459.0 109525;3919.0 177.0 109417;3560.0 100.0 109529;4444.0 193.0 109530;3259.0 102.0 109531;2919.0 61.0 109533;3969.0 167.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,230970.0;9435.0;231422.0;10987.0;224588.0;9170.0;1.16221948385;0.999531436656,2515.0 45.0 109536;12033.0 558.0 109510;2771.0 101.0 109542;1917.0 38.0 109543;2066.0 72.0 109544;1523.0 30.0 109545;1941.0 55.0 109546;2616.0 110.0 109547;1555.0 29.0 109548;1104.0 25.0 109550;425.0 9.0 109552;7296.0 334.0 109524;9139.0 465.0 109525;3960.0 178.0 109417;3592.0 100.0 109529;4470.0 193.0 109530;3286.0 103.0 109531;2950.0 61.0 109533;3997.0 167.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
data,1241257800,232040.0;9453.0;232510.0;11016.0;225671.0;9193.0;1.16298868661;0.999941759309,2546.0 46.0 109536;12126.0 563.0 109510;2822.0 104.0 109542;1942.0 38.0 109543;2086.0 73.0 109544;3997.0 178.0 109417;1985.0 56.0 109546;2646.0 110.0 109547;1582.0 31.0 109548;1134.0 25.0 109550;464.0 10.0 109552;7472.0 339.0 109524;9421.0 473.0 109525;1556.0 30.0 109545;3615.0 101.0 109529;4506.0 193.0 109530;3318.0 103.0 109531;2978.0 61.0 109533;4048.0 168.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1044;109510 1045;109542 1068;109543 1085;109544 1009;109417 1069;109546 1042;109547 1049;109548 1007;109550 1149;109552 1015;109524 1037;109525 1065;109545 1066;109529 1029;109530 1105;109531 985;109533 1082;109534 1049
