data,1242005400,2118464.0;75746.0;2123204.0;86195.0;2071029.0;74464.0;1.13540743817;1.00559143603,14668.0 651.0 109762;6751.0 231.0 109731;2192.0 82.0 109780;3838.0 153.0 109765;7831.0 238.0 109763;172.0 9.0 109730;7254.0 246.0 109769;3589.0 74.0 109770;3353.0 91.0 109771;10998.0 473.0 109740;3558.0 139.0 109773;4071.0 195.0 109774;8822.0 456.0 109775;2128.0 53.0 109776;1945.0 47.0 109777;1790.0 46.0 109778;3073.0 124.0 109779;16840.0 780.0 109684;1478.0 73.0 109782;397.0 18.0 109783;13664.0 359.0 109745,109730.0 2003;109731.0 2003;109765.0 2003;109763.0 2003;109777.0 2003;109762.0 2003;109769.0 2003;109770.0 2003;109771.0 2003;109740.0 2003;109773.0 2003;109774.0 2003;109775.0 2003;109776.0 2003;109745.0 2003;109778.0 2003;109779.0 2003;109780.0 2003;109782.0 2003;109783.0 2003;109684.0 2003,109762 92;109731 102;109780 94;109765 91;109763 111;109730 93;109769 92;109770 106;109771 92;109740 94;109773 92;109774 102;109775 83;109776 88;109777 97;109778 76;109779 98;109684 105;109782 103;109783 106;109745 86
data,1242005400,2119319.0;75772.0;2124003.0;86214.0;2071922.0;74485.0;1.13529898717;1.00550214483,14696.0 651.0 109762;6791.0 231.0 109731;3892.0 156.0 109765;3110.0 125.0 109779;13694.0 359.0 109745;7278.0 247.0 109769;3632.0 74.0 109770;3386.0 91.0 109771;11053.0 476.0 109740;204.0 10.0 109730;4102.0 195.0 109774;3601.0 140.0 109773;2168.0 55.0 109776;1987.0 47.0 109777;1823.0 46.0 109778;7874.0 240.0 109763;16892.0 782.0 109684;1512.0 74.0 109782;434.0 19.0 109783;2225.0 82.0 109780;8857.0 457.0 109775,109730.0 17997;109731.0 17997;109765.0 17997;109763.0 17997;109777.0 17997;109762.0 17997;109769.0 17997;109770.0 17997;109771.0 17997;109740.0 17997;109773.0 17997;109774.0 17997;109775.0 17997;109776.0 17997;109745.0 17997;109778.0 17997;109779.0 17997;109780.0 17997;109782.0 17997;109783.0 17997;109684.0 17997,109762 821;109731 838;109765 866;109779 871;109745 902;109769 899;109770 837;109771 828;109740 868;109730 901;109774 866;109773 858;109776 857;109777 867;109778 849;109763 882;109684 840;109782 846;109783 805;109780 855;109775 841
data,1242005700,2120290.0;75808.0;2124942.0;86249.0;2072914.0;74513.0;1.13523876853;1.00538173357,14736.0 654.0 109762;7919.0 240.0 109763;6834.0 232.0 109731;2020.0 49.0 109777;7322.0 247.0 109769;3668.0 75.0 109770;3407.0 91.0 109771;11127.0 481.0 109740;243.0 11.0 109730;4152.0 201.0 109774;3643.0 141.0 109773;2208.0 55.0 109776;13729.0 359.0 109745;1858.0 47.0 109778;3142.0 125.0 109779;16935.0 783.0 109684;1574.0 78.0 109782;485.0 20.0 109783;2252.0 82.0 109780;8899.0 458.0 109775;3997.0 163.0 109765,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 951;109763 968;109731 927;109777 921;109769 960;109770 945;109771 927;109740 950;109730 911;109774 914;109773 1017;109776 952;109745 945;109778 938;109779 936;109684 969;109782 979;109783 984;109780 953;109775 976;109765 977
data,1242006000,2121212.0;75842.0;2125958.0;86296.0;2073854.0;74538.0;1.13529907371;1.0052494755,13757.0 361.0 109745;14779.0 655.0 109762;6880.0 236.0 109731;4132.0 173.0 109765;7970.0 242.0 109763;289.0 15.0 109730;7364.0 248.0 109769;3694.0 77.0 109770;3434.0 92.0 109771;11189.0 481.0 109740;3681.0 142.0 109773;4250.0 204.0 109774;8939.0 460.0 109775;2250.0 57.0 109776;2068.0 50.0 109777;1903.0 50.0 109778;3181.0 127.0 109779;16977.0 784.0 109684;1619.0 80.0 109782;519.0 22.0 109783;2291.0 83.0 109780,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109745 961;109762 969;109731 970;109765 964;109763 968;109730 994;109769 956;109770 941;109771 987;109740 972;109773 950;109774 957;109775 962;109776 961;109777 949;109778 896;109779 963;109684 948;109782 920;109783 910;109780 902
data,1242006600,2122125.0;75873.0;2126878.0;86333.0;2074791.0;74570.0;1.13531913825;1.00524863719,14809.0 659.0 109762;7995.0 243.0 109763;4284.0 176.0 109765;13788.0 362.0 109745;7396.0 249.0 109769;3724.0 78.0 109770;3470.0 93.0 109771;11231.0 481.0 109740;3712.0 143.0 109773;4298.0 205.0 109774;8972.0 461.0 109775;2287.0 59.0 109776;2094.0 51.0 109777;1945.0 50.0 109778;3222.0 129.0 109779;16998.0 785.0 109684;1664.0 81.0 109782;565.0 24.0 109783;2311.0 84.0 109780;6920.0 236.0 109731;401.0 27.0 109730,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 967;109763 950;109765 961;109745 930;109769 937;109770 951;109771 937;109740 970;109773 968;109774 975;109775 972;109776 960;109777 961;109778 878;109779 991;109684 924;109782 990;109783 963;109780 967;109731 912;109730 936
data,1242006900,2123075.0;75892.0;2127814.0;86354.0;2075775.0;74611.0;1.13531960028;1.00552279869,14867.0 661.0 109762;6949.0 237.0 109731;2334.0 84.0 109780;4346.0 176.0 109765;8026.0 244.0 109763;606.0 30.0 109730;7438.0 250.0 109769;3756.0 79.0 109770;3502.0 94.0 109771;11263.0 481.0 109740;3747.0 144.0 109773;4348.0 206.0 109774;9009.0 462.0 109775;2323.0 60.0 109776;2115.0 51.0 109777;1972.0 50.0 109778;3252.0 130.0 109779;17035.0 785.0 109684;1706.0 83.0 109782;610.0 28.0 109783;13818.0 362.0 109745,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 951;109731 989;109780 941;109765 932;109763 931;109730 995;109769 959;109770 1000;109771 948;109740 941;109773 947;109774 1001;109775 972;109776 941;109777 899;109778 963;109779 964;109684 905;109782 964;109783 945;109745 912
data,1242007200,2124030.0;75929.0;2128788.0;86394.0;2076728.0;74647.0;1.13528300076;1.00550840768,14964.0 668.0 109762;8067.0 247.0 109763;4405.0 178.0 109765;732.0 35.0 109730;7463.0 253.0 109769;3792.0 79.0 109770;3529.0 94.0 109771;11285.0 481.0 109740;3774.0 144.0 109773;4389.0 207.0 109774;9078.0 467.0 109775;2362.0 60.0 109776;13845.0 364.0 109745;2004.0 51.0 109778;3287.0 130.0 109779;17064.0 787.0 109684;1747.0 84.0 109782;702.0 33.0 109783;2366.0 85.0 109780;6985.0 237.0 109731;2156.0 53.0 109777,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 982;109763 930;109765 1011;109730 1024;109769 932;109770 929;109771 920;109740 919;109773 953;109774 939;109775 942;109776 965;109745 926;109778 893;109779 966;109684 965;109782 1001;109783 956;109780 951;109731 949;109777 947
data,1242007500,2125007.0;75961.0;2129751.0;86432.0;2077666.0;74676.0;1.13531250966;1.00548363327,15043.0 671.0 109762;8096.0 249.0 109763;4470.0 181.0 109765;3319.0 131.0 109779;2190.0 53.0 109777;2041.0 52.0 109778;7500.0 253.0 109769;3826.0 81.0 109770;3549.0 94.0 109771;11321.0 482.0 109740;854.0 42.0 109730;4426.0 207.0 109774;9173.0 473.0 109775;2387.0 60.0 109776;13876.0 364.0 109745;3812.0 145.0 109773;7024.0 241.0 109731;2389.0 86.0 109780;1792.0 87.0 109782;779.0 36.0 109783;17092.0 787.0 109684,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 951;109763 995;109765 986;109779 975;109777 959;109778 963;109769 948;109770 928;109771 886;109740 928;109730 948;109774 977;109775 939;109776 951;109745 973;109773 951;109731 938;109780 952;109782 976;109783 935;109684 941
data,1242007800,2125991.0;75994.0;2130676.0;86474.0;2078599.0;74710.0;1.13540356007;1.00551867179,1034.0 57.0 109730;7060.0 242.0 109731;4535.0 185.0 109765;3342.0 131.0 109779;13911.0 365.0 109745;2066.0 55.0 109778;7523.0 254.0 109769;3853.0 83.0 109770;3587.0 95.0 109771;11354.0 483.0 109740;15090.0 672.0 109762;4450.0 208.0 109774;9246.0 476.0 109775;2415.0 60.0 109776;2227.0 53.0 109777;3843.0 145.0 109773;8122.0 250.0 109763;17128.0 790.0 109684;1837.0 88.0 109782;841.0 39.0 109783;2420.0 86.0 109780,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109730 970;109731 983;109765 924;109779 911;109745 945;109778 991;109769 917;109770 948;109771 941;109740 985;109762 943;109774 951;109775 988;109776 897;109777 961;109773 983;109763 919;109684 967;109782 993;109783 929;109780 954
data,1242008100,2126929.0;76024.0;2131603.0;86508.0;2079503.0;74760.0;1.13540871994;1.00580089555,15136.0 676.0 109762;8161.0 250.0 109763;4582.0 185.0 109765;3377.0 132.0 109779;2263.0 54.0 109777;7563.0 255.0 109769;3887.0 84.0 109770;3614.0 96.0 109771;11392.0 484.0 109740;3865.0 146.0 109773;4481.0 209.0 109774;9305.0 478.0 109775;2442.0 60.0 109776;13935.0 367.0 109745;2097.0 56.0 109778;7088.0 243.0 109731;17171.0 793.0 109684;1874.0 91.0 109782;909.0 43.0 109783;2446.0 86.0 109780;1223.0 63.0 109730,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 891;109763 968;109765 911;109779 964;109777 942;109769 980;109770 971;109771 900;109740 910;109773 977;109774 989;109775 977;109776 941;109745 950;109778 964;109731 959;109684 1004;109782 985;109783 944;109780 931;109730 942
data,1242008400,2127899.0;76052.0;2132565.0;86548.0;2080471.0;74792.0;1.13552089485;1.00585146141,1403.0 73.0 109730;7129.0 244.0 109731;4616.0 185.0 109765;8190.0 251.0 109763;13967.0 367.0 109745;15233.0 682.0 109762;7602.0 258.0 109769;3918.0 86.0 109770;3649.0 98.0 109771;11428.0 485.0 109740;3887.0 148.0 109773;4511.0 211.0 109774;9359.0 480.0 109775;2484.0 62.0 109776;2291.0 54.0 109777;2127.0 57.0 109778;3400.0 132.0 109779;2479.0 87.0 109780;1917.0 93.0 109782;970.0 44.0 109783;17213.0 794.0 109684,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109730 902;109731 925;109765 987;109763 1028;109745 939;109762 972;109769 951;109770 957;109771 888;109740 968;109773 915;109774 943;109775 973;109776 960;109777 934;109778 973;109779 947;109780 953;109782 1001;109783 908;109684 976
