data,1241736600,1513743.0;55727.0;1522535.0;70999.0;1421377.0;53867.0;1525112.0;76508.0;1.2666931757;1.02943751168;1.36267282422;1.09337018054,1750.0 72.0 109696;1455.0 41.0 109697;1398.0 39.0 109698;2051.0 118.0 109699;834.0 29.0 109700;775.0 27.0 109701;503.0 10.0 109702;8365.0 608.0 109703;1219.0 71.0 109704;501.0 14.0 109705;112.0 4.0 109706;24880.0 1118.0 109635;2117.0 95.0 109651;5892.0 81.0 109660;6572.0 157.0 109667;2412.0 99.0 109673;69.0 8.0 109675;6870.0 279.0 109683;4321.0 191.0 109689;2113.0 80.0 109690;21436.0 1687.0 109692;1579.0 34.0 109693,109696.0 1157;109697.0 1157;109698.0 1157;109699.0 1157;109700.0 1157;109701.0 1157;109702.0 1157;109703.0 1157;109704.0 1157;109705.0 1157;109706.0 1157;109635.0 1157;109651.0 1157;109660.0 1157;109667.0 1157;109673.0 1157;109675.0 1157;109683.0 1157;109689.0 1157;109690.0 1157;109692.0 1157;109693.0 1157,109696 51;109697 52;109698 57;109699 56;109700 50;109701 51;109702 62;109703 45;109704 65;109705 64;109706 48;109635 47;109651 51;109660 48;109667 46;109673 52;109675 52;109683 40;109689 51;109690 67;109692 43;109693 59
data,1241736900,1514615.0;55760.0;1523431.0;71033.0;1422267.0;53899.0;1525962.0;76549.0;1.26653401126;1.0293879087;1.36262166995;1.09368265041,1783.0 72.0 109696;1507.0 44.0 109697;1454.0 42.0 109698;2094.0 120.0 109699;858.0 29.0 109700;818.0 27.0 109701;537.0 11.0 109702;8420.0 611.0 109703;1259.0 73.0 109704;544.0 14.0 109705;145.0 6.0 109706;24913.0 1119.0 109635;2173.0 98.0 109651;5926.0 81.0 109660;6618.0 159.0 109667;2445.0 102.0 109673;99.0 8.0 109675;6914.0 280.0 109683;4378.0 196.0 109689;2151.0 82.0 109690;21467.0 1688.0 109692;1617.0 34.0 109693,109696.0 18843;109697.0 18843;109698.0 18843;109699.0 18843;109700.0 18843;109701.0 18843;109702.0 18843;109703.0 18843;109704.0 18843;109705.0 18843;109706.0 18843;109635.0 18843;109651.0 18843;109660.0 18843;109667.0 18843;109673.0 18843;109675.0 18843;109683.0 18843;109689.0 18843;109690.0 18843;109692.0 18843;109693.0 18843,109696 880;109697 836;109698 875;109699 925;109700 834;109701 861;109702 844;109703 841;109704 870;109705 881;109706 893;109635 854;109651 868;109660 816;109667 841;109673 872;109675 797;109683 836;109689 831;109690 865;109692 867;109693 856
data,1241737200,1515572.0;55784.0;1524366.0;71065.0;1423179.0;53934.0;1526881.0;76595.0;1.2665823383;1.02960353491;1.36289422259;1.09438631503,1811.0 73.0 109696;1553.0 44.0 109697;1490.0 42.0 109698;2151.0 124.0 109699;894.0 30.0 109700;840.0 27.0 109701;567.0 11.0 109702;8471.0 615.0 109703;1346.0 80.0 109704;577.0 16.0 109705;192.0 8.0 109706;24953.0 1121.0 109635;2225.0 100.0 109651;5953.0 81.0 109660;6657.0 159.0 109667;2504.0 102.0 109673;134.0 8.0 109675;6942.0 280.0 109683;4447.0 197.0 109689;2196.0 86.0 109690;21505.0 1689.0 109692;1647.0 35.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 968;109697 910;109698 932;109699 879;109700 891;109701 932;109702 878;109703 967;109704 920;109705 883;109706 914;109635 936;109651 929;109660 881;109667 862;109673 911;109675 937;109683 925;109689 921;109690 870;109692 875;109693 879
data,1241737500,1516436.0;55804.0;1525255.0;71100.0;1424162.0;53970.0;1527841.0;76642.0;1.26673537628;1.02979737489;1.36316185538;1.09491463002,1833.0 74.0 109696;1592.0 44.0 109697;1529.0 42.0 109698;2204.0 125.0 109699;922.0 32.0 109700;859.0 28.0 109701;586.0 11.0 109702;8547.0 622.0 109703;1439.0 84.0 109704;606.0 16.0 109705;248.0 11.0 109706;24996.0 1124.0 109635;2289.0 105.0 109651;5976.0 81.0 109660;6685.0 160.0 109667;2549.0 106.0 109673;155.0 8.0 109675;6968.0 280.0 109683;4497.0 197.0 109689;2238.0 86.0 109690;21543.0 1691.0 109692;1683.0 36.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 903;109697 909;109698 951;109699 899;109700 867;109701 917;109702 880;109703 903;109704 962;109705 944;109706 883;109635 859;109651 873;109660 937;109667 930;109673 863;109675 920;109683 937;109689 899;109690 903;109692 936;109693 925
data,1241737800,1517305.0;55834.0;1526157.0;71142.0;1425057.0;53998.0;1528773.0;76693.0;1.26677943385;1.02972103728;1.36328566838;1.09528781533,1870.0 77.0 109696;1611.0 44.0 109697;1549.0 43.0 109698;2237.0 126.0 109699;949.0 33.0 109700;879.0 29.0 109701;608.0 12.0 109702;8673.0 633.0 109703;1575.0 92.0 109704;628.0 16.0 109705;289.0 12.0 109706;25038.0 1125.0 109635;2356.0 109.0 109651;5989.0 81.0 109660;6705.0 160.0 109667;2620.0 108.0 109673;167.0 8.0 109675;6995.0 280.0 109683;4536.0 199.0 109689;2273.0 87.0 109690;21586.0 1693.0 109692;1713.0 38.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 932;109697 887;109698 921;109699 903;109700 831;109701 928;109702 939;109703 900;109704 932;109705 917;109706 934;109635 942;109651 880;109660 856;109667 904;109673 877;109675 914;109683 930;109689 923;109690 932;109692 922;109693 896
data,1241738100,1518218.0;55857.0;1527043.0;71182.0;1425935.0;54030.0;1529730.0;76739.0;1.26699659911;1.0298921976;1.36350859889;1.09594920264,1903.0 78.0 109696;1630.0 44.0 109697;1583.0 45.0 109698;2264.0 126.0 109699;978.0 34.0 109700;914.0 34.0 109701;630.0 13.0 109702;8838.0 642.0 109703;1666.0 94.0 109704;639.0 17.0 109705;322.0 13.0 109706;25070.0 1127.0 109635;2424.0 112.0 109651;6012.0 82.0 109660;6722.0 160.0 109667;2674.0 112.0 109673;178.0 8.0 109675;7011.0 280.0 109683;4604.0 204.0 109689;2305.0 87.0 109690;21629.0 1695.0 109692;1736.0 38.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 918;109697 940;109698 902;109699 939;109700 911;109701 948;109702 913;109703 833;109704 957;109705 898;109706 916;109635 943;109651 838;109660 925;109667 919;109673 922;109675 919;109683 882;109689 901;109690 917;109692 900;109693 859
data,1241738400,1519160.0;55903.0;1527951.0;71230.0;1426853.0;54061.0;1530621.0;76792.0;1.26684044283;1.02961116711;1.36337935452;1.09624884203,1935.0 78.0 109696;1656.0 44.0 109697;1615.0 49.0 109698;2300.0 130.0 109699;1061.0 41.0 109700;965.0 34.0 109701;650.0 13.0 109702;9000.0 654.0 109703;1745.0 99.0 109704;659.0 19.0 109705;370.0 17.0 109706;25102.0 1129.0 109635;2478.0 112.0 109651;6030.0 82.0 109660;6734.0 160.0 109667;2732.0 113.0 109673;188.0 10.0 109675;7021.0 280.0 109683;4661.0 207.0 109689;2323.0 87.0 109690;21661.0 1696.0 109692;1754.0 39.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 897;109697 919;109698 927;109699 884;109700 888;109701 929;109702 976;109703 861;109704 891;109705 907;109706 910;109635 898;109651 883;109660 932;109667 875;109673 905;109675 903;109683 889;109689 923;109690 955;109692 915;109693 933
data,1241738700,1520079.0;55924.0;1528888.0;71258.0;1427730.0;54098.0;1531584.0;76831.0;1.26685202241;1.02991896794;1.36352654533;1.09693582096,1960.0 78.0 109696;1672.0 44.0 109697;1653.0 50.0 109698;2342.0 133.0 109699;1119.0 41.0 109700;999.0 34.0 109701;664.0 13.0 109702;9228.0 667.0 109703;1827.0 100.0 109704;695.0 21.0 109705;427.0 17.0 109706;25125.0 1129.0 109635;2513.0 113.0 109651;6040.0 82.0 109660;6745.0 160.0 109667;2776.0 114.0 109673;210.0 11.0 109675;7033.0 280.0 109683;4731.0 209.0 109689;2344.0 87.0 109690;21696.0 1699.0 109692;1778.0 39.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 912;109697 923;109698 1008;109699 872;109700 907;109701 863;109702 904;109703 906;109704 963;109705 892;109706 926;109635 921;109651 910;109660 880;109667 844;109673 926;109675 909;109683 909;109689 906;109690 945;109692 899;109693 875
data,1241739000,1521011.0;55967.0;1529768.0;71301.0;1428595.0;54134.0;1532487.0;76863.0;1.26669009844;1.02981999462;1.36307847256;1.09717018125,1980.0 79.0 109696;1686.0 44.0 109697;1712.0 52.0 109698;2384.0 133.0 109699;1153.0 44.0 109700;1015.0 34.0 109701;683.0 15.0 109702;9505.0 688.0 109703;1877.0 100.0 109704;710.0 21.0 109705;454.0 17.0 109706;25151.0 1129.0 109635;2554.0 113.0 109651;6062.0 82.0 109660;6755.0 160.0 109667;2807.0 115.0 109673;220.0 11.0 109675;7049.0 281.0 109683;4773.0 211.0 109689;2370.0 90.0 109690;21762.0 1706.0 109692;1795.0 39.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 908;109697 948;109698 909;109699 925;109700 870;109701 922;109702 907;109703 923;109704 905;109705 892;109706 953;109635 925;109651 932;109660 938;109667 882;109673 963;109675 851;109683 883;109689 849;109690 898;109692 900;109693 917
data,1241739300,1521947.0;56006.0;1530683.0;71354.0;1429513.0;54169.0;1533397.0;76918.0;1.26677078247;1.02974023422;1.36313336149;1.09752931654,1997.0 79.0 109696;1698.0 44.0 109697;1741.0 52.0 109698;2435.0 136.0 109699;1213.0 47.0 109700;1030.0 34.0 109701;696.0 15.0 109702;9858.0 716.0 109703;1937.0 108.0 109704;726.0 21.0 109705;473.0 17.0 109706;25175.0 1131.0 109635;2578.0 113.0 109651;6075.0 82.0 109660;6763.0 160.0 109667;2834.0 116.0 109673;236.0 11.0 109675;7061.0 283.0 109683;4831.0 211.0 109689;2385.0 91.0 109690;21825.0 1711.0 109692;1805.0 39.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 871;109697 955;109698 868;109699 901;109700 947;109701 876;109702 909;109703 961;109704 910;109705 956;109706 938;109635 930;109651 921;109660 848;109667 873;109673 900;109675 916;109683 889;109689 923;109690 952;109692 905;109693 851
data,1241739600,1522874.0;56035.0;1531539.0;71392.0;1430425.0;54205.0;1534327.0;76961.0;1.26685259091;1.0298615706;1.36319307232;1.09783557453,2006.0 79.0 109696;1707.0 44.0 109697;1756.0 52.0 109698;2466.0 136.0 109699;1269.0 50.0 109700;1047.0 34.0 109701;713.0 15.0 109702;10213.0 736.0 109703;2022.0 115.0 109704;742.0 22.0 109705;485.0 17.0 109706;25202.0 1131.0 109635;2601.0 114.0 109651;6087.0 82.0 109660;6772.0 160.0 109667;2849.0 116.0 109673;251.0 11.0 109675;7068.0 284.0 109683;4864.0 213.0 109689;2400.0 91.0 109690;21890.0 1714.0 109692;1818.0 39.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 919;109697 934;109698 912;109699 887;109700 931;109701 925;109702 884;109703 852;109704 930;109705 928;109706 911;109635 882;109651 965;109660 887;109667 933;109673 894;109675 888;109683 918;109689 939;109690 894;109692 866;109693 921
