
New Run at  02/10/2015 06:35:36
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio; extremeGreedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241766300,1585415.0;58086.0;1594742.0;73809.0;1491162.0;56077.0;1596894.0;79498.0;1.26325312564;1.02643496175;1.35878769744;1.10241857776,2711.0 64.0 109697;4034.0 133.0 109698;28494.0 1263.0 109635;5525.0 242.0 109699;2424.0 64.0 109701;1856.0 34.0 109702;5733.0 260.0 109704;5428.0 211.0 109673;2089.0 62.0 109706;3662.0 153.0 109675;2755.0 113.0 109708;2063.0 82.0 109709;2115.0 80.0 109710;1430.0 38.0 109707;3743.0 139.0 109651;47.0 1.0 109716;7580.0 309.0 109689;4898.0 183.0 109690;7865.0 170.0 109667;7144.0 94.0 109660,109697.0 11555;109635.0 11555;109667.0 11555;109699.0 11555;109701.0 11555;109702.0 11555;109704.0 11555;109673.0 11555;109706.0 11555;109707.0 11555;109708.0 11555;109709.0 11555;109710.0 11555;109651.0 11555;109716.0 11555;109698.0 11555;109689.0 11555;109690.0 11555;109675.0 11555;109660.0 11555,109697 568;109698 594;109635 570;109699 570;109701 602;109702 549;109704 602;109673 571;109706 581;109675 561;109708 589;109709 604;109710 584;109707 559;109651 581;109716 592;109689 590;109690 578;109667 555;109660 555
data,1241766900,1586442.0;58103.0;1595702.0;73827.0;1492120.0;56099.0;1597881.0;79518.0;1.26324932244;1.02654268004;1.35877221637;1.10234710828,2730.0 65.0 109697;4132.0 134.0 109698;7883.0 170.0 109667;5591.0 244.0 109699;2434.0 64.0 109701;1873.0 34.0 109702;5757.0 260.0 109704;5445.0 211.0 109673;2112.0 62.0 109706;3693.0 153.0 109675;2772.0 113.0 109708;2230.0 83.0 109709;2185.0 82.0 109710;3750.0 139.0 109651;1453.0 38.0 109707;28756.0 1273.0 109635;7613.0 309.0 109689;66.0 1.0 109716;4924.0 184.0 109690;7157.0 94.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 1003;109698 1008;109667 1045;109699 1015;109701 986;109702 979;109704 958;109673 963;109706 998;109675 976;109708 1020;109709 1037;109710 1035;109651 976;109707 1038;109635 1023;109689 940;109716 1023;109690 985;109660 992
data,1241767800,1587421.0;58122.0;1596717.0;73849.0;1493102.0;56111.0;1598856.0;79549.0;1.26318872573;1.02638454199;1.35886697727;1.10234759354,2751.0 65.0 109697;4196.0 135.0 109698;7904.0 170.0 109667;2446.0 64.0 109701;1892.0 34.0 109702;5772.0 260.0 109704;5476.0 212.0 109673;2127.0 62.0 109706;1482.0 39.0 109707;2795.0 113.0 109708;2406.0 89.0 109709;2266.0 84.0 109710;3761.0 139.0 109651;5655.0 245.0 109699;84.0 1.0 109716;29066.0 1280.0 109635;7661.0 311.0 109689;4944.0 185.0 109690;3716.0 153.0 109675;7171.0 94.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 993;109698 993;109667 1018;109701 949;109702 959;109704 1026;109673 1025;109706 946;109707 996;109708 967;109709 1053;109710 1061;109651 967;109699 1031;109716 1000;109635 997;109689 1021;109690 963;109675 984;109660 1051
data,1241768700,1588400.0;58136.0;1597717.0;73869.0;1494091.0;56124.0;1599848.0;79580.0;1.26321447871;1.02632828384;1.35906410834;1.10241224377,2766.0 65.0 109697;4272.0 136.0 109698;29360.0 1286.0 109635;5720.0 246.0 109699;2460.0 65.0 109701;1914.0 35.0 109702;5795.0 261.0 109704;5494.0 212.0 109673;2149.0 62.0 109706;1520.0 40.0 109707;2814.0 113.0 109708;2576.0 94.0 109709;2328.0 84.0 109710;3771.0 139.0 109651;102.0 1.0 109716;7914.0 170.0 109667;7716.0 313.0 109689;4966.0 186.0 109690;3744.0 153.0 109675;7190.0 94.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 969;109698 1042;109635 1001;109699 1001;109701 1055;109702 1029;109704 955;109673 1064;109706 1048;109707 1000;109708 1002;109709 955;109710 988;109651 967;109716 1003;109667 924;109689 979;109690 1021;109675 1016;109660 981
