data,1242016200,2145270.0;76199.0;2154854.0;95311.0;2021332.0;73445.0;2159755.0;104283.0;1.24525376502;1.02295674756;1.35938262891;1.09464831914,977.0 24.0 109730;8695.0 280.0 109731;14520.0 604.0 109740;11214.0 280.0 109745;18591.0 834.0 109762;5018.0 197.0 109765;9076.0 299.0 109769;2805.0 54.0 109770;2880.0 67.0 109771;3496.0 108.0 109773;14297.0 744.0 109774;14560.0 712.0 109775;2626.0 76.0 109776;1880.0 34.0 109777;2734.0 88.0 109778;3193.0 105.0 109779;3136.0 111.0 109780;2761.0 113.0 109782;1013.0 28.0 109783;390.0 11.0 109784;77.0 2.0 109785;19151.0 842.0 109684,109730.0 10359;109731.0 10359;109740.0 10359;109745.0 10359;109762.0 10359;109765.0 10359;109769.0 10359;109770.0 10359;109771.0 10359;109773.0 10359;109774.0 10359;109775.0 10359;109776.0 10359;109777.0 10359;109778.0 10359;109779.0 10359;109780.0 10359;109782.0 10359;109783.0 10359;109784.0 10359;109785.0 10359;109684.0 10359,109730 506;109731 461;109740 444;109745 431;109762 433;109765 462;109769 489;109770 470;109771 499;109773 483;109774 439;109775 477;109776 433;109777 515;109778 468;109779 495;109780 456;109782 461;109783 508;109784 498;109785 465;109684 466
data,1242016500,2145698.0;76209.0;2155302.0;95323.0;2021737.0;73464.0;2160195.0;104299.0;1.2452366761;1.02308624444;1.35940706118;1.09468033199,999.0 24.0 109730;8714.0 280.0 109731;14551.0 605.0 109740;11233.0 280.0 109745;18615.0 834.0 109762;5040.0 198.0 109765;9093.0 299.0 109769;2828.0 54.0 109770;2909.0 68.0 109771;3515.0 108.0 109773;14318.0 746.0 109774;14579.0 712.0 109775;2646.0 76.0 109776;1900.0 34.0 109777;2752.0 89.0 109778;3211.0 105.0 109779;3154.0 112.0 109780;2773.0 113.0 109782;1037.0 29.0 109783;415.0 14.0 109784;92.0 3.0 109785;19164.0 842.0 109684,109730.0 9641;109731.0 9641;109740.0 9641;109745.0 9641;109762.0 9641;109765.0 9641;109769.0 9641;109770.0 9641;109771.0 9641;109773.0 9641;109774.0 9641;109775.0 9641;109776.0 9641;109777.0 9641;109778.0 9641;109779.0 9641;109780.0 9641;109782.0 9641;109783.0 9641;109784.0 9641;109785.0 9641;109684.0 9641,109730 439;109731 436;109740 402;109745 419;109762 466;109765 417;109769 471;109770 476;109771 445;109773 455;109774 411;109775 442;109776 416;109777 452;109778 414;109779 443;109780 470;109782 423;109783 438;109784 430;109785 423;109684 453
data,1242017100,2146552.0;76231.0;2156197.0;95349.0;2022656.0;73485.0;2161092.0;104332.0;1.24519538369;1.02302552142;1.3594213109;1.09469577131,1041.0 26.0 109730;8751.0 282.0 109731;14603.0 607.0 109740;11259.0 280.0 109745;18660.0 837.0 109762;5099.0 201.0 109765;9133.0 300.0 109769;2854.0 54.0 109770;2948.0 68.0 109771;3544.0 109.0 109773;14375.0 747.0 109774;14603.0 712.0 109775;2680.0 77.0 109776;1943.0 37.0 109777;2790.0 89.0 109778;3248.0 105.0 109779;3198.0 116.0 109780;2808.0 114.0 109782;1079.0 29.0 109783;475.0 14.0 109784;150.0 4.0 109785;19192.0 843.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 900;109731 944;109740 896;109745 918;109762 894;109765 885;109769 875;109770 928;109771 900;109773 898;109774 925;109775 933;109776 928;109777 911;109778 893;109779 906;109780 917;109782 933;109783 939;109784 875;109785 890;109684 912
data,1242017400,2147462.0;76265.0;2157107.0;95385.0;2023553.0;73515.0;2162039.0;104361.0;1.24511254516;1.02296692193;1.3591735712;1.09475292037,1078.0 27.0 109730;8806.0 285.0 109731;14671.0 612.0 109740;11302.0 284.0 109745;18715.0 839.0 109762;5142.0 203.0 109765;9164.0 300.0 109769;2890.0 55.0 109770;2987.0 69.0 109771;3579.0 109.0 109773;14425.0 748.0 109774;14628.0 712.0 109775;2711.0 78.0 109776;1981.0 38.0 109777;2829.0 90.0 109778;3275.0 105.0 109779;3273.0 121.0 109780;2849.0 116.0 109782;1104.0 30.0 109783;519.0 16.0 109784;184.0 5.0 109785;19231.0 845.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 920;109731 920;109740 898;109745 934;109762 924;109765 858;109769 938;109770 918;109771 887;109773 928;109774 869;109775 894;109776 918;109777 890;109778 872;109779 913;109780 909;109782 935;109783 896;109784 932;109785 921;109684 926
data,1242018000,2148336.0;76291.0;2158049.0;95415.0;2024423.0;73542.0;2162884.0;104388.0;1.24504271568;1.02297041121;1.35908383648;1.0948201226,1112.0 28.0 109730;8866.0 288.0 109731;14759.0 616.0 109740;11367.0 290.0 109745;18763.0 840.0 109762;5198.0 203.0 109765;9191.0 300.0 109769;2914.0 56.0 109770;3012.0 69.0 109771;3602.0 109.0 109773;14462.0 750.0 109774;14654.0 713.0 109775;2749.0 78.0 109776;2031.0 38.0 109777;2853.0 91.0 109778;3291.0 105.0 109779;3376.0 123.0 109780;2887.0 119.0 109782;1126.0 30.0 109783;560.0 17.0 109784;218.0 5.0 109785;19294.0 849.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 844;109731 868;109740 929;109745 915;109762 917;109765 907;109769 926;109770 931;109771 908;109773 941;109774 936;109775 808;109776 959;109777 942;109778 899;109779 947;109780 882;109782 939;109783 934;109784 922;109785 862;109684 884
data,1242018600,2149258.0;76316.0;2158997.0;95448.0;2025346.0;73566.0;2163829.0;104421.0;1.24505273444;1.02294166691;1.35905760023;1.09489056846,1155.0 30.0 109730;8929.0 288.0 109731;14831.0 618.0 109740;11455.0 292.0 109745;18805.0 841.0 109762;5258.0 206.0 109765;9215.0 301.0 109769;2945.0 56.0 109770;3028.0 69.0 109771;3614.0 109.0 109773;14525.0 755.0 109774;14681.0 714.0 109775;2773.0 79.0 109776;2055.0 39.0 109777;2873.0 91.0 109778;3303.0 105.0 109779;3460.0 129.0 109780;2951.0 120.0 109782;1152.0 30.0 109783;613.0 21.0 109784;251.0 6.0 109785;19361.0 851.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 901;109731 957;109740 890;109745 919;109762 935;109765 894;109769 925;109770 934;109771 912;109773 899;109774 903;109775 920;109776 905;109777 897;109778 880;109779 917;109780 917;109782 914;109783 935;109784 920;109785 853;109684 873
data,1242019200,2150146.0;76347.0;2159940.0;95467.0;2026236.0;73596.0;2164746.0;104448.0;1.24476555525;1.022916438;1.3588426095;1.09487879413,1193.0 31.0 109730;8969.0 289.0 109731;14917.0 622.0 109740;11525.0 294.0 109745;18836.0 841.0 109762;5322.0 208.0 109765;9240.0 301.0 109769;2967.0 56.0 109770;3045.0 69.0 109771;3631.0 109.0 109773;14626.0 759.0 109774;14701.0 714.0 109775;2798.0 79.0 109776;2090.0 39.0 109777;2896.0 92.0 109778;3316.0 105.0 109779;3581.0 131.0 109780;2981.0 120.0 109782;1168.0 31.0 109783;683.0 22.0 109784;283.0 6.0 109785;19408.0 851.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 924;109731 862;109740 911;109745 896;109762 890;109765 933;109769 954;109770 848;109771 951;109773 976;109774 887;109775 934;109776 858;109777 907;109778 897;109779 922;109780 917;109782 906;109783 914;109784 891;109785 902;109684 920
data,1242019500,2151093.0;76370.0;2160871.0;95494.0;2027136.0;73623.0;2165653.0;104474.0;1.24475431524;1.02297971069;1.35880065612;1.09497510958,1236.0 31.0 109730;9023.0 289.0 109731;15025.0 628.0 109740;11575.0 294.0 109745;18868.0 841.0 109762;5395.0 212.0 109765;9259.0 302.0 109769;2993.0 57.0 109770;3062.0 69.0 109771;3643.0 109.0 109773;14713.0 761.0 109774;14723.0 716.0 109775;2816.0 79.0 109776;2123.0 40.0 109777;2911.0 92.0 109778;3335.0 105.0 109779;3683.0 134.0 109780;3019.0 122.0 109782;1187.0 31.0 109783;758.0 25.0 109784;311.0 6.0 109785;19449.0 853.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 874;109731 886;109740 917;109745 884;109762 871;109765 915;109769 919;109770 930;109771 922;109773 869;109774 882;109775 952;109776 885;109777 938;109778 910;109779 944;109780 878;109782 956;109783 951;109784 915;109785 921;109684 881
data,1242020100,2151977.0;76401.0;2161805.0;95522.0;2028042.0;73648.0;2166570.0;104510.0;1.24458760737;1.02287507268;1.35870040479;1.09492261346,1258.0 31.0 109730;9053.0 289.0 109731;15153.0 633.0 109740;11643.0 295.0 109745;18904.0 842.0 109762;5477.0 216.0 109765;9278.0 302.0 109769;3010.0 57.0 109770;3076.0 69.0 109771;3659.0 110.0 109773;14802.0 764.0 109774;14766.0 718.0 109775;2844.0 80.0 109776;2144.0 40.0 109777;2926.0 92.0 109778;3347.0 106.0 109779;3787.0 139.0 109780;3071.0 123.0 109782;1203.0 31.0 109783;812.0 26.0 109784;327.0 6.0 109785;19501.0 855.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 903;109731 909;109740 917;109745 951;109762 935;109765 860;109769 899;109770 893;109771 912;109773 913;109774 886;109775 972;109776 915;109777 949;109778 887;109779 940;109780 883;109782 909;109783 874;109784 893;109785 895;109684 905
data,1242020700,2152843.0;76425.0;2162750.0;95546.0;2028968.0;73673.0;2167497.0;104540.0;1.24446618795;1.02284557147;1.35862906941;1.09490414632,1284.0 31.0 109730;9087.0 290.0 109731;15286.0 637.0 109740;11683.0 296.0 109745;18932.0 842.0 109762;5605.0 223.0 109765;9292.0 302.0 109769;3018.0 57.0 109770;3093.0 69.0 109771;3680.0 110.0 109773;14888.0 766.0 109774;14820.0 721.0 109775;2868.0 80.0 109776;2164.0 40.0 109777;2942.0 93.0 109778;3357.0 106.0 109779;3895.0 141.0 109780;3108.0 124.0 109782;1216.0 31.0 109783;867.0 26.0 109784;337.0 6.0 109785;19564.0 857.0 109684,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 20000;109684.0 20000,109730 892;109731 932;109740 927;109745 911;109762 943;109765 938;109769 932;109770 904;109771 885;109773 839;109774 870;109775 950;109776 894;109777 876;109778 923;109779 893;109780 903;109782 890;109783 916;109784 943;109785 909;109684 930
