
New Run at  02/10/2015 02:14:02
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio; extremeGreedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241420700,586349.0;20090.0;589234.0;24115.0;552381.0;18869.0;591377.0;26501.0;1.19447130136;0.996979904532;1.30789862845;1.04241597944,9395.0 130.0 109536;9196.0 352.0 109572;5709.0 195.0 109574;5518.0 178.0 109575;6833.0 248.0 109576;5088.0 184.0 109577;3359.0 81.0 109578;3932.0 135.0 109580;4721.0 147.0 109517;6798.0 298.0 109582;3638.0 124.0 109581;3389.0 144.0 109584;4405.0 153.0 109585;1462.0 23.0 109586;405.0 4.0 109587;87.0 2.0 109588;109.0 1.0 109589;16918.0 628.0 109476;1761.0 41.0 109583;27364.0 1077.0 109524,109536.0 11950;109476.0 11950;109574.0 11950;109575.0 11950;109576.0 11950;109580.0 11950;109578.0 11950;109581.0 11950;109517.0 11950;109582.0 11950;109583.0 11950;109584.0 11950;109585.0 11950;109586.0 11950;109587.0 11950;109588.0 11950;109589.0 11950;109577.0 11950;109524.0 11950;109572.0 11950,109536 597;109572 617;109574 633;109575 587;109576 626;109577 611;109578 627;109580 563;109517 587;109582 595;109581 616;109584 576;109585 598;109586 601;109587 571;109588 544;109589 597;109476 617;109583 584;109524 603
data,1241421300,587346.0;20106.0;590227.0;24135.0;553324.0;18880.0;592372.0;26519.0;1.19452864287;0.9967605002;1.30776875856;1.04261703676,9411.0 131.0 109536;16993.0 631.0 109476;5741.0 197.0 109574;5607.0 178.0 109575;7082.0 255.0 109576;5105.0 184.0 109577;3412.0 81.0 109578;3959.0 135.0 109580;3736.0 126.0 109581;6812.0 298.0 109582;1783.0 41.0 109583;3417.0 144.0 109584;4455.0 156.0 109585;1505.0 23.0 109586;422.0 4.0 109587;102.0 2.0 109588;126.0 1.0 109589;27422.0 1078.0 109524;4734.0 147.0 109517;9256.0 353.0 109572,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 963;109476 1080;109574 1002;109575 1045;109576 994;109577 1002;109578 986;109580 1036;109581 1048;109582 979;109583 980;109584 1045;109585 976;109586 954;109587 970;109588 974;109589 989;109524 984;109517 1024;109572 969
data,1241421900,588339.0;20124.0;591226.0;24154.0;554264.0;18901.0;593404.0;26556.0;1.19439744798;0.996968507216;1.30835476321;1.04244756009,9433.0 131.0 109536;9299.0 354.0 109572;5784.0 198.0 109574;5677.0 180.0 109575;7356.0 263.0 109576;5116.0 184.0 109577;3477.0 83.0 109578;3973.0 135.0 109580;3825.0 128.0 109581;6832.0 298.0 109582;4757.0 147.0 109517;3443.0 144.0 109584;4511.0 156.0 109585;1540.0 24.0 109586;440.0 4.0 109587;27471.0 1078.0 109524;143.0 1.0 109589;117.0 3.0 109588;1800.0 41.0 109583;17085.0 632.0 109476,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1013;109572 1039;109574 984;109575 912;109576 1032;109577 947;109578 1065;109580 1018;109581 1027;109582 1014;109517 1047;109584 1018;109585 969;109586 999;109587 935;109524 1013;109589 1015;109588 1032;109583 1003;109476 918
data,1241422800,589330.0;20140.0;592218.0;24173.0;555246.0;18918.0;594338.0;26576.0;1.19439515236;0.996985554711;1.30844418045;1.04221426818,9458.0 131.0 109536;9347.0 354.0 109572;5822.0 199.0 109574;5771.0 183.0 109575;7633.0 270.0 109576;5133.0 184.0 109577;3538.0 84.0 109578;3992.0 135.0 109580;4774.0 148.0 109517;6843.0 298.0 109582;1813.0 41.0 109583;3462.0 144.0 109584;4553.0 156.0 109585;1575.0 24.0 109586;452.0 5.0 109587;137.0 3.0 109588;169.0 2.0 109589;27525.0 1080.0 109524;17169.0 633.0 109476;3905.0 129.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1009;109572 981;109574 1056;109575 1047;109576 932;109577 1025;109578 1007;109580 958;109517 1003;109582 995;109583 936;109584 1029;109585 1010;109586 999;109587 1010;109588 1035;109589 997;109524 981;109476 1004;109581 986
data,1241423400,590376.0;20160.0;593223.0;24194.0;556227.0;18933.0;595313.0;26596.0;1.19433968179;0.996794275153;1.30830537085;1.04182601614,9481.0 131.0 109536;9411.0 355.0 109572;5865.0 200.0 109574;5873.0 186.0 109575;7916.0 275.0 109576;5152.0 184.0 109577;3612.0 87.0 109578;4010.0 135.0 109580;3964.0 130.0 109581;6858.0 298.0 109582;1831.0 43.0 109583;3481.0 145.0 109584;4598.0 157.0 109585;1603.0 24.0 109586;467.0 5.0 109587;151.0 4.0 109588;196.0 2.0 109589;27597.0 1082.0 109524;17226.0 633.0 109476;4784.0 148.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 992;109572 1004;109574 1008;109575 982;109576 975;109577 1028;109578 1001;109580 1006;109581 1027;109582 1021;109583 1032;109584 977;109585 1019;109586 962;109587 946;109588 1028;109589 966;109524 1016;109476 984;109517 1026
data,1241424300,591363.0;20175.0;594160.0;24211.0;557167.0;18941.0;596267.0;26609.0;1.19440034952;0.996455991988;1.30806216543;1.04176878849,9497.0 131.0 109536;9463.0 355.0 109572;5911.0 200.0 109574;5941.0 186.0 109575;8145.0 276.0 109576;5171.0 185.0 109577;3671.0 88.0 109578;4028.0 135.0 109580;4041.0 133.0 109581;6871.0 298.0 109582;1869.0 46.0 109583;3503.0 146.0 109584;4640.0 157.0 109585;1616.0 24.0 109586;484.0 5.0 109587;27675.0 1085.0 109524;213.0 2.0 109589;166.0 5.0 109588;17302.0 636.0 109476;4806.0 148.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1005;109572 1048;109574 992;109575 968;109576 953;109577 1061;109578 929;109580 943;109581 1016;109582 1033;109583 977;109584 1012;109585 981;109586 1044;109587 976;109524 1034;109589 1021;109588 954;109476 991;109517 1062
data,1241425200,592385.0;20192.0;595151.0;24226.0;558183.0;18954.0;597271.0;26624.0;1.19420603262;0.99620561736;1.30775560975;1.04155034408,9518.0 131.0 109536;9494.0 355.0 109572;5947.0 200.0 109574;6012.0 188.0 109575;8383.0 278.0 109576;5189.0 185.0 109577;3742.0 88.0 109578;4043.0 135.0 109580;4817.0 148.0 109517;6889.0 298.0 109582;1917.0 47.0 109583;3533.0 146.0 109584;4673.0 157.0 109585;1643.0 25.0 109586;502.0 6.0 109587;27782.0 1089.0 109524;233.0 2.0 109589;178.0 5.0 109588;17402.0 640.0 109476;4107.0 133.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1003;109572 1019;109574 1004;109575 1029;109576 1002;109577 997;109578 964;109580 967;109517 1014;109582 1017;109583 1024;109584 1061;109585 969;109586 1007;109587 974;109524 1002;109589 1034;109588 973;109476 978;109581 962
