data,1241842800,1792102.0;64849.0;1801347.0;81954.0;1686609.0;62690.0;1804466.0;88762.0;1.25728060427;1.02717229591;1.3593704246;1.08529009235,7790.0 175.0 109697;2890.0 111.0 109711;266.0 6.0 109714;4262.0 125.0 109720;20072.0 1042.0 109721;6256.0 240.0 109722;2597.0 42.0 109723;3470.0 124.0 109725;2452.0 58.0 109726;3078.0 83.0 109728;3082.0 123.0 109732;2157.0 101.0 109734;1962.0 49.0 109735;2983.0 126.0 109737;7061.0 379.0 109742;3246.0 150.0 109743;859.0 16.0 109744;825.0 24.0 109745;1739.0 72.0 109746;1151.0 43.0 109747;2403.0 131.0 109748;1266.0 67.0 109749;12920.0 286.0 109667,109697.0 16553;109711.0 16553;109714.0 16553;109720.0 16553;109721.0 16553;109722.0 16553;109723.0 16553;109725.0 16553;109726.0 16553;109728.0 16553;109732.0 16553;109734.0 16553;109735.0 16553;109737.0 16553;109742.0 16553;109743.0 16553;109744.0 16553;109745.0 16553;109746.0 16553;109747.0 16553;109748.0 16553;109749.0 16553;109667.0 16553,109697 746;109711 695;109714 741;109720 752;109721 714;109722 766;109723 742;109725 760;109726 696;109728 682;109732 722;109734 752;109735 728;109737 692;109742 726;109743 731;109744 709;109745 685;109746 709;109747 684;109748 763;109749 692;109667 666
data,1241843100,1792252.0;64854.0;1801503.0;81959.0;1686749.0;62698.0;1804609.0;88763.0;1.25725672589;1.02722488688;1.35928698793;1.08523658509,7794.0 175.0 109697;2892.0 111.0 109711;273.0 6.0 109714;4269.0 125.0 109720;20079.0 1042.0 109721;6262.0 240.0 109722;2601.0 42.0 109723;3474.0 124.0 109725;2464.0 58.0 109726;3094.0 84.0 109728;3091.0 124.0 109732;2166.0 102.0 109734;1966.0 49.0 109735;2989.0 126.0 109737;7065.0 379.0 109742;3252.0 150.0 109743;864.0 16.0 109744;834.0 24.0 109745;1746.0 72.0 109746;1157.0 43.0 109747;2412.0 132.0 109748;1275.0 68.0 109749;12924.0 286.0 109667,109697.0 3447;109711.0 3447;109714.0 3447;109720.0 3447;109721.0 3447;109722.0 3447;109723.0 3447;109725.0 3447;109726.0 3447;109728.0 3447;109732.0 3447;109734.0 3447;109735.0 3447;109737.0 3447;109742.0 3447;109743.0 3447;109744.0 3447;109745.0 3447;109746.0 3447;109747.0 3447;109748.0 3447;109749.0 3447;109667.0 3447,109697 166;109711 135;109714 125;109720 169;109721 141;109722 152;109723 158;109725 140;109726 160;109728 166;109732 135;109734 143;109735 144;109737 157;109742 130;109743 155;109744 164;109745 177;109746 133;109747 151;109748 143;109749 154;109667 149
data,1241843400,1793096.0;64894.0;1802353.0;81985.0;1687603.0;62736.0;1805479.0;88795.0;1.25687921548;1.02717758457;1.35892368291;1.08483889311,7822.0 175.0 109697;2928.0 117.0 109711;312.0 7.0 109714;4299.0 125.0 109720;20118.0 1044.0 109721;6292.0 240.0 109722;2638.0 42.0 109723;3508.0 125.0 109725;2496.0 59.0 109726;3137.0 84.0 109728;3151.0 127.0 109732;2219.0 106.0 109734;1987.0 50.0 109735;3033.0 128.0 109737;7095.0 379.0 109742;3299.0 152.0 109743;902.0 16.0 109744;858.0 24.0 109745;1784.0 73.0 109746;1192.0 43.0 109747;2443.0 133.0 109748;1310.0 68.0 109749;12970.0 287.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 845;109711 900;109714 881;109720 880;109721 872;109722 835;109723 927;109725 896;109726 869;109728 836;109732 896;109734 854;109735 835;109737 883;109742 892;109743 909;109744 819;109745 835;109746 873;109747 841;109748 844;109749 906;109667 872
data,1241844000,1793982.0;64934.0;1803294.0;82014.0;1688458.0;62767.0;1806400.0;88845.0;1.25651414151;1.02703923321;1.35882957786;1.08448665242,7857.0 177.0 109697;3028.0 121.0 109711;346.0 7.0 109714;4319.0 125.0 109720;20158.0 1045.0 109721;6326.0 240.0 109722;2664.0 42.0 109723;3538.0 125.0 109725;2534.0 60.0 109726;3165.0 84.0 109728;3210.0 131.0 109732;2289.0 109.0 109734;2025.0 51.0 109735;3082.0 129.0 109737;7128.0 381.0 109742;3362.0 155.0 109743;923.0 17.0 109744;876.0 24.0 109745;1812.0 73.0 109746;1225.0 43.0 109747;2507.0 137.0 109748;1344.0 68.0 109749;13016.0 289.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 874;109711 855;109714 874;109720 864;109721 833;109722 872;109723 844;109725 900;109726 831;109728 845;109732 830;109734 877;109735 887;109737 920;109742 922;109743 922;109744 851;109745 825;109746 868;109747 930;109748 824;109749 897;109667 855
data,1241844300,1794841.0;64973.0;1804160.0;82044.0;1689376.0;62793.0;1807324.0;88898.0;1.25621749625;1.02678135547;1.35877965779;1.08404350748,7900.0 179.0 109697;3111.0 125.0 109711;367.0 7.0 109714;4328.0 125.0 109720;20192.0 1046.0 109721;6356.0 240.0 109722;2679.0 42.0 109723;3568.0 127.0 109725;2571.0 60.0 109726;3190.0 85.0 109728;3286.0 132.0 109732;2368.0 112.0 109734;2046.0 51.0 109735;3116.0 130.0 109737;7174.0 383.0 109742;3411.0 157.0 109743;940.0 17.0 109744;902.0 25.0 109745;1837.0 74.0 109746;1258.0 46.0 109747;2566.0 138.0 109748;1387.0 73.0 109749;13047.0 289.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 879;109711 903;109714 848;109720 889;109721 875;109722 878;109723 854;109725 879;109726 812;109728 891;109732 871;109734 902;109735 802;109737 886;109742 924;109743 887;109744 844;109745 900;109746 818;109747 865;109748 821;109749 919;109667 853
data,1241844900,1795770.0;65007.0;1805044.0;82072.0;1690250.0;62823.0;1808202.0;88946.0;1.25602363492;1.02673487663;1.35884545022;1.08395012211,7929.0 179.0 109697;3200.0 127.0 109711;388.0 8.0 109714;4339.0 125.0 109720;20244.0 1050.0 109721;6373.0 240.0 109722;2697.0 42.0 109723;3602.0 129.0 109725;2602.0 60.0 109726;3218.0 86.0 109728;3336.0 134.0 109732;2448.0 116.0 109734;2078.0 52.0 109735;3145.0 131.0 109737;7208.0 383.0 109742;3456.0 158.0 109743;965.0 17.0 109744;934.0 28.0 109745;1874.0 75.0 109746;1291.0 46.0 109747;2623.0 140.0 109748;1455.0 76.0 109749;13079.0 289.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 918;109714 833;109720 863;109721 860;109722 807;109723 858;109725 918;109726 828;109728 874;109732 821;109734 891;109735 881;109737 878;109742 878;109743 889;109744 892;109745 911;109746 913;109747 885;109748 863;109749 836;109667 839
data,1241845500,1796670.0;65035.0;1805925.0;82102.0;1691148.0;62853.0;1809083.0;88987.0;1.25595823591;1.02675202219;1.35890546369;1.08374820926,7948.0 179.0 109697;3293.0 130.0 109711;409.0 8.0 109714;4351.0 125.0 109720;20305.0 1051.0 109721;6386.0 241.0 109722;2710.0 42.0 109723;3635.0 130.0 109725;2613.0 61.0 109726;3261.0 89.0 109728;3390.0 135.0 109732;2535.0 118.0 109734;2102.0 52.0 109735;3181.0 132.0 109737;7237.0 384.0 109742;3495.0 160.0 109743;998.0 18.0 109744;974.0 29.0 109745;1899.0 76.0 109746;1326.0 47.0 109747;2671.0 141.0 109748;1549.0 84.0 109749;13097.0 289.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 853;109714 896;109720 881;109721 879;109722 884;109723 843;109725 825;109726 854;109728 898;109732 869;109734 867;109735 832;109737 887;109742 881;109743 829;109744 867;109745 867;109746 901;109747 889;109748 823;109749 935;109667 876
data,1241846100,1797538.0;65063.0;1806798.0;82139.0;1691995.0;62876.0;1809921.0;89024.0;1.25598312927;1.02666752707;1.35891245986;1.08349714597,7961.0 179.0 109697;3415.0 137.0 109711;428.0 8.0 109714;4366.0 125.0 109720;20365.0 1053.0 109721;6398.0 241.0 109722;2721.0 42.0 109723;3670.0 131.0 109725;2635.0 62.0 109726;3294.0 90.0 109728;3427.0 135.0 109732;2607.0 123.0 109734;2129.0 53.0 109735;3217.0 136.0 109737;7258.0 385.0 109742;3534.0 161.0 109743;1017.0 18.0 109744;1026.0 32.0 109745;1915.0 76.0 109746;1356.0 48.0 109747;2726.0 144.0 109748;1658.0 90.0 109749;13115.0 289.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 837;109711 888;109714 895;109720 860;109721 941;109722 854;109723 852;109725 885;109726 841;109728 874;109732 932;109734 849;109735 862;109737 896;109742 838;109743 893;109744 889;109745 851;109746 835;109747 875;109748 855;109749 865;109667 833
data,1241846700,1798381.0;65088.0;1807647.0;82164.0;1692890.0;62902.0;1810782.0;89075.0;1.25588168739;1.02663600989;1.35915954977;1.08330698859,7979.0 179.0 109697;3526.0 142.0 109711;440.0 8.0 109714;4379.0 125.0 109720;20412.0 1053.0 109721;6412.0 241.0 109722;2735.0 42.0 109723;3700.0 132.0 109725;2660.0 62.0 109726;3323.0 91.0 109728;3459.0 136.0 109732;2685.0 125.0 109734;2145.0 53.0 109735;3293.0 139.0 109737;7289.0 387.0 109742;3584.0 164.0 109743;1031.0 19.0 109744;1069.0 33.0 109745;1949.0 79.0 109746;1373.0 48.0 109747;2760.0 145.0 109748;1757.0 91.0 109749;13127.0 289.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 905;109711 877;109714 852;109720 919;109721 874;109722 860;109723 897;109725 876;109726 909;109728 894;109732 864;109734 855;109735 862;109737 870;109742 861;109743 834;109744 873;109745 850;109746 832;109747 841;109748 858;109749 896;109667 841
data,1241847300,1799230.0;65108.0;1808497.0;82198.0;1693762.0;62930.0;1811647.0;89113.0;1.2560177792;1.02673336603;1.35931407664;1.08334663103,7994.0 179.0 109697;3633.0 144.0 109711;451.0 8.0 109714;4388.0 125.0 109720;20455.0 1056.0 109721;6425.0 241.0 109722;2744.0 42.0 109723;3723.0 132.0 109725;2674.0 62.0 109726;3368.0 92.0 109728;3496.0 138.0 109732;2762.0 129.0 109734;2161.0 53.0 109735;3343.0 141.0 109737;7317.0 387.0 109742;3647.0 167.0 109743;1040.0 19.0 109744;1106.0 34.0 109745;1984.0 79.0 109746;1396.0 49.0 109747;2812.0 149.0 109748;1875.0 102.0 109749;13143.0 289.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 836;109711 845;109714 869;109720 835;109721 856;109722 853;109723 875;109725 826;109726 830;109728 910;109732 923;109734 842;109735 874;109737 901;109742 865;109743 912;109744 837;109745 876;109746 878;109747 881;109748 965;109749 878;109667 833
data,1241847900,1800160.0;65131.0;1809366.0;82223.0;1694643.0;62964.0;1812534.0;89163.0;1.25600177856;1.02692197957;1.3596335469;1.08317329998,8008.0 179.0 109697;3698.0 144.0 109711;463.0 8.0 109714;4403.0 125.0 109720;20498.0 1057.0 109721;6437.0 241.0 109722;2755.0 42.0 109723;3760.0 134.0 109725;2691.0 62.0 109726;3412.0 93.0 109728;3532.0 139.0 109732;2848.0 134.0 109734;2178.0 53.0 109735;3392.0 142.0 109737;7355.0 390.0 109742;3711.0 170.0 109743;1058.0 20.0 109744;1130.0 34.0 109745;1996.0 79.0 109746;1416.0 49.0 109747;2918.0 154.0 109748;1992.0 104.0 109749;13155.0 289.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 859;109711 858;109714 916;109720 835;109721 906;109722 836;109723 864;109725 844;109726 813;109728 886;109732 887;109734 860;109735 932;109737 847;109742 887;109743 856;109744 812;109745 856;109746 918;109747 894;109748 896;109749 875;109667 863
