
New Run at  03/30/2015 21:37:40
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241507400,845592.0;35719.0;1.18035771722
data,1241508000,846673.0;35756.0;1.18039887928
data,1241508600,847748.0;35777.0;1.18005214529
data,1241509500,848821.0;35809.0;1.18012700455
data,1241510100,849885.0;35834.0;1.18007168181
data,1241511000,850949.0;35861.0;1.17966301958
data,1241511900,852053.0;35882.0;1.17930860349
data,1241512500,853079.0;35902.0;1.17898398981
data,1241513400,854090.0;35929.0;1.17919072154
data,1241514300,855100.0;35960.0;1.17933824338
data,1241515200,856159.0;35996.0;1.17981335762
data,1241515800,857206.0;36034.0;1.17994696788
data,1241516700,858287.0;36069.0;1.17987316301
data,1241517300,859338.0;36111.0;1.18011371371
data,1241518200,860376.0;36147.0;1.18028470038
data,1241518800,861482.0;36196.0;1.1809773826
data,1241519400,862538.0;36226.0;1.1808182116
data,1241520000,863476.0;36269.0;1.18100712792
data,1241520600,864507.0;36315.0;1.18119957944
data,1241521200,865515.0;36356.0;1.18136629714
data,1241521500,866531.0;36409.0;1.18137766491
data,1241522100,867487.0;36455.0;1.18184531179
data,1241522700,868499.0;36505.0;1.18223261738
data,1241523000,869537.0;36565.0;1.18283961446
data,1241523600,870574.0;36618.0;1.18295266197
data,1241523900,871553.0;36662.0;1.18278698571
data,1241524200,872522.0;36702.0;1.18260523961
data,1241524800,873493.0;36761.0;1.183510481
data,1241525100,874508.0;36808.0;1.18350856296
data,1241525400,875460.0;36865.0;1.18392095281
data,1241525700,876444.0;36928.0;1.18434663688
data,1241526000,877423.0;36972.0;1.1844089601
data,1241526300,878431.0;37030.0;1.184965937
data,1241526600,879416.0;37078.0;1.18457687391
data,1241527200,880442.0;37138.0;1.18457762657
data,1241527500,881451.0;37194.0;1.1847377998
data,1241527800,882467.0;37246.0;1.18492971691
data,1241528100,883443.0;37298.0;1.1848576083
data,1241528400,884473.0;37366.0;1.18527917465
data,1241528700,885439.0;37423.0;1.18565604178
data,1241528700,886401.0;37479.0;1.18646216849
data,1241529000,887436.0;37554.0;1.18755201948
data,1241529300,888416.0;37605.0;1.18718697201
data,1241529600,889497.0;37669.0;1.18688899766
data,1241529900,890455.0;37711.0;1.18675461709
data,1241530200,891455.0;37775.0;1.18719321232
data,1241530500,892477.0;37832.0;1.18740709582
data,1241530800,893485.0;37896.0;1.18813082816
data,1241531100,894469.0;37950.0;1.18853034579
data,1241531100,895480.0;38003.0;1.18856587695
data,1241531400,896516.0;38068.0;1.18917736026
data,1241531700,897549.0;38122.0;1.18895727042
data,1241532000,898531.0;38169.0;1.18871349966
data,1241532300,899512.0;38239.0;1.18934083258
data,1241532600,900490.0;38300.0;1.18952536377
data,1241532600,901493.0;38362.0;1.19006987694
data,1241532900,902447.0;38419.0;1.19001794324
data,1241533200,903396.0;38483.0;1.19055881298
data,1241533500,904400.0;38537.0;1.19064062106
