
New Run at  03/30/2015 21:17:30
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241420700,588875.0;24158.0;1.19017757127
data,1241421300,589849.0;24179.0;1.19043678441
data,1241421900,590868.0;24207.0;1.19101416395
data,1241422800,591857.0;24224.0;1.19128095519
data,1241423400,592885.0;24239.0;1.19088158758
data,1241424300,593931.0;24259.0;1.19066388746
data,1241425200,594954.0;24277.0;1.19037623525
data,1241425800,595950.0;24292.0;1.19027978717
data,1241426700,596938.0;24317.0;1.19083854967
data,1241427600,597940.0;24331.0;1.19069555713
data,1241428500,598949.0;24354.0;1.19104771967
data,1241429100,599969.0;24381.0;1.19196027995
data,1241430000,600966.0;24411.0;1.19242812279
data,1241430900,602027.0;24437.0;1.19252456305
data,1241431500,603069.0;24457.0;1.19247431017
data,1241432100,604074.0;24474.0;1.19232042757
data,1241433000,605058.0;24492.0;1.19222482615
data,1241433600,606048.0;24510.0;1.19234324985
data,1241434200,607008.0;24532.0;1.19210098312
data,1241434800,607976.0;24555.0;1.19158522897
data,1241435400,608997.0;24576.0;1.19098245456
data,1241435700,609993.0;24604.0;1.19072166568
data,1241436300,610966.0;24645.0;1.19092668314
data,1241436600,612006.0;24672.0;1.1902459402
data,1241437200,613042.0;24705.0;1.19051257766
data,1241437500,614087.0;24738.0;1.19043948453
data,1241438100,615096.0;24772.0;1.19034022463
data,1241438400,616085.0;24794.0;1.18981402111
data,1241438700,617075.0;24821.0;1.18923326342
data,1241439300,618122.0;24855.0;1.18896579191
data,1241439600,619070.0;24886.0;1.18870373912
data,1241439900,620078.0;24909.0;1.18820756555
data,1241440200,621105.0;24953.0;1.18816203481
data,1241440500,622098.0;24982.0;1.18775287597
data,1241440800,623107.0;25009.0;1.18698016964
data,1241441100,624113.0;25033.0;1.18630368151
data,1241441400,625011.0;25058.0;1.1857838399
data,1241441700,626026.0;25081.0;1.18541336033
data,1241442000,627040.0;25121.0;1.18531813825
data,1241442300,628070.0;25160.0;1.18512205444
data,1241442600,629069.0;25200.0;1.18555100634
data,1241442900,630029.0;25232.0;1.18492280498
