
New Run at  03/30/2015 16:31:35
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241679900,1346255.0;60344.0;1.19512661299
data,1241680500,1347250.0;60374.0;1.19519332326
data,1241681400,1348244.0;60400.0;1.19521185481
data,1241682000,1349245.0;60425.0;1.19489140313
data,1241682900,1350279.0;60450.0;1.19478849693
data,1241683500,1351260.0;60480.0;1.19491954772
data,1241684400,1352348.0;60502.0;1.1947551951
data,1241685300,1353359.0;60529.0;1.19475922749
data,1241686200,1354369.0;60556.0;1.19487430532
data,1241686800,1355370.0;60576.0;1.19483097437
data,1241687700,1356349.0;60603.0;1.19499266749
data,1241688600,1357343.0;60618.0;1.19488621766
data,1241689200,1358340.0;60639.0;1.19458116512
data,1241690100,1359364.0;60658.0;1.19467267076
data,1241690700,1360417.0;60688.0;1.19465218506
data,1241691600,1361401.0;60714.0;1.19441966971
data,1241692200,1362435.0;60734.0;1.19430278078
data,1241692800,1363431.0;60766.0;1.19425288779
data,1241693400,1364428.0;60791.0;1.19401060421
data,1241694000,1365381.0;60825.0;1.19412436408
data,1241694300,1366365.0;60849.0;1.19363267966
data,1241694900,1367317.0;60889.0;1.19359434807
data,1241695500,1368270.0;60914.0;1.19334611803
data,1241695800,1369180.0;60950.0;1.19326928051
data,1241696400,1370157.0;60986.0;1.19332856268
data,1241696700,1371184.0;61029.0;1.19310970383
data,1241697300,1372174.0;61072.0;1.19325827912
data,1241697600,1373123.0;61111.0;1.19331397783
data,1241697900,1374112.0;61147.0;1.19330181796
data,1241698200,1375082.0;61190.0;1.19362796286
data,1241698500,1376092.0;61256.0;1.19401992529
data,1241699100,1377138.0;61289.0;1.19357411394
data,1241699400,1378116.0;61340.0;1.19360684181
data,1241699700,1379077.0;61390.0;1.19368118846
data,1241700000,1380059.0;61441.0;1.19364636272
data,1241700300,1381090.0;61479.0;1.19339516943
data,1241700600,1382109.0;61530.0;1.19350979604
data,1241700900,1383110.0;61587.0;1.19363252869
data,1241701200,1384126.0;61643.0;1.1939002093
data,1241701500,1385112.0;61691.0;1.19385066298
data,1241701800,1386132.0;61734.0;1.19393614727
data,1241702100,1387154.0;61781.0;1.19387593158
data,1241702400,1388136.0;61835.0;1.19400118485
data,1241702700,1389117.0;61889.0;1.19405699812
data,1241702700,1390190.0;61950.0;1.19416313675
data,1241703000,1391155.0;61994.0;1.19420576292
data,1241703300,1392154.0;62043.0;1.19447699207
data,1241703600,1393163.0;62082.0;1.19449395893
data,1241703900,1394135.0;62127.0;1.19472481777
data,1241704200,1395212.0;62178.0;1.19469765278
data,1241704500,1396231.0;62224.0;1.1943054641
data,1241704800,1397252.0;62274.0;1.19421253775
data,1241704800,1398282.0;62327.0;1.19440157817
data,1241705100,1399241.0;62371.0;1.19458937967
data,1241705400,1400244.0;62432.0;1.19467978165
