
New Run at  03/30/2015 17:06:42
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241853000,1813485.0;80929.0;1.20001017172
data,1241853600,1814511.0;80956.0;1.20003385933
data,1241854500,1815530.0;80983.0;1.20003522123
data,1241855400,1816579.0;81012.0;1.20007329595
data,1241856300,1817682.0;81049.0;1.20008805057
data,1241857500,1818719.0;81079.0;1.20011859125
data,1241858400,1819801.0;81102.0;1.20003752665
data,1241859300,1820847.0;81128.0;1.19994631626
data,1241860500,1821890.0;81150.0;1.19984468305
data,1241861400,1822960.0;81171.0;1.19974807898
data,1241862600,1824026.0;81201.0;1.19964384978
data,1241863500,1825070.0;81230.0;1.19961434454
data,1241864400,1826122.0;81261.0;1.19957430748
data,1241865300,1827190.0;81285.0;1.19934837559
data,1241866200,1828236.0;81331.0;1.19940055786
data,1241867100,1829345.0;81370.0;1.19945821296
data,1241867700,1830355.0;81399.0;1.19933054545
data,1241868300,1831411.0;81446.0;1.19951131627
data,1241869200,1832461.0;81479.0;1.19952835361
data,1241869800,1833512.0;81518.0;1.19932555066
data,1241870400,1834553.0;81552.0;1.19909392233
data,1241871000,1835562.0;81582.0;1.19897491885
data,1241871300,1836628.0;81620.0;1.19895395713
data,1241871900,1837643.0;81662.0;1.19878361722
data,1241872500,1838675.0;81690.0;1.19864602343
data,1241872800,1839746.0;81719.0;1.19843137373
data,1241873400,1840806.0;81751.0;1.19819580848
data,1241873700,1841890.0;81784.0;1.19794782685
data,1241874300,1842872.0;81816.0;1.19776744962
data,1241874600,1843963.0;81851.0;1.1977201373
data,1241875200,1845074.0;81897.0;1.19764417341
data,1241875500,1846107.0;81935.0;1.19754937526
data,1241876100,1847174.0;81989.0;1.19771822098
data,1241876400,1848292.0;82030.0;1.19761798559
data,1241876700,1849341.0;82072.0;1.19750137961
data,1241877300,1850415.0;82112.0;1.19725088703
data,1241877600,1851468.0;82170.0;1.19731540826
data,1241877900,1852540.0;82214.0;1.19720893725
data,1241878200,1853496.0;82264.0;1.19706139232
data,1241878800,1854500.0;82305.0;1.19700967122
data,1241879100,1855507.0;82350.0;1.19695620008
data,1241879400,1856560.0;82399.0;1.19702657039
data,1241879700,1857559.0;82441.0;1.19694049381
data,1241880000,1858604.0;82489.0;1.19684953814
data,1241880600,1859676.0;82540.0;1.19689479977
data,1241880900,1860675.0;82579.0;1.19672693971
data,1241881200,1861688.0;82630.0;1.1967613096
data,1241881500,1862700.0;82667.0;1.1967130723
data,1241881800,1863692.0;82709.0;1.1966062642
data,1241882400,1864696.0;82757.0;1.19690389443
data,1241882700,1865685.0;82796.0;1.19686019647
data,1241883000,1866674.0;82829.0;1.19668755828
data,1241883300,1867614.0;82872.0;1.19660946964
data,1241883600,1868523.0;82918.0;1.19686615375
data,1241883900,1869464.0;82963.0;1.19709927271
data,1241884500,1870423.0;83002.0;1.19701140524
data,1241884800,1871401.0;83041.0;1.19698949084
data,1241885100,1872346.0;83074.0;1.19672137522
data,1241885400,1873277.0;83110.0;1.19682573012
data,1241885700,1874228.0;83153.0;1.19684554681
data,1241886000,1875152.0;83200.0;1.19721533169
data,1241886600,1876097.0;83242.0;1.19724861952
data,1241886900,1877047.0;83273.0;1.19705488225
data,1241887200,1877917.0;83311.0;1.1970014309
data,1241887500,1878880.0;83356.0;1.19713973667
data,1241887800,1879817.0;83401.0;1.19719762973
data,1241888400,1880733.0;83440.0;1.19701590832
data,1241888700,1881666.0;83478.0;1.19693902062
data,1241889000,1882669.0;83532.0;1.19699361561
data,1241889300,1883648.0;83570.0;1.19694862705
data,1241889600,1884580.0;83611.0;1.19677324979
data,1241890200,1885550.0;83647.0;1.19668141982
data,1241890500,1886507.0;83710.0;1.19697700439
data,1241890800,1887453.0;83749.0;1.19683156855
data,1241891100,1888385.0;83796.0;1.19686141538
data,1241891400,1889286.0;83833.0;1.19665731102
data,1241892000,1890201.0;83872.0;1.19656108509
data,1241892300,1891112.0;83905.0;1.1966641169
data,1241892600,1892014.0;83943.0;1.19675674004
data,1241892900,1892902.0;83989.0;1.19701389731
data,1241893500,1893896.0;84028.0;1.19683987835
data,1241893800,1894782.0;84065.0;1.19669380125
data,1241894100,1895690.0;84106.0;1.1968807119
data,1241894400,1896615.0;84149.0;1.19697977733
data,1241895000,1897541.0;84192.0;1.19706047129
data,1241895300,1898489.0;84235.0;1.19722754377
data,1241895600,1899437.0;84272.0;1.19743102726
data,1241895900,1900394.0;84317.0;1.19751715509
data,1241896500,1901341.0;84356.0;1.19760316167
data,1241896800,1902237.0;84392.0;1.1975456471
data,1241897100,1903190.0;84434.0;1.19768545971
data,1241897700,1904049.0;84472.0;1.19772932966
data,1241898000,1904942.0;84514.0;1.19775307662
data,1241898300,1905896.0;84561.0;1.19783571857
data,1241898600,1906826.0;84598.0;1.19783328154
data,1241899200,1907762.0;84640.0;1.1977878264
data,1241899500,1908678.0;84683.0;1.19790860934
data,1241899800,1909617.0;84723.0;1.19785184111
data,1241900400,1910538.0;84764.0;1.19795741066
data,1241900700,1911390.0;84800.0;1.19800475133
data,1241901000,1912314.0;84855.0;1.19844345382
data,1241901600,1913202.0;84898.0;1.1985781186
data,1241901900,1914155.0;84942.0;1.19870555291
data,1241902200,1915041.0;84985.0;1.19896107549
data,1241902800,1915998.0;85031.0;1.19922750693
data,1241903100,1916884.0;85065.0;1.19921913611
data,1241903700,1917715.0;85092.0;1.19918222341
data,1241904000,1918613.0;85130.0;1.19922399001
data,1241904300,1919515.0;85164.0;1.19915798412
data,1241904900,1920427.0;85207.0;1.19920815375
data,1241905200,1921377.0;85251.0;1.19925298376
data,1241905800,1922316.0;85292.0;1.19934809472
data,1241906100,1923210.0;85342.0;1.19942953067
data,1241906400,1924140.0;85394.0;1.19954280641
data,1241907000,1925085.0;85436.0;1.19954871755
data,1241907300,1925996.0;85480.0;1.19969126515
data,1241907900,1926911.0;85526.0;1.199790581
data,1241908200,1927842.0;85577.0;1.20002176358
data,1241908800,1928680.0;85619.0;1.20021626452
data,1241909100,1929558.0;85663.0;1.20030712634
data,1241909700,1930444.0;85708.0;1.20026848666
data,1241910000,1931333.0;85748.0;1.2002303545
data,1241910300,1932227.0;85797.0;1.20039168635
data,1241910900,1932936.0;85828.0;1.20038487306
data,1241911200,1933842.0;85866.0;1.20039594531
data,1241911800,1934730.0;85892.0;1.20045702075
data,1241912100,1935590.0;85929.0;1.20046206836
data,1241912700,1936512.0;85968.0;1.20037147169
