
New Run at  03/30/2015 15:34:18
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241420700,589631.0;23952.0;1.17316103567
data,1241421300,590616.0;23972.0;1.1735147336
data,1241421900,591658.0;24008.0;1.17439088016
data,1241422800,592639.0;24021.0;1.17418116066
data,1241423400,593654.0;24041.0;1.17407799492
data,1241424300,594679.0;24057.0;1.17420948046
data,1241425200,595689.0;24084.0;1.17460629303
data,1241425800,596699.0;24103.0;1.17477283166
data,1241426700,597714.0;24128.0;1.17454570532
data,1241427600,598712.0;24151.0;1.1747820073
data,1241428500,599726.0;24174.0;1.17510357383
data,1241429100,600759.0;24198.0;1.17535521927
data,1241430000,601763.0;24221.0;1.17517741378
data,1241430900,602775.0;24245.0;1.17565057357
data,1241431500,603771.0;24264.0;1.17561774466
data,1241432100,604784.0;24285.0;1.17582569731
data,1241433000,605787.0;24307.0;1.17588438756
data,1241433600,606704.0;24327.0;1.17615485706
data,1241434200,607712.0;24353.0;1.17616817066
data,1241434800,608692.0;24378.0;1.17620472743
data,1241435400,609614.0;24397.0;1.17596060989
data,1241435700,610679.0;24422.0;1.17549892202
data,1241436300,611658.0;24445.0;1.17521009386
data,1241436600,612648.0;24480.0;1.17541665547
data,1241437200,613635.0;24518.0;1.17600794046
data,1241437500,614579.0;24542.0;1.1750753496
data,1241438100,615530.0;24569.0;1.17459145465
data,1241438400,616591.0;24598.0;1.17370211863
data,1241438700,617554.0;24626.0;1.173834859
data,1241439300,618537.0;24663.0;1.17378267338
data,1241439600,619516.0;24691.0;1.17315438456
data,1241439900,620529.0;24719.0;1.17289656549
data,1241440200,621535.0;24757.0;1.1730227119
data,1241440500,622529.0;24786.0;1.17265006496
data,1241440800,623514.0;24815.0;1.17157191201
data,1241441100,624519.0;24849.0;1.1711946802
data,1241441400,625495.0;24890.0;1.17153352493
data,1241441700,626491.0;24929.0;1.17177503807
data,1241442000,627465.0;24956.0;1.17141901406
data,1241442300,628492.0;24989.0;1.17122858299
data,1241442600,629510.0;25026.0;1.17042700369
