
New Run at  03/30/2015 16:12:25
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241593200,1095230.0;49188.0;1.20305266605
data,1241593800,1096080.0;49206.0;1.20286967678
data,1241594400,1096941.0;49221.0;1.2027726852
data,1241595300,1097977.0;49238.0;1.20256303517
data,1241595900,1099062.0;49251.0;1.20222204522
data,1241596800,1100140.0;49269.0;1.20188911606
data,1241597700,1101129.0;49280.0;1.20143486999
data,1241598300,1102158.0;49294.0;1.20137032496
data,1241599200,1103211.0;49313.0;1.20103584909
data,1241600100,1104244.0;49344.0;1.20106256909
data,1241601000,1105300.0;49370.0;1.20105822093
data,1241601600,1106360.0;49397.0;1.20109353195
data,1241602500,1107410.0;49427.0;1.20125249216
data,1241603100,1108465.0;49461.0;1.20180466502
data,1241604000,1109533.0;49493.0;1.20207535564
data,1241604600,1110596.0;49523.0;1.20209759042
data,1241605500,1111721.0;49571.0;1.20223358515
data,1241606100,1112774.0;49613.0;1.20237506513
data,1241606700,1113827.0;49645.0;1.20221165529
data,1241607300,1114911.0;49672.0;1.2019835313
data,1241607600,1116012.0;49706.0;1.20176680088
data,1241608200,1117104.0;49751.0;1.20157545129
data,1241608800,1118123.0;49800.0;1.20175054229
data,1241609100,1119193.0;49834.0;1.20157224148
data,1241609700,1120272.0;49878.0;1.20155903664
data,1241610000,1121314.0;49925.0;1.20170374694
data,1241610600,1122298.0;49977.0;1.20186039242
data,1241610900,1123328.0;50022.0;1.20166145129
data,1241611200,1124380.0;50070.0;1.20158722431
data,1241611500,1125388.0;50123.0;1.20192325194
data,1241611800,1126365.0;50174.0;1.20230156167
data,1241612400,1127383.0;50222.0;1.20274931216
data,1241612700,1128394.0;50265.0;1.20257592512
data,1241613000,1129372.0;50304.0;1.20248182929
data,1241613300,1130331.0;50343.0;1.20236981527
data,1241613600,1131304.0;50392.0;1.20231070683
data,1241613900,1132299.0;50436.0;1.20215167135
data,1241614200,1133277.0;50494.0;1.20239733866
data,1241614500,1134338.0;50542.0;1.20223195194
data,1241614800,1135329.0;50595.0;1.20190983779
data,1241615100,1136305.0;50643.0;1.20208126333
data,1241615400,1137275.0;50692.0;1.20207668647
data,1241615700,1138324.0;50734.0;1.20137716192
data,1241616000,1139331.0;50793.0;1.20147199776
data,1241616300,1140274.0;50854.0;1.20157085383
data,1241616300,1141250.0;50920.0;1.20160261117
data,1241616600,1142287.0;50963.0;1.2004898597
data,1241616900,1143269.0;51019.0;1.20050310447
data,1241617200,1144292.0;51069.0;1.20036899243
data,1241617500,1145279.0;51122.0;1.19981238329
data,1241617800,1146317.0;51195.0;1.2000975994
data,1241618100,1147311.0;51250.0;1.20012232754
data,1241618100,1148332.0;51302.0;1.20019074524
data,1241618400,1149307.0;51360.0;1.20054620895
data,1241618700,1150321.0;51413.0;1.20076208957
data,1241619000,1151316.0;51463.0;1.20030835789
data,1241619300,1152281.0;51519.0;1.20033440608
data,1241619600,1153272.0;51567.0;1.20025397839
data,1241619600,1154271.0;51620.0;1.20029780548
data,1241619900,1155286.0;51679.0;1.20024311474
data,1241620200,1156296.0;51743.0;1.20001251088
data,1241620500,1157243.0;51795.0;1.20009217001
data,1241620800,1158215.0;51849.0;1.20029712719
data,1241620800,1159203.0;51890.0;1.20004475461
data,1241621100,1160209.0;51932.0;1.19976348099
data,1241621400,1161194.0;51981.0;1.19953308363
data,1241621700,1162173.0;52027.0;1.19912191991
data,1241622000,1163179.0;52084.0;1.19928607023
data,1241622000,1164153.0;52129.0;1.19923652649
data,1241622300,1165171.0;52186.0;1.19947990035
data,1241622600,1166197.0;52237.0;1.1991138969
data,1241622900,1167182.0;52289.0;1.19907137692
data,1241623200,1168176.0;52346.0;1.19902651005
data,1241623200,1169207.0;52410.0;1.19897919498
data,1241623500,1170188.0;52452.0;1.19887145794
data,1241623800,1171179.0;52521.0;1.19914624085
data,1241624100,1172189.0;52587.0;1.19928456097
