
New Run at  03/30/2015 23:09:15
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241939400,1984289.0;86142.0;1.21459986141
data,1241940300,1985283.0;86174.0;1.21457864874
data,1241941200,1986342.0;86197.0;1.21446754896
data,1241942100,1987383.0;86219.0;1.21443186861
data,1241943000,1988414.0;86251.0;1.21440164526
data,1241943900,1989406.0;86276.0;1.21447124331
data,1241945100,1990403.0;86301.0;1.21437674905
data,1241946000,1991319.0;86318.0;1.21436055171
data,1241947200,1992326.0;86331.0;1.21425949183
data,1241948400,1993309.0;86340.0;1.213923656
data,1241949300,1994320.0;86364.0;1.21391626357
data,1241950500,1995327.0;86387.0;1.21387650496
data,1241951400,1996318.0;86413.0;1.21390086664
data,1241952600,1997330.0;86437.0;1.21386662648
data,1241953500,1998290.0;86456.0;1.21383711565
data,1241954100,1999355.0;86482.0;1.21374635872
data,1241955000,2000343.0;86514.0;1.21383230543
data,1241955600,2001326.0;86537.0;1.21369250839
data,1241956500,2002297.0;86571.0;1.21368321209
data,1241957100,2003294.0;86602.0;1.21351995755
data,1241957700,2004292.0;86630.0;1.21342986149
data,1241958300,2005303.0;86668.0;1.21349266317
data,1241958900,2006357.0;86700.0;1.21335845545
data,1241959500,2007368.0;86730.0;1.21333189291
data,1241959800,2008394.0;86759.0;1.21321293134
data,1241960400,2009424.0;86789.0;1.21300734545
data,1241961000,2010403.0;86816.0;1.21304559488
data,1241961300,2011424.0;86846.0;1.21286993545
data,1241961900,2012398.0;86867.0;1.21273175108
data,1241962200,2013349.0;86898.0;1.21268939418
data,1241962800,2014372.0;86935.0;1.21267165797
data,1241963100,2015365.0;86971.0;1.21257640611
data,1241963700,2016315.0;86998.0;1.21242166109
data,1241964000,2017273.0;87031.0;1.21243219256
data,1241964600,2018235.0;87049.0;1.21226720889
data,1241964900,2019218.0;87076.0;1.21211155831
data,1241965200,2019833.0;87109.0;1.21234017883
data,1241965800,2020844.0;87144.0;1.21224712872
data,1241966100,2021846.0;87180.0;1.2121747375
data,1241966400,2022856.0;87219.0;1.21222016525
data,1241967000,2023844.0;87263.0;1.21243130146
data,1241967300,2024862.0;87301.0;1.21232099637
data,1241967600,2025829.0;87340.0;1.21240150182
data,1241968200,2026811.0;87375.0;1.21240868707
data,1241968500,2027822.0;87415.0;1.21231607616
data,1241968800,2028786.0;87457.0;1.21235469991
data,1241969400,2029713.0;87493.0;1.21241819311
data,1241969700,2030697.0;87525.0;1.21231774064
data,1241970000,2031659.0;87571.0;1.21247168586
data,1241970300,2032608.0;87607.0;1.21248357658
data,1241970900,2033571.0;87633.0;1.21241125763
data,1241971200,2034515.0;87661.0;1.21227045871
data,1241971500,2035510.0;87686.0;1.21214962708
data,1241971800,2036477.0;87724.0;1.21224165109
data,1241972400,2037412.0;87758.0;1.21216580558
data,1241972700,2038350.0;87786.0;1.21195404837
data,1241973000,2039267.0;87832.0;1.21180275057
data,1241973600,2040223.0;87871.0;1.21183712053
data,1241973900,2041173.0;87916.0;1.21198477915
data,1241974200,2042186.0;87960.0;1.21178909884
data,1241974500,2043195.0;88005.0;1.21155931929
data,1241975100,2044157.0;88052.0;1.21151976368
data,1241975400,2045152.0;88092.0;1.21131857163
data,1241975700,2046166.0;88138.0;1.21135509113
data,1241976000,2047123.0;88184.0;1.21134246546
data,1241976600,2048076.0;88221.0;1.211210508
data,1241976900,2049061.0;88261.0;1.21128072022
data,1241977200,2050019.0;88302.0;1.21124244269
data,1241977800,2050940.0;88341.0;1.21112130531
data,1241978100,2051899.0;88393.0;1.21116679495
data,1241978400,2052826.0;88418.0;1.21108294036
data,1241979000,2053804.0;88448.0;1.21093993511
data,1241979300,2054876.0;88490.0;1.21098851297
data,1241979600,2055866.0;88531.0;1.21084721352
data,1241979900,2056851.0;88575.0;1.21099921045
data,1241980500,2057887.0;88609.0;1.21097947283
data,1241980800,2058848.0;88642.0;1.210830389
data,1241981100,2059834.0;88682.0;1.21082111435
data,1241981700,2060809.0;88717.0;1.21065538852
data,1241982000,2061802.0;88751.0;1.21063170898
data,1241982300,2062867.0;88795.0;1.21051244153
data,1241982900,2063849.0;88832.0;1.21039857177
data,1241983200,2064906.0;88859.0;1.21025386506
data,1241983500,2065861.0;88894.0;1.2102526906
data,1241984100,2066895.0;88936.0;1.21024032828
data,1241984400,2067939.0;88972.0;1.21024432923
data,1241984700,2068915.0;89011.0;1.21029281249
data,1241985300,2069891.0;89056.0;1.21028615214
data,1241985600,2070914.0;89092.0;1.21006869796
data,1241985900,2071938.0;89126.0;1.20994893
data,1241986500,2072911.0;89162.0;1.20995335945
data,1241986800,2073899.0;89220.0;1.21022374433
data,1241987400,2074901.0;89258.0;1.21011189973
data,1241987700,2075855.0;89292.0;1.21009138463
data,1241988000,2076902.0;89335.0;1.2100329033
data,1241988600,2077879.0;89364.0;1.20987798143
data,1241988900,2078784.0;89392.0;1.2096365826
data,1241989200,2079811.0;89434.0;1.20958368251
data,1241989800,2080809.0;89466.0;1.20948035008
data,1241990100,2081785.0;89498.0;1.20944437787
data,1241990400,2082774.0;89528.0;1.20918123239
data,1241991000,2083707.0;89558.0;1.20903874454
data,1241991300,2084658.0;89599.0;1.20905023417
data,1241991600,2085637.0;89633.0;1.20890201283
data,1241992200,2086536.0;89664.0;1.20882644583
data,1241992500,2087523.0;89707.0;1.208850356
data,1241992800,2088416.0;89742.0;1.20866061246
data,1241993400,2089399.0;89790.0;1.20881019006
data,1241993700,2090345.0;89819.0;1.20881113181
