
New Run at  03/30/2015 21:02:52
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241334600,399629.0;18026.0;1.24914100945
data,1241335500,400672.0;18056.0;1.24932668657
data,1241336400,401664.0;18081.0;1.250064805
data,1241337300,402676.0;18103.0;1.24955333164
data,1241338200,403725.0;18136.0;1.25019902402
data,1241339100,404774.0;18153.0;1.24948776659
data,1241340300,405801.0;18184.0;1.25027435493
data,1241341200,406845.0;18210.0;1.25068187056
data,1241342400,407885.0;18229.0;1.25032131061
data,1241343600,408964.0;18247.0;1.2494011158
data,1241344500,410003.0;18271.0;1.24916684971
data,1241345700,411086.0;18294.0;1.24905324494
data,1241346600,412092.0;18307.0;1.24862350333
data,1241347500,413110.0;18320.0;1.2478548951
data,1241348400,414176.0;18349.0;1.24737650923
data,1241349300,415246.0;18375.0;1.24670183164
data,1241350200,416339.0;18400.0;1.24596384399
data,1241351100,417370.0;18426.0;1.2454165217
data,1241351700,418435.0;18463.0;1.24635486953
data,1241352300,419448.0;18496.0;1.24479960679
data,1241352900,420458.0;18523.0;1.24446875662
data,1241353500,421492.0;18555.0;1.24375911705
data,1241354100,422506.0;18581.0;1.24238872841
data,1241354700,423552.0;18617.0;1.24255505934
data,1241355300,424587.0;18647.0;1.24243229543
data,1241355600,425626.0;18681.0;1.24273699026
data,1241356200,426747.0;18715.0;1.24219348635
data,1241356800,427825.0;18734.0;1.24020850438
data,1241357100,428879.0;18790.0;1.24129706322
data,1241357700,429940.0;18822.0;1.24055098024
data,1241358000,431004.0;18855.0;1.24047076268
data,1241358600,431980.0;18888.0;1.24059448054
data,1241358900,433071.0;18926.0;1.24010862315
data,1241359200,434108.0;18953.0;1.23989527835
data,1241359800,435192.0;18991.0;1.24004768877
data,1241360100,436250.0;19026.0;1.23971113835
data,1241360400,437272.0;19056.0;1.23993019497
data,1241361000,438319.0;19095.0;1.24040472027
data,1241361300,439312.0;19123.0;1.23938001645
data,1241361600,440414.0;19158.0;1.23877109341
data,1241362200,441449.0;19198.0;1.23897949884
data,1241362500,442476.0;19241.0;1.23901036229
data,1241362800,443466.0;19263.0;1.23799198707
data,1241363100,444561.0;19306.0;1.23777650924
data,1241363700,445620.0;19342.0;1.23751526133
data,1241364000,446649.0;19372.0;1.23694816238
data,1241364300,447697.0;19403.0;1.23620091536
data,1241364600,448725.0;19436.0;1.23556963578
data,1241365200,449788.0;19477.0;1.23601246389
data,1241365500,450807.0;19507.0;1.23429013046
data,1241365800,451854.0;19543.0;1.23355850618
data,1241366100,452919.0;19585.0;1.23305472472
data,1241366400,453979.0;19622.0;1.2317538379
data,1241367000,455025.0;19655.0;1.23139708354
data,1241367300,456069.0;19693.0;1.23179154433
data,1241367600,457119.0;19734.0;1.23158731012
data,1241367900,458086.0;19773.0;1.23168336807
data,1241368200,459016.0;19809.0;1.23269477796
data,1241368800,460013.0;19855.0;1.2324744545
data,1241369100,460974.0;19898.0;1.23345104337
data,1241369400,461940.0;19928.0;1.23277207429
data,1241369700,462991.0;19952.0;1.23134345775
data,1241370000,464006.0;19986.0;1.2302489993
data,1241370300,465002.0;20016.0;1.22929459809
data,1241370900,466025.0;20045.0;1.22885417695
