
New Run at  03/30/2015 15:20:23
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241334600,399616.0;17815.0;1.2296976508
data,1241335500,400668.0;17842.0;1.22930790999
data,1241336400,401718.0;17868.0;1.22904385642
data,1241337300,402793.0;17894.0;1.22965735926
data,1241338200,403842.0;17909.0;1.22926000151
data,1241339100,404822.0;17934.0;1.2293476088
data,1241340300,405900.0;17956.0;1.22932027674
data,1241341200,406935.0;17978.0;1.22916044243
data,1241342400,407952.0;18000.0;1.2298246546
data,1241343600,408968.0;18013.0;1.22902317696
data,1241344500,410027.0;18046.0;1.22997179868
data,1241345700,411035.0;18070.0;1.23021460727
data,1241346600,412091.0;18092.0;1.23024046105
data,1241347500,413112.0;18119.0;1.23108463609
data,1241348400,414108.0;18140.0;1.23020550194
data,1241349300,415172.0;18168.0;1.23037112257
data,1241350200,416250.0;18199.0;1.23026289673
data,1241351100,417300.0;18232.0;1.23055498287
data,1241351700,418314.0;18267.0;1.23051008424
data,1241352300,419419.0;18303.0;1.23055330998
data,1241352900,420461.0;18335.0;1.23009491761
data,1241353500,421551.0;18372.0;1.22993849603
data,1241354100,422605.0;18411.0;1.23054585162
data,1241354700,423673.0;18448.0;1.23017175053
data,1241355300,424724.0;18486.0;1.22995141098
data,1241355600,425801.0;18512.0;1.22968352199
data,1241356200,426817.0;18547.0;1.22934826448
data,1241356800,427873.0;18594.0;1.22994536706
data,1241357100,428893.0;18629.0;1.23034110775
data,1241357700,429923.0;18663.0;1.22966979177
data,1241358000,430983.0;18697.0;1.22911241253
data,1241358600,432043.0;18731.0;1.22858990075
data,1241358900,433094.0;18769.0;1.22764701803
data,1241359200,434129.0;18810.0;1.22846754996
data,1241359800,435205.0;18844.0;1.22741027733
data,1241360100,436266.0;18875.0;1.22716136987
data,1241360400,437364.0;18915.0;1.22786496201
data,1241361000,438428.0;18946.0;1.22752793967
data,1241361300,439500.0;18994.0;1.22780537778
data,1241361600,440522.0;19023.0;1.22716486485
data,1241362200,441649.0;19050.0;1.22551542251
data,1241362500,442708.0;19086.0;1.2245488662
data,1241362800,443716.0;19127.0;1.22397220411
data,1241363100,444761.0;19168.0;1.224243403
data,1241363700,445867.0;19211.0;1.22472330523
data,1241364000,446878.0;19241.0;1.22398437296
data,1241364300,447913.0;19288.0;1.22456465925
data,1241364600,448995.0;19322.0;1.2240956685
data,1241365200,450040.0;19360.0;1.22466484315
data,1241365500,451083.0;19390.0;1.22426402665
data,1241365800,452178.0;19426.0;1.22333275075
data,1241366100,453247.0;19472.0;1.22383655985
data,1241366400,454283.0;19509.0;1.22383718973
data,1241367000,455304.0;19540.0;1.22359407074
data,1241367300,456338.0;19579.0;1.22341711261
data,1241367600,457413.0;19618.0;1.22386432148
data,1241367900,458448.0;19666.0;1.22453330614
data,1241368200,459457.0;19703.0;1.2248271767
data,1241368800,460470.0;19739.0;1.22452841486
data,1241369100,461406.0;19776.0;1.22368779171
data,1241369400,462376.0;19811.0;1.22344885121
data,1241369700,463412.0;19847.0;1.22241787866
data,1241370000,464398.0;19875.0;1.22145756124
data,1241370300,465411.0;19908.0;1.22070810071
data,1241370900,466430.0;19934.0;1.22029190103
data,1241371200,467380.0;19965.0;1.22013087359
data,1241371500,468362.0;19998.0;1.21996610219
data,1241371800,469383.0;20032.0;1.21937493206
data,1241372100,470386.0;20068.0;1.21864116643
data,1241372400,471405.0;20104.0;1.2186600405
data,1241373000,472402.0;20133.0;1.21708553223
data,1241373300,473263.0;20169.0;1.21773289129
data,1241373600,474225.0;20208.0;1.21795201009
data,1241373900,475242.0;20242.0;1.21761909136
data,1241374200,476162.0;20276.0;1.21723967916
data,1241374500,477130.0;20311.0;1.21695169098
data,1241375100,478122.0;20338.0;1.2164339853
data,1241375400,479058.0;20366.0;1.21583993327
data,1241375700,480032.0;20402.0;1.21521117793
data,1241376000,480953.0;20427.0;1.21469149911
data,1241376300,481890.0;20453.0;1.21400407006
data,1241376900,482864.0;20479.0;1.21389733148
data,1241377200,483813.0;20510.0;1.21302334384
data,1241377500,484748.0;20548.0;1.21356656949
data,1241377800,485734.0;20578.0;1.2129285923
data,1241378100,486695.0;20607.0;1.21206456861
data,1241378700,487662.0;20641.0;1.21230853717
data,1241379000,488690.0;20685.0;1.21229779002
data,1241379300,489724.0;20716.0;1.21186087631
data,1241379600,490627.0;20746.0;1.21174921752
data,1241379900,491550.0;20774.0;1.21186275456
data,1241380500,492473.0;20811.0;1.21138397109
data,1241380800,493383.0;20844.0;1.21068963528
data,1241381100,494272.0;20875.0;1.21010227574
data,1241381400,495208.0;20910.0;1.21021045076
data,1241381700,496154.0;20954.0;1.20977428432
data,1241382300,497083.0;20990.0;1.21015655112
data,1241382600,497995.0;21021.0;1.20917864978
data,1241382900,498881.0;21060.0;1.20900499307
data,1241383200,499803.0;21082.0;1.20814469522
data,1241383800,500746.0;21116.0;1.20763322569
data,1241384100,501660.0;21146.0;1.20686744764
data,1241384400,502582.0;21170.0;1.2062335464
data,1241384700,503486.0;21211.0;1.20670938233
data,1241385000,504457.0;21236.0;1.20602283078
data,1241385600,505354.0;21270.0;1.20617626861
data,1241385900,506268.0;21299.0;1.20576909292
data,1241386200,507187.0;21332.0;1.20488801626
data,1241386500,508116.0;21369.0;1.20459442835
data,1241386800,508997.0;21386.0;1.2029253914
