
New Run at  03/30/2015 17:37:25
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241939400,1172711.0;48397.0;1.13150120598
data,1241940300,1173686.0;48421.0;1.13121342503
data,1241941200,1174578.0;48444.0;1.13096992596
data,1241942100,1175530.0;48467.0;1.13078127996
data,1241943000,1176458.0;48486.0;1.13060655481
data,1241943900,1177425.0;48511.0;1.13049562659
data,1241945100,1178402.0;48533.0;1.13042783696
data,1241946000,1179260.0;48546.0;1.13011230355
data,1241947200,1179541.0;48550.0;1.13019881697
data,1241948400,1179790.0;48554.0;1.13031016123
data,1241949300,1180045.0;48558.0;1.13038953771
data,1241950500,1180316.0;48565.0;1.1304090777
data,1241951400,1180576.0;48573.0;1.13059831251
data,1241952600,1180853.0;48582.0;1.13074654184
data,1241953500,1181102.0;48590.0;1.13093300722
data,1241954100,1181370.0;48597.0;1.13098275236
data,1241955000,1181645.0;48604.0;1.13086246319
data,1241955600,1181928.0;48612.0;1.13083701672
data,1241956500,1182219.0;48617.0;1.13069681258
data,1241957100,1182494.0;48619.0;1.13063580436
data,1241957700,1182779.0;48627.0;1.13067249098
data,1241958300,1183056.0;48632.0;1.13058688282
data,1241958900,1183303.0;48636.0;1.13037074193
data,1241959500,1183581.0;48643.0;1.13033719959
data,1241959800,1183867.0;48652.0;1.13029089911
data,1241960400,1184122.0;48660.0;1.13032786254
data,1241961000,1184395.0;48669.0;1.1302494697
data,1241961300,1184666.0;48681.0;1.13024212916
data,1241961900,1184928.0;48686.0;1.13020378557
data,1241962200,1185201.0;48699.0;1.13039231761
data,1241962800,1185448.0;48709.0;1.13050526696
data,1241963100,1185722.0;48713.0;1.13047701586
data,1241963700,1185986.0;48723.0;1.13042364379
data,1241964000,1186243.0;48732.0;1.13048233017
data,1241964600,1186508.0;48738.0;1.13047776255
data,1241964900,1186767.0;48746.0;1.13043129736
data,1241965200,1187018.0;48752.0;1.13048514384
data,1241965800,1187278.0;48762.0;1.13026549731
data,1241966100,1187523.0;48773.0;1.13048003538
data,1241966400,1187757.0;48783.0;1.13071086572
data,1241967000,1187997.0;48789.0;1.13079246663
data,1241967300,1188253.0;48800.0;1.13098325519
data,1241967600,1188535.0;48807.0;1.13102904508
data,1241968200,1188820.0;48815.0;1.13092498162
data,1241968500,1189055.0;48826.0;1.13101300775
data,1241968800,1189293.0;48831.0;1.1309212686
data,1241969400,1189550.0;48837.0;1.13093507776
data,1241969700,1189802.0;48846.0;1.13104377421
data,1241970000,1190050.0;48855.0;1.1312195302
data,1241970300,1190290.0;48860.0;1.13106288884
data,1241970900,1190507.0;48871.0;1.1309789283
data,1241971200,1190790.0;48879.0;1.13103805788
data,1241971500,1191016.0;48884.0;1.1309838124
data,1241971800,1191255.0;48892.0;1.13088952003
data,1241972400,1191504.0;48901.0;1.1310479266
data,1241972700,1191734.0;48905.0;1.13106226838
data,1241973000,1191954.0;48914.0;1.1311534546
data,1241973600,1192180.0;48925.0;1.13119332101
data,1241973900,1192431.0;48935.0;1.13107368004
data,1241974200,1192709.0;48948.0;1.13091649759
data,1241974500,1193043.0;48964.0;1.13093002238
data,1241975100,1193394.0;48975.0;1.13082141143
