
New Run at  03/30/2015 15:56:45
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241507400,581010.0;23548.0;1.11377740893
data,1241508000,581527.0;23565.0;1.11391353424
data,1241508600,582104.0;23580.0;1.11383141164
data,1241509500,582805.0;23596.0;1.11385994054
data,1241510100,583571.0;23612.0;1.11380440787
data,1241511000,584343.0;23634.0;1.11374199641
data,1241511900,584910.0;23643.0;1.11334312826
data,1241512500,585169.0;23652.0;1.11376691849
data,1241513400,585402.0;23653.0;1.11386877557
data,1241514300,585627.0;23655.0;1.1140987301
data,1241515200,585882.0;23666.0;1.11449305352
data,1241515800,586111.0;23667.0;1.11452308453
data,1241516700,586361.0;23672.0;1.11495293639
data,1241517300,586593.0;23679.0;1.11534627365
data,1241518200,586842.0;23685.0;1.11578485888
data,1241518800,587055.0;23692.0;1.11587109486
data,1241519400,587261.0;23701.0;1.11651898962
data,1241520000,587502.0;23702.0;1.11611980348
data,1241520600,587715.0;23713.0;1.11645829754
data,1241521200,587922.0;23716.0;1.11628157593
data,1241521500,588160.0;23726.0;1.11633664497
data,1241522100,588360.0;23733.0;1.11639312409
data,1241522700,588589.0;23740.0;1.115770783
data,1241523000,588834.0;23751.0;1.11592074217
data,1241523600,589081.0;23755.0;1.11549310958
data,1241523900,589304.0;23761.0;1.1152639671
data,1241524200,589530.0;23767.0;1.11451778925
data,1241524800,589760.0;23774.0;1.11416288457
data,1241525100,589998.0;23782.0;1.11424718723
data,1241525400,590220.0;23793.0;1.11418773886
data,1241525700,590453.0;23807.0;1.11452384081
data,1241526000,590671.0;23813.0;1.11389181371
data,1241526300,590870.0;23823.0;1.11422833899
data,1241526600,591086.0;23830.0;1.11381959866
data,1241527200,591298.0;23838.0;1.11338352705
data,1241527500,591528.0;23848.0;1.11273983143
data,1241527800,591777.0;23854.0;1.11220909099
data,1241528100,591986.0;23866.0;1.11217943215
data,1241528400,592177.0;23870.0;1.11207481645
data,1241528700,592409.0;23877.0;1.1115258949
data,1241528700,592649.0;23888.0;1.11134598607
data,1241529000,592854.0;23904.0;1.11151956966
data,1241529300,593059.0;23910.0;1.11123907464
data,1241529600,593269.0;23915.0;1.11089582088
data,1241529900,593483.0;23920.0;1.1108236552
data,1241530200,593694.0;23928.0;1.11048233271
data,1241530500,593925.0;23935.0;1.11023533572
data,1241530800,594151.0;23948.0;1.11027021577
data,1241531100,594360.0;23956.0;1.11043953708
data,1241531100,594588.0;23963.0;1.10990353363
data,1241531400,594789.0;23976.0;1.1099758881
data,1241531700,595000.0;23983.0;1.10986985015
data,1241532000,595217.0;23993.0;1.10935546448
data,1241532300,595791.0;24018.0;1.10880122686
data,1241532600,596697.0;24057.0;1.10845831401
data,1241532600,597572.0;24100.0;1.10882622785
data,1241532900,598477.0;24150.0;1.10896382649
data,1241533200,599396.0;24188.0;1.10863084544
data,1241533500,600317.0;24232.0;1.10897239786
data,1241533800,601258.0;24273.0;1.10881852932
data,1241534100,602204.0;24308.0;1.10767287848
data,1241534100,603116.0;24348.0;1.10736125573
data,1241534400,604074.0;24389.0;1.10733422543
data,1241534700,604951.0;24437.0;1.10753445769
data,1241535000,605907.0;24487.0;1.1076600752
data,1241535300,606777.0;24529.0;1.108078052
data,1241535300,607712.0;24568.0;1.10808290833
data,1241535600,608635.0;24601.0;1.10783472433
data,1241535900,609583.0;24653.0;1.10830263148
data,1241536200,610484.0;24700.0;1.10841100203
data,1241536500,611404.0;24743.0;1.10815236451
data,1241536500,612364.0;24781.0;1.10794252274
data,1241536800,613309.0;24830.0;1.10812308008
data,1241537100,614213.0;24859.0;1.10739707706
data,1241537400,615130.0;24893.0;1.1070122214
data,1241537400,616019.0;24937.0;1.10693013065
data,1241537700,616967.0;24982.0;1.10670836818
data,1241538000,617876.0;25033.0;1.10686779856
data,1241538300,618791.0;25079.0;1.10691627895
data,1241538600,619704.0;25124.0;1.10683808982
data,1241538600,620586.0;25158.0;1.10637431467
data,1241538900,621493.0;25208.0;1.10682735446
data,1241539200,622383.0;25238.0;1.10640434407
data,1241539500,623272.0;25278.0;1.10569636762
data,1241539500,624143.0;25319.0;1.10550922039
data,1241539800,625028.0;25348.0;1.10500835757
data,1241540100,625980.0;25387.0;1.10455998277
data,1241540400,626908.0;25438.0;1.10459846232
data,1241540700,627845.0;25484.0;1.10401751212
data,1241540700,628804.0;25536.0;1.1046043698
data,1241541000,629701.0;25577.0;1.10471941471
data,1241541300,630678.0;25614.0;1.10418690822
data,1241541600,631627.0;25654.0;1.10417312357
data,1241541600,632528.0;25704.0;1.10466461854
data,1241541900,633516.0;25749.0;1.10420535689
data,1241542200,634530.0;25806.0;1.10454802123
data,1241542500,635463.0;25861.0;1.10518508171
data,1241542800,636330.0;25915.0;1.10603747534
data,1241542800,637287.0;25981.0;1.10699801296
data,1241543100,638228.0;26028.0;1.10704651718
data,1241543400,639215.0;26073.0;1.10738706328
data,1241543700,640113.0;26114.0;1.10770410533
data,1241544000,641034.0;26155.0;1.10761125946
data,1241544000,641900.0;26200.0;1.10757549103
data,1241544300,642877.0;26253.0;1.10766149953
data,1241544600,643851.0;26305.0;1.10818530464
data,1241544900,644828.0;26342.0;1.10780011261
data,1241545200,645757.0;26389.0;1.10784903669
data,1241545200,646749.0;26451.0;1.10840067899
data,1241545500,647680.0;26487.0;1.10830758066
data,1241545800,648655.0;26539.0;1.10877539665
data,1241546100,649537.0;26591.0;1.109189172
data,1241546100,650523.0;26648.0;1.1098850374
data,1241546400,651477.0;26695.0;1.10972769506
data,1241546700,652420.0;26744.0;1.10980085118
data,1241547000,653387.0;26796.0;1.11012653026
data,1241547300,654337.0;26856.0;1.11069339939
data,1241547300,655285.0;26896.0;1.11049148074
data,1241547600,656202.0;26954.0;1.11102659508
data,1241547900,657142.0;26994.0;1.110977742
data,1241548200,658127.0;27052.0;1.11139283356
data,1241548500,659039.0;27096.0;1.11167577026
data,1241548500,659975.0;27139.0;1.11159876943
data,1241548800,660925.0;27194.0;1.11220656989
data,1241549100,661896.0;27250.0;1.11264777267
data,1241549400,662786.0;27297.0;1.1128023229
data,1241549700,663782.0;27344.0;1.11308055465
data,1241549700,664751.0;27375.0;1.112425886
data,1241550000,665687.0;27426.0;1.11256061659
data,1241550300,666612.0;27479.0;1.11278359136
data,1241550600,667550.0;27525.0;1.11281965762
data,1241550900,668413.0;27572.0;1.11304798946
data,1241550900,669351.0;27622.0;1.11323970272
data,1241551200,670279.0;27676.0;1.11333680657
data,1241551500,671128.0;27729.0;1.1138210992
data,1241551800,671993.0;27774.0;1.11411336442
data,1241552100,672909.0;27823.0;1.11433404346
data,1241552100,673798.0;27895.0;1.11588777017
data,1241552400,674783.0;27944.0;1.11604852157
data,1241552700,675693.0;28021.0;1.11709686729
data,1241553000,676604.0;28086.0;1.11805572682
data,1241553000,677467.0;28146.0;1.11861522623
