
New Run at  03/30/2015 15:08:38
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241248200,200676.0;10446.0;1.25581267482
data,1241249100,201015.0;10458.0;1.25751181074
data,1241249700,201312.0;10464.0;1.25925917275
data,1241250900,201612.0;10471.0;1.26071732091
data,1241251800,201919.0;10475.0;1.2619885161
data,1241252700,202219.0;10480.0;1.26300152897
data,1241253600,202517.0;10485.0;1.26520834841
data,1241254800,202809.0;10491.0;1.26738097613
data,1241255700,203115.0;10495.0;1.26969788027
data,1241256900,203443.0;10500.0;1.27141285263
data,1241257800,203745.0;10503.0;1.27327175089
data,1241259000,204031.0;10510.0;1.27629368603
data,1241259900,204344.0;10514.0;1.27798248663
data,1241260800,204643.0;10517.0;1.2803772995
data,1241261700,204938.0;10522.0;1.28179432582
data,1241262300,205234.0;10526.0;1.28341622524
data,1241263200,205552.0;10535.0;1.28525591879
data,1241263800,205853.0;10544.0;1.28611601337
data,1241264400,206178.0;10552.0;1.28795753913
data,1241265000,206493.0;10558.0;1.28771375368
data,1241265600,206824.0;10566.0;1.28866168928
data,1241266200,207121.0;10574.0;1.28822140754
data,1241266800,207411.0;10583.0;1.28921948403
data,1241267400,207694.0;10590.0;1.28893286014
data,1241267700,208005.0;10598.0;1.29059371982
data,1241268300,208292.0;10604.0;1.29101996218
data,1241268900,208595.0;10615.0;1.29154197905
data,1241269200,208907.0;10625.0;1.29135909171
data,1241269800,209194.0;10633.0;1.29278685685
data,1241270100,209470.0;10640.0;1.29400840231
data,1241270400,209760.0;10649.0;1.29541353605
data,1241271000,210029.0;10655.0;1.29544858673
data,1241271300,210316.0;10664.0;1.29691859626
data,1241271600,210624.0;10674.0;1.29712512683
data,1241272200,210948.0;10685.0;1.29796249226
data,1241272500,211349.0;10703.0;1.29896187102
data,1241272800,211904.0;10727.0;1.30103463251
data,1241273400,212344.0;10747.0;1.301560063
data,1241273700,212619.0;10761.0;1.30213712274
data,1241274000,212866.0;10765.0;1.30283760801
data,1241274300,213092.0;10771.0;1.30374875003
data,1241274600,213320.0;10778.0;1.30479054438
data,1241275200,213567.0;10783.0;1.30422340186
data,1241275500,213813.0;10791.0;1.30516837432
data,1241275800,214049.0;10799.0;1.30611983598
data,1241276100,214325.0;10809.0;1.30671167863
data,1241276400,214582.0;10816.0;1.30780945753
data,1241277000,214855.0;10826.0;1.30771900064
data,1241277300,215125.0;10837.0;1.30826357564
data,1241277600,215370.0;10842.0;1.30760480487
data,1241277900,215634.0;10853.0;1.30743431528
data,1241278200,215884.0;10859.0;1.30656989006
data,1241278500,216169.0;10874.0;1.30760740323
data,1241279100,216419.0;10881.0;1.3088560569
data,1241279400,216689.0;10888.0;1.30868709859
data,1241279700,216989.0;10901.0;1.30875249053
data,1241280000,217243.0;10906.0;1.30936163258
data,1241280300,217575.0;10918.0;1.30948239785
data,1241280600,217790.0;10926.0;1.30889172409
data,1241281200,217991.0;10930.0;1.30920495015
data,1241281500,218249.0;10934.0;1.30983912402
data,1241281800,218444.0;10942.0;1.31006648462
data,1241282100,218630.0;10943.0;1.31011838489
data,1241282400,218843.0;10944.0;1.30953770895
data,1241282700,219080.0;10948.0;1.30965856718
data,1241283300,219310.0;10953.0;1.3088996442
data,1241283600,219565.0;10962.0;1.31028372106
data,1241283900,219797.0;10968.0;1.31060066084
data,1241284200,220042.0;10978.0;1.31122159375
data,1241284500,220246.0;10986.0;1.31140444538
data,1241285100,220502.0;10995.0;1.31187350024
data,1241285400,220742.0;11003.0;1.31330294333
data,1241285700,220976.0;11011.0;1.31382650615
data,1241286000,221193.0;11015.0;1.31367663277
data,1241286300,221429.0;11027.0;1.31458192774
data,1241286900,221654.0;11036.0;1.31594483326
data,1241287200,221854.0;11040.0;1.3169313479
data,1241287500,222107.0;11048.0;1.31625961448
data,1241287800,222365.0;11059.0;1.31541619429
data,1241288100,222592.0;11067.0;1.3154578109
data,1241288700,222854.0;11074.0;1.31534966808
data,1241289000,223072.0;11080.0;1.31521193631
data,1241289300,223317.0;11089.0;1.31530863246
data,1241289600,223555.0;11097.0;1.31543664431
data,1241290200,223787.0;11106.0;1.31639114271
data,1241290500,224020.0;11111.0;1.3164069225
data,1241290800,224245.0;11115.0;1.31548667627
data,1241291100,224456.0;11125.0;1.3159950643
data,1241291700,224704.0;11130.0;1.31627190096
data,1241292000,224953.0;11136.0;1.31674998382
data,1241292300,225193.0;11142.0;1.31637847079
data,1241292600,225418.0;11150.0;1.31691968351
data,1241293200,225668.0;11163.0;1.31728794467
data,1241293500,225931.0;11173.0;1.31834700509
data,1241293800,226166.0;11178.0;1.31779754355
data,1241294400,226402.0;11185.0;1.31809595596
data,1241294700,226629.0;11196.0;1.31933643065
data,1241295000,226870.0;11204.0;1.31976039176
data,1241295300,227142.0;11216.0;1.32047158601
data,1241295900,227384.0;11223.0;1.3198407488
data,1241296200,227596.0;11228.0;1.32037425475
data,1241296500,227832.0;11234.0;1.3198231889
data,1241297100,228063.0;11236.0;1.31947680478
data,1241297400,228332.0;11244.0;1.31768931895
data,1241297700,228571.0;11251.0;1.31777304172
data,1241298000,228823.0;11254.0;1.31605338929
data,1241298600,229664.0;11287.0;1.31646877935
data,1241298900,230574.0;11316.0;1.31451949897
data,1241299200,231488.0;11355.0;1.3144929922
data,1241299800,232403.0;11396.0;1.31356659583
data,1241300100,233373.0;11431.0;1.31167103455
data,1241300700,234328.0;11466.0;1.31035508506
data,1241301000,235260.0;11505.0;1.31072164912
data,1241301300,236241.0;11545.0;1.30978098159
data,1241301900,237183.0;11575.0;1.30835784224
data,1241302200,238086.0;11611.0;1.30796023286
data,1241302500,239027.0;11647.0;1.30655453716
data,1241303100,239948.0;11683.0;1.30644161868
data,1241303400,240923.0;11721.0;1.30593711632
data,1241304000,241894.0;11748.0;1.30521819438
data,1241304300,242792.0;11778.0;1.30517658134
data,1241304600,243682.0;11818.0;1.30570043468
data,1241305200,244580.0;11856.0;1.30559496125
data,1241305500,245164.0;11873.0;1.30508442035
data,1241306100,245914.0;11898.0;1.30386571934
data,1241306400,246879.0;11932.0;1.30338124547
data,1241306700,247762.0;11958.0;1.30263224441
data,1241307300,248597.0;11985.0;1.30118207535
data,1241307600,248809.0;11988.0;1.30054330973
data,1241307900,249468.0;12013.0;1.29991140357
data,1241308500,250238.0;12045.0;1.29946161233
data,1241308800,250475.0;12051.0;1.29967155668
