
New Run at  03/30/2015 15:53:20
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241507400,847124.0;35786.0;1.16390406493
data,1241508000,848190.0;35810.0;1.1637105717
data,1241508600,849211.0;35841.0;1.16376223305
data,1241509500,850233.0;35860.0;1.16336057462
data,1241510100,851283.0;35887.0;1.16314616302
data,1241511000,852327.0;35913.0;1.16267559761
data,1241511900,853381.0;35933.0;1.162613406
data,1241512500,854422.0;35945.0;1.16157622496
data,1241513400,855524.0;35959.0;1.16124006023
data,1241514300,856518.0;35980.0;1.16115407646
data,1241515200,857600.0;35998.0;1.1605794058
data,1241515800,858682.0;36019.0;1.16046029557
data,1241516700,859703.0;36041.0;1.16006367822
data,1241517300,860752.0;36062.0;1.15977031044
data,1241518200,861840.0;36093.0;1.15969139412
data,1241518800,862884.0;36125.0;1.15939479169
data,1241519400,863882.0;36157.0;1.15927550144
data,1241520000,864897.0;36195.0;1.1589853273
data,1241520600,865927.0;36246.0;1.15979785031
data,1241521200,866930.0;36280.0;1.15932680155
data,1241521500,867924.0;36314.0;1.15862635773
data,1241522100,868901.0;36363.0;1.15899901757
data,1241522700,869921.0;36406.0;1.15877525328
data,1241523000,870886.0;36455.0;1.15898092986
data,1241523600,871893.0;36494.0;1.15867955696
data,1241523900,872861.0;36528.0;1.15844420683
data,1241524200,873820.0;36568.0;1.15815014464
data,1241524800,874823.0;36622.0;1.15891469606
data,1241525100,875847.0;36662.0;1.15835306737
data,1241525400,876862.0;36696.0;1.15861146837
data,1241525700,877849.0;36741.0;1.15848633511
data,1241526000,878869.0;36790.0;1.1585413215
data,1241526300,879871.0;36853.0;1.1594267876
data,1241526600,880857.0;36907.0;1.16002327452
data,1241527200,881878.0;36968.0;1.16042465678
data,1241527500,882917.0;37035.0;1.16112469202
data,1241527800,883937.0;37099.0;1.16136732218
data,1241528100,884966.0;37157.0;1.16168469583
data,1241528400,885950.0;37223.0;1.16212783491
data,1241528700,886939.0;37274.0;1.16227488364
data,1241528700,887974.0;37342.0;1.16271244391
data,1241529000,888999.0;37414.0;1.16378720291
data,1241529300,889969.0;37465.0;1.16401069041
data,1241529600,891026.0;37520.0;1.16380724074
data,1241529900,891999.0;37565.0;1.16387076034
data,1241530200,893053.0;37644.0;1.16481582933
data,1241530500,894050.0;37700.0;1.16497849124
data,1241530800,895070.0;37765.0;1.16509559027
data,1241531100,896099.0;37822.0;1.16564419103
data,1241531100,897085.0;37877.0;1.16593892071
data,1241531400,898063.0;37941.0;1.16630447467
data,1241531700,899045.0;37983.0;1.16653707669
data,1241532000,900017.0;38037.0;1.16686994339
data,1241532300,901021.0;38106.0;1.16712742295
data,1241532600,902056.0;38182.0;1.16806189095
data,1241532600,903141.0;38245.0;1.16843266948
data,1241532900,904103.0;38308.0;1.16850086763
