
New Run at  03/30/2015 17:19:22
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241939400,1985858.0;87798.0;1.1985806962
data,1241940300,1986857.0;87830.0;1.19866032829
data,1241941200,1987888.0;87859.0;1.19859579896
data,1241942100,1988895.0;87882.0;1.19845015298
data,1241943000,1989889.0;87910.0;1.19855624914
data,1241943900,1990895.0;87937.0;1.19857488002
data,1241945100,1991889.0;87958.0;1.1985740456
data,1241946000,1992818.0;87971.0;1.1984609843
data,1241947200,1993832.0;87994.0;1.1984002944
data,1241948400,1994821.0;88007.0;1.19823544348
data,1241949300,1995796.0;88036.0;1.19825699666
data,1241950500,1996772.0;88059.0;1.19813601348
data,1241951400,1997773.0;88081.0;1.19797081536
data,1241952600,1998766.0;88101.0;1.19792809162
data,1241953500,1999740.0;88123.0;1.19785274969
data,1241954100,2000784.0;88145.0;1.19781330903
data,1241955000,2001789.0;88176.0;1.19780030226
data,1241955600,2002747.0;88199.0;1.1974238183
data,1241956500,2003747.0;88231.0;1.19732202246
data,1241957100,2004765.0;88267.0;1.19733185567
data,1241957700,2005804.0;88295.0;1.19719773169
data,1241958300,2006732.0;88322.0;1.19708151026
data,1241958900,2007738.0;88358.0;1.19710109748
data,1241959500,2008748.0;88379.0;1.19691167684
data,1241959800,2009755.0;88406.0;1.19654618185
data,1241960400,2010777.0;88440.0;1.19650267473
data,1241961000,2011761.0;88467.0;1.1963043687
data,1241961300,2012794.0;88499.0;1.19613970666
data,1241961900,2013753.0;88527.0;1.19616199769
data,1241962200,2014675.0;88558.0;1.19611307688
data,1241962800,2015723.0;88593.0;1.19608360534
data,1241963100,2016709.0;88625.0;1.19590990831
data,1241963700,2017668.0;88657.0;1.19589508487
data,1241964000,2018644.0;88689.0;1.19584146852
data,1241964600,2019655.0;88722.0;1.19581067406
data,1241964900,2020648.0;88750.0;1.19574787987
data,1241965200,2021384.0;88781.0;1.19585538662
data,1241965800,2022411.0;88811.0;1.19572627407
data,1241966100,2023418.0;88845.0;1.19559081456
data,1241966400,2024486.0;88882.0;1.19568091207
data,1241967000,2025494.0;88916.0;1.19561659387
data,1241967300,2026452.0;88956.0;1.19567502064
data,1241967600,2027455.0;88991.0;1.19544616484
data,1241968200,2028460.0;89024.0;1.19545470734
data,1241968500,2029439.0;89070.0;1.1955238008
data,1241968800,2030440.0;89114.0;1.19552638079
data,1241969400,2031350.0;89141.0;1.195369418
data,1241969700,2032318.0;89176.0;1.19535280842
data,1241970000,2033284.0;89216.0;1.19541276904
data,1241970300,2034226.0;89250.0;1.19518442852
data,1241970900,2035184.0;89278.0;1.19517898162
data,1241971200,2036131.0;89311.0;1.19500970495
data,1241971500,2037112.0;89343.0;1.19482107654
data,1241971800,2038106.0;89385.0;1.19470119568
data,1241972400,2039025.0;89419.0;1.19469674784
data,1241972700,2039949.0;89456.0;1.19467844877
data,1241973000,2040881.0;89489.0;1.19467296535
data,1241973600,2041829.0;89527.0;1.19444173284
data,1241973900,2042768.0;89570.0;1.19451470032
data,1241974200,2043723.0;89606.0;1.19450265573
data,1241974500,2044746.0;89652.0;1.19447115037
data,1241975100,2045717.0;89707.0;1.19464204328
data,1241975400,2046728.0;89759.0;1.19485247718
data,1241975700,2047700.0;89801.0;1.19470070797
data,1241976000,2048608.0;89837.0;1.19451877164
data,1241976600,2049543.0;89866.0;1.19438206718
data,1241976900,2050522.0;89914.0;1.19435394018
data,1241977200,2051455.0;89956.0;1.19443010166
data,1241977800,2052412.0;89991.0;1.1942431459
data,1241978100,2053371.0;90039.0;1.19431362627
data,1241978400,2054293.0;90065.0;1.19414251834
data,1241979000,2055257.0;90104.0;1.19413788728
data,1241979300,2056294.0;90154.0;1.19412255268
data,1241979600,2057269.0;90194.0;1.19401650981
data,1241979900,2058285.0;90237.0;1.19405198855
data,1241980500,2059314.0;90269.0;1.19384465274
data,1241980800,2060287.0;90304.0;1.1938094686
data,1241981100,2061310.0;90351.0;1.19388915522
data,1241981700,2062294.0;90377.0;1.19359873191
data,1241982000,2063340.0;90408.0;1.19357778757
data,1241982300,2064355.0;90448.0;1.1934498269
data,1241982900,2065410.0;90492.0;1.19357933187
data,1241983200,2066406.0;90531.0;1.19349970119
data,1241983500,2067350.0;90565.0;1.19353465156
data,1241984100,2068346.0;90603.0;1.1934558026
data,1241984400,2069375.0;90652.0;1.19335015531
data,1241984700,2070356.0;90688.0;1.19313297632
data,1241985300,2071386.0;90734.0;1.19321614561
data,1241985600,2072358.0;90771.0;1.19314936007
data,1241985900,2073413.0;90822.0;1.19339222812
data,1241986500,2074404.0;90866.0;1.1934474815
data,1241986800,2075442.0;90903.0;1.19345773259
data,1241987400,2076443.0;90938.0;1.19338113862
data,1241987700,2077428.0;90970.0;1.19316001648
data,1241988000,2078430.0;91009.0;1.19323938923
data,1241988600,2079441.0;91052.0;1.19334556498
data,1241988900,2080056.0;91082.0;1.19335155387
data,1241989200,2081060.0;91129.0;1.19331476437
data,1241989800,2082025.0;91166.0;1.19336155429
data,1241990100,2082998.0;91211.0;1.19326563388
data,1241990400,2083921.0;91244.0;1.19317637178
data,1241991000,2084837.0;91282.0;1.19303710503
data,1241991300,2085741.0;91321.0;1.19294053047
data,1241991600,2086691.0;91352.0;1.19287636649
data,1241992200,2087587.0;91390.0;1.1929320495
data,1241992500,2088563.0;91439.0;1.19296829851
data,1241992800,2089486.0;91478.0;1.19286879623
data,1241993400,2090453.0;91522.0;1.19296609758
data,1241993700,2091352.0;91561.0;1.19293290037
data,1241994000,2092357.0;91603.0;1.19282929636
data,1241994600,2093323.0;91647.0;1.19267910996
data,1241994900,2094274.0;91674.0;1.19238447433
data,1241995200,2095197.0;91711.0;1.19247099756
data,1241995800,2096141.0;91750.0;1.19252922354
data,1241996100,2097113.0;91792.0;1.19249535272
data,1241996400,2098048.0;91827.0;1.19244283819
data,1241997000,2098947.0;91864.0;1.19249392169
data,1241997300,2099862.0;91907.0;1.19269390732
data,1241997600,2100834.0;91950.0;1.19272981463
data,1241997900,2101774.0;91998.0;1.19262486651
data,1241998500,2102776.0;92038.0;1.19279877645
data,1241998800,2103725.0;92081.0;1.19284096423
data,1241999100,2104730.0;92133.0;1.19302849411
data,1241999400,2105696.0;92164.0;1.19302259634
data,1241999700,2106647.0;92201.0;1.19308370673
data,1242000000,2107622.0;92247.0;1.19321825616
data,1242000600,2108539.0;92280.0;1.19329833358
data,1242000900,2109459.0;92310.0;1.19307414657
data,1242001200,2110411.0;92346.0;1.19296777542
data,1242001500,2111383.0;92390.0;1.19316505411
data,1242001800,2112311.0;92430.0;1.19324685707
data,1242002100,2113291.0;92458.0;1.19313009697
data,1242002400,2114235.0;92499.0;1.19333546809
data,1242002700,2115222.0;92544.0;1.19350794739
data,1242003000,2116165.0;92580.0;1.19358175669
data,1242003300,2117092.0;92613.0;1.1935420985
data,1242003600,2117931.0;92642.0;1.19361102745
data,1242003900,2118894.0;92685.0;1.19356556095
data,1242004200,2119816.0;92721.0;1.19357415008
data,1242004500,2120799.0;92774.0;1.1938322072
data,1242004800,2121765.0;92807.0;1.1938247515
data,1242005100,2122750.0;92834.0;1.19381273181
data,1242005400,2123741.0;92869.0;1.19359199118
data,1242005700,2124679.0;92916.0;1.19364222092
data,1242006000,2125661.0;92951.0;1.19359410235
data,1242006600,2126572.0;92997.0;1.19369043942
data,1242006900,2127553.0;93031.0;1.19363479255
data,1242007200,2128534.0;93064.0;1.19364366969
data,1242007500,2129474.0;93103.0;1.19371513279
data,1242007800,2130440.0;93128.0;1.19345942328
data,1242008100,2131430.0;93166.0;1.19348335147
data,1242008400,2132335.0;93204.0;1.19352238539
data,1242008700,2133278.0;93230.0;1.19353963876
data,1242009000,2134225.0;93269.0;1.19360466401
data,1242009300,2135146.0;93305.0;1.19349721673
data,1242009600,2136119.0;93329.0;1.19332902911
data,1242009900,2137062.0;93366.0;1.19319327447
data,1242010200,2138016.0;93396.0;1.19304431925
data,1242010800,2138967.0;93430.0;1.19287496922
data,1242011100,2139866.0;93462.0;1.19271650191
data,1242011400,2140807.0;93491.0;1.19262449003
data,1242011700,2141715.0;93522.0;1.19247209906
data,1242012000,2142549.0;93542.0;1.19245050243
data,1242012300,2143506.0;93586.0;1.19251478873
data,1242012900,2144457.0;93622.0;1.1924281345
data,1242013200,2145421.0;93655.0;1.19238067852
data,1242013500,2146305.0;93677.0;1.19226881838
data,1242013800,2147261.0;93712.0;1.19213561288
data,1242014400,2148195.0;93747.0;1.19213131938
data,1242014700,2149077.0;93773.0;1.19202685457
data,1242015300,2149998.0;93809.0;1.19210411662
data,1242015600,2150896.0;93842.0;1.19195241583
data,1242016200,2151747.0;93859.0;1.1919594519
data,1242016500,2152694.0;93890.0;1.19182984461
data,1242017100,2153575.0;93923.0;1.19181764179
data,1242017400,2154517.0;93955.0;1.19190003884
data,1242018000,2155415.0;93996.0;1.19204482268
data,1242018600,2156337.0;94025.0;1.19182931275
data,1242019200,2157300.0;94056.0;1.19176565084
data,1242019500,2158225.0;94087.0;1.19170459574
data,1242020100,2159110.0;94117.0;1.19165650551
data,1242020700,2160033.0;94143.0;1.19178050649
data,1242021300,2160958.0;94167.0;1.19170161703
data,1242021900,2161878.0;94193.0;1.19171987572
data,1242022500,2162884.0;94219.0;1.19175753106
data,1242023100,2163979.0;94246.0;1.19167104222
data,1242024000,2165007.0;94274.0;1.19171743101
data,1242024600,2165993.0;94296.0;1.19172540243
data,1242024900,2166542.0;94311.0;1.19173363036
