
New Run at  03/30/2015 20:32:06
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241161800,990.0;35.0;1.45797979798
data,1241162700,1949.0;57.0;1.15520779887
data,1241163600,2961.0;86.0;1.18531905766
data,1241164800,3976.0;109.0;1.06889882987
data,1241165700,4958.0;129.0;1.0457377975

New Run at  03/30/2015 20:32:33
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241161800,1066.0;21.0;0.667755709387
data,1241162700,2082.0;51.0;0.73858178325
data,1241163600,3034.0;75.0;0.750928255284
data,1241164800,4066.0;105.0;0.770670136773
data,1241165700,5040.0;138.0;0.850007440476
data,1241166900,6050.0;173.0;0.924160821979
data,1241167800,7017.0;193.0;0.910927204001
data,1241169000,7980.0;223.0;0.953723364205
data,1241169900,8967.0;251.0;0.977625860795
data,1241171100,9955.0;286.0;1.02368587214
data,1241172000,11023.0;315.0;1.05454435492
data,1241172900,12083.0;359.0;1.08255526309
data,1241173500,13077.0;392.0;1.09621524806
data,1241174400,14081.0;437.0;1.11190488231
data,1241175000,15032.0;472.0;1.10654252061
data,1241175600,16003.0;516.0;1.11189411165
data,1241176200,17002.0;556.0;1.10684313058
data,1241176800,18004.0;597.0;1.1062532383
data,1241177400,18988.0;634.0;1.11044970056
data,1241177700,19971.0;680.0;1.11087461184
data,1241178300,20932.0;732.0;1.13049409059
data,1241178600,21881.0;782.0;1.14613400391
data,1241179200,22920.0;831.0;1.14559783853
data,1241179500,23843.0;869.0;1.13347527175
data,1241179800,24818.0;908.0;1.11405876631
data,1241180400,25777.0;960.0;1.11611795834
data,1241180700,26812.0;1007.0;1.11898229978
data,1241181000,27787.0;1055.0;1.12746655067
data,1241181300,28796.0;1108.0;1.13416834626
data,1241181600,29789.0;1174.0;1.14240960909
data,1241182200,30790.0;1238.0;1.15452401573
data,1241182500,31776.0;1284.0;1.14362796644
data,1241182800,32774.0;1346.0;1.15192314128
data,1241183100,33755.0;1413.0;1.15548441766
data,1241183400,34739.0;1467.0;1.16259558891
data,1241183700,35707.0;1523.0;1.16436711939
data,1241184000,36674.0;1576.0;1.17224386263
data,1241184300,37676.0;1615.0;1.16679849241
data,1241184600,38693.0;1671.0;1.17219858746
data,1241184900,39660.0;1728.0;1.17642873516
data,1241185200,40740.0;1779.0;1.17231496364
data,1241185500,41742.0;1840.0;1.16986401629
data,1241185500,42743.0;1903.0;1.17478988521
data,1241185800,43791.0;1958.0;1.17160252291
data,1241186100,44738.0;2013.0;1.17992926355
data,1241186400,45763.0;2092.0;1.19638543312
data,1241186700,46699.0;2137.0;1.18999241423
data,1241187000,47703.0;2195.0;1.18650069927
data,1241187300,48731.0;2257.0;1.18892608187
data,1241187600,49668.0;2305.0;1.18564035925
data,1241187900,50660.0;2370.0;1.18927441842
data,1241188200,51653.0;2438.0;1.2006046571
data,1241188200,52667.0;2490.0;1.19799333362
data,1241188500,53705.0;2555.0;1.20374309704
data,1241188800,54750.0;2623.0;1.21275053574
data,1241189100,55796.0;2683.0;1.21601343068
data,1241189400,56832.0;2755.0;1.22215488895
data,1241189700,57832.0;2823.0;1.22707295344
data,1241190000,58869.0;2878.0;1.22939836796
data,1241190000,59876.0;2941.0;1.2311054166
data,1241190300,60899.0;2997.0;1.23750619036
data,1241190600,61849.0;3037.0;1.23159702325
data,1241190900,62836.0;3092.0;1.22891374174
data,1241191200,63868.0;3167.0;1.23582797064
data,1241191500,64901.0;3232.0;1.24043374939
data,1241191800,65880.0;3275.0;1.23688396518
data,1241191800,66831.0;3333.0;1.23773229966
data,1241192100,67802.0;3398.0;1.24316852511
data,1241192400,68827.0;3463.0;1.24366938477
data,1241192700,69805.0;3533.0;1.25100895067
data,1241193000,70804.0;3605.0;1.25928247856
data,1241193300,71782.0;3669.0;1.26223975472
data,1241193600,72764.0;3729.0;1.26257854056
data,1241193600,73765.0;3779.0;1.26004198461
data,1241193900,74778.0;3849.0;1.26864824141
data,1241194200,75756.0;3921.0;1.27404599423
data,1241194500,76812.0;3988.0;1.27499729764
data,1241194800,77790.0;4049.0;1.27638689171
data,1241195100,78790.0;4095.0;1.27139286651
data,1241195400,79828.0;4152.0;1.27064089331
data,1241195400,80831.0;4223.0;1.27415491686
data,1241195700,81835.0;4295.0;1.27866412574
data,1241196000,82826.0;4346.0;1.27694474172
data,1241196300,83820.0;4415.0;1.28275214751
data,1241196600,84809.0;4463.0;1.28189951756
data,1241196900,85848.0;4515.0;1.27597425386
data,1241197200,86827.0;4583.0;1.27830042511
data,1241197500,87735.0;4639.0;1.27877158133
data,1241197500,88717.0;4698.0;1.27656654606
data,1241197800,89646.0;4756.0;1.28097312346
data,1241198100,90629.0;4816.0;1.2831139032
data,1241198400,91603.0;4873.0;1.2799520826
data,1241198700,92556.0;4935.0;1.27797278794
data,1241199000,93474.0;4986.0;1.27561474193
data,1241199300,94415.0;5035.0;1.27332248622
data,1241199600,95402.0;5095.0;1.27434739583
data,1241199600,96344.0;5154.0;1.27109762778
data,1241199900,97253.0;5205.0;1.26646978526
data,1241200200,98214.0;5256.0;1.26816683383
data,1241200500,99140.0;5305.0;1.26688845535
data,1241200800,100061.0;5347.0;1.26201715004
data,1241201100,100991.0;5398.0;1.26235606039
data,1241201400,101942.0;5448.0;1.26033893271
data,1241201700,102855.0;5498.0;1.2612725649
data,1241201700,103728.0;5544.0;1.25934552841
data,1241202000,104682.0;5590.0;1.25924311912
data,1241202300,105683.0;5652.0;1.26394824478
data,1241202600,106606.0;5706.0;1.26228381344
data,1241202900,107501.0;5767.0;1.26355413612
data,1241203200,108467.0;5823.0;1.26374391089
data,1241203500,109390.0;5877.0;1.2609866201
data,1241203800,110279.0;5942.0;1.26607174423
data,1241203800,111132.0;5985.0;1.26487104795
data,1241204100,112068.0;6029.0;1.2626190053
