
New Run at  01/26/2015 20:16:51
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241161800,978.0;29.0;989.0;26.0;1016.0;27.0;0.886579965831;0.896212326907,46.0 1.0 109473;42.0 0.0 109506;26.0 0.0 109508;57.0 3.0 109509;70.0 4.0 109510;40.0 1.0 109511;47.0 0.0 109512;36.0 0.0 109513;48.0 1.0 109514;63.0 1.0 109515;43.0 1.0 109484;40.0 0.0 109453;45.0 0.0 109492;47.0 0.0 109505;83.0 6.0 109494;51.0 1.0 109495;61.0 2.0 109498;34.0 0.0 109501;58.0 2.0 109502;52.0 3.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109505.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109511.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1010;109506 986;109508 1024;109509 960;109510 1058;109511 1019;109512 969;109513 1024;109514 1013;109515 976;109484 1006;109453 982;109492 1019;109505 949;109494 955;109495 1003;109498 1004;109501 984;109502 1002;109503 1057
data,1241162700,1976.0;55.0;1972.0;53.0;1996.0;61.0;0.965591001291;1.09797777373,84.0 1.0 109473;76.0 0.0 109506;68.0 1.0 109508;102.0 3.0 109509;137.0 5.0 109510;66.0 2.0 109505;85.0 1.0 109512;67.0 0.0 109513;102.0 5.0 109514;108.0 2.0 109515;102.0 3.0 109484;72.0 0.0 109453;16.0 0.0 109519;79.0 0.0 109492;190.0 9.0 109494;84.0 1.0 109495;92.0 4.0 109511;126.0 3.0 109498;76.0 2.0 109501;139.0 8.0 109502;101.0 3.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109505.0 15120;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 11554;109492.0 20000;109494.0 20000;109495.0 20000;109511.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1017;109506 995;109508 1017;109509 1011;109510 982;109505 478;109512 1010;109513 968;109514 975;109515 1068;109484 1026;109453 952;109519 495;109492 983;109494 1060;109495 988;109511 983;109498 1012;109501 1003;109502 962;109503 1015
data,1241163600,2989.0;87.0;2970.0;84.0;2951.0;88.0;0.971693951004;1.02451925511,122.0 2.0 109473;111.0 1.0 109506;99.0 1.0 109508;134.0 3.0 109509;217.0 13.0 109510;176.0 8.0 109511;128.0 4.0 109512;93.0 0.0 109513;182.0 6.0 109514;143.0 2.0 109515;144.0 3.0 109484;98.0 0.0 109453;44.0 0.0 109519;105.0 0.0 109492;307.0 15.0 109494;108.0 1.0 109495;171.0 4.0 109498;125.0 4.0 109501;258.0 11.0 109502;139.0 4.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1012;109506 1030;109508 1021;109509 933;109510 1020;109511 1022;109512 972;109513 1003;109514 1027;109515 972;109484 954;109453 1072;109519 995;109492 998;109494 1023;109495 964;109498 999;109501 1022;109502 975;109503 986
data,1241164800,4008.0;122.0;3960.0;113.0;3921.0;115.0;0.937456532538;0.963538073676,145.0 2.0 109473;134.0 1.0 109506;138.0 3.0 109508;173.0 4.0 109509;374.0 21.0 109510;268.0 10.0 109511;188.0 7.0 109512;110.0 0.0 109513;242.0 8.0 109514;175.0 2.0 109515;189.0 5.0 109484;127.0 3.0 109453;60.0 0.0 109519;130.0 1.0 109492;411.0 15.0 109494;135.0 1.0 109495;211.0 5.0 109498;175.0 6.0 109501;327.0 12.0 109502;182.0 5.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 998;109506 1013;109508 1011;109509 1017;109510 1005;109511 1031;109512 990;109513 1050;109514 968;109515 1023;109484 1018;109453 953;109519 996;109492 974;109494 980;109495 938;109498 1030;109501 1006;109502 1018;109503 981
data,1241165700,4998.0;148.0;4975.0;140.0;4906.0;147.0;0.950319163384;1.01186908474,169.0 4.0 109473;153.0 1.0 109506;186.0 4.0 109508;212.0 5.0 109509;532.0 26.0 109510;341.0 12.0 109511;276.0 9.0 109512;123.0 0.0 109513;308.0 10.0 109514;196.0 3.0 109515;232.0 5.0 109484;181.0 4.0 109453;85.0 0.0 109519;149.0 1.0 109492;506.0 20.0 109494;157.0 2.0 109495;258.0 7.0 109498;214.0 6.0 109501;413.0 14.0 109502;218.0 5.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1013;109506 1022;109508 1062;109509 991;109510 1046;109511 991;109512 991;109513 969;109514 976;109515 965;109484 1036;109453 1007;109519 975;109492 937;109494 981;109495 984;109498 1021;109501 1054;109502 979;109503 1000
data,1241166900,6006.0;175.0;5917.0;176.0;5904.0;172.0;1.02084164272;0.999837398374,208.0 5.0 109473;175.0 1.0 109506;240.0 9.0 109508;245.0 5.0 109509;695.0 32.0 109510;442.0 19.0 109511;343.0 13.0 109512;136.0 2.0 109513;363.0 12.0 109514;212.0 3.0 109515;257.0 5.0 109484;208.0 5.0 109453;102.0 0.0 109519;170.0 2.0 109492;605.0 24.0 109494;176.0 2.0 109495;300.0 7.0 109498;253.0 7.0 109501;478.0 16.0 109502;243.0 5.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1069;109506 979;109508 971;109509 1037;109510 1013;109511 1017;109512 983;109513 977;109514 982;109515 953;109484 980;109453 958;109519 1012;109492 979;109494 1059;109495 963;109498 982;109501 1095;109502 977;109503 1014
data,1241167800,7047.0;202.0;6930.0;204.0;6883.0;197.0;1.02695126656;0.998484571688,234.0 5.0 109473;194.0 1.0 109506;316.0 10.0 109508;268.0 5.0 109509;864.0 36.0 109510;596.0 26.0 109511;412.0 15.0 109512;153.0 2.0 109513;425.0 14.0 109514;235.0 4.0 109515;281.0 5.0 109484;236.0 6.0 109453;121.0 0.0 109519;189.0 2.0 109492;722.0 28.0 109494;197.0 2.0 109495;325.0 7.0 109498;297.0 10.0 109501;521.0 16.0 109502;278.0 8.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1004;109506 982;109508 976;109509 1019;109510 1053;109511 1108;109512 970;109513 994;109514 1038;109515 983;109484 980;109453 957;109519 997;109492 1005;109494 974;109495 1008;109498 975;109501 1020;109502 945;109503 1012
data,1241169000,8062.0;234.0;7964.0;241.0;7871.0;224.0;1.04258801358;0.980494230145,251.0 5.0 109473;214.0 1.0 109506;381.0 12.0 109508;291.0 5.0 109509;998.0 40.0 109510;792.0 34.0 109511;493.0 19.0 109512;175.0 3.0 109513;475.0 15.0 109514;259.0 5.0 109515;297.0 5.0 109484;265.0 6.0 109453;139.0 2.0 109519;214.0 2.0 109492;829.0 31.0 109494;222.0 3.0 109495;357.0 7.0 109498;343.0 11.0 109501;574.0 19.0 109502;329.0 14.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 994;109506 979;109508 987;109509 1014;109510 1003;109511 1009;109512 1052;109513 1015;109514 1023;109515 1028;109484 985;109453 953;109519 930;109492 1015;109494 971;109495 988;109498 1011;109501 985;109502 1050;109503 1008
data,1241169900,9099.0;255.0;8977.0;270.0;8850.0;255.0;1.0732132443;1.02813559322,274.0 6.0 109473;228.0 2.0 109506;433.0 12.0 109508;319.0 6.0 109509;1193.0 52.0 109510;913.0 36.0 109511;588.0 22.0 109512;190.0 3.0 109513;514.0 16.0 109514;284.0 5.0 109515;312.0 5.0 109484;283.0 6.0 109453;157.0 2.0 109519;229.0 2.0 109492;924.0 32.0 109494;241.0 3.0 109495;378.0 8.0 109498;384.0 11.0 109501;644.0 21.0 109502;423.0 18.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 955;109506 981;109508 1031;109509 966;109510 1001;109511 971;109512 976;109513 992;109514 963;109515 989;109484 1014;109453 1008;109519 1032;109492 962;109494 1067;109495 998;109498 1001;109501 1045;109502 1011;109503 1037
data,1241171100,10071.0;287.0;9997.0;303.0;9845.0;281.0;1.06356401694;1.00156997928,290.0 7.0 109473;239.0 2.0 109506;473.0 14.0 109508;340.0 7.0 109509;1456.0 65.0 109510;1057.0 40.0 109511;653.0 22.0 109512;212.0 4.0 109513;562.0 17.0 109514;302.0 5.0 109515;330.0 5.0 109484;314.0 7.0 109453;164.0 2.0 109519;250.0 2.0 109492;978.0 34.0 109494;252.0 3.0 109495;407.0 9.0 109498;425.0 12.0 109501;698.0 22.0 109502;529.0 22.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 954;109506 987;109508 1019;109509 995;109510 1028;109511 1011;109512 992;109513 998;109514 958;109515 953;109484 1027;109453 1008;109519 977;109492 1029;109494 1032;109495 960;109498 1030;109501 1011;109502 1051;109503 980
