
New Run at  01/27/2015 04:05:48
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241766300,1587402.0;57795.0;1593240.0;71957.0;1548505.0;57225.0;1.24047638901;1.0150088862,3745.0 90.0 109697;3943.0 122.0 109698;23144.0 996.0 109635;6584.0 305.0 109699;3177.0 86.0 109701;2408.0 30.0 109702;5805.0 257.0 109704;5579.0 203.0 109673;2909.0 94.0 109706;3848.0 159.0 109675;2070.0 82.0 109708;1959.0 67.0 109709;2021.0 74.0 109710;1591.0 45.0 109707;3930.0 119.0 109651;93.0 0.0 109716;6660.0 234.0 109689;6348.0 252.0 109690;9718.0 225.0 109667;10082.0 130.0 109660,109697.0 11555;109635.0 11555;109667.0 11555;109699.0 11555;109701.0 11555;109702.0 11555;109704.0 11555;109673.0 11555;109706.0 11555;109707.0 11555;109708.0 11555;109709.0 11555;109710.0 11555;109651.0 11555;109716.0 11555;109698.0 11555;109689.0 11555;109690.0 11555;109675.0 11555;109660.0 11555,109697 568;109698 594;109635 570;109699 570;109701 602;109702 549;109704 602;109673 571;109706 581;109675 561;109708 589;109709 604;109710 584;109707 559;109651 581;109716 592;109689 590;109690 578;109667 555;109660 555
data,1241766900,1588414.0;57813.0;1594274.0;71976.0;1549471.0;57248.0;1.24040338868;1.01511458244,3775.0 90.0 109697;3964.0 122.0 109698;9748.0 225.0 109667;6620.0 305.0 109699;3196.0 86.0 109701;2430.0 31.0 109702;5830.0 257.0 109704;5656.0 207.0 109673;3056.0 98.0 109706;3934.0 161.0 109675;2158.0 82.0 109708;2010.0 68.0 109709;2165.0 77.0 109710;3968.0 120.0 109651;1618.0 45.0 109707;23162.0 996.0 109635;6733.0 235.0 109689;123.0 2.0 109716;6388.0 252.0 109690;10114.0 130.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 1003;109698 1008;109667 1045;109699 1015;109701 986;109702 979;109704 958;109673 963;109706 998;109675 976;109708 1020;109709 1037;109710 1035;109651 976;109707 1038;109635 1023;109689 940;109716 1023;109690 985;109660 992
data,1241767800,1589360.0;57834.0;1595291.0;72010.0;1550453.0;57266.0;1.24048621914;1.0150262909,3801.0 90.0 109697;3991.0 123.0 109698;9772.0 227.0 109667;3229.0 86.0 109701;2450.0 31.0 109702;5863.0 257.0 109704;5782.0 215.0 109673;3190.0 104.0 109706;1644.0 46.0 109707;2206.0 82.0 109708;2076.0 72.0 109709;2314.0 82.0 109710;3996.0 120.0 109651;6652.0 306.0 109699;147.0 2.0 109716;23181.0 997.0 109635;6813.0 238.0 109689;6418.0 253.0 109690;4000.0 162.0 109675;10140.0 130.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 993;109698 993;109667 1018;109701 949;109702 959;109704 1026;109673 1025;109706 946;109707 996;109708 967;109709 1053;109710 1061;109651 967;109699 1031;109716 1000;109635 997;109689 1021;109690 963;109675 984;109660 1051
data,1241768700,1590322.0;57849.0;1596276.0;72037.0;1551417.0;57283.0;1.24061447788;1.0150476252,3826.0 91.0 109697;4007.0 124.0 109698;23212.0 997.0 109635;6678.0 306.0 109699;3254.0 86.0 109701;2467.0 32.0 109702;5896.0 258.0 109704;5964.0 223.0 109673;3364.0 112.0 109706;1674.0 47.0 109707;2235.0 82.0 109708;2132.0 72.0 109709;2421.0 85.0 109710;4021.0 120.0 109651;171.0 2.0 109716;9791.0 227.0 109667;6865.0 239.0 109689;6454.0 254.0 109690;4054.0 163.0 109675;10164.0 130.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 969;109698 1042;109635 1001;109699 1001;109701 1055;109702 1029;109704 955;109673 1064;109706 1048;109707 1000;109708 1002;109709 955;109710 988;109651 967;109716 1003;109667 924;109689 979;109690 1021;109675 1016;109660 981
