
New Run at  01/27/2015 00:44:58
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241420700,587655.0;20193.0;588569.0;23535.0;575239.0;20039.0;1.16369296542;1.01379305794,12184.0 166.0 109536;9243.0 358.0 109572;10134.0 372.0 109574;5787.0 193.0 109575;3997.0 138.0 109576;5381.0 201.0 109577;3182.0 83.0 109578;3239.0 107.0 109580;7184.0 269.0 109517;6837.0 299.0 109582;4584.0 166.0 109581;3260.0 128.0 109584;2293.0 71.0 109585;1680.0 22.0 109586;582.0 8.0 109587;136.0 1.0 109588;127.0 4.0 109589;12070.0 379.0 109476;2107.0 49.0 109583;28087.0 1140.0 109524,109536.0 11950;109476.0 11950;109574.0 11950;109575.0 11950;109576.0 11950;109580.0 11950;109578.0 11950;109581.0 11950;109517.0 11950;109582.0 11950;109583.0 11950;109584.0 11950;109585.0 11950;109586.0 11950;109587.0 11950;109588.0 11950;109589.0 11950;109577.0 11950;109524.0 11950;109572.0 11950,109536 597;109572 617;109574 633;109575 587;109576 626;109577 611;109578 627;109580 563;109517 587;109582 595;109581 616;109584 576;109585 598;109586 601;109587 571;109588 544;109589 597;109476 617;109583 584;109524 603
data,1241421300,588655.0;20217.0;589559.0;23560.0;576270.0;20055.0;1.16356899074;1.01330638964,12207.0 166.0 109536;12153.0 381.0 109476;10447.0 381.0 109574;5894.0 198.0 109575;4024.0 138.0 109576;5399.0 203.0 109577;3212.0 84.0 109578;3264.0 107.0 109580;4612.0 167.0 109581;6899.0 300.0 109582;2148.0 49.0 109583;3289.0 128.0 109584;2320.0 73.0 109585;1699.0 22.0 109586;608.0 8.0 109587;152.0 1.0 109588;156.0 4.0 109589;28117.0 1140.0 109524;7213.0 271.0 109517;9271.0 358.0 109572,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 963;109476 1080;109574 1002;109575 1045;109576 994;109577 1002;109578 986;109580 1036;109581 1048;109582 979;109583 980;109584 1045;109585 976;109586 954;109587 970;109588 974;109589 989;109524 984;109517 1024;109572 969
data,1241421900,589586.0;20228.0;590532.0;23578.0;577257.0;20070.0;1.16374477616;1.01338012396,12231.0 166.0 109536;9294.0 358.0 109572;10705.0 383.0 109574;6081.0 206.0 109575;4047.0 138.0 109576;5424.0 204.0 109577;3250.0 85.0 109578;3288.0 107.0 109580;4636.0 168.0 109581;6966.0 301.0 109582;7242.0 271.0 109517;3316.0 129.0 109584;2337.0 73.0 109585;1722.0 22.0 109586;622.0 8.0 109587;28144.0 1140.0 109524;188.0 4.0 109589;176.0 1.0 109588;2181.0 49.0 109583;12207.0 384.0 109476,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1013;109572 1039;109574 984;109575 912;109576 1032;109577 947;109578 1065;109580 1018;109581 1027;109582 1014;109517 1047;109584 1018;109585 969;109586 999;109587 935;109524 1013;109589 1015;109588 1032;109583 1003;109476 918
data,1241422800,590614.0;20240.0;591552.0;23601.0;578249.0;20086.0;1.16420834249;1.01361212527,12259.0 167.0 109536;9317.0 358.0 109572;10994.0 394.0 109574;6254.0 206.0 109575;4079.0 139.0 109576;5451.0 205.0 109577;3282.0 85.0 109578;3303.0 107.0 109580;7268.0 271.0 109517;7016.0 301.0 109582;2209.0 49.0 109583;3339.0 130.0 109584;2371.0 75.0 109585;1747.0 22.0 109586;638.0 10.0 109587;205.0 2.0 109588;218.0 4.0 109589;28166.0 1141.0 109524;12288.0 385.0 109476;4673.0 169.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1009;109572 981;109574 1056;109575 1047;109576 932;109577 1025;109578 1007;109580 958;109517 1003;109582 995;109583 936;109584 1029;109585 1010;109586 999;109587 1010;109588 1035;109589 997;109524 981;109476 1004;109581 986
data,1241423400,591644.0;20254.0;592562.0;23622.0;579232.0;20105.0;1.16448132122;1.01391416321,12284.0 167.0 109536;9344.0 359.0 109572;11350.0 404.0 109574;6379.0 209.0 109575;4102.0 139.0 109576;5488.0 206.0 109577;3308.0 85.0 109578;3324.0 109.0 109580;4698.0 170.0 109581;7057.0 301.0 109582;2232.0 49.0 109583;3371.0 130.0 109584;2395.0 75.0 109585;1773.0 23.0 109586;670.0 10.0 109587;232.0 2.0 109588;242.0 4.0 109589;28196.0 1143.0 109524;12347.0 385.0 109476;7295.0 271.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 992;109572 1004;109574 1008;109575 982;109576 975;109577 1028;109578 1001;109580 1006;109581 1027;109582 1021;109583 1032;109584 977;109585 1019;109586 962;109587 946;109588 1028;109589 966;109524 1016;109476 984;109517 1026
data,1241424300,592698.0;20273.0;593512.0;23638.0;580214.0;20122.0;1.16438516998;1.01390760915,12314.0 167.0 109536;9367.0 359.0 109572;11686.0 406.0 109574;6538.0 214.0 109575;4126.0 139.0 109576;5518.0 206.0 109577;3331.0 86.0 109578;3346.0 109.0 109580;4721.0 171.0 109581;7087.0 301.0 109582;2254.0 50.0 109583;3389.0 130.0 109584;2419.0 76.0 109585;1796.0 23.0 109586;684.0 10.0 109587;28224.0 1144.0 109524;259.0 5.0 109589;251.0 2.0 109588;12403.0 388.0 109476;7324.0 271.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1005;109572 1048;109574 992;109575 968;109576 953;109577 1061;109578 929;109580 943;109581 1016;109582 1033;109583 977;109584 1012;109585 981;109586 1044;109587 976;109524 1034;109589 1021;109588 954;109476 991;109517 1062
data,1241425200,593721.0;20283.0;594505.0;23653.0;581224.0;20143.0;1.16461113959;1.01445043656,12337.0 167.0 109536;9398.0 359.0 109572;11972.0 411.0 109574;6716.0 216.0 109575;4148.0 139.0 109576;5545.0 207.0 109577;3348.0 86.0 109578;3366.0 109.0 109580;7360.0 271.0 109517;7120.0 303.0 109582;2277.0 50.0 109583;3407.0 131.0 109584;2441.0 76.0 109585;1821.0 23.0 109586;707.0 10.0 109587;28256.0 1144.0 109524;277.0 5.0 109589;272.0 2.0 109588;12521.0 391.0 109476;4741.0 172.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1003;109572 1019;109574 1004;109575 1029;109576 1002;109577 997;109578 964;109580 967;109517 1014;109582 1017;109583 1024;109584 1061;109585 969;109586 1007;109587 974;109524 1002;109589 1034;109588 973;109476 978;109581 962
