
New Run at  01/26/2015 20:14:09
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241161800,1018.0;32.0;984.0;25.0;997.0;25.0;0.808244410569;0.797705616851,88.0 6.0 109473;53.0 1.0 109506;52.0 3.0 109508;45.0 1.0 109509;40.0 0.0 109510;34.0 1.0 109511;48.0 2.0 109512;55.0 1.0 109513;50.0 1.0 109514;46.0 0.0 109515;46.0 0.0 109484;38.0 0.0 109453;52.0 1.0 109492;42.0 1.0 109505;33.0 0.0 109494;41.0 0.0 109495;39.0 0.0 109498;47.0 1.0 109501;59.0 2.0 109502;76.0 4.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109505.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109511.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1010;109506 986;109508 1024;109509 960;109510 1058;109511 1019;109512 969;109513 1024;109514 1013;109515 976;109484 1006;109453 982;109492 1019;109505 949;109494 955;109495 1003;109498 1004;109501 984;109502 1002;109503 1057
data,1241162700,2000.0;66.0;1941.0;56.0;1966.0;51.0;0.874275990196;0.78609081661,188.0 7.0 109473;98.0 2.0 109506;117.0 6.0 109508;87.0 1.0 109509;59.0 1.0 109510;56.0 2.0 109505;101.0 2.0 109512;113.0 5.0 109513;86.0 1.0 109514;80.0 1.0 109515;123.0 6.0 109484;68.0 0.0 109453;16.0 0.0 109519;86.0 2.0 109492;85.0 3.0 109494;66.0 1.0 109495;73.0 3.0 109511;80.0 0.0 109498;85.0 1.0 109501;122.0 6.0 109502;152.0 6.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109505.0 15120;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 11554;109492.0 20000;109494.0 20000;109495.0 20000;109511.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1017;109506 995;109508 1017;109509 1011;109510 982;109505 478;109512 1010;109513 968;109514 975;109515 1068;109484 1026;109453 952;109519 495;109492 983;109494 1060;109495 988;109511 983;109498 1012;109501 1003;109502 962;109503 1015
data,1241163600,2975.0;94.0;2984.0;85.0;2967.0;72.0;0.90152800753;0.768022717983,288.0 12.0 109473;157.0 5.0 109506;193.0 9.0 109508;113.0 1.0 109509;101.0 1.0 109510;139.0 6.0 109511;143.0 3.0 109512;174.0 5.0 109513;117.0 2.0 109514;115.0 1.0 109515;212.0 8.0 109484;91.0 0.0 109453;57.0 1.0 109519;112.0 2.0 109492;150.0 5.0 109494;101.0 1.0 109495;115.0 2.0 109498;114.0 2.0 109501;203.0 8.0 109502;233.0 9.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1012;109506 1030;109508 1021;109509 933;109510 1020;109511 1022;109512 972;109513 1003;109514 1027;109515 972;109484 954;109453 1072;109519 995;109492 998;109494 1023;109495 964;109498 999;109501 1022;109502 975;109503 986
data,1241164800,3969.0;126.0;3976.0;113.0;3991.0;94.0;0.895246478873;0.741919318467,418.0 19.0 109473;209.0 8.0 109506;268.0 10.0 109508;132.0 1.0 109509;132.0 2.0 109510;192.0 6.0 109511;175.0 3.0 109512;249.0 8.0 109513;144.0 2.0 109514;138.0 2.0 109515;313.0 13.0 109484;106.0 0.0 109453;79.0 2.0 109519;141.0 3.0 109492;190.0 6.0 109494;127.0 1.0 109495;155.0 2.0 109498;155.0 2.0 109501;272.0 8.0 109502;325.0 13.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 998;109506 1013;109508 1011;109509 1017;109510 1005;109511 1031;109512 990;109513 1050;109514 968;109515 1023;109484 1018;109453 953;109519 996;109492 974;109494 980;109495 938;109498 1030;109501 1006;109502 1018;109503 981
data,1241165700,4970.0;149.0;5001.0;139.0;4996.0;112.0;0.92710316997;0.747765998033,572.0 24.0 109473;264.0 8.0 109506;341.0 11.0 109508;159.0 2.0 109509;173.0 4.0 109510;231.0 7.0 109511;196.0 4.0 109512;302.0 9.0 109513;172.0 2.0 109514;176.0 4.0 109515;416.0 15.0 109484;120.0 0.0 109453;115.0 3.0 109519;166.0 3.0 109492;272.0 9.0 109494;152.0 1.0 109495;177.0 2.0 109498;175.0 2.0 109501;339.0 11.0 109502;427.0 16.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1013;109506 1022;109508 1062;109509 991;109510 1046;109511 991;109512 991;109513 969;109514 976;109515 965;109484 1036;109453 1007;109519 975;109492 937;109494 981;109495 984;109498 1021;109501 1054;109502 979;109503 1000
data,1241166900,6037.0;180.0;5983.0;173.0;5993.0;139.0;0.969785689082;0.777891799692,728.0 28.0 109473;306.0 9.0 109506;382.0 13.0 109508;186.0 2.0 109509;224.0 7.0 109510;283.0 10.0 109511;232.0 7.0 109512;352.0 9.0 109513;200.0 3.0 109514;228.0 5.0 109515;489.0 17.0 109484;135.0 1.0 109453;154.0 5.0 109519;189.0 4.0 109492;353.0 14.0 109494;175.0 1.0 109495;194.0 2.0 109498;191.0 2.0 109501;391.0 12.0 109502;535.0 20.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1069;109506 979;109508 971;109509 1037;109510 1013;109511 1017;109512 983;109513 977;109514 982;109515 953;109484 980;109453 958;109519 1012;109492 979;109494 1059;109495 963;109498 982;109501 1095;109502 977;109503 1014
data,1241167800,7039.0;209.0;7028.0;198.0;6968.0;169.0;0.948851211695;0.816851746054,856.0 30.0 109473;359.0 9.0 109506;447.0 16.0 109508;211.0 2.0 109509;292.0 9.0 109510;421.0 20.0 109511;287.0 7.0 109512;384.0 10.0 109513;216.0 4.0 109514;266.0 5.0 109515;549.0 18.0 109484;150.0 2.0 109453;193.0 5.0 109519;216.0 4.0 109492;439.0 14.0 109494;194.0 1.0 109495;210.0 2.0 109498;207.0 3.0 109501;447.0 13.0 109502;628.0 22.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1004;109506 982;109508 976;109509 1019;109510 1053;109511 1108;109512 970;109513 994;109514 1038;109515 983;109484 980;109453 957;109519 997;109492 1005;109494 974;109495 1008;109498 975;109501 1020;109502 945;109503 1012
data,1241169000,8055.0;235.0;8000.0;222.0;7953.0;203.0;0.951175531915;0.874908705667,965.0 32.0 109473;389.0 9.0 109506;517.0 18.0 109508;235.0 2.0 109509;356.0 11.0 109510;577.0 23.0 109511;327.0 8.0 109512;419.0 10.0 109513;245.0 5.0 109514;298.0 6.0 109515;600.0 20.0 109484;172.0 2.0 109453;217.0 5.0 109519;232.0 4.0 109492;484.0 14.0 109494;204.0 1.0 109495;223.0 2.0 109498;235.0 4.0 109501;533.0 18.0 109502;716.0 26.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 994;109506 979;109508 987;109509 1014;109510 1003;109511 1009;109512 1052;109513 1015;109514 1023;109515 1028;109484 985;109453 953;109519 930;109492 1015;109494 971;109495 988;109498 1011;109501 985;109502 1050;109503 1008
data,1241169900,9044.0;260.0;8978.0;246.0;8904.0;226.0;0.953109309937;0.88289791969,1045.0 33.0 109473;413.0 9.0 109506;588.0 20.0 109508;246.0 2.0 109509;419.0 12.0 109510;704.0 27.0 109511;365.0 9.0 109512;445.0 11.0 109513;266.0 5.0 109514;347.0 6.0 109515;666.0 20.0 109484;202.0 5.0 109453;238.0 6.0 109519;254.0 4.0 109492;545.0 17.0 109494;216.0 1.0 109495;249.0 2.0 109498;263.0 5.0 109501;627.0 21.0 109502;824.0 29.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 955;109506 981;109508 1031;109509 966;109510 1001;109511 971;109512 976;109513 992;109514 963;109515 989;109484 1014;109453 1008;109519 1032;109492 962;109494 1067;109495 998;109498 1001;109501 1045;109502 1011;109503 1037
data,1241171100,10009.0;285.0;10027.0;275.0;9879.0;255.0;0.963180115443;0.906510886996,1125.0 34.0 109473;438.0 9.0 109506;670.0 22.0 109508;263.0 2.0 109509;471.0 13.0 109510;903.0 39.0 109511;418.0 11.0 109512;471.0 12.0 109513;289.0 5.0 109514;373.0 6.0 109515;714.0 20.0 109484;227.0 5.0 109453;273.0 7.0 109519;281.0 5.0 109492;603.0 18.0 109494;227.0 1.0 109495;262.0 2.0 109498;303.0 6.0 109501;717.0 25.0 109502;943.0 31.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 954;109506 987;109508 1019;109509 995;109510 1028;109511 1011;109512 992;109513 998;109514 958;109515 953;109484 1027;109453 1008;109519 977;109492 1029;109494 1032;109495 960;109498 1030;109501 1011;109502 1051;109503 980
